"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 30 a 34 años (025)",5,5,,2,1,,1,1,,,,14
"De 35 a 39 años (026)",3,3,,,,1,2,,,,,11
"Primaria (030)",6444,6313,37,789,1112,1044,1649,966,521,195,131,26109
"De 12 a 14 años (031)",26,13,,12,1,,,,,,13,14
"De 15 a 19 años (032)",350,315,5,234,69,7,,,,,35,393
"De 20 a 24 años (033)",685,659,6,270,266,93,23,1,,,26,1183
"De 25 a 29 años (034)",811,794,5,91,314,230,146,7,1,,17,2077
"De 30 a 34 años (035)",805,798,6,52,189,226,275,46,4,,7,2613
"De 35 a 39 años (036)",772,767,3,32,112,192,290,111,22,5,5,3060
"De 40 a 44 años (037)",658,654,3,23,52,112,245,158,45,16,4,3104
"De 45 a 49 años (038)",536,535,1,18,29,59,186,166,59,17,1,2836
"De 50 y más años (039)",1801,1778,8,57,80,125,484,477,390,157,23,10829
"Secundaria (040)",3542,3394,12,1013,952,673,553,143,42,6,148,8671
"De 12 a 14 años (041)",12,7,,6,1,,,,,,5,8
"De 15 a 19 años (042)",341,292,1,256,33,1,1,,,,49,329
"De 20 a 24 años (043)",623,576,3,349,181,33,8,2,,,47,857
"De 25 a 29 años (044)",594,566,2,215,235,90,22,1,1,,28,1061
"De 30 a 34 años (045)",479,472,,76,181,134,78,3,,,7,1192
"De 35 a 39 años (046)",469,464,1,39,136,159,111,18,,,5,1384
"De 40 a 44 años (047)",362,360,2,28,77,112,110,24,6,1,2,1214
"De 45 a 49 años (048)",276,273,2,18,45,79,96,25,8,,3,979
"De 50 y más años (049)",386,384,1,26,63,65,127,70,27,5,2,1647
"Sup. no Univ. incompleta (050)",355,319,3,119,88,63,36,8,,2,36,712
"De 15 a 19 años (052)",9,6,,5,1,,,,,,3,7
"De 20 a 24 años (053)",85,63,1,52,7,3,,,,,22,75
"De 25 a 29 años (054)",56,49,1,35,10,2,1,,,,7,65
"De 30 a 34 años (055)",62,62,,13,26,18,5,,,,,139
"De 35 a 39 años (056)",59,56,,10,21,17,6,2,,,3,143
"De 40 a 44 años (057)",35,35,1,4,10,12,7,1,,,,96
"De 45 a 49 años (058)",17,17,,,5,4,8,,,,,58
"De 50 y más años (059)",32,31,,,8,7,9,5,,2,1,129
"Sup. no Univ. completa (060)",650,593,4,179,216,119,64,8,3,,57,1315
"De 20 a 24 años (063)",49,31,,29,2,,,,,,18,33
"De 25 a 29 años (064)",103,83,2,48,27,6,,,,,20,120
"De 30 a 34 años (065)",132,122,,46,57,17,2,,,,10,219
"De 35 a 39 años (066)",104,100,1,26,38,25,10,,,,4,217
"De 40 a 44 años (067)",96,95,,11,44,28,12,,,,1,234
"De 45 a 49 años (068)",64,63,,8,18,21,13,3,,,1,179
"De 50 y más años (069)",102,99,1,11,30,22,27,5,3,,3,313
"Sup. Univ. incompleta (070)",150,128,3,51,43,19,10,1,,1,22,254
"De 15 a 19 años (072)",2,1,,,1,,,,,,1,2
"De 20 a 24 años (073)",38,22,1,18,3,,,,,,16,24
"De 25 a 29 años (074)",27,24,,11,12,1,,,,,3,38
"De 30 a 34 años (075)",25,23,,11,8,2,2,,,,2,42
"De 35 a 39 años (076)",18,18,1,4,6,5,1,1,,,,43
"De 40 a 44 años (077)",17,17,1,4,4,4,4,,,,,40
"De 45 a 49 años (078)",13,13,,,6,5,2,,,,,36
"De 50 y más años (079)",10,10,,3,3,2,1,,,1,,29
"Sup. Univ. completa (080)",366,309,1,82,107,73,39,5,1,1,57,736
"De 20 a 24 años (083)",19,7,,6,1,,,,,,12,8
"De 25 a 29 años (084)",56,23,,19,4,,,,,,33,27
"De 30 a 34 años (085)",59,54,,28,19,6,1,,,,5,88
"De 35 a 39 años (086)",61,59,,9,28,16,6,,,,2,139
"De 40 a 44 años (087)",74,73,1,9,30,24,8,1,,,1,183
"De 45 a 49 años (088)",40,40,,5,10,16,8,1,,,,113
"De 50 y más años (089)",57,53,,6,15,11,16,3,1,1,4,178
,,,,,,,,,,,,
"URBANA (100)",8380,8019,44,1565,1800,1479,1697,845,424,165,361,27815
"De 12 a 14 años (101)",26,15,,13,2,,,,,,11,17
"De 15 a 19 años (102)",357,312,5,253,50,3,1,,,,45,366
"De 20 a 24 años (103)",890,777,8,472,222,63,9,3,,,113,1162
"De 25 a 29 años (104)",1080,983,7,334,389,174,73,4,2,,97,1977
"De 30 a 34 años (105)",1077,1048,4,188,360,275,199,21,1,,29,2712
"De 35 a 39 años (106)",1111,1088,4,105,297,333,284,60,4,1,23,3362
"De 40 a 44 años (107)",932,922,5,66,196,249,268,106,26,6,10,3336
"De 45 a 49 años (108)",759,755,3,45,101,160,256,134,45,11,4,3208
"De 50 y más años (109)",2148,2119,8,89,183,222,607,517,346,147,29,11675
"Sin nivel (110)",479,461,,26,37,62,113,109,75,39,18,2566
"De 15 a 19 años (112)",5,5,,5,,,,,,,,5
"De 20 a 24 años (113)",9,6,,1,3,2,,,,,3,13
"De 25 a 29 años (114)",26,24,,6,8,7,2,1,,,2,57
"De 30 a 34 años (115)",31,30,,2,5,11,11,1,,,1,98
"De 35 a 39 años (116)",38,34,,1,4,5,17,7,,,4,144
"De 40 a 44 años (117)",24,22,,2,3,3,9,5,,,2,91
"De 45 a 49 años (118)",48,47,,3,1,4,16,11,8,4,1,280
"De 50 y más años (119)",298,293,,6,13,30,58,84,67,35,5,1878
"Educacion Inicial (120)",8,7,,1,5,,1,,,,1,15
"De 15 a 19 años (122)",1,1,,,1,,,,,,,2
"De 20 a 24 años (123)",2,1,,,1,,,,,,1,2
"De 25 a 29 años (124)",2,2,,,2,,,,,,,4
"De 30 a 34 años (125)",3,3,,1,1,,1,,,,,7
"Primaria (130)",3679,3616,25,385,575,605,993,603,312,118,63,15478
"De 12 a 14 años (131)",17,11,,10,1,,,,,,6,12
"De 15 a 19 años (132)",135,122,5,87,28,2,,,,,13,149
"De 20 a 24 años (133)",260,253,3,114,96,35,4,1,,,7,433
"De 25 a 29 años (134)",381,372,3,56,150,101,58,3,1,,9,926
"De 30 a 34 años (135)",397,392,4,28,97,120,124,18,1,,5,1225
"De 35 a 39 años (136)",442,437,2,23,83,131,154,39,4,1,5,1550
"De 40 a 44 años (137)",393,389,1,12,38,80,144,86,22,6,4,1761
"De 45 a 49 años (138)",343,343,1,14,20,43,127,101,30,7,,1721
"De 50 y más años (139)",1311,1297,6,41,62,93,382,355,254,104,14,7701
"Secundaria (140)",2790,2674,9,748,759,556,450,114,34,4,116,6947
"De 12 a 14 años (141)",9,4,,3,1,,,,,,5,5
"De 15 a 19 años (142)",206,177,,156,19,1,1,,,,29,201
"De 20 a 24 años (143)",444,406,3,261,111,24,5,2,,,38,590
"De 25 a 29 años (144)",453,427,2,170,183,59,12,,1,,26,771
"De 30 a 34 años (145)",383,376,,62,153,105,54,2,,,7,926
"De 35 a 39 años (146)",400,395,,35,119,138,91,12,,,5,1156
"De 40 a 44 años (147)",301,299,1,24,71,99,86,14,4,,2,958
"De 45 a 49 años (148)",243,241,2,15,44,70,84,19,7,,2,850
"De 50 y más años (149)",351,349,1,22,58,60,117,65,22,4,2,1490
"Sup. no Univ. incompleta (150)",322,287,3,108,77,56,35,6,,2,35,641
"De 15 a 19 años (152)",9,6,,5,1,,,,,,3,7
"De 20 a 24 años (153)",74,53,1,45,5,2,,,,,21,61
"De 25 a 29 años (154)",50,43,1,31,8,2,1,,,,7,57
"De 30 a 34 años (155)",58,58,,13,25,15,5,,,,,128
"De 35 a 39 años (156)",55,52,,10,19,16,6,1,,,3,130
"De 40 a 44 años (157)",33,33,1,4,9,12,7,,,,,87
"De 45 a 49 años (158)",14,14,,,3,3,8,,,,,51
"De 50 y más años (159)",29,28,,,7,6,8,5,,2,1,120
"Sup. no Univ. completa (160)",615,560,3,169,206,113,60,7,2,,55,1234
"De 20 a 24 años (163)",49,31,,29,2,,,,,,18,33
"De 25 a 29 años (164)",93,75,1,43,26,5,,,,,18,110
"De 30 a 34 años (165)",127,117,,44,54,17,2,,,,10,211
"De 35 a 39 años (166)",98,94,1,23,38,22,10,,,,4,205
"De 40 a 44 años (167)",90,89,,11,41,27,10,,,,1,216
"De 45 a 49 años (168)",62,61,,8,18,21,12,2,,,1,169
"De 50 y más años (169)",96,93,1,11,27,21,26,5,2,,3,290
"Sup. Univ. incompleta (170)",133,114,3,48,36,17,8,1,,1,19,221
"De 15 a 19 años (172)",1,1,,,1,,,,,,,2
"De 20 a 24 años (173)",35,21,1,17,3,,,,,,14,23
"De 25 a 29 años (174)",21,18,,10,8,,,,,,3,26
"De 30 a 34 años (175)",22,20,,10,7,2,1,,,,2,34
"De 35 a 39 años (176)",17,17,1,4,6,5,,1,,,,38
"De 40 a 44 años (177)",17,17,1,4,4,4,4,,,,,40
"De 45 a 49 años (178)",12,12,,,5,5,2,,,,,34
"De 50 y más años (179)",8,8,,3,2,1,1,,,1,,24
"Sup. Univ. completa (180)",354,300,1,80,105,70,37,5,1,1,54,713
"De 20 a 24 años (183)",17,6,,5,1,,,,,,11,7
"De 25 a 29 años (184)",54,22,,18,4,,,,,,32,26
"De 30 a 34 años (185)",56,52,,28,18,5,1,,,,4,83
"De 35 a 39 años (186)",61,59,,9,28,16,6,,,,2,139
"De 40 a 44 años (187)",74,73,1,9,30,24,8,1,,,1,183
"De 45 a 49 años (188)",37,37,,5,10,14,7,1,,,,103
"De 50 y más años (189)",55,51,,6,14,11,15,3,1,1,4,172
,,,,,,,,,,,,
"RURAL (200)",4320,4197,18,734,824,649,955,559,325,133,123,16344
"De 12 a 14 años (201)",12,5,,5,,,,,,,7,5
"De 15 a 19 años (202)",363,320,1,254,60,5,,,,,43,389
"De 20 a 24 años (203)",649,615,3,261,253,73,25,,,,34,1091
"De 25 a 29 años (204)",644,629,3,98,238,175,109,6,,,15,1601
"De 30 a 34 años (205)",587,584,2,46,134,153,206,37,5,1,3,1952
"De 35 a 39 años (206)",490,487,2,18,54,100,184,104,20,5,3,2125
"De 40 a 44 años (207)",407,406,3,16,25,49,158,104,35,16,1,2054
"De 45 a 49 años (208)",317,315,,9,17,35,100,94,44,16,2,1748
"De 50 y más años (209)",851,836,4,27,43,59,173,214,221,95,15,5379
"Sin nivel (210)",698,684,2,36,63,74,185,163,107,54,14,3759
"De 15 a 19 años (212)",11,11,,6,5,,,,,,,16
"De 20 a 24 años (213)",28,26,,8,10,5,3,,,,2,56
"De 25 a 29 años (214)",48,46,,6,15,13,11,1,,,2,128
"De 30 a 34 años (215)",66,66,,4,8,14,30,7,2,1,,259
"De 35 a 39 años (216)",77,74,,2,6,13,25,25,2,1,3,346
"De 40 a 44 años (217)",73,72,,1,1,3,31,21,10,5,1,428
"De 45 a 49 años (218)",82,82,,2,4,7,27,22,14,6,,475
"De 50 y más años (219)",313,307,2,7,14,19,58,87,79,41,6,2051
"Educacion Inicial (220)",8,8,,3,1,1,2,1,,,,22
"De 15 a 19 años (222)",1,1,,1,,,,,,,,1
"De 20 a 24 años (223)",1,1,,,1,,,,,,,2
"De 25 a 29 años (224)",1,1,,1,,,,,,,,1
"De 30 a 34 años (225)",2,2,,1,,,,1,,,,7
"De 35 a 39 años (226)",3,3,,,,1,2,,,,,11
"Primaria (230)",2765,2697,12,404,537,439,656,363,209,77,68,10631
"De 12 a 14 años (231)",9,2,,2,,,,,,,7,2
"De 15 a 19 años (232)",215,193,,147,41,5,,,,,22,244
"De 20 a 24 años (233)",425,406,3,156,170,58,19,,,,19,750
"De 25 a 29 años (234)",430,422,2,35,164,129,88,4,,,8,1151
"De 30 a 34 años (235)",408,406,2,24,92,106,151,28,3,,2,1388
"De 35 a 39 años (236)",330,330,1,9,29,61,136,72,18,4,,1510
"De 40 a 44 años (237)",265,265,2,11,14,32,101,72,23,10,,1343
"De 45 a 49 años (238)",193,192,,4,9,16,59,65,29,10,1,1115
"De 50 y más años (239)",490,481,2,16,18,32,102,122,136,53,9,3128
"Secundaria (240)",752,720,3,265,193,117,103,29,8,2,32,1724
"De 12 a 14 años (241)",3,3,,3,,,,,,,,3
"De 15 a 19 años (242)",135,115,1,100,14,,,,,,20,128
"De 20 a 24 años (243)",179,170,,88,70,9,3,,,,9,267
"De 25 a 29 años (244)",141,139,,45,52,31,10,1,,,2,290
"De 30 a 34 años (245)",96,96,,14,28,29,24,1,,,,266
"De 35 a 39 años (246)",69,69,1,4,17,21,20,6,,,,228
"De 40 a 44 años (247)",61,61,1,4,6,13,24,10,2,1,,256
"De 45 a 49 años (248)",33,32,,3,1,9,12,6,1,,1,129
"De 50 y más años (249)",35,35,,4,5,5,10,5,5,1,,157
"Sup. no Univ. incompleta (250)",33,32,,11,11,7,1,2,,,1,71
"De 20 a 24 años (253)",11,10,,7,2,1,,,,,1,14
"De 25 a 29 años (254)",6,6,,4,2,,,,,,,8
"De 30 a 34 años (255)",4,4,,,1,3,,,,,,11
"De 35 a 39 años (256)",4,4,,,2,1,,1,,,,13
"De 40 a 44 años (257)",2,2,,,1,,,1,,,,9
"De 45 a 49 años (258)",3,3,,,2,1,,,,,,7
"De 50 y más años (259)",3,3,,,1,1,1,,,,,9
"Sup. no Univ. completa (260)",35,33,1,10,10,6,4,1,1,,2,81
"De 25 a 29 años (264)",10,8,1,5,1,1,,,,,2,10
"De 30 a 34 años (265)",5,5,,2,3,,,,,,,8
"De 35 a 39 años (266)",6,6,,3,,3,,,,,,12
"De 40 a 44 años (267)",6,6,,,3,1,2,,,,,18
"De 45 a 49 años (268)",2,2,,,,,1,1,,,,10
"De 50 y más años (269)",6,6,,,3,1,1,,1,,,23
"Sup. Univ. incompleta (270)",17,14,,3,7,2,2,,,,3,33
"De 15 a 19 años (272)",1,,,,,,,,,,1,
"De 20 a 24 años (273)",3,1,,1,,,,,,,2,1
"De 25 a 29 años (274)",6,6,,1,4,1,,,,,,12
"De 30 a 34 años (275)",3,3,,1,1,,1,,,,,8
"De 35 a 39 años (276)",1,1,,,,,1,,,,,5
"De 45 a 49 años (278)",1,1,,,1,,,,,,,2
"De 50 y más años (279)",2,2,,,1,1,,,,,,5
"Sup. Univ. completa (280)",12,9,,2,2,3,2,,,,3,23
"De 20 a 24 años (283)",2,1,,1,,,,,,,1,1
"De 25 a 29 años (284)",2,1,,1,,,,,,,1,1
"De 30 a 34 años (285)",3,2,,,1,1,,,,,1,5
"De 45 a 49 años (288)",3,3,,,,2,1,,,,,10
"De 50 y más años (289)",2,2,,,1,,1,,,,,6
