"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Agric., ganadería, caza y silvicultura (045)",1868,383,6,1161,300,8,4,3,3
"Explotación de minas y canteras (047)",4,,,1,,,,,3
"Industrias manufactureras (048)",192,4,,71,82,10,16,,9
"Suministro de electricidad, gas y agua (049)",3,,,1,,1,1,,
"Construcción (050)",27,,,12,12,1,,1,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",1358,99,1,492,490,92,117,26,41
"Venta, mant.y rep. veh.autom.y motoc. (052)",29,1,,7,8,4,7,,2
"Comercio al por mayor (053)",68,2,,19,22,5,12,3,5
"Comercio al por menor (054)",1261,96,1,466,460,83,98,23,34
"Hoteles y restaurantes (055)",694,51,1,308,263,27,23,12,9
"Trans., almac. y comunicaciones (056)",62,,,4,20,7,19,3,9
"Intermediación financiera (057)",16,,,,3,1,7,1,4
"Activid.inmobil., empres. y de alquiler (058)",96,1,,6,20,13,23,9,24
"Admin.pub. y defensa; p. segur.soc.afil (059)",261,19,,42,50,19,94,14,23
"Enseñanza (060)",813,,,,34,65,331,57,326
"Servicios sociales y de salud (061)",185,6,,17,10,13,49,14,76
"Otras activ. serv.comun.soc y personales (062)",189,17,2,75,61,11,9,8,6
"Hogares privados con servicio doméstico (063)",492,41,,242,174,21,7,6,1
"Actividad economica no especificada (065)",345,52,1,157,93,15,19,4,4
,,,,,,,,,
"URBANA (066)",16453,660,19,5743,5877,804,1507,456,1387
"Agric., ganadería, caza y silvicultura (067)",5641,321,9,2996,2048,90,83,48,46
"Pesca (068)",4,,,2,2,,,,
"Explotación de minas y canteras (069)",49,,,6,13,10,12,3,5
"Industrias manufactureras (070)",723,42,,206,326,45,58,8,38
"Suministro de electricidad, gas y agua (071)",28,,,5,8,3,8,2,2
"Construcción (072)",714,20,1,293,310,33,21,9,27
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",2855,103,4,936,1183,191,239,83,116
"Venta, mant.y rep. veh.autom.y motoc. (074)",314,2,,69,151,29,36,6,21
"Comercio al por mayor (075)",168,,,41,74,11,18,8,16
"Comercio al por menor (076)",2373,101,4,826,958,151,185,69,79
"Hoteles y restaurantes (077)",837,53,1,340,343,33,31,20,16
"Trans., almac. y comunicaciones (078)",1475,18,1,366,820,95,96,31,48
"Intermediación financiera (079)",36,,,,7,4,9,4,12
"Activid.inmobil., empres. y de alquiler (080)",366,4,,32,108,48,55,30,89
"Admin.pub. y defensa; p. segur.soc.afil (081)",904,20,,87,201,74,288,56,178
"Enseñanza (082)",1350,,,2,43,81,492,94,638
"Servicios sociales y de salud (083)",278,5,,16,20,21,57,21,138
"Otras activ. serv.comun.soc y personales (084)",394,19,2,112,159,29,20,31,22
"Hogares privados con servicio doméstico (085)",459,33,,216,174,21,8,5,2
"Actividad economica no especificada (087)",340,22,1,128,112,26,30,11,10
"Hombres (088)",11933,368,12,4302,4577,540,901,321,912
"Agric., ganadería, caza y silvicultura (089)",5178,242,7,2735,1938,86,81,46,43
"Pesca (090)",4,,,2,2,,,,
"Explotación de minas y canteras (091)",46,,,6,13,10,12,3,2
"Industrias manufactureras (092)",568,40,,155,254,37,43,8,31
"Suministro de electricidad, gas y agua (093)",26,,,5,8,2,7,2,2
"Construcción (094)",689,20,1,283,298,32,21,8,26
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",1636,20,3,522,730,101,128,57,75
"Venta, mant.y rep. veh.autom.y motoc. (096)",285,1,,62,143,25,29,6,19
"Comercio al por mayor (097)",107,,,23,54,6,8,5,11
"Comercio al por menor (098)",1244,19,3,437,533,70,91,46,45
"Hoteles y restaurantes (099)",211,14,,61,103,7,10,9,7
"Trans., almac. y comunicaciones (100)",1413,18,1,362,800,88,77,28,39
"Intermediación financiera (101)",22,,,,4,3,3,3,9
"Activid.inmobil., empres. y de alquiler (102)",275,3,,27,89,36,33,22,65
"Admin.pub. y defensa; p. segur.soc.afil (103)",666,1,,47,151,58,210,43,156
"Enseñanza (104)",707,,,2,19,39,234,51,362
"Servicios sociales y de salud (105)",125,,,3,11,11,19,10,71
"Otras activ. serv.comun.soc y personales (106)",224,8,,47,100,18,11,23,17
"Hogares privados con servicio doméstico (107)",31,1,,11,17,,1,,1
"Actividad economica no especificada (109)",112,1,,34,40,12,11,8,6
"Mujeres (110)",4520,292,7,1441,1300,264,606,135,475
"Agric., ganadería, caza y silvicultura (111)",463,79,2,261,110,4,2,2,3
"Explotación de minas y canteras (113)",3,,,,,,,,3
"Industrias manufactureras (114)",155,2,,51,72,8,15,,7
"Suministro de electricidad, gas y agua (115)",2,,,,,1,1,,
"Construcción (116)",25,,,10,12,1,,1,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",1219,83,1,414,453,90,111,26,41
"Venta, mant.y rep. veh.autom.y motoc. (118)",29,1,,7,8,4,7,,2
"Comercio al por mayor (119)",61,,,18,20,5,10,3,5
"Comercio al por menor (120)",1129,82,1,389,425,81,94,23,34
"Hoteles y restaurantes (121)",626,39,1,279,240,26,21,11,9
"Trans., almac. y comunicaciones (122)",62,,,4,20,7,19,3,9
"Intermediación financiera (123)",14,,,,3,1,6,1,3
"Activid.inmobil., empres. y de alquiler (124)",91,1,,5,19,12,22,8,24
"Admin.pub. y defensa; p. segur.soc.afil (125)",238,19,,40,50,16,78,13,22
"Enseñanza (126)",643,,,,24,42,258,43,276
"Servicios sociales y de salud (127)",153,5,,13,9,10,38,11,67
"Otras activ. serv.comun.soc y personales (128)",170,11,2,65,59,11,9,8,5
"Hogares privados con servicio doméstico (129)",428,32,,205,157,21,7,5,1
"Actividad economica no especificada (131)",228,21,1,94,72,14,19,3,4
,,,,,,,,,
"RURAL (132)",19116,1721,14,12252,4416,153,314,80,166
"Agric., ganadería, caza y silvicultura (133)",17490,1620,14,11678,3973,80,68,29,28
"Pesca (134)",1,,,1,,,,,
"Explotación de minas y canteras (135)",1,,,1,,,,,
"Industrias manufactureras (136)",117,3,,63,42,4,2,1,2
"Suministro de electricidad, gas y agua (137)",2,,,2,,,,,
"Construcción (138)",133,8,,70,41,6,6,,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",316,23,,156,107,10,14,2,4
"Venta, mant.y rep. veh.autom.y motoc. (140)",23,,,3,13,2,3,,2
"Comercio al por mayor (141)",26,4,,9,8,,3,1,1
"Comercio al por menor (142)",267,19,,144,86,8,8,1,1
"Hoteles y restaurantes (143)",80,12,,37,26,2,2,1,
"Trans., almac. y comunicaciones (144)",217,4,,86,121,4,2,,
"Intermediación financiera (145)",2,,,,,,1,,1
"Activid.inmobil., empres. y de alquiler (146)",27,,,7,14,2,2,1,1
"Admin.pub. y defensa; p. segur.soc.afil (147)",64,,,8,16,5,25,6,4
"Enseñanza (148)",357,,,,14,30,174,31,108
"Servicios sociales y de salud (149)",49,1,,4,4,6,16,5,13
"Otras activ. serv.comun.soc y personales (150)",40,8,,15,7,3,2,2,3
"Hogares privados con servicio doméstico (151)",70,10,,40,19,,,1,
"Actividad economica no especificada (153)",150,32,,84,32,1,,1,
"Hombres (154)",17031,1340,10,11104,4104,113,201,57,102
"Agric., ganadería, caza y silvicultura (155)",16085,1316,10,10778,3783,76,66,28,28
"Pesca (156)",1,,,1,,,,,
"Industrias manufactureras (158)",80,1,,43,32,2,1,1,
"Suministro de electricidad, gas y agua (159)",1,,,1,,,,,
"Construcción (160)",131,8,,68,41,6,6,,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",177,7,,78,70,8,8,2,4
"Venta, mant.y rep. veh.autom.y motoc. (162)",23,,,3,13,2,3,,2
"Comercio al por mayor (163)",19,2,,8,6,,1,1,1
"Comercio al por menor (164)",135,5,,67,51,6,4,1,1
"Hoteles y restaurantes (165)",12,,,8,3,1,,,
"Trans., almac. y comunicaciones (166)",217,4,,86,121,4,2,,
"Activid.inmobil., empres. y de alquiler (168)",22,,,6,13,1,1,,1
"Admin.pub. y defensa; p. segur.soc.afil (169)",41,,,6,16,2,9,5,3
"Enseñanza (170)",187,,,,4,7,101,17,58
"Servicios sociales y de salud (171)",17,,,,3,3,5,2,4
"Otras activ. serv.comun.soc y personales (172)",21,2,,5,5,3,2,2,2
"Hogares privados con servicio doméstico (173)",6,1,,3,2,,,,
"Actividad economica no especificada (175)",33,1,,21,11,,,,
"Mujeres (176)",2085,381,4,1148,312,40,113,23,64
"Agric., ganadería, caza y silvicultura (177)",1405,304,4,900,190,4,2,1,
"Explotación de minas y canteras (179)",1,,,1,,,,,
"Industrias manufactureras (180)",37,2,,20,10,2,1,,2
"Suministro de electricidad, gas y agua (181)",1,,,1,,,,,
"Construcción (182)",2,,,2,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",139,16,,78,37,2,6,,
"Comercio al por mayor (185)",7,2,,1,2,,2,,
"Comercio al por menor (186)",132,14,,77,35,2,4,,
"Hoteles y restaurantes (187)",68,12,,29,23,1,2,1,
"Intermediación financiera (189)",2,,,,,,1,,1
"Activid.inmobil., empres. y de alquiler (190)",5,,,1,1,1,1,1,
"Admin.pub. y defensa; p. segur.soc.afil (191)",23,,,2,,3,16,1,1
"Enseñanza (192)",170,,,,10,23,73,14,50
"Servicios sociales y de salud (193)",32,1,,4,1,3,11,3,9
"Otras activ. serv.comun.soc y personales (194)",19,6,,10,2,,,,1
"Hogares privados con servicio doméstico (195)",64,9,,37,17,,,1,
"Actividad economica no especificada (197)",117,31,,63,21,1,,1,
