"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia JORGE BASADRE (000)",5718,1527,2371,984,178,426,85,147
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",29,28,,,1,,,
"Profes., científicos e intelectuales (002)",462,433,,24,4,1,,
"Técnicos de nivel medio y trab. asimilados (003)",220,195,,19,6,,,
"Jefes y empleados de oficina (004)",302,302,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",307,117,15,152,15,8,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",778,1,1,634,142,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",468,,427,35,1,5,,
"Obreros construc.,conf.,papel, fab., instr. (008)",609,75,443,71,6,14,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (009)",2106,136,1456,40,,389,85,
"Otra (010)",200,200,,,,,,
"Ocupaciñn no especificada (011)",90,40,29,9,3,9,,
"Desocupado (012)",147,,,,,,,147
"Hombres (013)",4125,1095,2070,593,128,159,8,72
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",26,25,,,1,,,
"Profes., científicos e intelectuales (015)",297,281,,12,4,,,
"Técnicos de nivel medio y trab. asimilados (016)",161,141,,14,6,,,
"Jefes y empleados de oficina (017)",170,170,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",131,89,9,25,6,2,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",552,1,1,446,104,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",444,,411,29,,4,,
"Obreros construc.,conf.,papel, fab., instr. (021)",566,73,430,51,6,6,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (022)",1451,87,1199,12,,145,8,
"Otra (023)",198,198,,,,,,
"Ocupaciñn no especificada (024)",57,30,20,4,1,2,,
"Desocupado (025)",72,,,,,,,72
"Mujeres (026)",1593,432,301,391,50,267,77,75
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",3,3,,,,,,
"Profes., científicos e intelectuales (028)",165,152,,12,,1,,
"Técnicos de nivel medio y trab. asimilados (029)",59,54,,5,,,,
"Jefes y empleados de oficina (030)",132,132,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",176,28,6,127,9,6,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",226,,,188,38,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",24,,16,6,1,1,,
"Obreros construc.,conf.,papel, fab., instr. (034)",43,2,13,20,,8,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (035)",655,49,257,28,,244,77,
"Otra (036)",2,2,,,,,,
"Ocupaciñn no especificada (037)",33,10,9,5,2,7,,
"Desocupado (038)",75,,,,,,,75
,,,,,,,,
"URBANA (039)",3455,1264,1488,384,37,113,77,92
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",27,26,,,1,,,
"Profes., científicos e intelectuales (041)",422,399,,19,4,,,
"Técnicos de nivel medio y trab. asimilados (042)",173,152,,16,5,,,
"Jefes y empleados de oficina (043)",238,238,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",215,85,11,105,9,5,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",175,,,163,12,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",418,,389,26,1,2,,
"Obreros construc.,conf.,papel, fab., instr. (047)",434,57,346,26,3,2,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (048)",1006,84,725,21,,99,77,
"Otra (049)",191,191,,,,,,
"Ocupaciñn no especificada (050)",64,32,17,8,2,5,,
"Desocupado (051)",92,,,,,,,92
"Hombres (052)",2601,936,1358,190,25,39,4,49
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",24,23,,,1,,,
"Profes., científicos e intelectuales (054)",278,266,,8,4,,,
"Técnicos de nivel medio y trab. asimilados (055)",129,113,,11,5,,,
"Jefes y empleados de oficina (056)",143,143,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",91,67,9,10,3,2,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",116,,,108,8,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",404,,379,23,,2,,
"Obreros construc.,conf.,papel, fab., instr. (060)",415,55,337,18,3,2,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (061)",719,52,622,9,,32,4,
"Otra (062)",189,189,,,,,,
"Ocupaciñn no especificada (063)",44,28,11,3,1,1,,
"Desocupado (064)",49,,,,,,,49
"Mujeres (065)",854,328,130,194,12,74,73,43
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",3,3,,,,,,
"Profes., científicos e intelectuales (067)",144,133,,11,,,,
"Técnicos de nivel medio y trab. asimilados (068)",44,39,,5,,,,
"Jefes y empleados de oficina (069)",95,95,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",124,18,2,95,6,3,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",59,,,55,4,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",14,,10,3,1,,,
"Obreros construc.,conf.,papel, fab., instr. (073)",19,2,9,8,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (074)",287,32,103,12,,67,73,
"Otra (075)",2,2,,,,,,
"Ocupaciñn no especificada (076)",20,4,6,5,1,4,,
"Desocupado (077)",43,,,,,,,43
,,,,,,,,
"RURAL (078)",2263,263,883,600,141,313,8,55
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",2,2,,,,,,
"Profes., científicos e intelectuales (080)",40,34,,5,,1,,
"Técnicos de nivel medio y trab. asimilados (081)",47,43,,3,1,,,
"Jefes y empleados de oficina (082)",64,64,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",92,32,4,47,6,3,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",603,1,1,471,130,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",50,,38,9,,3,,
"Obreros construc.,conf.,papel, fab., instr. (086)",175,18,97,45,3,12,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (087)",1100,52,731,19,,290,8,
"Otra (088)",9,9,,,,,,
"Ocupaciñn no especificada (089)",26,8,12,1,1,4,,
"Desocupado (090)",55,,,,,,,55
"Hombres (091)",1524,159,712,403,103,120,4,23
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",2,2,,,,,,
"Profes., científicos e intelectuales (093)",19,15,,4,,,,
"Técnicos de nivel medio y trab. asimilados (094)",32,28,,3,1,,,
"Jefes y empleados de oficina (095)",27,27,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",40,22,,15,3,,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",436,1,1,338,96,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",40,,32,6,,2,,
