"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",157,151,2,113,26,9,1,,,,6,196
"De 25 a 29 años (024)",172,169,4,73,64,21,7,,,,3,293
"De 30 a 34 años (025)",164,162,2,41,54,39,25,1,,,2,382
"De 35 a 39 años (026)",161,160,4,25,38,40,43,10,,,1,475
"De 40 a 44 años (027)",131,131,,9,24,27,51,15,4,1,,495
"De 45 a 49 años (028)",105,105,1,6,13,23,33,20,8,1,,458
"De 50 y más años (029)",202,195,1,8,16,19,43,55,33,20,7,1156
"Casado(a) (030)",4346,4287,167,448,844,772,1084,535,255,182,59,16869
"De 12 a 14 años (031)",3,3,2,1,,,,,,,,1
"De 15 a 19 años (032)",37,30,10,10,7,2,1,,,,7,34
"De 20 a 24 años (033)",170,161,31,75,42,9,3,1,,,9,206
"De 25 a 29 años (034)",353,343,36,107,112,57,30,,1,,10,639
"De 30 a 34 años (035)",513,505,27,94,178,103,94,8,1,,8,1222
"De 35 a 39 años (036)",668,662,13,75,170,163,186,48,7,,6,2070
"De 40 a 44 años (037)",705,703,21,34,132,166,241,89,17,3,2,2617
"De 45 a 49 años (038)",585,584,3,20,96,118,192,101,49,5,1,2525
"De 50 y más años (039)",1312,1296,24,32,107,154,337,288,180,174,16,7555
"Viudo(a) (040)",706,697,13,38,48,61,185,140,111,101,9,4192
"De 12 a 14 años (041)",1,,,,,,,,,,1,
"De 15 a 19 años (042)",2,2,,2,,,,,,,,2
"De 20 a 24 años (043)",5,5,,2,3,,,,,,,8
"De 25 a 29 años (044)",14,13,,4,5,1,2,1,,,1,32
"De 30 a 34 años (045)",24,23,,4,9,4,6,,,,1,59
"De 35 a 39 años (046)",42,42,2,4,4,9,18,5,,,,147
"De 40 a 44 años (047)",37,37,1,4,5,6,16,4,1,,,138
"De 45 a 49 años (048)",58,56,1,1,5,10,21,12,5,1,2,263
"De 50 y más años (049)",523,519,9,17,17,31,122,118,105,100,4,3543
"Divorciado(a) (050)",141,137,2,22,22,27,38,15,6,5,4,518
"De 15 a 19 años (052)",1,,,,,,,,,,1,
"De 20 a 24 años (053)",2,2,,2,,,,,,,,2
"De 25 a 29 años (054)",5,5,,3,2,,,,,,,7
"De 30 a 34 años (055)",12,12,1,4,5,1,1,,,,,22
"De 35 a 39 años (056)",21,21,,4,5,9,2,1,,,,56
"De 40 a 44 años (057)",17,17,1,,3,4,8,1,,,,58
"De 45 a 49 años (058)",20,19,,1,2,4,8,4,,,1,81
"De 50 y más años (059)",63,61,,8,5,9,19,9,6,5,2,292
"Soltero(a) (060)",8788,8250,6853,825,320,140,112,,,,538,2333
"De 12 a 14 años (061)",2427,2426,2415,11,,,,,,,1,11
"De 15 a 19 años (062)",3220,3219,3041,156,19,1,2,,,,1,205
"De 20 a 24 años (063)",1504,1264,917,279,56,10,2,,,,240,429
"De 25 a 29 años (064)",667,498,228,169,77,20,4,,,,169,399
"De 30 a 34 años (065)",344,292,109,83,49,37,14,,,,52,348
"De 35 a 39 años (066)",241,209,56,57,45,27,24,,,,32,324
"De 40 a 44 años (067)",145,133,33,27,34,18,21,,,,12,233
"De 45 a 49 años (068)",101,93,19,26,16,15,17,,,,8,171
"De 50 y más años (069)",139,116,35,17,24,12,28,,,,23,213
,,,,,,,,,,,,
"URBANA (080)",23403,22622,7294,4014,3572,2617,2984,1273,529,339,781,48521
"De 12 a 14 años (081)",2167,2142,2121,21,,,,,,,25,21
"De 15 a 19 años (082)",3796,3720,3044,576,85,9,6,,,,76,797
"De 20 a 24 años (083)",3570,3277,1195,1393,547,118,22,2,,,293,2945
"De 25 a 29 años (084)",3122,2931,426,969,939,435,155,4,3,,191,4853
"De 30 a 34 años (085)",2629,2561,194,487,781,572,467,54,5,1,68,6139
"De 35 a 39 años (086)",2329,2285,118,271,526,558,633,159,19,1,44,6910
"De 40 a 44 años (087)",1854,1836,81,131,290,401,642,234,48,9,18,6731
"De 45 a 49 años (088)",1340,1330,38,70,196,253,419,242,91,21,10,5619
"De 50 y más años (089)",2596,2540,77,96,208,271,640,578,363,307,56,14506
"Conviviente (090)",9913,9673,949,2513,2217,1535,1559,596,201,103,240,25004
"De 12 a 14 años (091)",43,20,10,10,,,,,,,23,10
"De 15 a 19 años (092)",810,743,285,391,58,6,3,,,,67,537
"De 20 a 24 años (093)",1907,1833,310,973,435,95,18,2,,,74,2215
"De 25 a 29 años (094)",2024,1992,172,644,701,347,122,4,2,,32,3640
"De 30 a 34 años (095)",1680,1665,66,274,511,407,352,50,4,1,15,4366
"De 35 a 39 años (096)",1305,1294,46,116,286,332,395,105,13,1,11,4183
"De 40 a 44 años (097)",924,920,28,62,106,194,342,146,35,7,4,3670
"De 45 a 49 años (098)",564,562,17,22,71,91,175,123,48,15,2,2570
"De 50 y más años (099)",656,644,15,21,49,63,152,166,99,79,12,3813
"Separado(a) (100)",1009,994,20,270,205,163,182,95,40,19,15,3135
"De 12 a 14 años (101)",2,2,1,1,,,,,,,,1
"De 15 a 19 años (102)",47,46,5,35,6,,,,,,1,47
"De 20 a 24 años (103)",119,117,2,90,19,6,,,,,2,146
"De 25 a 29 años (104)",153,150,4,64,56,20,6,,,,3,261
"De 30 a 34 años (105)",139,137,2,36,43,34,21,1,,,2,322
"De 35 a 39 años (106)",147,146,4,24,32,36,41,9,,,1,434
"De 40 a 44 años (107)",117,117,,7,21,26,44,14,4,1,,446
"De 45 a 49 años (108)",98,98,1,5,12,23,30,19,7,1,,427
"De 50 y más años (109)",187,181,1,8,16,18,40,52,29,17,6,1051
"Casado(a) (110)",3828,3773,163,416,785,708,934,449,189,129,55,14135
"De 12 a 14 años (111)",3,3,2,1,,,,,,,,1
"De 15 a 19 años (112)",34,28,10,9,6,2,1,,,,6,31
"De 20 a 24 años (113)",157,148,30,68,40,8,2,,,,9,181
"De 25 a 29 años (114)",312,303,35,97,100,48,22,,1,,9,544
"De 30 a 34 años (115)",466,458,27,90,167,95,75,3,1,,8,1059
"De 35 a 39 años (116)",596,590,13,72,158,146,156,39,6,,6,1795
"De 40 a 44 años (117)",626,624,21,32,124,154,213,71,8,1,2,2218
"De 45 a 49 años (118)",518,518,3,18,91,112,171,87,32,4,,2159
"De 50 y más años (119)",1116,1101,22,29,99,143,294,249,141,124,15,6147
"Viudo(a) (120)",609,602,11,32,43,52,165,120,96,83,7,3587
"De 12 a 14 años (121)",1,,,,,,,,,,1,
"De 15 a 19 años (122)",1,1,,1,,,,,,,,1
"De 20 a 24 años (123)",4,4,,2,2,,,,,,,6
"De 25 a 29 años (124)",10,10,,3,5,1,1,,,,,20
"De 30 a 34 años (125)",21,20,,4,7,3,6,,,,1,52
"De 35 a 39 años (126)",39,39,2,4,4,8,16,5,,,,136
"De 40 a 44 años (127)",33,33,1,4,5,5,15,2,1,,,117
"De 45 a 49 años (128)",51,50,1,1,5,8,19,11,4,1,1,233
"De 50 y más años (129)",449,445,7,13,15,27,108,102,91,82,4,3022
"Divorciado(a) (130)",132,128,2,20,22,26,37,13,3,5,4,470
"De 15 a 19 años (132)",1,,,,,,,,,,1,
"De 20 a 24 años (133)",1,1,,1,,,,,,,,1
"De 25 a 29 años (134)",5,5,,3,2,,,,,,,7
"De 30 a 34 años (135)",11,11,1,4,5,1,,,,,,17
"De 35 a 39 años (136)",20,20,,3,5,9,2,1,,,,55
"De 40 a 44 años (137)",17,17,1,,3,4,8,1,,,,58
"De 45 a 49 años (138)",18,17,,1,2,4,8,2,,,1,68
"De 50 y más años (139)",59,57,,8,5,8,19,9,3,5,2,264
"Soltero(a) (140)",7912,7452,6149,763,300,133,107,,,,460,2190
"De 12 a 14 años (141)",2118,2117,2108,9,,,,,,,1,9
"De 15 a 19 años (142)",2903,2902,2744,140,15,1,2,,,,1,181
"De 20 a 24 años (143)",1382,1174,853,259,51,9,2,,,,208,396
"De 25 a 29 años (144)",618,471,215,158,75,19,4,,,,147,381
"De 30 a 34 años (145)",312,270,98,79,48,32,13,,,,42,323
"De 35 a 39 años (146)",222,196,53,52,41,27,23,,,,26,307
"De 40 a 44 años (147)",137,125,30,26,31,18,20,,,,12,222
"De 45 a 49 años (148)",91,85,16,23,15,15,16,,,,6,162
"De 50 y más años (149)",129,112,32,17,24,12,27,,,,17,209
,,,,,,,,,,,,
"RURAL (160)",3692,3554,869,623,569,369,545,285,161,133,138,10013
"De 12 a 14 años (161)",320,316,309,7,,,,,,,4,7
"De 15 a 19 años (162)",545,526,352,139,33,2,,,,,19,211
"De 20 a 24 años (163)",598,555,116,248,141,42,6,2,,,43,693
"De 25 a 29 años (164)",519,481,35,124,176,86,54,6,,,38,999
"De 30 a 34 años (165)",384,372,18,38,102,76,119,18,1,,12,1107
"De 35 a 39 años (166)",341,334,10,26,52,70,120,47,8,1,7,1255
"De 40 a 44 años (167)",270,269,8,11,27,35,91,64,26,7,1,1284
"De 45 a 49 años (168)",220,216,5,12,15,20,59,55,39,11,4,1167
"De 50 y más años (169)",495,485,16,18,23,38,96,93,87,114,10,3290
"Conviviente (170)",2046,1999,159,470,447,273,348,171,72,59,47,6101
"De 12 a 14 años (171)",9,6,2,4,,,,,,,3,4
"De 15 a 19 años (172)",212,195,55,112,26,2,,,,,17,170
"De 20 a 24 años (173)",423,416,51,197,126,37,4,1,,,7,582
"De 25 a 29 años (174)",406,392,21,93,154,75,44,5,,,14,842
"De 30 a 34 años (175)",276,274,7,25,77,57,94,13,1,,2,847
"De 35 a 39 años (176)",232,231,7,16,30,48,85,37,7,1,1,910
"De 40 a 44 años (177)",165,164,5,6,13,21,54,43,17,5,1,804
"De 45 a 49 años (178)",127,127,2,6,8,12,32,37,20,10,,718
"De 50 y más años (179)",196,194,9,11,13,21,35,35,27,43,2,1224
"Separado(a) (180)",146,139,,51,38,15,21,6,5,3,7,382
"De 12 a 14 años (181)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (182)",12,11,,9,2,,,,,,1,13
"De 20 a 24 años (183)",38,34,,23,7,3,1,,,,4,50
"De 25 a 29 años (184)",19,19,,9,8,1,1,,,,,32
"De 30 a 34 años (185)",25,25,,5,11,5,4,,,,,60
"De 35 a 39 años (186)",14,14,,1,6,4,2,1,,,,41
"De 40 a 44 años (187)",14,14,,2,3,1,7,1,,,,49
"De 45 a 49 años (188)",7,7,,1,1,,3,1,1,,,31
"De 50 y más años (189)",15,14,,,,1,3,3,4,3,1,105
"Casado(a) (190)",518,514,4,32,59,64,150,86,66,53,4,2734
"De 15 a 19 años (192)",3,2,,1,1,,,,,,1,3
"De 20 a 24 años (193)",13,13,1,7,2,1,1,1,,,,25
"De 25 a 29 años (194)",41,40,1,10,12,9,8,,,,1,95
"De 30 a 34 años (195)",47,47,,4,11,8,19,5,,,,163
"De 35 a 39 años (196)",72,72,,3,12,17,30,9,1,,,275
"De 40 a 44 años (197)",79,79,,2,8,12,28,18,9,2,,399
"De 45 a 49 años (198)",67,66,,2,5,6,21,14,17,1,1,366
"De 50 y más años (199)",196,195,2,3,8,11,43,39,39,50,1,1408
"Viudo(a) (200)",97,95,2,6,5,9,20,20,15,18,2,605
"De 15 a 19 años (202)",1,1,,1,,,,,,,,1
"De 20 a 24 años (203)",1,1,,,1,,,,,,,2
"De 25 a 29 años (204)",4,3,,1,,,1,1,,,1,12
"De 30 a 34 años (205)",3,3,,,2,1,,,,,,7
"De 35 a 39 años (206)",3,3,,,,1,2,,,,,11
"De 40 a 44 años (207)",4,4,,,,1,1,2,,,,21
"De 45 a 49 años (208)",7,6,,,,2,2,1,1,,1,30
"De 50 y más años (209)",74,74,2,4,2,4,14,16,14,18,,521
"Divorciado(a) (210)",9,9,,2,,1,1,2,3,,,48
"De 20 a 24 años (213)",1,1,,1,,,,,,,,1
"De 30 a 34 años (215)",1,1,,,,,1,,,,,5
"De 35 a 39 años (216)",1,1,,1,,,,,,,,1
"De 45 a 49 años (218)",2,2,,,,,,2,,,,13
"De 50 y más años (219)",4,4,,,,1,,,3,,,28
"Soltero(a) (220)",876,798,704,62,20,7,5,,,,78,143
"De 12 a 14 años (221)",309,309,307,2,,,,,,,,2
"De 15 a 19 años (222)",317,317,297,16,4,,,,,,,24
"De 20 a 24 años (223)",122,90,64,20,5,1,,,,,32,33
"De 25 a 29 años (224)",49,27,13,11,2,1,,,,,22,18
"De 30 a 34 años (225)",32,22,11,4,1,5,1,,,,10,25
"De 35 a 39 años (226)",19,13,3,5,4,,1,,,,6,17
"De 40 a 44 años (227)",8,8,3,1,3,,1,,,,,11
"De 45 a 49 años (228)",10,8,3,3,1,,1,,,,2,9
"De 50 y más años (229)",10,4,3,,,,1,,,,6,4
