"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia TAHUAMANU (000)",5646,1262,2198,1598,100,302,45,141
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",16,14,,,2,,,
"Profes., científicos e intelectuales (002)",304,291,,11,2,,,
"Técnicos de nivel medio y trab. asimilados (003)",425,357,,50,18,,,
"Jefes y empleados de oficina (004)",192,189,,,,3,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",450,122,27,244,14,43,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",962,2,1,910,49,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",470,,381,81,8,,,
"Obreros construc.,conf.,papel, fab., instr. (008)",1041,110,744,179,6,2,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (009)",1528,121,1014,102,1,245,45,
"Otra (010)",50,50,,,,,,
"Ocupación no especificada (011)",67,6,31,21,,9,,
"Desocupado (012)",141,,,,,,,141
"Hombres (013)",4415,864,1992,1216,82,159,3,99
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",13,11,,,2,,,
"Profes., científicos e intelectuales (015)",196,186,,8,2,,,
"Técnicos de nivel medio y trab. asimilados (016)",330,290,,29,11,,,
"Jefes y empleados de oficina (017)",109,107,,,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",161,62,10,76,7,6,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",867,2,1,819,45,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",455,,375,72,8,,,
"Obreros construc.,conf.,papel, fab., instr. (021)",995,108,704,176,6,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (022)",1126,47,895,32,1,148,3,
"Otra (023)",49,49,,,,,,
"Ocupación no especificada (024)",15,2,7,4,,2,,
"Desocupado (025)",99,,,,,,,99
"Mujeres (026)",1231,398,206,382,18,143,42,42
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",3,3,,,,,,
"Profes., científicos e intelectuales (028)",108,105,,3,,,,
"Técnicos de nivel medio y trab. asimilados (029)",95,67,,21,7,,,
"Jefes y empleados de oficina (030)",83,82,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",289,60,17,168,7,37,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",95,,,91,4,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",15,,6,9,,,,
"Obreros construc.,conf.,papel, fab., instr. (034)",46,2,40,3,,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (035)",402,74,119,70,,97,42,
"Otra (036)",1,1,,,,,,
"Ocupación no especificada (037)",52,4,24,17,,7,,
"Desocupado (038)",42,,,,,,,42
,,,,,,,,
"URBANA (039)",3949,1132,1606,853,54,138,38,128
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",13,11,,,2,,,
"Profes., científicos e intelectuales (041)",256,248,,6,2,,,
"Técnicos de nivel medio y trab. asimilados (042)",391,332,,43,16,,,
"Jefes y empleados de oficina (043)",174,171,,,,3,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",391,114,20,203,13,41,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",288,2,1,275,10,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",381,,301,75,5,,,
"Obreros construc.,conf.,papel, fab., instr. (047)",752,92,504,149,5,2,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (048)",1097,117,767,87,1,87,38,
"Otra (049)",39,39,,,,,,
"Ocupación no especificada (050)",39,6,13,15,,5,,
"Desocupado (051)",128,,,,,,,128
"Hombres (052)",3000,767,1446,579,39,77,3,89
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",11,9,,,2,,,
"Profes., científicos e intelectuales (054)",165,159,,4,2,,,
"Técnicos de nivel medio y trab. asimilados (055)",305,273,,23,9,,,
"Jefes y empleados de oficina (056)",94,92,,,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",139,59,9,60,6,5,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",262,2,1,250,9,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",368,,296,67,5,,,
"Obreros construc.,conf.,papel, fab., instr. (060)",714,90,472,146,5,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (061)",803,43,663,26,1,67,3,
"Otra (062)",38,38,,,,,,
"Ocupación no especificada (063)",12,2,5,3,,2,,
"Desocupado (064)",89,,,,,,,89
"Mujeres (065)",949,365,160,274,15,61,35,39
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",2,2,,,,,,
"Profes., científicos e intelectuales (067)",91,89,,2,,,,
"Técnicos de nivel medio y trab. asimilados (068)",86,59,,20,7,,,
"Jefes y empleados de oficina (069)",80,79,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",252,55,11,143,7,36,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",26,,,25,1,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",13,,5,8,,,,
"Obreros construc.,conf.,papel, fab., instr. (073)",38,2,32,3,,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (074)",294,74,104,61,,20,35,
"Otra (075)",1,1,,,,,,
"Ocupación no especificada (076)",27,4,8,12,,3,,
"Desocupado (077)",39,,,,,,,39
,,,,,,,,
"RURAL (078)",1697,130,592,745,46,164,7,13
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",3,3,,,,,,
"Profes., científicos e intelectuales (080)",48,43,,5,,,,
"Técnicos de nivel medio y trab. asimilados (081)",34,25,,7,2,,,
"Jefes y empleados de oficina (082)",18,18,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",59,8,7,41,1,2,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",674,,,635,39,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",89,,80,6,3,,,
"Obreros construc.,conf.,papel, fab., instr. (086)",289,18,240,30,1,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (087)",431,4,247,15,,158,7,
"Otra (088)",11,11,,,,,,
"Ocupación no especificada (089)",28,,18,6,,4,,
"Desocupado (090)",13,,,,,,,13
"Hombres (091)",1415,97,546,637,43,82,,10
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",2,2,,,,,,
"Profes., científicos e intelectuales (093)",31,27,,4,,,,
"Técnicos de nivel medio y trab. asimilados (094)",25,17,,6,2,,,
"Jefes y empleados de oficina (095)",15,15,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",22,3,1,16,1,1,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",605,,,569,36,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",87,,79,5,3,,,
