"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"32 años (042)",1689,840,849,1498,742,756,191,98,93
"33 años (043)",1628,788,840,1451,694,757,177,94,83
"34 años (044)",1552,762,790,1376,670,706,176,92,84
"De 35 a 39 años (045)",7925,3831,4094,7101,3424,3677,824,407,417
"35 años (046)",1636,779,857,1460,695,765,176,84,92
"36 años (047)",1545,740,805,1385,657,728,160,83,77
"37 años (048)",1708,837,871,1545,748,797,163,89,74
"38 años (049)",1557,752,805,1394,681,713,163,71,92
"39 años (050)",1479,723,756,1317,643,674,162,80,82
"De 40 a 44 años (051)",7943,3927,4016,7056,3452,3604,887,475,412
"40 años (052)",1731,879,852,1529,767,762,202,112,90
"41 años (053)",1409,675,734,1272,610,662,137,65,72
"42 años (054)",1812,860,952,1614,742,872,198,118,80
"43 años (055)",1524,751,773,1342,663,679,182,88,94
"44 años (056)",1467,762,705,1299,670,629,168,92,76
"De 45 a 49 años (057)",6880,3351,3529,6060,2957,3103,820,394,426
"45 años (058)",1431,707,724,1260,624,636,171,83,88
"46 años (059)",1420,720,700,1246,633,613,174,87,87
"47 años (060)",1546,755,791,1369,671,698,177,84,93
"48 años (061)",1268,597,671,1115,519,596,153,78,75
"49 años (062)",1215,572,643,1070,510,560,145,62,83
"De 50 a 54 años (063)",5843,2863,2980,5159,2482,2677,684,381,303
"50 años (064)",1302,609,693,1140,529,611,162,80,82
"51 años (065)",1018,513,505,893,439,454,125,74,51
"52 años (066)",1202,605,597,1059,528,531,143,77,66
"53 años (067)",1245,618,627,1119,533,586,126,85,41
"54 años (068)",1076,518,558,948,453,495,128,65,63
"De 55 a 59 años (069)",4407,2182,2225,3868,1899,1969,539,283,256
"55 años (070)",907,458,449,799,407,392,108,51,57
"56 años (071)",913,472,441,788,405,383,125,67,58
"57 años (072)",968,471,497,845,407,438,123,64,59
"58 años (073)",820,405,415,733,357,376,87,48,39
"59 años (074)",799,376,423,703,323,380,96,53,43
"De 60 a 64 años (075)",3759,1776,1983,3294,1516,1778,465,260,205
"60 años (076)",877,394,483,769,334,435,108,60,48
"61 años (077)",596,301,295,536,265,271,60,36,24
"62 años (078)",791,362,429,695,307,388,96,55,41
"63 años (079)",757,352,405,656,301,355,101,51,50
"64 años (080)",738,367,371,638,309,329,100,58,42
"De 65 y más años (081)",10315,5335,4980,9161,4703,4458,1154,632,522
"65 años (082)",708,346,362,623,296,327,85,50,35
"66 años (083)",608,307,301,544,276,268,64,31,33
"67 años (084)",748,369,379,657,320,337,91,49,42
"68 años (085)",583,300,283,528,266,262,55,34,21
"69 años (086)",599,324,275,548,293,255,51,31,20
"70 años (087)",686,334,352,612,298,314,74,36,38
"71 años (088)",516,283,233,463,252,211,53,31,22
"72 años (089)",654,339,315,592,312,280,62,27,35
"73 años (090)",557,296,261,502,267,235,55,29,26
"74 años (091)",551,312,239,490,276,214,61,36,25
"75 años (092)",520,297,223,454,262,192,66,35,31
"76 años (093)",446,250,196,392,224,168,54,26,28
"77 años (094)",446,247,199,398,215,183,48,32,16
"78 años (095)",369,202,167,318,172,146,51,30,21
"79 años (096)",314,174,140,278,152,126,36,22,14
"80 años (097)",297,139,158,258,123,135,39,16,23
"81 años (098)",197,101,96,179,93,86,18,8,10
"82 años (099)",236,125,111,206,110,96,30,15,15
"83 años (100)",177,88,89,152,75,77,25,13,12
"84 años (101)",212,116,96,182,98,84,30,18,12
"85 años (102)",152,64,88,121,46,75,31,18,13
"86 años (103)",152,73,79,131,61,70,21,12,9
"87 años (104)",145,76,69,131,67,64,14,9,5
"88 años (105)",90,33,57,82,27,55,8,6,2
"89 años (106)",80,34,46,74,32,42,6,2,4
"90 años (107)",67,30,37,61,24,37,6,6,
"91 años (108)",34,10,24,31,9,22,3,1,2
"92 años (109)",20,12,8,18,10,8,2,2,
"93 años (110)",26,10,16,25,9,16,1,1,
"94 años (111)",31,14,17,28,12,16,3,2,1
"95 años (112)",24,9,15,22,8,14,2,1,1
"96 años (113)",24,7,17,20,6,14,4,1,3
"97 años (114)",16,7,9,14,6,8,2,1,1
"98 y más años (115)",30,7,23,27,6,21,3,1,2
