"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",76,75,,56,16,2,1,,,,1,98
"De 25 a 29 años (024)",100,94,,52,33,7,2,,,,6,149
"De 30 a 34 años (025)",106,105,3,37,36,15,13,1,,,1,212
"De 35 a 39 años (026)",96,93,1,28,23,24,16,1,,,3,221
"De 40 a 44 años (027)",70,69,1,18,13,16,15,3,3,,1,198
"De 45 a 49 años (028)",46,45,,10,10,4,13,6,2,,1,153
"De 50 y más años (029)",97,91,,23,16,13,25,10,3,1,6,308
"Casado(a) (030)",4237,4206,17,314,721,804,1251,708,313,78,31,17706
"De 12 a 14 años (031)",2,1,,,1,,,,,,1,2
"De 15 a 19 años (032)",10,6,,4,2,,,,,,4,8
"De 20 a 24 años (033)",68,66,1,31,27,5,2,,,,2,108
"De 25 a 29 años (034)",273,266,2,55,120,54,34,1,,,7,600
"De 30 a 34 años (035)",481,476,,49,147,143,123,12,1,1,5,1387
"De 35 a 39 años (036)",695,693,4,39,159,188,227,67,9,,2,2413
"De 40 a 44 años (037)",652,649,2,32,88,132,235,110,40,10,3,2795
"De 45 a 49 años (038)",565,565,2,22,60,89,182,128,60,22,,2795
"De 50 y más años (039)",1491,1484,6,82,117,193,448,390,203,45,7,7598
"Viudo(a) (040)",999,988,8,111,146,139,302,195,69,18,11,4185
"De 15 a 19 años (042)",2,1,,1,,,,,,,1,1
"De 20 a 24 años (043)",6,6,,4,1,1,,,,,,9
"De 25 a 29 años (044)",17,16,,7,6,2,1,,,,1,29
"De 30 a 34 años (045)",28,26,,7,8,7,4,,,,2,62
"De 35 a 39 años (046)",42,40,,4,8,12,13,3,,,2,129
"De 40 a 44 años (047)",62,62,,6,14,13,21,7,1,,,219
"De 45 a 49 años (048)",76,76,1,8,11,15,21,14,5,1,,308
"De 50 y más años (049)",766,761,7,74,98,89,242,171,63,17,5,3428
"Divorciado(a) (050)",63,61,1,10,15,9,16,4,6,,2,213
"De 20 a 24 años (053)",4,3,,2,1,,,,,,1,4
"De 25 a 29 años (054)",5,5,,2,3,,,,,,,8
"De 30 a 34 años (055)",11,10,,,4,2,3,,1,,1,36
"De 35 a 39 años (056)",8,8,1,4,2,,1,,,,,12
"De 40 a 44 años (057)",5,5,,,1,2,,1,1,,,24
"De 45 a 49 años (058)",2,2,,,,1,,,1,,,11
"De 50 y más años (059)",28,28,,2,4,4,12,3,3,,,118
"Soltero(a) (060)",709,296,11,185,60,27,13,,,,413,438
"De 12 a 14 años (061)",4,4,,4,,,,,,,,4
"De 15 a 19 años (062)",21,21,3,16,2,,,,,,,20
"De 20 a 24 años (063)",226,55,1,46,7,1,,,,,171,63
"De 25 a 29 años (064)",185,61,1,49,7,2,2,,,,124,77
"De 30 a 34 años (065)",92,38,,19,14,4,1,,,,54,63
"De 35 a 39 años (066)",58,29,3,14,7,3,2,,,,29,45
"De 40 a 44 años (067)",42,27,,11,9,4,3,,,,15,53
"De 45 a 49 años (068)",18,14,1,7,4,2,,,,,4,21
"De 50 y más años (069)",63,47,2,19,10,11,5,,,,16,92
,,,,,,,,,,,,
"URBANA (080)",7851,7399,59,1995,1861,1332,1338,553,220,41,452,21399
"De 12 a 14 años (081)",12,8,,6,2,,,,,,4,10
"De 15 a 19 años (082)",210,179,3,151,20,4,1,,,,31,207
"De 20 a 24 años (083)",1336,1174,14,788,290,72,7,3,,,162,1633
"De 25 a 29 años (084)",1456,1324,10,488,530,217,74,5,,,132,2539
"De 30 a 34 años (085)",1208,1159,6,219,420,306,190,18,,,49,2903
"De 35 a 39 años (086)",1096,1064,11,122,273,290,296,61,10,1,32,3302
"De 40 a 44 años (087)",727,716,3,67,121,154,241,94,31,5,11,2735
"De 45 a 49 años (088)",558,556,4,42,76,98,180,104,45,7,2,2408
"De 50 y más años (089)",1248,1219,8,112,129,191,349,268,134,28,29,5662
"Conviviente (090)",3896,3775,30,1443,1124,628,397,117,33,3,121,8357
"De 12 a 14 años (091)",5,3,,2,1,,,,,,2,4
"De 15 a 19 años (092)",179,153,2,129,17,4,1,,,,26,179
"De 20 a 24 años (093)",1080,1036,14,696,252,65,6,3,,,44,1440
"De 25 a 29 años (094)",1034,1002,7,375,401,167,48,4,,,32,1907
"De 30 a 34 años (095)",705,695,3,140,262,175,102,13,,,10,1715
"De 35 a 39 años (096)",460,456,3,59,120,123,117,27,6,1,4,1409
"De 40 a 44 años (097)",197,196,1,18,37,47,64,23,6,,1,708
"De 45 a 49 años (098)",117,117,,12,19,25,31,22,8,,,469
"De 50 y más años (099)",119,117,,12,15,22,28,25,13,2,2,526
"Separado(a) (100)",404,387,5,137,99,63,62,14,7,,17,938
"De 12 a 14 años (101)",1,,,,,,,,,,1,
"De 15 a 19 años (102)",9,9,,9,,,,,,,,9
"De 20 a 24 años (103)",40,40,,29,9,2,,,,,,53
"De 25 a 29 años (104)",68,63,,32,24,6,1,,,,5,103
"De 30 a 34 años (105)",73,72,3,23,25,12,9,,,,1,145
"De 35 a 39 años (106)",75,73,1,19,19,19,14,1,,,2,180
"De 40 a 44 años (107)",50,49,1,10,7,13,14,2,2,,1,150
"De 45 a 49 años (108)",32,31,,6,6,3,9,5,2,,1,113
"De 50 y más años (109)",56,50,,9,9,8,15,6,3,,6,185
"Casado(a) (110)",2559,2533,12,226,519,538,722,339,145,32,26,9780
"De 12 a 14 años (111)",2,1,,,1,,,,,,1,2
"De 15 a 19 años (112)",8,4,,3,1,,,,,,4,5
"De 20 a 24 años (113)",56,54,,28,22,3,1,,,,2,85
"De 25 a 29 años (114)",211,206,2,45,94,41,23,1,,,5,454
"De 30 a 34 años (115)",345,341,,38,114,111,73,5,,,4,936
"De 35 a 39 años (116)",485,483,3,29,124,138,152,33,4,,2,1595
"De 40 a 44 años (117)",409,407,1,26,63,81,146,64,21,5,2,1673
"De 45 a 49 años (118)",346,346,2,15,41,55,127,67,32,7,,1604
"De 50 y más años (119)",697,691,4,42,59,109,200,169,88,20,6,3426
"Viudo(a) (120)",492,482,4,61,73,83,140,82,33,6,10,1949
"De 15 a 19 años (122)",1,,,,,,,,,,1,
"De 20 a 24 años (123)",6,6,,4,1,1,,,,,,9
"De 25 a 29 años (124)",10,10,,4,4,2,,,,,,18
"De 30 a 34 años (125)",21,19,,5,6,5,3,,,,2,46
"De 35 a 39 años (126)",29,27,,3,5,9,10,,,,2,81
"De 40 a 44 años (127)",42,42,,4,9,9,15,4,1,,,149
"De 45 a 49 años (128)",52,52,1,5,7,13,13,10,3,,,206
"De 50 y más años (129)",331,326,3,36,41,44,99,68,29,6,5,1440
"Divorciado(a) (130)",40,38,1,9,10,6,9,1,2,,2,110
"De 20 a 24 años (133)",4,3,,2,1,,,,,,1,4
"De 25 a 29 años (134)",3,3,,2,1,,,,,,,4
"De 30 a 34 años (135)",9,8,,,4,2,2,,,,1,23
"De 35 a 39 años (136)",7,7,1,4,1,,1,,,,,10
"De 40 a 44 años (137)",4,4,,,1,1,,1,1,,,21
"De 45 a 49 años (138)",1,1,,,,1,,,,,,3
"De 50 y más años (139)",12,12,,1,2,2,6,,1,,,45
"Soltero(a) (140)",460,184,7,119,36,14,8,,,,276,265
"De 12 a 14 años (141)",4,4,,4,,,,,,,,4
"De 15 a 19 años (142)",13,13,1,10,2,,,,,,,14
"De 20 a 24 años (143)",150,35,,29,5,1,,,,,115,42
"De 25 a 29 años (144)",130,40,1,30,6,1,2,,,,90,53
"De 30 a 34 años (145)",55,24,,13,9,1,1,,,,31,38
"De 35 a 39 años (146)",40,18,3,8,4,1,2,,,,22,27
"De 40 a 44 años (147)",25,18,,9,4,3,2,,,,7,34
"De 45 a 49 años (148)",10,9,1,4,3,1,,,,,1,13
"De 50 y más años (149)",33,23,1,12,3,6,1,,,,10,40
,,,,,,,,,,,,
"RURAL (160)",4097,3902,25,769,744,589,913,569,227,66,195,14330
"De 12 a 14 años (161)",5,,,,,,,,,,5,
"De 15 a 19 años (162)",102,86,3,73,9,,1,,,,16,95
"De 20 a 24 años (163)",469,402,9,248,111,24,10,,,,67,584
"De 25 a 29 años (164)",522,472,3,158,176,95,39,1,,,50,966
"De 30 a 34 años (165)",457,430,,86,127,92,103,19,2,1,27,1210
"De 35 a 39 años (166)",430,421,1,47,86,99,121,60,7,,9,1485
"De 40 a 44 años (167)",400,389,1,27,57,75,127,71,26,5,11,1669
"De 45 a 49 años (168)",328,325,1,21,36,51,82,79,36,19,3,1627
"De 50 y más años (169)",1384,1377,7,109,142,153,430,339,156,41,7,6694
"Conviviente (170)",1437,1388,12,462,392,233,187,77,18,7,49,3476
"De 12 a 14 años (171)",5,,,,,,,,,,5,
"De 15 a 19 años (172)",85,69,1,59,8,,1,,,,16,79
"De 20 a 24 años (173)",345,335,7,201,97,22,8,,,,10,495
"De 25 a 29 años (174)",364,352,3,106,136,80,26,1,,,12,735
"De 30 a 34 años (175)",242,239,,53,76,52,47,11,,,3,638
"De 35 a 39 años (176)",167,166,,21,40,39,41,23,2,,1,558
"De 40 a 44 años (177)",99,97,,9,16,15,30,21,6,,2,407
"De 45 a 49 años (178)",62,62,1,4,8,13,15,13,5,3,,278
"De 50 y más años (179)",68,68,,9,11,12,19,8,5,4,,286
"Separado(a) (180)",203,200,,102,48,18,23,7,1,1,3,416
"De 15 a 19 años (182)",6,6,,6,,,,,,,,6
"De 20 a 24 años (183)",36,35,,27,7,,1,,,,1,45
"De 25 a 29 años (184)",32,31,,20,9,1,1,,,,1,46
"De 30 a 34 años (185)",33,33,,14,11,3,4,1,,,,67
"De 35 a 39 años (186)",21,20,,9,4,5,2,,,,1,41
"De 40 a 44 años (187)",20,20,,8,6,3,1,1,1,,,48
"De 45 a 49 años (188)",14,14,,4,4,1,4,1,,,,40
"De 50 y más años (189)",41,41,,14,7,5,10,4,,1,,123
"Casado(a) (190)",1678,1673,5,88,202,266,529,369,168,46,5,7926
"De 15 a 19 años (192)",2,2,,1,1,,,,,,,3
"De 20 a 24 años (193)",12,12,1,3,5,2,1,,,,,23
"De 25 a 29 años (194)",62,60,,10,26,13,11,,,,2,146
"De 30 a 34 años (195)",136,135,,11,33,32,50,7,1,1,1,451
"De 35 a 39 años (196)",210,210,1,10,35,50,75,34,5,,,818
"De 40 a 44 años (197)",243,242,1,6,25,51,89,46,19,5,1,1122
"De 45 a 49 años (198)",219,219,,7,19,34,55,61,28,15,,1191
"De 50 y más años (199)",794,793,2,40,58,84,248,221,115,25,1,4172
"Viudo(a) (200)",507,506,4,50,73,56,162,113,36,12,1,2236
"De 15 a 19 años (202)",1,1,,1,,,,,,,,1
"De 25 a 29 años (204)",7,6,,3,2,,1,,,,1,11
"De 30 a 34 años (205)",7,7,,2,2,2,1,,,,,16
"De 35 a 39 años (206)",13,13,,1,3,3,3,3,,,,48
"De 40 a 44 años (207)",20,20,,2,5,4,6,3,,,,70
"De 45 a 49 años (208)",24,24,,3,4,2,8,4,2,1,,102
"De 50 y más años (209)",435,435,4,38,57,45,143,103,34,11,,1988
"Divorciado(a) (210)",23,23,,1,5,3,7,3,4,,,103
"De 25 a 29 años (214)",2,2,,,2,,,,,,,4
"De 30 a 34 años (215)",2,2,,,,,1,,1,,,13
"De 35 a 39 años (216)",1,1,,,1,,,,,,,2
"De 40 a 44 años (217)",1,1,,,,1,,,,,,3
"De 45 a 49 años (218)",1,1,,,,,,,1,,,8
"De 50 y más años (219)",16,16,,1,2,2,6,3,2,,,73
"Soltero(a) (220)",249,112,4,66,24,13,5,,,,137,173
"De 15 a 19 años (222)",8,8,2,6,,,,,,,,6
"De 20 a 24 años (223)",76,20,1,17,2,,,,,,56,21
"De 25 a 29 años (224)",55,21,,19,1,1,,,,,34,24
"De 30 a 34 años (225)",37,14,,6,5,3,,,,,23,25
"De 35 a 39 años (226)",18,11,,6,3,2,,,,,7,18
"De 40 a 44 años (227)",17,9,,2,5,1,1,,,,8,19
"De 45 a 49 años (228)",8,5,,3,1,1,,,,,3,8
"De 50 y más años (229)",30,24,1,7,7,5,4,,,,6,52
