"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Agric., ganadería, caza y silvicultura (045)",5443,1979,10,2436,890,49,49,18,12
"Explotación de minas y canteras (047)",8,1,,4,2,1,,,
"Industrias manufactureras (048)",640,92,2,227,216,39,40,11,13
"Suministro de electricidad, gas y agua (049)",5,,,,1,,1,,3
"Construcción (050)",67,6,1,26,26,3,2,2,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",3356,334,2,1143,1252,219,235,86,85
"Venta, mant.y rep. veh.autom.y motoc. (052)",21,,,8,7,1,4,,1
"Comercio al por mayor (053)",117,10,,27,46,9,10,5,10
"Comercio al por menor (054)",3218,324,2,1108,1199,209,221,81,74
"Hoteles y restaurantes (055)",1051,116,2,345,444,51,49,24,20
"Trans., almac. y comunicaciones (056)",137,,,17,74,12,20,8,6
"Intermediación financiera (057)",38,,,,3,1,11,6,17
"Activid.inmobil., empres. y de alquiler (058)",147,3,,4,26,22,36,17,39
"Admin.pub. y defensa; p. segur.soc.afil (059)",295,17,,31,45,22,90,21,69
"Enseñanza (060)",1313,1,,,30,88,778,44,372
"Servicios sociales y de salud (061)",273,1,,3,19,12,68,21,149
"Otras activ. serv.comun.soc y personales (062)",220,18,,40,85,20,32,5,20
"Hogares privados con servicio doméstico (063)",303,32,,94,151,11,12,1,2
"Actividad economica no especificada (065)",446,81,1,143,119,27,43,15,17
,,,,,,,,,
"URBANA (066)",20376,1169,10,4908,7059,1277,3172,827,1954
"Agric., ganadería, caza y silvicultura (067)",4115,556,3,1762,1373,126,157,65,73
"Pesca (068)",2,,,,2,,,,
"Explotación de minas y canteras (069)",62,2,,13,33,6,5,,3
"Industrias manufactureras (070)",1618,68,,422,780,124,112,58,54
"Suministro de electricidad, gas y agua (071)",42,,,3,16,3,8,,12
"Construcción (072)",1088,10,,281,557,68,92,40,40
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",4844,310,2,1357,1985,379,440,189,182
"Venta, mant.y rep. veh.autom.y motoc. (074)",261,1,,30,125,25,50,16,14
"Comercio al por mayor (075)",190,8,,39,76,17,16,19,15
"Comercio al por menor (076)",4393,301,2,1288,1784,337,374,154,153
"Hoteles y restaurantes (077)",1221,109,3,361,537,69,68,46,28
"Trans., almac. y comunicaciones (078)",1641,13,,372,914,117,115,74,36
"Intermediación financiera (079)",69,,,1,6,3,18,8,33
"Activid.inmobil., empres. y de alquiler (080)",478,3,,18,95,61,91,62,148
"Admin.pub. y defensa; p. segur.soc.afil (081)",883,11,,56,188,64,291,95,178
"Enseñanza (082)",2688,,,4,68,139,1539,96,842
"Servicios sociales y de salud (083)",422,1,,6,30,20,93,32,240
"Otras activ. serv.comun.soc y personales (084)",419,20,1,55,159,40,62,32,50
"Hogares privados con servicio doméstico (085)",293,26,1,87,155,9,13,,2
"Actividad economica no especificada (087)",491,40,,110,161,49,68,30,33
"Hombres (088)",11572,245,5,2535,4501,759,1814,560,1153
"Agric., ganadería, caza y silvicultura (089)",2576,158,2,1068,1013,93,128,52,62
"Pesca (090)",2,,,,2,,,,
"Explotación de minas y canteras (091)",58,2,,11,32,5,5,,3
"Industrias manufactureras (092)",1171,21,,283,612,88,78,47,42
"Suministro de electricidad, gas y agua (093)",37,,,3,15,3,7,,9
"Construcción (094)",1050,9,,271,538,65,90,38,39
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",1852,28,,364,860,175,216,107,102
"Venta, mant.y rep. veh.autom.y motoc. (096)",241,1,,22,118,24,46,16,14
"Comercio al por mayor (097)",81,,,15,33,8,6,14,5
"Comercio al por menor (098)",1530,27,,327,709,143,164,77,83
"Hoteles y restaurantes (099)",259,4,1,51,130,21,21,22,9
"Trans., almac. y comunicaciones (100)",1515,13,,358,846,105,97,66,30
"Intermediación financiera (101)",32,,,1,3,2,8,2,16
"Activid.inmobil., empres. y de alquiler (102)",336,,,14,71,39,57,45,110
"Admin.pub. y defensa; p. segur.soc.afil (103)",627,1,,36,152,46,206,75,111
"Enseñanza (104)",1450,,,4,42,64,808,52,480
"Servicios sociales y de salud (105)",159,,,4,12,9,29,12,93
"Otras activ. serv.comun.soc y personales (106)",217,3,1,20,80,21,34,27,31
"Hogares privados con servicio doméstico (107)",35,1,1,13,19,,1,,
"Actividad economica no especificada (109)",196,5,,34,74,23,29,15,16
"Mujeres (110)",8804,924,5,2373,2558,518,1358,267,801
"Agric., ganadería, caza y silvicultura (111)",1539,398,1,694,360,33,29,13,11
"Explotación de minas y canteras (113)",4,,,2,1,1,,,
"Industrias manufactureras (114)",447,47,,139,168,36,34,11,12
"Suministro de electricidad, gas y agua (115)",5,,,,1,,1,,3
"Construcción (116)",38,1,,10,19,3,2,2,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",2992,282,2,993,1125,204,224,82,80
"Venta, mant.y rep. veh.autom.y motoc. (118)",20,,,8,7,1,4,,
"Comercio al por mayor (119)",109,8,,24,43,9,10,5,10
"Comercio al por menor (120)",2863,274,2,961,1075,194,210,77,70
"Hoteles y restaurantes (121)",962,105,2,310,407,48,47,24,19
"Trans., almac. y comunicaciones (122)",126,,,14,68,12,18,8,6
"Intermediación financiera (123)",37,,,,3,1,10,6,17
"Activid.inmobil., empres. y de alquiler (124)",142,3,,4,24,22,34,17,38
"Admin.pub. y defensa; p. segur.soc.afil (125)",256,10,,20,36,18,85,20,67
"Enseñanza (126)",1238,,,,26,75,731,44,362
"Servicios sociales y de salud (127)",263,1,,2,18,11,64,20,147
"Otras activ. serv.comun.soc y personales (128)",202,17,,35,79,19,28,5,19
"Hogares privados con servicio doméstico (129)",258,25,,74,136,9,12,,2
"Actividad economica no especificada (131)",295,35,,76,87,26,39,15,17
,,,,,,,,,
"RURAL (132)",13174,2731,30,6115,3493,239,394,74,98
"Agric., ganadería, caza y silvicultura (133)",10164,2475,25,5116,2314,85,96,29,24
"Pesca (134)",4,,,2,1,,,,1
"Explotación de minas y canteras (135)",41,1,,16,21,,1,1,1
"Industrias manufactureras (136)",537,72,2,215,201,17,19,7,4
"Suministro de electricidad, gas y agua (137)",12,,,3,5,,3,,1
"Construcción (138)",617,36,1,235,295,15,26,6,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",596,60,,204,249,32,33,7,11
"Venta, mant.y rep. veh.autom.y motoc. (140)",29,1,,4,13,4,5,,2
"Comercio al por mayor (141)",17,2,,5,10,,,,
"Comercio al por menor (142)",550,57,,195,226,28,28,7,9
"Hoteles y restaurantes (143)",109,11,,40,47,5,3,,3
"Trans., almac. y comunicaciones (144)",270,,,70,165,13,15,4,3
"Intermediación financiera (145)",2,,,,,,1,,1
"Activid.inmobil., empres. y de alquiler (146)",40,,,2,14,9,6,4,5
"Admin.pub. y defensa; p. segur.soc.afil (147)",206,11,,81,58,16,30,6,4
"Enseñanza (148)",240,1,,3,28,36,136,6,30
"Servicios sociales y de salud (149)",20,,,3,2,3,7,2,3
"Otras activ. serv.comun.soc y personales (150)",56,2,,13,25,4,10,,2
"Hogares privados con servicio doméstico (151)",55,8,,24,19,3,,1,
"Actividad economica no especificada (153)",205,54,2,88,49,1,8,1,2
"Hombres (154)",8236,974,17,3975,2668,180,286,62,74
"Agric., ganadería, caza y silvicultura (155)",6260,894,16,3374,1784,69,76,24,23
"Pesca (156)",4,,,2,1,,,,1
"Explotación de minas y canteras (157)",37,,,14,20,,1,1,1
"Industrias manufactureras (158)",344,27,,127,153,14,13,7,3
"Suministro de electricidad, gas y agua (159)",12,,,3,5,,3,,1
"Construcción (160)",588,31,,219,288,15,26,6,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",232,8,,54,122,17,22,3,6
"Venta, mant.y rep. veh.autom.y motoc. (162)",28,1,,4,13,4,5,,1
"Comercio al por mayor (163)",9,,,2,7,,,,
"Comercio al por menor (164)",195,7,,48,102,13,17,3,5
"Hoteles y restaurantes (165)",20,,,5,10,2,1,,2
"Trans., almac. y comunicaciones (166)",259,,,67,159,13,13,4,3
"Intermediación financiera (167)",1,,,,,,,,1
"Activid.inmobil., empres. y de alquiler (168)",35,,,2,12,9,4,4,4
"Admin.pub. y defensa; p. segur.soc.afil (169)",167,4,,70,49,12,25,5,2
"Enseñanza (170)",165,,,3,24,23,89,6,20
"Servicios sociales y de salud (171)",10,,,2,1,2,3,1,1
"Otras activ. serv.comun.soc y personales (172)",38,1,,8,19,3,6,,1
"Hogares privados con servicio doméstico (173)",10,1,,4,4,1,,,
"Actividad economica no especificada (175)",54,8,1,21,17,,4,1,2
"Mujeres (176)",4938,1757,13,2140,825,59,108,12,24
"Agric., ganadería, caza y silvicultura (177)",3904,1581,9,1742,530,16,20,5,1
"Explotación de minas y canteras (179)",4,1,,2,1,,,,
"Industrias manufactureras (180)",193,45,2,88,48,3,6,,1
"Construcción (182)",29,5,1,16,7,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",364,52,,150,127,15,11,4,5
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,,,,,,,,1
"Comercio al por mayor (185)",8,2,,3,3,,,,
"Comercio al por menor (186)",355,50,,147,124,15,11,4,4
"Hoteles y restaurantes (187)",89,11,,35,37,3,2,,1
"Trans., almac. y comunicaciones (188)",11,,,3,6,,2,,
"Intermediación financiera (189)",1,,,,,,1,,
"Activid.inmobil., empres. y de alquiler (190)",5,,,,2,,2,,1
"Admin.pub. y defensa; p. segur.soc.afil (191)",39,7,,11,9,4,5,1,2
"Enseñanza (192)",75,1,,,4,13,47,,10
"Servicios sociales y de salud (193)",10,,,1,1,1,4,1,2
"Otras activ. serv.comun.soc y personales (194)",18,1,,5,6,1,4,,1
"Hogares privados con servicio doméstico (195)",45,7,,20,15,2,,1,
"Actividad economica no especificada (197)",151,46,1,67,32,1,4,,
