"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Otras activ. serv.comun.soc y personales (084)",458,,43,102,14,78,,2,5,214,,
"Hogares privados con servicio doméstico (085)",555,,,7,,,,,,548,,
"Actividad economica no especificada (087)",445,,10,19,49,,,,,1,,366
"Hombres (088)",11270,23,859,464,289,1030,950,1006,1942,4367,166,174
"Agric., ganadería, caza y silvicultura (089)",4178,,16,8,1,,949,,32,3172,,
"Pesca (090)",4,,1,,,,1,,,2,,
"Explotación de minas y canteras (091)",17,,,2,2,,,4,,9,,
"Industrias manufactureras (092)",703,,6,19,5,1,,605,44,23,,
"Suministro de electricidad, gas y agua (093)",54,,4,4,5,,,13,10,18,,
"Construcción (094)",1000,,29,22,4,,,74,554,317,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",1532,,16,53,6,870,,290,24,273,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",285,,4,9,2,34,,206,22,8,,
"Comercio al por mayor (097)",94,,1,5,2,76,,,,10,,
"Comercio al por menor (098)",1153,,11,39,2,760,,84,2,255,,
"Hoteles y restaurantes (099)",118,,,12,1,59,,,,46,,
"Trans., almac. y comunicaciones (100)",1506,,7,20,28,,,7,1235,209,,
"Intermediación financiera (101)",32,,3,8,20,,,,1,,,
"Activid.inmobil., empres. y alquileres (102)",367,1,87,113,31,56,,6,11,62,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",521,12,31,40,145,13,,3,21,90,166,
"Enseñanza (104)",616,10,567,12,13,,,,1,13,,
"Servicios sociales y de salud (105)",131,,46,54,8,8,,2,4,9,,
"Otras activ. serv.comun.soc y personales (106)",268,,40,83,6,23,,2,5,109,,
"Hogares privados con servicio doméstico (107)",16,,,1,,,,,,15,,
"Actividad economica no especificada (109)",207,,6,13,14,,,,,,,174
"Mujeres (110)",4735,5,905,315,289,1376,55,186,33,1377,2,192
"Agric., ganadería, caza y silvicultura (111)",296,,,1,3,,55,,,237,,
"Pesca (112)",1,,,,1,,,,,,,
"Industrias manufactureras (114)",222,1,2,9,8,,,179,19,4,,
"Suministro de electricidad, gas y agua (115)",3,,,1,2,,,,,,,
"Construcción (116)",14,,,3,,,,1,7,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",1337,,4,28,16,1066,,5,,218,,
"Venta, mant.y rep. veh.autom.y motoc. (118)",16,,1,2,5,6,,,,2,,
"Comercio al por mayor (119)",56,,,8,2,45,,,,1,,
"Comercio al por menor (120)",1265,,3,18,9,1015,,5,,215,,
"Hoteles y restaurantes (121)",386,,1,5,2,233,,,,145,,
"Trans., almac. y comunicaciones (122)",92,,1,11,23,1,,1,6,49,,
"Intermediación financiera (123)",20,,,5,15,,,,,,,
"Activid.inmobil., empres. y alquileres (124)",126,,23,35,39,,,,,29,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",176,1,14,24,99,2,,,1,33,2,
"Enseñanza (126)",808,3,766,11,17,,,,,11,,
"Servicios sociales y de salud (127)",287,,87,151,21,19,,,,9,,
"Otras activ. serv.comun.soc y personales (128)",190,,3,19,8,55,,,,105,,
"Hogares privados con servicio doméstico (129)",539,,,6,,,,,,533,,
"Actividad economica no especificada (131)",238,,4,6,35,,,,,1,,192
,,,,,,,,,,,,
"RURAL (132)",11461,5,308,82,33,264,3615,251,290,6272,6,335
"Agric., ganadería, caza y silvicultura (133)",9542,,,7,,,3612,,4,5919,,
"Pesca (134)",5,,,,,,3,,,2,,
"Explotación de minas y canteras (135)",56,,,,,,,7,,49,,
"Industrias manufactureras (136)",227,,1,1,,1,,217,3,4,,
"Suministro de electricidad, gas y agua (137)",4,,,,,,,1,,3,,
"Construcción (138)",132,,3,1,,,,,103,25,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",318,,,12,,226,,25,3,52,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",29,,,1,,8,,17,3,,,
"Comercio al por mayor (141)",16,,,3,,13,,,,,,
"Comercio al por menor (142)",273,,,8,,205,,8,,52,,
"Hoteles y restaurantes (143)",33,,,1,,20,,,,12,,
"Trans., almac. y comunicaciones (144)",208,,,,6,4,,1,173,24,,
"Activid.inmobil., empres. y alquileres (146)",35,,5,7,4,5,,,1,13,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",42,3,2,3,18,,,,3,7,6,
"Enseñanza (148)",291,2,286,1,,,,,,2,,
"Servicios sociales y de salud (149)",46,,7,35,1,2,,,,1,,
"Otras activ. serv.comun.soc y personales (150)",75,,4,13,1,6,,,,51,,
"Hogares privados con servicio doméstico (151)",108,,,,,,,,,108,,
"Actividad economica no especificada (153)",339,,,1,3,,,,,,,335
"Hombres (154)",9028,4,200,60,18,106,3254,107,286,4811,5,177
"Agric., ganadería, caza y silvicultura (155)",7869,,,5,,,3251,,4,4609,,
"Pesca (156)",4,,,,,,3,,,1,,
"Explotación de minas y canteras (157)",55,,,,,,,7,,48,,
"Industrias manufactureras (158)",80,,,1,,,,73,3,3,,
"Suministro de electricidad, gas y agua (159)",4,,,,,,,1,,3,,
"Construcción (160)",128,,3,1,,,,,100,24,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",160,,,9,,93,,25,3,30,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",29,,,1,,8,,17,3,,,
"Comercio al por mayor (163)",10,,,,,10,,,,,,
"Comercio al por menor (164)",121,,,8,,75,,8,,30,,
"Hoteles y restaurantes (165)",12,,,,,6,,,,6,,
"Trans., almac. y comunicaciones (166)",196,,,,3,1,,1,172,19,,
"Activid.inmobil., empres. y alquileres (168)",29,,5,6,1,5,,,1,11,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",31,3,2,2,10,,,,3,6,5,
"Enseñanza (170)",188,1,185,1,,,,,,1,,
"Servicios sociales y de salud (171)",24,,2,21,1,,,,,,,
"Otras activ. serv.comun.soc y personales (172)",58,,3,13,1,1,,,,40,,
"Hogares privados con servicio doméstico (173)",10,,,,,,,,,10,,
"Actividad economica no especificada (175)",180,,,1,2,,,,,,,177
"Mujeres (176)",2433,1,108,22,15,158,361,144,4,1461,1,158
"Agric., ganadería, caza y silvicultura (177)",1673,,,2,,,361,,,1310,,
"Pesca (178)",1,,,,,,,,,1,,
"Explotación de minas y canteras (179)",1,,,,,,,,,1,,
"Industrias manufactureras (180)",147,,1,,,1,,144,,1,,
"Construcción (182)",4,,,,,,,,3,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",158,,,3,,133,,,,22,,
"Comercio al por mayor (185)",6,,,3,,3,,,,,,
"Comercio al por menor (186)",152,,,,,130,,,,22,,
"Hoteles y restaurantes (187)",21,,,1,,14,,,,6,,
"Trans., almac. y comunicaciones (188)",12,,,,3,3,,,1,5,,
"Activid.inmobil., empres. y alquileres (190)",6,,,1,3,,,,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",11,,,1,8,,,,,1,1,
"Enseñanza (192)",103,1,101,,,,,,,1,,
"Servicios sociales y de salud (193)",22,,5,14,,2,,,,1,,
"Otras activ. serv.comun.soc y personales (194)",17,,1,,,5,,,,11,,
"Hogares privados con servicio doméstico (195)",98,,,,,,,,,98,,
"Actividad economica no especificada (197)",159,,,,1,,,,,,,158
