"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Profes., científicos e intelectuales (038)",1493,,,,32,58,605,99,699
"Técnicos de nivel medio ytrab.asimilados (039)",402,1,,13,54,69,169,31,65
"Jefes y empleados de oficina (040)",362,2,,2,84,36,141,27,70
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",1732,267,4,502,455,106,225,67,106
"Agricult.trabaj. calif.agrop. y pesquros (042)",1168,184,2,652,167,35,71,14,43
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",1163,112,2,436,373,47,121,26,46
"Obreros. construc., conf., papel, fab., instr (044)",1177,58,2,362,479,81,95,44,56
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",2951,557,15,1252,702,99,180,71,75
"Otra (046)",93,,,,8,3,31,5,46
"Ocupación no especificada (047)",328,61,,126,68,20,23,15,15
"Hombres (048)",7020,499,14,2344,1858,369,926,266,744
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",41,,,4,8,2,11,4,12
"Profes., científicos e intelectuales (050)",694,,,,10,24,256,43,361
"Técnicos de nivel medio ytrab.asimilados (051)",285,,,10,47,58,105,26,39
"Jefes y empleados de oficina (052)",177,1,,2,54,15,57,12,36
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",650,24,,175,218,48,87,39,59
"Agricult.trabaj. calif.agrop. y pesquros (054)",1110,166,2,624,162,33,68,14,41
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",1016,77,2,382,345,40,111,22,37
"Obreros. construc., conf., papel, fab., instr (056)",1155,54,2,355,473,79,92,44,56
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",1666,165,8,747,489,59,101,50,47
"Otra (058)",93,,,,8,3,31,5,46
"Ocupación no especificada (059)",133,12,,45,44,8,7,7,10
"Mujeres (060)",3896,743,11,1005,573,187,749,138,490
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",6,,,,1,,3,1,1
"Profes., científicos e intelectuales (062)",799,,,,22,34,349,56,338
"Técnicos de nivel medio ytrab.asimilados (063)",117,1,,3,7,11,64,5,26
"Jefes y empleados de oficina (064)",185,1,,,30,21,84,15,34
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",1082,243,4,327,237,58,138,28,47
"Agricult.trabaj. calif.agrop. y pesquros (066)",58,18,,28,5,2,3,,2
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",147,35,,54,28,7,10,4,9
"Obreros. construc., conf., papel, fab., instr (068)",22,4,,7,6,2,3,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",1285,392,7,505,213,40,79,21,28
"Ocupación no especificada (071)",195,49,,81,24,12,16,8,5
,,,,,,,,,
"RURAL (072)",24500,7341,61,14897,1673,95,271,44,118
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",14,,,3,3,1,5,,2
"Profes., científicos e intelectuales (074)",233,,,,20,12,148,16,37
"Técnicos de nivel medio ytrab.asimilados (075)",42,3,,4,11,8,12,3,1
"Jefes y empleados de oficina (076)",29,,,4,16,2,5,,2
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",433,156,1,215,47,4,9,1,
"Agricult.trabaj. calif.agrop. y pesquros (078)",13127,4241,17,8100,616,32,60,17,44
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",929,255,,538,116,7,6,,7
"Obreros. construc., conf., papel, fab., instr (080)",438,85,1,264,71,4,8,,5
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",8724,2333,36,5548,749,20,15,6,17
"Ocupación no especificada (083)",531,268,6,221,24,5,3,1,3
"Hombres (084)",20944,5683,40,13306,1536,79,184,29,87
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",9,,,3,2,1,1,,2
"Profes., científicos e intelectuales (086)",118,,,,3,6,87,7,15
"Técnicos de nivel medio ytrab.asimilados (087)",23,,,4,8,6,4,1,
"Jefes y empleados de oficina (088)",22,,,4,15,,2,,1
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",185,40,,106,29,3,6,1,
"Agricult.trabaj. calif.agrop. y pesquros (090)",12759,4013,17,7970,608,32,60,16,43
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",655,136,,394,107,7,5,,6
"Obreros. construc., conf., papel, fab., instr (092)",417,72,1,257,70,4,8,,5
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",6629,1382,21,4501,676,19,11,4,15
"Ocupación no especificada (095)",127,40,1,67,18,1,,,
"Mujeres (096)",3556,1658,21,1591,137,16,87,15,31
"Miembros p.ejec. y leg.direct., adm.pub.y emp (097)",5,,,,1,,4,,
"Profes., científicos e intelectuales (098)",115,,,,17,6,61,9,22
"Técnicos de nivel medio ytrab.asimilados (099)",19,3,,,3,2,8,2,1
"Jefes y empleados de oficina (100)",7,,,,1,2,3,,1
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",248,116,1,109,18,1,3,,
"Agricult.trabaj. calif.agrop. y pesquros (102)",368,228,,130,8,,,1,1
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",274,119,,144,9,,1,,1
"Obreros. construc., conf., papel, fab., instr (104)",21,13,,7,1,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",2095,951,15,1047,73,1,4,2,2
"Ocupación no especificada (107)",404,228,5,154,6,4,3,1,3
