"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"34 años (044)",964,528,436,298,160,138,666,368,298
"De 35 a 39 años (045)",5027,2821,2206,1498,851,647,3529,1970,1559
"35 años (046)",1110,634,476,326,186,140,784,448,336
"36 años (047)",998,568,430,319,182,137,679,386,293
"37 años (048)",1100,622,478,318,182,136,782,440,342
"38 años (049)",917,503,414,273,151,122,644,352,292
"39 años (050)",902,494,408,262,150,112,640,344,296
"De 40 a 44 años (051)",3847,2193,1654,1137,642,495,2710,1551,1159
"40 años (052)",1040,595,445,306,160,146,734,435,299
"41 años (053)",633,369,264,172,107,65,461,262,199
"42 años (054)",822,466,356,271,155,116,551,311,240
"43 años (055)",657,356,301,194,104,90,463,252,211
"44 años (056)",695,407,288,194,116,78,501,291,210
"De 45 a 49 años (057)",3094,1677,1417,905,493,412,2189,1184,1005
"45 años (058)",775,416,359,191,100,91,584,316,268
"46 años (059)",628,323,305,210,116,94,418,207,211
"47 años (060)",665,371,294,222,117,105,443,254,189
"48 años (061)",584,323,261,171,98,73,413,225,188
"49 años (062)",442,244,198,111,62,49,331,182,149
"De 50 a 54 años (063)",2386,1245,1141,611,315,296,1775,930,845
"50 años (064)",679,353,326,175,97,78,504,256,248
"51 años (065)",345,181,164,94,45,49,251,136,115
"52 años (066)",488,270,218,113,55,58,375,215,160
"53 años (067)",410,224,186,116,56,60,294,168,126
"54 años (068)",464,217,247,113,62,51,351,155,196
"De 55 a 59 años (069)",1835,984,851,416,233,183,1419,751,668
"55 años (070)",415,223,192,102,62,40,313,161,152
"56 años (071)",421,226,195,97,60,37,324,166,158
"57 años (072)",414,228,186,91,50,41,323,178,145
"58 años (073)",324,157,167,68,33,35,256,124,132
"59 años (074)",261,150,111,58,28,30,203,122,81
"De 60 a 64 años (075)",1738,817,921,392,185,207,1346,632,714
"60 años (076)",593,265,328,135,62,73,458,203,255
"61 años (077)",222,124,98,47,24,23,175,100,75
"62 años (078)",304,136,168,66,28,38,238,108,130
"63 años (079)",309,148,161,68,33,35,241,115,126
"64 años (080)",310,144,166,76,38,38,234,106,128
"De 65 y más años (081)",4516,2125,2391,1009,461,548,3507,1664,1843
"65 años (082)",439,191,248,100,46,54,339,145,194
"66 años (083)",292,148,144,68,31,37,224,117,107
"67 años (084)",310,169,141,54,30,24,256,139,117
"68 años (085)",316,151,165,72,31,41,244,120,124
"69 años (086)",182,80,102,48,19,29,134,61,73
"70 años (087)",442,190,252,74,37,37,368,153,215
"71 años (088)",137,72,65,28,19,9,109,53,56
"72 años (089)",220,111,109,45,16,29,175,95,80
"73 años (090)",146,66,80,35,12,23,111,54,57
"74 años (091)",160,87,73,38,19,19,122,68,54
"75 años (092)",345,151,194,72,31,41,273,120,153
"76 años (093)",138,70,68,33,15,18,105,55,50
"77 años (094)",132,76,56,31,15,16,101,61,40
"78 años (095)",198,97,101,41,14,27,157,83,74
"79 años (096)",77,42,35,27,18,9,50,24,26
"80 años (097)",247,104,143,44,20,24,203,84,119
"81 años (098)",48,19,29,13,2,11,35,17,18
"82 años (099)",81,37,44,22,12,10,59,25,34
"83 años (100)",49,28,21,17,10,7,32,18,14
"84 años (101)",52,24,28,11,8,3,41,16,25
"85 años (102)",123,48,75,29,9,20,94,39,55
"86 años (103)",47,21,26,12,5,7,35,16,19
"87 años (104)",44,21,23,12,8,4,32,13,19
"88 años (105)",28,11,17,6,1,5,22,10,12
"89 años (106)",37,18,19,12,6,6,25,12,13
"90 años (107)",70,24,46,20,7,13,50,17,33
"91 años (108)",11,7,4,3,2,1,8,5,3
"92 años (109)",9,3,6,2,1,1,7,2,5
"93 años (110)",12,5,7,3,2,1,9,3,6
"94 años (111)",8,5,3,4,2,2,4,3,1
"95 años (112)",16,10,6,2,1,1,14,9,5
"96 años (113)",10,8,2,4,2,2,6,6,
"97 años (114)",11,7,4,3,3,,8,4,4
"98 y más años (115)",79,24,55,24,7,17,55,17,38
