"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 30 a 34 años (025)",4,4,,,,1,1,2,,,,20
"De 35 a 39 años (026)",2,2,,,,,,2,,,,14
"Primaria (030)",6943,6771,29,606,745,833,1732,1471,905,450,172,34362
"De 12 a 14 años (031)",35,14,2,12,,,,,,,21,12
"De 15 a 19 años (032)",481,434,8,271,122,27,6,,,,47,620
"De 20 a 24 años (033)",688,661,4,123,250,204,76,4,,,27,1581
"De 25 a 29 años (034)",763,742,1,49,137,212,290,49,4,,21,2551
"De 30 a 34 años (035)",800,790,1,30,67,118,361,176,34,3,10,3572
"De 35 a 39 años (036)",859,853,2,20,42,80,298,282,110,19,6,4623
"De 40 a 44 años (037)",779,776,4,24,26,63,223,240,149,47,3,4577
"De 45 a 49 años (038)",647,644,3,16,31,40,144,201,152,57,3,4051
"De 50 y más años (039)",1891,1857,4,61,70,89,334,519,456,324,34,12775
"Secundaria (040)",4381,4142,24,1024,967,712,929,342,109,35,239,12612
"De 12 a 14 años (041)",27,14,1,8,5,,,,,,13,18
"De 15 a 19 años (042)",603,526,6,397,109,11,3,,,,77,660
"De 20 a 24 años (043)",1027,945,4,389,352,158,37,5,,,82,1754
"De 25 a 29 años (044)",847,811,4,124,294,200,177,11,1,,36,2144
"De 30 a 34 años (045)",657,642,4,44,114,186,245,45,4,,15,2218
"De 35 a 39 años (046)",482,476,1,20,50,85,209,85,23,3,6,2051
"De 40 a 44 años (047)",294,290,2,17,12,25,123,78,26,7,4,1446
"De 45 a 49 años (048)",209,209,,11,11,30,73,59,21,4,,1054
"De 50 y más años (049)",235,229,2,14,20,17,62,59,34,21,6,1267
"Sup. no Univ. incompleta (050)",311,281,4,97,69,41,49,16,5,,30,716
"De 15 a 19 años (052)",13,9,,6,3,,,,,,4,12
"De 20 a 24 años (053)",78,59,3,41,15,,,,,,19,71
"De 25 a 29 años (054)",76,72,,33,26,8,5,,,,4,129
"De 30 a 34 años (055)",44,42,,9,11,10,9,3,,,2,119
"De 35 a 39 años (056)",37,36,1,4,7,12,10,1,1,,1,113
"De 40 a 44 años (057)",34,34,,3,4,8,12,7,,,,131
"De 45 a 49 años (058)",11,11,,,2,2,4,2,1,,,48
"De 50 y más años (059)",18,18,,1,1,1,9,3,3,,,93
"Sup. no Univ. completa (060)",646,597,1,158,181,113,98,36,10,,49,1600
"De 20 a 24 años (063)",55,41,,31,9,1,,,,,14,52
"De 25 a 29 años (064)",163,145,,59,60,18,6,2,,,18,273
"De 30 a 34 años (065)",121,111,,36,48,18,9,,,,10,224
"De 35 a 39 años (066)",95,94,,10,27,27,25,5,,,1,282
"De 40 a 44 años (067)",92,90,1,10,22,29,22,6,,,2,272
"De 45 a 49 años (068)",58,58,,5,9,11,17,12,4,,,245
"De 50 y más años (069)",62,58,,7,6,9,19,11,6,,4,252
"Sup. Univ. incompleta (070)",129,100,1,39,27,17,13,3,,,29,216
"De 15 a 19 años (072)",2,2,,1,1,,,,,,,3
"De 20 a 24 años (073)",41,19,,15,3,1,,,,,22,24
"De 25 a 29 años (074)",32,29,1,16,8,4,,,,,3,44
"De 30 a 34 años (075)",23,21,,4,8,6,3,,,,2,50
"De 35 a 39 años (076)",13,12,,2,4,2,4,,,,1,32
"De 40 a 44 años (077)",9,9,,,1,2,3,3,,,,40
"De 45 a 49 años (078)",5,5,,1,1,1,2,,,,,14
"De 50 y más años (079)",4,3,,,1,1,1,,,,1,9
"Sup. Univ. completa (080)",258,227,,72,54,47,34,14,3,3,31,619
"De 20 a 24 años (083)",26,12,,10,2,,,,,,14,14
"De 25 a 29 años (084)",52,43,,28,12,3,,,,,9,61
"De 30 a 34 años (085)",51,49,,18,15,9,5,2,,,2,110
"De 35 a 39 años (086)",39,38,,10,7,15,4,1,1,,1,103
"De 40 a 44 años (087)",36,35,,4,8,11,9,2,1,,1,112
"De 45 a 49 años (088)",32,29,,,6,4,11,6,1,1,3,130
"De 50 y más años (089)",22,21,,2,4,5,5,3,,2,1,89
,,,,,,,,,,,,
"URBANA (100)",7543,7189,27,1176,1222,1033,1722,1129,607,273,354,29691
"De 12 a 14 años (101)",26,17,1,13,3,,,,,,9,19
"De 15 a 19 años (102)",486,427,4,308,100,11,4,,,,59,557
"De 20 a 24 años (103)",1033,907,4,385,320,149,45,4,,,126,1685
"De 25 a 29 años (104)",1085,1017,4,216,341,231,205,18,2,,68,2597
"De 30 a 34 años (105)",988,959,2,97,191,219,352,89,8,1,29,3328
"De 35 a 39 años (106)",932,920,3,47,92,159,340,215,57,7,12,4139
"De 40 a 44 años (107)",792,786,4,35,59,108,268,197,91,24,6,3949
"De 45 a 49 años (108)",606,600,2,21,41,65,175,184,93,19,6,3263
"De 50 y más años (109)",1595,1556,3,54,75,91,333,422,356,222,39,10154
"Sin nivel (110)",241,229,2,9,16,11,53,70,51,17,12,1386
"De 15 a 19 años (112)",3,3,,,2,1,,,,,,7
"De 20 a 24 años (113)",3,3,,1,,1,,1,,,,11
"De 25 a 29 años (114)",7,6,1,1,3,,,1,,,1,13
"De 30 a 34 años (115)",11,10,,1,1,,6,2,,,1,45
"De 35 a 39 años (116)",17,17,,2,,2,3,7,1,2,,93
"De 40 a 44 años (117)",17,17,,1,2,,6,2,4,2,,101
"De 45 a 49 años (118)",13,12,,,1,,2,7,1,1,1,75
"De 50 y más años (119)",170,161,1,3,7,7,36,50,45,12,9,1041
"Educacion Inicial (120)",11,10,,2,1,2,,4,1,,1,45
"De 20 a 24 años (123)",2,2,,2,,,,,,,,2
"De 25 a 29 años (124)",4,3,,,1,1,,,1,,1,13
"De 30 a 34 años (125)",3,3,,,,1,,2,,,,16
"De 35 a 39 años (126)",2,2,,,,,,2,,,,14
"Primaria (130)",3317,3248,8,236,326,370,851,758,470,229,69,17165
"De 12 a 14 años (131)",15,8,,8,,,,,,,7,8
"De 15 a 19 años (132)",143,134,1,80,46,6,1,,,,9,194
"De 20 a 24 años (133)",249,237,1,49,98,64,24,1,,,12,544
"De 25 a 29 años (134)",286,276,,19,59,82,106,9,1,,10,900
"De 30 a 34 años (135)",337,331,,18,37,51,162,56,6,1,6,1387
"De 35 a 39 años (136)",412,408,1,15,16,48,138,143,43,4,4,2136
"De 40 a 44 años (137)",404,403,2,10,16,41,123,122,70,19,1,2298
"De 45 a 49 años (138)",338,336,2,6,15,23,84,116,74,16,2,2032
"De 50 y más años (139)",1133,1115,1,31,39,55,213,311,276,189,18,7666
"Secundaria (140)",2895,2742,12,642,626,470,653,242,72,25,153,8560
"De 12 a 14 años (141)",11,9,1,5,3,,,,,,2,11
"De 15 a 19 años (142)",330,284,3,224,50,4,3,,,,46,348
"De 20 a 24 años (143)",612,557,1,248,202,83,21,2,,,55,1000
"De 25 a 29 años (144)",543,514,2,90,199,124,92,7,,,29,1299
"De 30 a 34 años (145)",460,452,2,31,95,131,164,27,2,,8,1512
"De 35 a 39 años (146)",356,351,1,13,40,65,163,57,11,1,5,1466
"De 40 a 44 años (147)",221,219,1,9,10,23,98,58,17,3,2,1069
"De 45 a 49 años (148)",170,170,,11,8,27,60,46,16,2,,830
"De 50 y más años (149)",192,186,1,11,19,13,52,45,26,19,6,1025
"Sup. no Univ. incompleta (150)",253,226,3,81,54,32,42,10,4,,27,566
"De 15 a 19 años (152)",10,6,,4,2,,,,,,4,8
"De 20 a 24 años (153)",67,50,2,38,10,,,,,,17,58
"De 25 a 29 años (154)",63,60,,29,22,5,4,,,,3,104
"De 30 a 34 años (155)",32,30,,4,10,9,7,,,,2,81
"De 35 a 39 años (156)",29,28,1,3,5,9,8,1,1,,1,90
"De 40 a 44 años (157)",30,30,,3,4,6,12,5,,,,113
"De 45 a 49 años (158)",7,7,,,1,2,3,1,,,,27
"De 50 y más años (159)",15,15,,,,1,8,3,3,,,85
"Sup. no Univ. completa (160)",493,453,1,116,128,90,80,30,8,,40,1250
"De 20 a 24 años (163)",40,30,,25,5,,,,,,10,35
"De 25 a 29 años (164)",112,98,,41,41,12,3,1,,,14,179
"De 30 a 34 años (165)",83,74,,25,28,14,7,,,,9,152
"De 35 a 39 años (166)",70,69,,6,20,19,20,4,,,1,212
"De 40 a 44 años (167)",81,79,1,9,20,27,17,5,,,2,235
"De 45 a 49 años (168)",48,48,,3,9,9,15,10,2,,,198
"De 50 y más años (169)",59,55,,7,5,9,18,10,6,,4,239
"Sup. Univ. incompleta (170)",119,94,1,36,26,15,13,3,,,25,205
"De 20 a 24 años (173)",36,18,,14,3,1,,,,,18,23
"De 25 a 29 años (174)",31,28,1,15,8,4,,,,,3,43
"De 30 a 34 años (175)",22,20,,4,8,5,3,,,,2,47
"De 35 a 39 años (176)",13,12,,2,4,2,4,,,,1,32
"De 40 a 44 años (177)",8,8,,,1,1,3,3,,,,37
"De 45 a 49 años (178)",5,5,,1,1,1,2,,,,,14
"De 50 y más años (179)",4,3,,,1,1,1,,,,1,9
"Sup. Univ. completa (180)",214,187,,54,45,43,30,12,1,2,27,514
"De 20 a 24 años (183)",24,10,,8,2,,,,,,14,12
"De 25 a 29 años (184)",39,32,,21,8,3,,,,,7,46
"De 30 a 34 años (185)",40,39,,14,12,8,3,2,,,1,88
"De 35 a 39 años (186)",33,33,,6,7,14,4,1,1,,,96
"De 40 a 44 años (187)",31,30,,3,6,10,9,2,,,1,96
"De 45 a 49 años (188)",25,22,,,6,3,9,4,,,3,87
"De 50 y más años (189)",22,21,,2,4,5,5,3,,2,1,89
,,,,,,,,,,,,
"RURAL (200)",5843,5621,39,863,876,788,1301,948,542,264,222,24305
"De 12 a 14 años (201)",36,11,2,7,2,,,,,,25,11
"De 15 a 19 años (202)",625,556,10,374,139,28,5,,,,69,756
"De 20 a 24 años (203)",906,852,7,231,317,221,70,6,,,54,1864
"De 25 a 29 años (204)",885,859,3,98,204,223,282,45,4,,26,2707
"De 30 a 34 años (205)",753,740,3,48,77,131,300,146,32,3,13,3165
"De 35 a 39 años (206)",642,636,2,21,46,66,221,179,84,17,6,3329
"De 40 a 44 años (207)",516,511,3,29,18,35,144,150,96,36,5,2976
"De 45 a 49 años (208)",418,416,1,14,27,26,92,114,98,44,2,2607
"De 50 y más años (209)",1062,1040,8,41,46,58,187,308,228,164,22,6890
"Sin nivel (210)",464,451,5,31,38,45,114,121,65,32,13,2435
"De 15 a 19 años (212)",9,9,,7,2,,,,,,,11
"De 20 a 24 años (213)",18,16,,3,6,5,2,,,,2,39
"De 25 a 29 años (214)",26,25,,4,4,8,9,,,,1,76
"De 30 a 34 años (215)",30,30,,3,4,2,13,5,2,1,,135
"De 35 a 39 años (216)",30,28,1,,1,2,8,11,5,,2,157
"De 40 a 44 años (217)",47,46,,5,2,5,14,9,7,4,1,246
"De 45 a 49 años (218)",49,48,,2,7,3,14,11,11,,1,253
"De 50 y más años (219)",255,249,4,7,12,20,54,85,40,27,6,1518
"Educacion Inicial (220)",2,2,,1,,,1,,,,,5
"De 20 a 24 años (223)",1,1,,1,,,,,,,,1
"De 30 a 34 años (225)",1,1,,,,,1,,,,,4
"Primaria (230)",3626,3523,21,370,419,463,881,713,435,221,103,17197
"De 12 a 14 años (231)",20,6,2,4,,,,,,,14,4
"De 15 a 19 años (232)",338,300,7,191,76,21,5,,,,38,426
"De 20 a 24 años (233)",439,424,3,74,152,140,52,3,,,15,1037
"De 25 a 29 años (234)",477,466,1,30,78,130,184,40,3,,11,1651
"De 30 a 34 años (235)",463,459,1,12,30,67,199,120,28,2,4,2185
"De 35 a 39 años (236)",447,445,1,5,26,32,160,139,67,15,2,2487
"De 40 a 44 años (237)",375,373,2,14,10,22,100,118,79,28,2,2279
"De 45 a 49 años (238)",309,308,1,10,16,17,60,85,78,41,1,2019
"De 50 y más años (239)",758,742,3,30,31,34,121,208,180,135,16,5109
"Secundaria (240)",1486,1400,12,382,341,242,276,100,37,10,86,4052
"De 12 a 14 años (241)",16,5,,3,2,,,,,,11,7
"De 15 a 19 años (242)",273,242,3,173,59,7,,,,,31,312
"De 20 a 24 años (243)",415,388,3,141,150,75,16,3,,,27,754
"De 25 a 29 años (244)",304,297,2,34,95,76,85,4,1,,7,845
"De 30 a 34 años (245)",197,190,2,13,19,55,81,18,2,,7,706
"De 35 a 39 años (246)",126,125,,7,10,20,46,28,12,2,1,585
"De 40 a 44 años (247)",73,71,1,8,2,2,25,20,9,4,2,377
"De 45 a 49 años (248)",39,39,,,3,3,13,13,5,2,,224
"De 50 y más años (249)",43,43,1,3,1,4,10,14,8,2,,242
"Sup. no Univ. incompleta (250)",58,55,1,16,15,9,7,6,1,,3,150
"De 15 a 19 años (252)",3,3,,2,1,,,,,,,4
"De 20 a 24 años (253)",11,9,1,3,5,,,,,,2,13
"De 25 a 29 años (254)",13,12,,4,4,3,1,,,,1,25
"De 30 a 34 años (255)",12,12,,5,1,1,2,3,,,,38
"De 35 a 39 años (256)",8,8,,1,2,3,2,,,,,23
"De 40 a 44 años (257)",4,4,,,,2,,2,,,,18
"De 45 a 49 años (258)",4,4,,,1,,1,1,1,,,21
"De 50 y más años (259)",3,3,,1,1,,1,,,,,8
"Sup. no Univ. completa (260)",153,144,,42,53,23,18,6,2,,9,350
"De 20 a 24 años (263)",15,11,,6,4,1,,,,,4,17
"De 25 a 29 años (264)",51,47,,18,19,6,3,1,,,4,94
"De 30 a 34 años (265)",38,37,,11,20,4,2,,,,1,72
"De 35 a 39 años (266)",25,25,,4,7,8,5,1,,,,70
"De 40 a 44 años (267)",11,11,,1,2,2,5,1,,,,37
"De 45 a 49 años (268)",10,10,,2,,2,2,2,2,,,47
"De 50 y más años (269)",3,3,,,1,,1,1,,,,13
"Sup. Univ. incompleta (270)",10,6,,3,1,2,,,,,4,11
"De 15 a 19 años (272)",2,2,,1,1,,,,,,,3
"De 20 a 24 años (273)",5,1,,1,,,,,,,4,1
"De 25 a 29 años (274)",1,1,,1,,,,,,,,1
"De 30 a 34 años (275)",1,1,,,,1,,,,,,3
"De 40 a 44 años (277)",1,1,,,,1,,,,,,3
"Sup. Univ. completa (280)",44,40,,18,9,4,4,2,2,1,4,105
"De 20 a 24 años (283)",2,2,,2,,,,,,,,2
"De 25 a 29 años (284)",13,11,,7,4,,,,,,2,15
"De 30 a 34 años (285)",11,10,,4,3,1,2,,,,1,22
"De 35 a 39 años (286)",6,5,,4,,1,,,,,1,7
"De 40 a 44 años (287)",5,5,,1,2,1,,,1,,,16
"De 45 a 49 años (288)",7,7,,,,1,2,2,1,1,,43
