"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 30 a 34 años (025)",105,102,3,43,30,12,14,,,,3,197
"De 35 a 39 años (026)",96,96,1,24,32,22,16,1,,,,233
"De 40 a 44 años (027)",125,124,2,26,31,30,27,8,,,1,343
"De 45 a 49 años (028)",78,78,,16,19,12,8,18,4,1,,278
"De 50 y más años (029)",165,164,2,20,26,22,52,25,11,6,1,689
"Casado(a) (030)",5673,5638,144,514,1271,1156,1453,657,285,158,35,21268
"De 12 a 14 años (031)",7,7,6,,1,,,,,,,2
"De 15 a 19 años (032)",24,21,5,10,5,,1,,,,3,24
"De 20 a 24 años (033)",181,177,21,68,61,18,8,1,,,4,288
"De 25 a 29 años (034)",413,408,27,116,176,58,29,2,,,5,779
"De 30 a 34 años (035)",663,657,19,97,237,163,118,18,4,1,6,1740
"De 35 a 39 años (036)",879,876,15,68,256,250,224,51,10,2,3,2737
"De 40 a 44 años (037)",945,941,11,39,237,258,273,89,25,9,4,3361
"De 45 a 49 años (038)",810,810,9,45,131,189,280,105,41,10,,3225
"De 50 y más años (039)",1751,1741,31,71,167,220,520,391,205,136,10,9112
"Viudo(a) (040)",977,969,22,62,101,101,240,200,145,98,8,5299
"De 15 a 19 años (042)",1,1,,1,,,,,,,,1
"De 20 a 24 años (043)",2,2,,,2,,,,,,,4
"De 25 a 29 años (044)",16,15,,5,6,2,2,,,,1,31
"De 30 a 34 años (045)",20,17,1,3,4,4,4,1,,,3,46
"De 35 a 39 años (046)",38,38,,5,11,8,8,6,,,,123
"De 40 a 44 años (047)",54,54,1,7,12,6,15,9,4,,,207
"De 45 a 49 años (048)",54,54,2,5,9,9,13,10,5,1,,227
"De 50 y más años (049)",792,788,18,36,57,72,198,174,136,97,4,4660
"Divorciado(a) (050)",63,62,,8,9,14,18,9,4,,1,239
"De 15 a 19 años (052)",1,1,,1,,,,,,,,1
"De 20 a 24 años (053)",1,,,,,,,,,,1,
"De 25 a 29 años (054)",1,1,,,1,,,,,,,2
"De 30 a 34 años (055)",3,3,,1,,1,,1,,,,10
"De 35 a 39 años (056)",9,9,,3,4,,2,,,,,21
"De 40 a 44 años (057)",8,8,,3,,3,2,,,,,21
"De 45 a 49 años (058)",9,9,,,2,3,3,1,,,,33
"De 50 y más años (059)",31,31,,,2,7,11,7,4,,,151
"Soltero(a) (060)",5675,5165,4431,477,159,62,36,,,,510,1125
"De 12 a 14 años (061)",1649,1648,1646,2,,,,,,,1,2
"De 15 a 19 años (062)",1797,1797,1751,42,3,1,,,,,,51
"De 20 a 24 años (063)",843,659,534,113,9,3,,,,,184,140
"De 25 a 29 años (064)",480,316,195,92,24,2,3,,,,164,158
"De 30 a 34 años (065)",307,229,107,75,30,11,6,,,,78,192
"De 35 a 39 años (066)",184,153,62,53,26,5,7,,,,31,148
"De 40 a 44 años (067)",128,109,47,32,20,6,4,,,,19,106
"De 45 a 49 años (068)",94,76,26,20,17,7,6,,,,18,99
"De 50 y más años (069)",193,178,63,48,30,27,10,,,,15,229
,,,,,,,,,,,,
"URBANA (080)",15723,15159,4503,2460,2642,1882,2133,916,401,222,564,34488
"De 12 a 14 años (081)",1530,1515,1511,2,2,,,,,,15,6
"De 15 a 19 años (082)",1893,1874,1669,184,19,1,1,,,,19,229
"De 20 a 24 años (083)",1827,1626,612,682,262,53,15,2,,,201,1444
"De 25 a 29 años (084)",1777,1617,267,601,509,156,77,6,1,,160,2459
"De 30 a 34 años (085)",1760,1680,153,364,557,347,229,26,3,1,80,3711
"De 35 a 39 años (086)",1656,1621,85,236,476,396,347,68,9,4,35,4439
"De 40 a 44 años (087)",1478,1456,64,130,341,359,400,121,32,9,22,4773
"De 45 a 49 años (088)",1131,1119,42,99,196,245,330,145,50,12,12,4147
"De 50 y más años (089)",2671,2651,100,162,280,325,734,548,306,196,20,13280
"Conviviente (090)",3924,3834,354,1272,1032,528,448,132,51,17,90,8313
"De 12 a 14 años (091)",22,8,6,1,1,,,,,,14,3
"De 15 a 19 años (092)",229,213,77,126,10,,,,,,16,146
"De 20 a 24 años (093)",844,810,116,469,190,28,6,1,,,34,964
"De 25 a 29 años (094)",882,871,69,361,297,97,43,3,1,,11,1456
"De 30 a 34 años (095)",745,737,37,159,270,164,95,12,,,8,1673
"De 35 a 39 años (096)",530,525,14,90,160,120,111,26,1,3,5,1459
"De 40 a 44 años (097)",310,309,10,30,57,67,102,29,10,4,1,1097
"De 45 a 49 años (098)",182,182,12,21,24,34,51,26,11,3,,685
"De 50 y más años (099)",180,179,13,15,23,18,40,35,28,7,1,830
"Separado(a) (100)",673,666,11,221,165,102,103,46,12,6,7,1761
"De 15 a 19 años (102)",15,15,4,7,4,,,,,,,15
"De 20 a 24 años (103)",67,67,1,51,8,6,1,,,,,89
"De 25 a 29 años (104)",76,74,1,46,20,4,2,1,,,2,112
"De 30 a 34 años (105)",99,96,3,40,29,11,13,,,,3,185
"De 35 a 39 años (106)",88,88,,22,32,22,11,1,,,,209
"De 40 a 44 años (107)",113,112,,25,30,28,21,8,,,1,309
"De 45 a 49 años (108)",71,71,,14,18,12,8,16,3,,,243
"De 50 y más años (109)",144,143,2,16,24,19,47,20,9,6,1,599
"Casado(a) (110)",5183,5154,128,478,1210,1098,1334,564,221,121,29,18875
"De 12 a 14 años (111)",7,7,6,,1,,,,,,,2
"De 15 a 19 años (112)",21,18,5,10,2,,1,,,,3,18
"De 20 a 24 años (113)",170,166,20,64,55,18,8,1,,,4,272
"De 25 a 29 años (114)",389,385,26,108,169,53,27,2,,,4,733
"De 30 a 34 años (115)",625,621,17,91,227,157,113,12,3,1,4,1627
"De 35 a 39 años (116)",828,825,13,67,246,242,210,38,8,1,3,2519
"De 40 a 44 años (117)",885,882,10,37,226,250,258,77,19,5,3,3077
"De 45 a 49 años (118)",745,745,7,41,128,182,253,92,33,9,,2918
"De 50 y más años (119)",1513,1505,24,60,156,196,464,342,158,105,8,7709
"Viudo(a) (120)",811,806,14,54,88,89,204,165,114,78,5,4349
"De 15 a 19 años (122)",1,1,,1,,,,,,,,1
"De 20 a 24 años (123)",2,2,,,2,,,,,,,4
"De 25 a 29 años (124)",11,11,,5,4,,2,,,,,21
"De 30 a 34 años (125)",20,17,1,3,4,4,4,1,,,3,46
"De 35 a 39 años (126)",32,32,,4,10,8,7,3,,,,97
"De 40 a 44 años (127)",47,47,1,4,12,6,14,7,3,,,179
"De 45 a 49 años (128)",49,49,2,5,9,9,11,10,3,,,189
"De 50 y más años (129)",649,647,10,32,47,62,166,144,108,78,2,3812
"Divorciado(a) (130)",56,55,,8,7,12,16,9,3,,1,212
"De 15 a 19 años (132)",1,1,,1,,,,,,,,1
"De 20 a 24 años (133)",1,,,,,,,,,,1,
"De 25 a 29 años (134)",1,1,,,1,,,,,,,2
"De 30 a 34 años (135)",3,3,,1,,1,,1,,,,10
"De 35 a 39 años (136)",9,9,,3,4,,2,,,,,21
"De 40 a 44 años (137)",8,8,,3,,3,2,,,,,21
"De 45 a 49 años (138)",7,7,,,1,2,3,1,,,,28
"De 50 y más años (139)",26,26,,,1,6,9,7,3,,,129
"Soltero(a) (140)",5076,4644,3996,427,140,53,28,,,,432,978
"De 12 a 14 años (141)",1501,1500,1499,1,,,,,,,1,1
"De 15 a 19 años (142)",1626,1626,1583,39,3,1,,,,,,48
"De 20 a 24 años (143)",743,581,475,98,7,1,,,,,162,115
"De 25 a 29 años (144)",418,275,171,81,18,2,3,,,,143,135
"De 30 a 34 años (145)",268,206,95,70,27,10,4,,,,62,170
"De 35 a 39 años (146)",169,142,58,50,24,4,6,,,,27,134
"De 40 a 44 años (147)",115,98,43,31,16,5,3,,,,17,90
"De 45 a 49 años (148)",77,65,21,18,16,6,4,,,,12,84
"De 50 y más años (149)",159,151,51,39,29,24,8,,,,8,201
,,,,,,,,,,,,
"RURAL (160)",1898,1799,539,250,211,166,272,181,115,65,99,5218
"De 12 a 14 años (161)",150,150,148,2,,,,,,,,2
"De 15 a 19 años (162)",217,215,186,23,6,,,,,,2,35
"De 20 a 24 años (163)",226,200,80,70,38,8,4,,,,26,186
"De 25 a 29 años (164)",213,188,40,58,40,32,16,2,,,25,318
"De 30 a 34 años (165)",182,163,20,35,39,30,21,16,2,,19,414
"De 35 a 39 años (166)",149,145,11,12,26,21,40,27,7,1,4,545
"De 40 a 44 años (167)",142,137,11,9,21,18,39,21,14,4,5,572
"De 45 a 49 años (168)",130,124,12,11,11,13,39,21,13,4,6,526
"De 50 y más años (169)",489,477,31,30,30,44,113,94,79,56,12,2620
"Conviviente (170)",563,553,76,130,109,79,90,46,16,7,10,1488
"De 12 a 14 años (171)",2,2,1,1,,,,,,,,1
"De 15 a 19 años (172)",41,39,18,19,2,,,,,,2,23
"De 20 a 24 años (173)",105,102,20,43,29,6,4,,,,3,135
"De 25 a 29 años (174)",115,114,14,34,25,25,14,2,,,1,234
"De 30 a 34 años (175)",99,98,6,21,25,22,13,10,1,,1,267
"De 35 a 39 años (176)",69,69,4,5,13,12,19,11,5,,,263
"De 40 a 44 años (177)",50,48,4,2,5,7,16,7,7,,2,210
"De 45 a 49 años (178)",34,34,5,3,5,4,8,6,2,1,,126
"De 50 y más años (179)",48,47,4,2,5,3,16,10,1,6,1,229
"Separado(a) (180)",73,71,4,26,7,6,17,7,3,1,2,213
"De 15 a 19 años (182)",2,2,,1,1,,,,,,,3
"De 20 a 24 años (183)",10,9,,8,1,,,,,,1,10
"De 25 a 29 años (184)",7,6,1,5,,,,,,,1,5
"De 30 a 34 años (185)",6,6,,3,1,1,1,,,,,12
"De 35 a 39 años (186)",8,8,1,2,,,5,,,,,24
"De 40 a 44 años (187)",12,12,2,1,1,2,6,,,,,34
"De 45 a 49 años (188)",7,7,,2,1,,,2,1,1,,35
"De 50 y más años (189)",21,21,,4,2,3,5,5,2,,,90
"Casado(a) (190)",490,484,16,36,61,58,119,93,64,37,6,2393
"De 15 a 19 años (192)",3,3,,,3,,,,,,,6
"De 20 a 24 años (193)",11,11,1,4,6,,,,,,,16
"De 25 a 29 años (194)",24,23,1,8,7,5,2,,,,1,46
"De 30 a 34 años (195)",38,36,2,6,10,6,5,6,1,,2,113
"De 35 a 39 años (196)",51,51,2,1,10,8,14,13,2,1,,218
"De 40 a 44 años (197)",60,59,1,2,11,8,15,12,6,4,1,284
"De 45 a 49 años (198)",65,65,2,4,3,7,27,13,8,1,,307
"De 50 y más años (199)",238,236,7,11,11,24,56,49,47,31,2,1403
"Viudo(a) (200)",166,163,8,8,13,12,36,35,31,20,3,950
"De 25 a 29 años (204)",5,4,,,2,2,,,,,1,10
"De 35 a 39 años (206)",6,6,,1,1,,1,3,,,,26
"De 40 a 44 años (207)",7,7,,3,,,1,2,1,,,28
"De 45 a 49 años (208)",5,5,,,,,2,,2,1,,38
"De 50 y más años (209)",143,141,8,4,10,10,32,30,28,19,2,848
"Divorciado(a) (210)",7,7,,,2,2,2,,1,,,27
"De 45 a 49 años (218)",2,2,,,1,1,,,,,,5
"De 50 y más años (219)",5,5,,,1,1,2,,1,,,22
"Soltero(a) (220)",599,521,435,50,19,9,8,,,,78,147
"De 12 a 14 años (221)",148,148,147,1,,,,,,,,1
"De 15 a 19 años (222)",171,171,168,3,,,,,,,,3
"De 20 a 24 años (223)",100,78,59,15,2,2,,,,,22,25
"De 25 a 29 años (224)",62,41,24,11,6,,,,,,21,23
"De 30 a 34 años (225)",39,23,12,5,3,1,2,,,,16,22
"De 35 a 39 años (226)",15,11,4,3,2,1,1,,,,4,14
"De 40 a 44 años (227)",13,11,4,1,4,1,1,,,,2,16
"De 45 a 49 años (228)",17,11,5,2,1,1,2,,,,6,15
"De 50 y más años (229)",34,27,12,9,1,3,2,,,,7,28
