"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",160,16,,62,62,11,5,1,3
"Comercio al por mayor (053)",5,,,2,3,,,,
"Comercio al por menor (054)",155,16,,60,59,11,5,1,3
"Hoteles y restaurantes (055)",26,2,,7,12,4,1,,
"Trans., almac. y comunicaciones (056)",1,,,,,,,1,
"Intermediación financiera (057)",1,,,,,,1,,
"Activid.inmobil., empres. y de alquiler (058)",4,,,,,1,,,3
"Admin.pub. y defensa; p. segur.soc.afil (059)",57,3,,8,18,7,11,3,7
"Enseñanza (060)",109,,,,9,6,38,8,48
"Servicios sociales y de salud (061)",30,,,,,1,7,,22
"Otras activ. serv.comun.soc y personales (062)",8,2,,3,2,,,,1
"Hogares privados con servicio doméstico (063)",21,3,,10,5,2,,,1
"Actividad economica no especificada (065)",67,20,,20,21,2,2,1,1
,,,,,,,,,
"URBANA (066)",2629,252,3,788,970,127,190,66,233
"Agric., ganadería, caza y silvicultura (067)",1424,197,3,571,555,39,28,15,16
"Explotación de minas y canteras (069)",120,,,14,72,7,12,4,11
"Industrias manufactureras (070)",38,8,,12,15,1,1,1,
"Suministro de electricidad, gas y agua (071)",2,,,,1,,1,,
"Construcción (072)",145,3,,34,80,13,8,3,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",208,13,,71,91,16,10,2,5
"Venta, mant.y rep. veh.autom.y motoc. (074)",1,,,,,,,,1
"Comercio al por mayor (075)",8,,,5,3,,,,
"Comercio al por menor (076)",199,13,,66,88,16,10,2,4
"Hoteles y restaurantes (077)",31,2,,7,16,4,1,,1
"Trans., almac. y comunicaciones (078)",24,,,2,15,4,1,2,
"Intermediación financiera (079)",1,,,,,,1,,
"Activid.inmobil., empres. y de alquiler (080)",16,,,2,1,2,,3,8
"Admin.pub. y defensa; p. segur.soc.afil (081)",208,4,,30,75,17,37,14,31
"Enseñanza (082)",237,,,,12,18,70,19,118
"Servicios sociales y de salud (083)",50,,,,1,1,15,1,32
"Otras activ. serv.comun.soc y personales (084)",19,4,,6,5,,2,,2
"Hogares privados con servicio doméstico (085)",20,3,,10,4,2,1,,
"Actividad economica no especificada (087)",86,18,,29,27,3,2,2,5
"Hombres (088)",1639,60,2,466,702,88,122,50,149
"Agric., ganadería, caza y silvicultura (089)",897,49,2,350,415,31,23,13,14
"Explotación de minas y canteras (091)",114,,,12,70,7,11,4,10
"Industrias manufactureras (092)",25,,,9,13,1,1,1,
"Suministro de electricidad, gas y agua (093)",1,,,,1,,,,
"Construcción (094)",132,2,,31,72,12,8,3,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",69,1,,21,33,6,5,1,2
"Venta, mant.y rep. veh.autom.y motoc. (096)",1,,,,,,,,1
"Comercio al por mayor (097)",4,,,3,1,,,,
"Comercio al por menor (098)",64,1,,18,32,6,5,1,1
"Hoteles y restaurantes (099)",10,1,,1,5,1,1,,1
"Trans., almac. y comunicaciones (100)",23,,,2,15,4,1,1,
"Activid.inmobil., empres. y de alquiler (102)",12,,,2,1,1,,3,5
"Admin.pub. y defensa; p. segur.soc.afil (103)",153,1,,22,59,10,26,11,24
"Enseñanza (104)",137,,,,6,13,35,11,72
"Servicios sociales y de salud (105)",21,,,,1,,8,1,11
"Otras activ. serv.comun.soc y personales (106)",11,2,,3,3,,2,,1
"Hogares privados con servicio doméstico (107)",2,,,1,,,1,,
"Actividad economica no especificada (109)",32,4,,12,8,2,,1,5
"Mujeres (110)",990,192,1,322,268,39,68,16,84
"Agric., ganadería, caza y silvicultura (111)",527,148,1,221,140,8,5,2,2
"Explotación de minas y canteras (113)",6,,,2,2,,1,,1
"Industrias manufactureras (114)",13,8,,3,2,,,,
"Suministro de electricidad, gas y agua (115)",1,,,,,,1,,
"Construcción (116)",13,1,,3,8,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",139,12,,50,58,10,5,1,3
"Comercio al por mayor (119)",4,,,2,2,,,,
"Comercio al por menor (120)",135,12,,48,56,10,5,1,3
"Hoteles y restaurantes (121)",21,1,,6,11,3,,,
"Trans., almac. y comunicaciones (122)",1,,,,,,,1,
"Intermediación financiera (123)",1,,,,,,1,,
"Activid.inmobil., empres. y de alquiler (124)",4,,,,,1,,,3
"Admin.pub. y defensa; p. segur.soc.afil (125)",55,3,,8,16,7,11,3,7
"Enseñanza (126)",100,,,,6,5,35,8,46
"Servicios sociales y de salud (127)",29,,,,,1,7,,21
"Otras activ. serv.comun.soc y personales (128)",8,2,,3,2,,,,1
"Hogares privados con servicio doméstico (129)",18,3,,9,4,2,,,
"Actividad economica no especificada (131)",54,14,,17,19,1,2,1,
,,,,,,,,,
"RURAL (132)",1450,347,2,659,345,29,30,12,26
"Agric., ganadería, caza y silvicultura (133)",1148,316,2,550,253,14,4,5,4
"Explotación de minas y canteras (135)",118,6,,47,44,3,9,3,6
"Industrias manufactureras (136)",22,11,,8,2,1,,,
"Construcción (138)",26,1,,15,8,1,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",38,5,,21,10,2,,,
"Comercio al por mayor (141)",3,,,1,2,,,,
"Comercio al por menor (142)",35,5,,20,8,2,,,
"Hoteles y restaurantes (143)",9,2,,3,2,1,1,,
"Trans., almac. y comunicaciones (144)",1,,,,1,,,,
"Activid.inmobil., empres. y de alquiler (146)",1,,,,,,,,1
"Admin.pub. y defensa; p. segur.soc.afil (147)",29,,,8,15,4,,2,
"Enseñanza (148)",27,,,,3,2,12,,10
"Servicios sociales y de salud (149)",2,,,,,,1,,1
"Hogares privados con servicio doméstico (151)",3,,,1,1,,,,1
"Actividad economica no especificada (153)",26,6,,6,6,1,3,1,3
"Hombres (154)",1011,148,1,499,285,22,25,11,20
"Agric., ganadería, caza y silvicultura (155)",779,138,1,411,207,11,3,4,4
"Explotación de minas y canteras (157)",117,6,,47,44,3,9,3,5
"Industrias manufactureras (158)",8,1,,5,1,1,,,
"Construcción (160)",25,1,,14,8,1,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",17,1,,9,6,1,,,
"Comercio al por mayor (163)",2,,,1,1,,,,
"Comercio al por menor (164)",15,1,,8,5,1,,,
"Hoteles y restaurantes (165)",4,1,,2,1,,,,
"Trans., almac. y comunicaciones (166)",1,,,,1,,,,
"Activid.inmobil., empres. y de alquiler (168)",1,,,,,,,,1
"Admin.pub. y defensa; p. segur.soc.afil (169)",27,,,8,13,4,,2,
"Enseñanza (170)",18,,,,,1,9,,8
"Servicios sociales y de salud (171)",1,,,,,,1,,
"Actividad economica no especificada (175)",13,,,3,4,,3,1,2
"Mujeres (176)",439,199,1,160,60,7,5,1,6
"Agric., ganadería, caza y silvicultura (177)",369,178,1,139,46,3,1,1,
"Explotación de minas y canteras (179)",1,,,,,,,,1
"Industrias manufactureras (180)",14,10,,3,1,,,,
"Construcción (182)",1,,,1,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",21,4,,12,4,1,,,
"Comercio al por mayor (185)",1,,,,1,,,,
"Comercio al por menor (186)",20,4,,12,3,1,,,
"Hoteles y restaurantes (187)",5,1,,1,1,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",2,,,,2,,,,
"Enseñanza (192)",9,,,,3,1,3,,2
"Servicios sociales y de salud (193)",1,,,,,,,,1
"Hogares privados con servicio doméstico (195)",3,,,1,1,,,,1
"Actividad economica no especificada (197)",13,6,,3,2,1,,,1
