"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otra (034)",4,,3,,1,
"Ocupación no especificada (035)",170,2,81,54,26,7
,,,,,,
"URBANA (036)",4864,102,1753,1780,1040,189
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",23,,4,11,8,
"Profes., científicos e intelectuales (038)",583,,113,321,142,7
"Técnicos de nivel medio y trab. asimilados (039)",185,1,60,76,46,2
"Jefes y empleados de oficina (040)",194,,64,86,40,4
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",786,19,288,285,172,22
"Agricult. trabaj. calif.agrop. y pesqueros (042)",797,,204,274,237,82
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",488,2,242,157,78,9
"Obreros construc., conf., papel, fab., instr. (044)",232,,99,86,43,4
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",1269,77,520,386,237,49
"Otra (046)",91,,60,28,3,
"Ocupación no especificada (047)",216,3,99,70,34,10
"Hombres (048)",3331,67,1186,1199,737,142
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",16,,3,7,6,
"Profes., científicos e intelectuales (050)",336,,47,185,100,4
"Técnicos de nivel medio y trab. asimilados (051)",125,1,38,56,29,1
"Jefes y empleados de oficina (052)",116,,31,51,31,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",375,9,131,121,96,18
"Agricult. trabaj. calif.agrop. y pesqueros (054)",700,,177,247,204,72
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",444,2,228,135,71,8
"Obreros construc., conf., papel, fab., instr. (056)",228,,97,85,42,4
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",759,53,316,235,130,25
"Otra (058)",87,,57,28,2,
"Ocupación no especificada (059)",145,2,61,49,26,7
"Mujeres (060)",1533,35,567,581,303,47
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",7,,1,4,2,
"Profes., científicos e intelectuales (062)",247,,66,136,42,3
"Técnicos de nivel medio y trab. asimilados (063)",60,,22,20,17,1
"Jefes y empleados de oficina (064)",78,,33,35,9,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",411,10,157,164,76,4
"Agricult. trabaj. calif.agrop. y pesqueros (066)",97,,27,27,33,10
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",44,,14,22,7,1
"Obreros construc., conf., papel, fab., instr. (068)",4,,2,1,1,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",510,24,204,151,107,24
"Otra (070)",4,,3,,1,
"Ocupación no especificada (071)",71,1,38,21,8,3
,,,,,,
"RURAL (072)",11971,418,4853,3561,2531,608
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",14,,1,11,2,
"Profes., científicos e intelectuales (074)",375,,89,207,78,1
"Técnicos de nivel medio y trab. asimilados (075)",57,,21,17,19,
"Jefes y empleados de oficina (076)",21,,8,6,7,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",319,10,137,110,57,5
"Agricult. trabaj. calif.agrop. y pesqueros (078)",6593,,2135,2198,1750,510
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",164,5,80,49,28,2
"Obreros construc., conf., papel, fab., instr. (080)",68,,35,28,5,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",4076,402,2190,846,556,82
"Otra (082)",128,,86,40,2,
"Ocupación no especificada (083)",156,1,71,49,27,8
"Hombres (084)",9232,276,3783,2755,1935,483
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",10,,1,7,2,
"Profes., científicos e intelectuales (086)",235,,47,128,59,1
"Técnicos de nivel medio y trab. asimilados (087)",49,,16,15,18,
"Jefes y empleados de oficina (088)",15,,4,6,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",178,5,70,62,36,5
"Agricult. trabaj. calif.agrop. y pesqueros (090)",5954,,1846,2055,1612,441
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",154,4,77,47,25,1
"Obreros construc., conf., papel, fab., instr. (092)",60,,33,25,2,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",2392,267,1575,354,165,31
"Otra (094)",128,,86,40,2,
"Ocupación no especificada (095)",57,,28,16,9,4
"Mujeres (096)",2739,142,1070,806,596,125
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",4,,,4,,
"Profes., científicos e intelectuales (098)",140,,42,79,19,
"Técnicos de nivel medio y trab. asimilados (099)",8,,5,2,1,
"Jefes y empleados de oficina (100)",6,,4,,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",141,5,67,48,21,
"Agricult. trabaj. calif.agrop. y pesqueros (102)",639,,289,143,138,69
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",10,1,3,2,3,1
"Obreros construc., conf., papel, fab., instr. (104)",8,,2,3,3,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",1684,135,615,492,391,51
"Ocupación no especificada (107)",99,1,43,33,18,4
