"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",411,28,2,290,7,84,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",10,,2,7,,1,,
"Comercio al por mayor (123)",23,4,,10,2,7,,
"Comercio al por menor (124)",378,24,,273,5,76,,
"Hoteles y restaurantes (125)",151,27,1,112,2,9,,
"Trans., almac. y comunicaciones (126)",26,18,4,3,,1,,
"Intermediación financiera (127)",7,7,,,,,,
"Activid.inmobil., empres. y alquileres (128)",86,76,1,8,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",110,96,14,,,,,
"Enseñanza (130)",616,468,,146,1,1,,
"Servicios sociales y de salud (131)",91,89,,2,,,,
"Otras activ. serv.comun.soc y personales (132)",65,20,3,41,,1,,
"Hogares privados con servicio doméstico (133)",234,,,,,,234,
"Actividad economica no especificada (135)",85,29,10,31,,15,,
,,,,,,,,
"RURAL (136)",27565,1067,2008,16435,337,5376,272,2070
"Agric., ganadería, caza y silvicultura (137)",21076,9,1260,14550,296,4961,,
"Pesca (138)",7,,7,,,,,
"Explotación de minas y canteras (139)",9,2,4,3,,,,
"Industrias manufactureras (140)",923,6,182,568,5,162,,
"Suministro de electricidad, gas y agua (141)",30,2,21,4,1,2,,
"Construcción (142)",527,63,344,101,6,13,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",497,31,11,400,8,47,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",25,1,8,13,,3,,
"Comercio al por mayor (145)",24,2,,18,,4,,
"Comercio al por menor (146)",448,28,3,369,8,40,,
"Hoteles y restaurantes (147)",124,45,18,47,4,10,,
"Trans., almac. y comunicaciones (148)",204,32,39,122,3,8,,
"Activid.inmobil., empres. y alquileres (150)",61,41,13,6,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",140,102,38,,,,,
"Enseñanza (152)",755,543,,212,,,,
"Servicios sociales y de salud (153)",102,89,,10,,3,,
"Otras activ. serv.comun.soc y personales (154)",92,38,10,36,1,7,,
"Hogares privados con servicio doméstico (155)",272,,,,,,272,
"Actividad economica no especificada (157)",676,64,61,376,13,162,,
"Desocupado (158)",2070,,,,,,,2070
"Hombres (159)",22437,662,1631,14515,302,3585,20,1722
"Agric., ganadería, caza y silvicultura (160)",18419,7,1018,13617,283,3494,,
"Pesca (161)",7,,7,,,,,
"Explotación de minas y canteras (162)",8,1,4,3,,,,
"Industrias manufactureras (163)",287,3,114,152,2,16,,
"Suministro de electricidad, gas y agua (164)",29,2,20,4,1,2,,
"Construcción (165)",516,61,339,97,6,13,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",338,17,10,279,5,27,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",24,1,8,13,,2,,
"Comercio al por mayor (168)",19,2,,14,,3,,
"Comercio al por menor (169)",295,14,2,252,5,22,,
"Hoteles y restaurantes (170)",44,24,8,10,1,1,,
"Trans., almac. y comunicaciones (171)",199,31,37,120,3,8,,
"Activid.inmobil., empres. y alquileres (173)",48,32,10,5,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",105,73,32,,,,,
"Enseñanza (175)",465,329,,136,,,,
"Servicios sociales y de salud (176)",55,44,,9,,2,,
"Otras activ. serv.comun.soc y personales (177)",41,22,6,11,1,1,,
"Hogares privados con servicio doméstico (178)",20,,,,,,20,
"Actividad economica no especificada (180)",134,16,26,72,,20,,
"Desocupado (181)",1722,,,,,,,1722
"Mujeres (182)",5128,405,377,1920,35,1791,252,348
"Agric., ganadería, caza y silvicultura (183)",2657,2,242,933,13,1467,,
"Explotación de minas y canteras (185)",1,1,,,,,,
"Industrias manufactureras (186)",636,3,68,416,3,146,,
"Suministro de electricidad, gas y agua (187)",1,,1,,,,,
"Construcción (188)",11,2,5,4,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",159,14,1,121,3,20,,
"Venta, mant.y rep. veh.autom.y motoc. (190)",1,,,,,1,,
"Comercio al por mayor (191)",5,,,4,,1,,
"Comercio al por menor (192)",153,14,1,117,3,18,,
"Hoteles y restaurantes (193)",80,21,10,37,3,9,,
"Trans., almac. y comunicaciones (194)",5,1,2,2,,,,
"Activid.inmobil., empres. y alquileres (196)",13,9,3,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",35,29,6,,,,,
"Enseñanza (198)",290,214,,76,,,,
"Servicios sociales y de salud (199)",47,45,,1,,1,,
"Otras activ. serv.comun.soc y personales (200)",51,16,4,25,,6,,
"Hogares privados con servicio doméstico (201)",252,,,,,,252,
"Actividad economica no especificada (203)",542,48,35,304,13,142,,
