"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Hoteles y restaurantes (125)",95,24,7,59,,5,,
"Trans., almac. y comunicaciones (126)",5,4,1,,,,,
"Activid.inmobil., empres. y alquileres (128)",8,7,1,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",24,21,3,,,,,
"Enseñanza (130)",116,95,,19,1,1,,
"Servicios sociales y de salud (131)",46,44,1,1,,,,
"Otras activ. serv.comun.soc y personales (132)",15,3,2,7,,3,,
"Hogares privados con servicio doméstico (133)",31,,,,,,31,
"Actividad economica no especificada (135)",140,16,13,67,3,41,,
,,,,,,,,
"RURAL (136)",3199,118,435,1803,93,621,28,101
"Agric., ganadería, caza y silvicultura (137)",2409,3,184,1592,83,547,,
"Pesca (138)",2,,1,1,,,,
"Explotación de minas y canteras (139)",13,,13,,,,,
"Industrias manufactureras (140)",71,2,23,38,2,6,,
"Suministro de electricidad, gas y agua (141)",10,,1,,,9,,
"Construcción (142)",155,,136,10,2,7,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",104,10,1,76,3,14,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",4,1,1,2,,,,
"Comercio al por mayor (145)",4,,,4,,,,
"Comercio al por menor (146)",96,9,,70,3,14,,
"Hoteles y restaurantes (147)",30,16,5,7,,2,,
"Trans., almac. y comunicaciones (148)",31,4,7,19,1,,,
"Activid.inmobil., empres. y alquileres (150)",8,5,1,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",63,14,49,,,,,
"Enseñanza (152)",60,52,1,7,,,,
"Servicios sociales y de salud (153)",5,4,,1,,,,
"Otras activ. serv.comun.soc y personales (154)",18,6,4,7,,1,,
"Hogares privados con servicio doméstico (155)",28,,,,,,28,
"Actividad economica no especificada (157)",91,2,9,43,2,35,,
"Desocupado (158)",101,,,,,,,101
"Hombres (159)",2319,72,391,1470,74,224,7,81
"Agric., ganadería, caza y silvicultura (160)",1758,3,156,1340,66,193,,
"Pesca (161)",2,,1,1,,,,
"Explotación de minas y canteras (162)",12,,12,,,,,
"Industrias manufactureras (163)",60,1,20,32,2,5,,
"Suministro de electricidad, gas y agua (164)",8,,1,,,7,,
"Construcción (165)",148,,131,10,2,5,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",43,5,1,33,2,2,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",4,1,1,2,,,,
"Comercio al por mayor (168)",1,,,1,,,,
"Comercio al por menor (169)",38,4,,30,2,2,,
"Hoteles y restaurantes (170)",2,,2,,,,,
"Trans., almac. y comunicaciones (171)",30,4,6,19,1,,,
"Activid.inmobil., empres. y alquileres (173)",5,3,1,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",58,12,46,,,,,
"Enseñanza (175)",44,37,1,6,,,,
"Servicios sociales y de salud (176)",3,2,,1,,,,
"Otras activ. serv.comun.soc y personales (177)",13,4,4,5,,,,
"Hogares privados con servicio doméstico (178)",7,,,,,,7,
"Actividad economica no especificada (180)",45,1,9,22,1,12,,
"Desocupado (181)",81,,,,,,,81
"Mujeres (182)",880,46,44,333,19,397,21,20
"Agric., ganadería, caza y silvicultura (183)",651,,28,252,17,354,,
"Explotación de minas y canteras (185)",1,,1,,,,,
"Industrias manufactureras (186)",11,1,3,6,,1,,
"Suministro de electricidad, gas y agua (187)",2,,,,,2,,
"Construcción (188)",7,,5,,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",61,5,,43,1,12,,
"Comercio al por mayor (191)",3,,,3,,,,
"Comercio al por menor (192)",58,5,,40,1,12,,
"Hoteles y restaurantes (193)",28,16,3,7,,2,,
"Trans., almac. y comunicaciones (194)",1,,1,,,,,
"Activid.inmobil., empres. y alquileres (196)",3,2,,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",5,2,3,,,,,
"Enseñanza (198)",16,15,,1,,,,
"Servicios sociales y de salud (199)",2,2,,,,,,
"Otras activ. serv.comun.soc y personales (200)",5,2,,2,,1,,
"Hogares privados con servicio doméstico (201)",21,,,,,,21,
"Actividad economica no especificada (203)",46,1,,21,1,23,,
