"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 25 a 29 años (024)",3,2,,,1,1,,,,,1,5
"De 30 a 34 años (025)",3,2,1,1,,,,,,,1,1
"De 35 a 39 años (026)",5,4,,,,1,2,1,,,1,17
"Primaria (030)",2885,2841,662,218,378,352,539,338,210,144,44,9977
"De 12 a 14 años (031)",460,460,458,2,,,,,,,,2
"De 15 a 19 años (032)",145,140,106,29,5,,,,,,5,39
"De 20 a 24 años (033)",130,122,16,48,37,18,3,,,,8,189
"De 25 a 29 años (034)",240,234,14,48,101,45,25,1,,,6,493
"De 30 a 34 años (035)",281,267,9,27,74,71,74,10,2,,14,790
"De 35 a 39 años (036)",284,283,8,9,48,76,90,45,6,1,1,1068
"De 40 a 44 años (037)",253,252,7,9,35,39,87,47,17,11,1,1151
"De 45 a 49 años (038)",245,243,3,8,18,30,80,58,34,12,2,1274
"De 50 y más años (039)",847,840,41,38,60,73,180,177,151,120,7,4971
"Secundaria (040)",4931,4778,1872,966,806,499,425,137,52,21,153,7479
"De 12 a 14 años (041)",573,570,566,4,,,,,,,3,4
"De 15 a 19 años (042)",1119,1101,947,138,16,,,,,,18,170
"De 20 a 24 años (043)",881,819,238,405,151,22,3,,,,62,785
"De 25 a 29 años (044)",675,651,45,245,249,89,23,,,,24,1105
"De 30 a 34 años (045)",488,468,22,74,178,137,52,5,,,20,1093
"De 35 a 39 años (046)",383,377,12,38,104,103,102,16,1,1,6,1120
"De 40 a 44 años (047)",288,279,14,23,46,72,95,22,7,,9,941
"De 45 a 49 años (048)",173,172,7,7,27,39,57,24,9,2,1,688
"De 50 y más años (049)",351,341,21,32,35,37,93,70,35,18,10,1573
"Sup. no Univ. incompleta (050)",698,642,158,190,120,75,71,12,10,6,56,1200
"De 15 a 19 años (052)",60,58,48,8,1,1,,,,,2,13
"De 20 a 24 años (053)",190,162,69,74,17,2,,,,,28,114
"De 25 a 29 años (054)",108,98,16,44,27,9,2,,,,10,133
"De 30 a 34 años (055)",95,89,9,29,29,15,7,,,,6,162
"De 35 a 39 años (056)",81,78,6,20,22,16,12,2,,,3,177
"De 40 a 44 años (057)",62,59,1,6,15,13,17,5,2,,3,199
"De 45 a 49 años (058)",41,41,1,6,3,10,16,2,2,1,,155
"De 50 y más años (059)",61,57,8,3,6,9,17,3,6,5,4,247
"Sup. no Univ. completa (060)",845,784,130,233,176,108,89,30,10,8,61,1664
"De 20 a 24 años (063)",150,128,50,60,13,4,1,,,,22,102
"De 25 a 29 años (064)",146,131,31,64,26,8,2,,,,15,148
"De 30 a 34 años (065)",153,145,18,55,41,20,10,1,,,8,245
"De 35 a 39 años (066)",128,120,8,25,43,25,16,3,,,8,272
"De 40 a 44 años (067)",92,89,7,10,26,20,24,1,1,,3,243
"De 45 a 49 años (068)",56,54,4,7,13,11,10,7,2,,2,173
"De 50 y más años (069)",120,117,12,12,14,20,26,18,7,8,3,481
"Sup. Univ. incompleta (070)",373,354,163,71,63,28,17,6,4,2,19,446
"De 15 a 19 años (072)",68,67,59,8,,,,,,,1,8
"De 20 a 24 años (073)",101,91,60,26,3,2,,,,,10,38
"De 25 a 29 años (074)",60,56,27,11,15,2,1,,,,4,51
"De 30 a 34 años (075)",52,52,10,15,18,7,1,1,,,,82
"De 35 a 39 años (076)",24,22,4,1,10,3,4,,,,2,46
"De 40 a 44 años (077)",16,15,,3,4,5,2,1,,,1,41
"De 45 a 49 años (078)",16,16,1,4,7,1,2,1,,,,36
"De 50 y más años (079)",36,35,2,3,6,8,7,3,4,2,1,144
"Sup. Univ. completa (080)",813,746,174,162,164,110,83,32,14,7,67,1578
"De 20 a 24 años (083)",55,47,20,14,10,2,1,,,,8,45
"De 25 a 29 años (084)",124,102,45,33,16,5,1,2,,,22,97
"De 30 a 34 años (085)",141,128,40,42,29,12,4,1,,,13,159
"De 35 a 39 años (086)",139,127,15,30,41,28,12,1,,,12,254
"De 40 a 44 años (087)",103,102,16,18,22,21,20,4,1,,1,244
"De 45 a 49 años (088)",84,83,11,9,22,23,14,4,,,1,204
"De 50 y más años (089)",167,157,27,16,24,19,31,20,13,7,10,575
,,,,,,,,,,,,
"URBANA (100)",8336,8059,2357,1326,1320,991,1039,501,303,222,277,19802
"De 12 a 14 años (101)",803,799,794,5,,,,,,,4,5
"De 15 a 19 años (102)",985,964,834,112,16,2,,,,,21,150
"De 20 a 24 años (103)",950,868,301,395,140,26,6,,,,82,779
"De 25 a 29 años (104)",937,881,140,311,292,107,29,2,,,56,1350
"De 30 a 34 años (105)",948,906,88,194,294,217,105,8,,,42,1934
"De 35 a 39 años (106)",869,847,43,108,230,219,199,42,4,2,22,2403
"De 40 a 44 años (107)",691,673,36,56,137,152,203,64,18,7,18,2321
"De 45 a 49 años (108)",496,489,22,42,71,95,137,74,34,14,7,1976
"De 50 y más años (109)",1657,1632,99,103,140,173,360,311,247,199,25,8884
"Sin nivel (110)",750,739,49,53,82,96,142,117,101,99,11,3886
"De 12 a 14 años (111)",10,9,9,,,,,,,,1,
"De 15 a 19 años (112)",12,12,10,,2,,,,,,,4
"De 20 a 24 años (113)",12,12,3,7,2,,,,,,,11
"De 25 a 29 años (114)",21,20,3,9,4,2,2,,,,1,32
"De 30 a 34 años (115)",56,54,6,11,11,17,9,,,,2,122
"De 35 a 39 años (116)",80,77,3,5,19,23,20,6,1,,3,244
"De 40 a 44 años (117)",60,59,2,2,13,11,17,8,2,4,1,251
"De 45 a 49 años (118)",55,53,1,6,2,9,15,10,3,7,2,265
"De 50 y más años (119)",444,443,12,13,29,34,79,93,95,88,1,2957
"Educacion Inicial (120)",16,13,6,1,2,2,2,,,,3,19
"De 12 a 14 años (121)",5,5,5,,,,,,,,,
"De 15 a 19 años (122)",1,1,,,,1,,,,,,3
"De 20 a 24 años (123)",1,1,,,1,,,,,,,2
"De 25 a 29 años (124)",2,1,,,1,,,,,,1,2
"De 30 a 34 años (125)",3,2,1,1,,,,,,,1,1
"De 35 a 39 años (126)",4,3,,,,1,2,,,,1,11
"Primaria (130)",1862,1839,464,130,227,235,346,219,128,90,23,6332
"De 12 a 14 años (131)",341,341,339,2,,,,,,,,2
"De 15 a 19 años (132)",87,84,67,14,3,,,,,,3,20
"De 20 a 24 años (133)",58,55,5,24,15,9,2,,,,3,90
"De 25 a 29 años (134)",117,114,8,22,52,26,6,,,,3,229
"De 30 a 34 años (135)",174,169,7,17,51,49,41,4,,,5,470
"De 35 a 39 años (136)",184,183,4,7,35,52,61,21,2,1,1,658
"De 40 a 44 años (137)",161,160,5,6,23,26,60,29,8,3,1,687
"De 45 a 49 años (138)",136,135,1,6,9,15,40,39,20,5,1,715
"De 50 y más años (139)",604,598,28,32,39,58,136,126,98,81,6,3461
"Secundaria (140)",3480,3393,1330,627,572,385,323,100,42,14,87,5474
"De 12 a 14 años (141)",447,444,441,3,,,,,,,3,3
"De 15 a 19 años (142)",782,767,673,84,10,,,,,,15,104
"De 20 a 24 años (143)",514,484,139,243,89,11,2,,,,30,462
"De 25 a 29 años (144)",449,437,28,167,165,60,17,,,,12,748
"De 30 a 34 años (145)",352,343,12,49,134,105,40,3,,,9,820
"De 35 a 39 años (146)",290,288,7,28,84,81,76,10,1,1,2,851
"De 40 a 44 años (147)",233,225,9,19,42,64,69,17,5,,8,745
"De 45 a 49 años (148)",130,129,4,7,18,32,44,15,8,1,1,506
"De 50 y más años (149)",283,276,17,27,30,32,75,55,28,12,7,1235
"Sup. no Univ. incompleta (150)",535,489,119,140,92,55,61,9,8,5,46,944
"De 15 a 19 años (152)",50,48,38,8,1,1,,,,,2,13
"De 20 a 24 años (153)",126,104,47,47,10,,,,,,22,67
"De 25 a 29 años (154)",76,70,10,31,23,6,,,,,6,95
"De 30 a 34 años (155)",80,74,9,25,23,11,6,,,,6,130
"De 35 a 39 años (156)",65,62,6,17,14,11,12,2,,,3,143
"De 40 a 44 años (157)",52,49,1,5,12,11,15,4,1,,3,162
"De 45 a 49 años (158)",35,35,1,5,3,8,14,1,2,1,,134
"De 50 y más años (159)",51,47,7,2,6,7,14,2,5,4,4,200
"Sup. no Univ. completa (160)",689,643,102,186,144,94,79,23,9,6,46,1389
"De 20 a 24 años (163)",110,95,37,43,11,3,1,,,,15,78
"De 25 a 29 años (164)",115,104,25,51,19,7,2,,,,11,118
"De 30 a 34 años (165)",130,122,14,49,35,18,6,,,,8,199
"De 35 a 39 años (166)",101,96,6,21,34,20,13,2,,,5,215
"De 40 a 44 años (167)",80,77,7,6,22,17,23,1,1,,3,217
"De 45 a 49 años (168)",48,46,3,5,13,10,9,5,1,,2,141
"De 50 y más años (169)",105,103,10,11,10,19,25,15,7,6,2,421
"Sup. Univ. incompleta (170)",318,304,143,53,59,25,13,6,3,2,14,386
"De 15 a 19 años (172)",53,52,46,6,,,,,,,1,6
"De 20 a 24 años (173)",86,80,56,19,3,2,,,,,6,31
"De 25 a 29 años (174)",55,51,27,7,14,2,1,,,,4,45
"De 30 a 34 años (175)",43,43,8,11,16,6,1,1,,,,71
"De 35 a 39 años (176)",22,21,4,1,9,3,4,,,,1,44
"De 40 a 44 años (177)",13,12,,2,4,5,,1,,,1,32
"De 45 a 49 años (178)",14,14,1,4,7,,1,1,,,,29
"De 50 y más años (179)",32,31,1,3,6,7,6,3,3,2,1,128
"Sup. Univ. completa (180)",686,639,144,136,142,99,73,27,12,6,47,1372
"De 20 a 24 años (183)",43,37,14,12,9,1,1,,,,6,38
"De 25 a 29 años (184)",102,84,39,24,14,4,1,2,,,18,81
"De 30 a 34 años (185)",110,99,31,31,24,11,2,,,,11,121
"De 35 a 39 años (186)",123,117,13,29,35,28,11,1,,,6,237
"De 40 a 44 años (187)",92,91,12,16,21,18,19,4,1,,1,227
"De 45 a 49 años (188)",78,77,11,9,19,21,14,3,,,1,186
"De 50 y más años (189)",138,134,24,15,20,16,25,17,11,6,4,482
,,,,,,,,,,,,
"RURAL (200)",3495,3352,877,598,506,324,446,271,183,147,143,9502
"De 12 a 14 años (201)",246,246,245,1,,,,,,,,1
"De 15 a 19 años (202)",427,422,342,72,8,,,,,,5,88
"De 20 a 24 años (203)",579,523,157,243,96,24,3,,,,56,519
"De 25 a 29 años (204)",461,432,41,148,152,58,31,2,,,29,764
"De 30 a 34 años (205)",363,340,28,63,95,72,69,11,2,,23,850
"De 35 a 39 años (206)",290,276,14,23,62,60,68,41,8,,14,952
"De 40 a 44 años (207)",224,223,11,16,26,32,75,36,18,9,1,975
"De 45 a 49 años (208)",219,217,6,7,25,31,70,42,24,12,2,1078
"De 50 y más años (209)",686,673,33,25,42,47,130,139,131,126,13,4275
"Sin nivel (210)",517,511,20,29,35,44,117,99,85,82,6,3045
"De 12 a 14 años (211)",1,1,1,,,,,,,,,
"De 15 a 19 años (212)",6,6,6,,,,,,,,,
"De 20 a 24 años (213)",9,9,2,4,2,,1,,,,,12
"De 25 a 29 años (214)",21,19,,5,5,4,4,1,,,2,50
"De 30 a 34 años (215)",42,41,1,3,9,10,17,1,,,1,130
"De 35 a 39 años (216)",35,35,1,3,5,4,9,9,4,,,157
"De 40 a 44 años (217)",41,41,,1,2,3,16,12,6,1,,226
"De 45 a 49 años (218)",45,44,,2,4,3,13,10,8,4,1,259
"De 50 y más años (219)",317,315,9,11,8,20,57,66,67,77,2,2211
"Educacion Inicial (220)",3,3,,1,,1,,1,,,,10
"De 15 a 19 años (222)",1,1,,1,,,,,,,,1
"De 25 a 29 años (224)",1,1,,,,1,,,,,,3
"De 35 a 39 años (226)",1,1,,,,,,1,,,,6
"Primaria (230)",1023,1002,198,88,151,117,193,119,82,54,21,3645
"De 12 a 14 años (231)",119,119,119,,,,,,,,,
"De 15 a 19 años (232)",58,56,39,15,2,,,,,,2,19
"De 20 a 24 años (233)",72,67,11,24,22,9,1,,,,5,99
"De 25 a 29 años (234)",123,120,6,26,49,19,19,1,,,3,264
"De 30 a 34 años (235)",107,98,2,10,23,22,33,6,2,,9,320
"De 35 a 39 años (236)",100,100,4,2,13,24,29,24,4,,,410
"De 40 a 44 años (237)",92,92,2,3,12,13,27,18,9,8,,464
"De 45 a 49 años (238)",109,108,2,2,9,15,40,19,14,7,1,559
"De 50 y más años (239)",243,242,13,6,21,15,44,51,53,39,1,1510
"Secundaria (240)",1451,1385,542,339,234,114,102,37,10,7,66,2005
"De 12 a 14 años (241)",126,126,125,1,,,,,,,,1
"De 15 a 19 años (242)",337,334,274,54,6,,,,,,3,66
"De 20 a 24 años (243)",367,335,99,162,62,11,1,,,,32,323
"De 25 a 29 años (244)",226,214,17,78,84,29,6,,,,12,357
"De 30 a 34 años (245)",136,125,10,25,44,32,12,2,,,11,273
"De 35 a 39 años (246)",93,89,5,10,20,22,26,6,,,4,269
"De 40 a 44 años (247)",55,54,5,4,4,8,26,5,2,,1,196
"De 45 a 49 años (248)",43,43,3,,9,7,13,9,1,1,,182
"De 50 y más años (249)",68,65,4,5,5,5,18,15,7,6,3,338
"Sup. no Univ. incompleta (250)",163,153,39,50,28,20,10,3,2,1,10,256
"De 15 a 19 años (252)",10,10,10,,,,,,,,,
"De 20 a 24 años (253)",64,58,22,27,7,2,,,,,6,47
"De 25 a 29 años (254)",32,28,6,13,4,3,2,,,,4,38
"De 30 a 34 años (255)",15,15,,4,6,4,1,,,,,32
"De 35 a 39 años (256)",16,16,,3,8,5,,,,,,34
"De 40 a 44 años (257)",10,10,,1,3,2,2,1,1,,,37
"De 45 a 49 años (258)",6,6,,1,,2,2,1,,,,21
"De 50 y más años (259)",10,10,1,1,,2,3,1,1,1,,47
"Sup. no Univ. completa (260)",156,141,28,47,32,14,10,7,1,2,15,275
"De 20 a 24 años (263)",40,33,13,17,2,1,,,,,7,24
"De 25 a 29 años (264)",31,27,6,13,7,1,,,,,4,30
"De 30 a 34 años (265)",23,23,4,6,6,2,4,1,,,,46
"De 35 a 39 años (266)",27,24,2,4,9,5,3,1,,,3,57
"De 40 a 44 años (267)",12,12,,4,4,3,1,,,,,26
"De 45 a 49 años (268)",8,8,1,2,,1,1,2,1,,,32
"De 50 y más años (269)",15,14,2,1,4,1,1,3,,2,1,60
"Sup. Univ. incompleta (270)",55,50,20,18,4,3,4,,1,,5,60
"De 15 a 19 años (272)",15,15,13,2,,,,,,,,2
"De 20 a 24 años (273)",15,11,4,7,,,,,,,4,7
"De 25 a 29 años (274)",5,5,,4,1,,,,,,,6
"De 30 a 34 años (275)",9,9,2,4,2,1,,,,,,11
"De 35 a 39 años (276)",2,1,,,1,,,,,,1,2
"De 40 a 44 años (277)",3,3,,1,,,2,,,,,9
"De 45 a 49 años (278)",2,2,,,,1,1,,,,,7
"De 50 y más años (279)",4,4,1,,,1,1,,1,,,16
"Sup. Univ. completa (280)",127,107,30,26,22,11,10,5,2,1,20,206
"De 20 a 24 años (283)",12,10,6,2,1,1,,,,,2,7
"De 25 a 29 años (284)",22,18,6,9,2,1,,,,,4,16
"De 30 a 34 años (285)",31,29,9,11,5,1,2,1,,,2,38
"De 35 a 39 años (286)",16,10,2,1,6,,1,,,,6,17
"De 40 a 44 años (287)",11,11,4,2,1,3,1,,,,,17
"De 45 a 49 años (288)",6,6,,,3,2,,1,,,,18
"De 50 y más años (289)",29,23,3,1,4,3,6,3,2,1,6,93
