"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"Secundaria (040)",6174,8797,8259,463,93.9,5.3,
"De 12 a 14 años (041)",820,1,1,,100,,
"De 15 a 19 años (042)",1733,260,256,86,98.5,33.1,
"De 20 a 24 años (043)",1074,1046,1029,158,98.4,15.1,
"De 25 a 29 años (044)",774,1417,1381,114,97.5,8,
"De 30 a 34 años (045)",575,1467,1416,62,96.5,4.2,
"De 35 a 39 años (046)",435,1376,1298,32,94.3,2.3,
"De 40 a 44 años (047)",289,1102,1014,10,92,0.9,
"De 45 a 49 años (048)",212,821,732,1,89.2,0.1,
"De 50 y más años (049)",262,1307,1132,,86.6,,
"Sup. no Univ. incompleta (050)",1024,1218,1167,59,95.8,4.8,
"De 15 a 19 años (052)",271,26,25,7,96.2,26.9,
"De 20 a 24 años (053)",300,152,147,21,96.7,13.8,
"De 25 a 29 años (054)",154,195,188,15,96.4,7.7,
"De 30 a 34 años (055)",96,208,203,12,97.6,5.8,
"De 35 a 39 años (056)",93,240,228,4,95,1.7,
"De 40 a 44 años (057)",47,129,126,,97.7,,
"De 45 a 49 años (058)",25,95,90,,94.7,,
"De 50 y más años (059)",38,173,160,,92.5,,
"Sup. no Univ. completa (060)",1290,2043,1928,104,94.4,5.1,
"De 20 a 24 años (063)",309,111,108,30,97.3,27,
"De 25 a 29 años (064)",328,322,319,40,99.1,12.4,
"De 30 a 34 años (065)",224,368,355,22,96.5,6,
"De 35 a 39 años (066)",160,398,376,8,94.5,2,
"De 40 a 44 años (067)",104,287,276,3,96.2,1,
"De 45 a 49 años (068)",64,186,165,1,88.7,0.5,
"De 50 y más años (069)",101,371,329,,88.7,,
"Sup. Univ. incompleta (070)",460,397,382,31,96.2,7.8,
"De 15 a 19 años (072)",113,2,2,,100,,
"De 20 a 24 años (073)",182,60,59,19,98.3,31.7,
"De 25 a 29 años (074)",63,59,58,4,98.3,6.8,
"De 30 a 34 años (075)",46,98,93,6,94.9,6.1,
"De 35 a 39 años (076)",21,66,61,2,92.4,3,
"De 40 a 44 años (077)",15,48,47,,97.9,,
"De 45 a 49 años (078)",11,32,31,,96.9,,
"De 50 y más años (079)",9,32,31,,96.9,,
"Sup. Univ. completa (080)",432,679,645,27,95,4,
"De 20 a 24 años (083)",82,33,33,7,100,21.2,
"De 25 a 29 años (084)",99,81,78,9,96.3,11.1,
"De 30 a 34 años (085)",66,90,90,5,100,5.6,
"De 35 a 39 años (086)",62,115,108,4,93.9,3.5,
"De 40 a 44 años (087)",42,108,104,2,96.3,1.9,
"De 45 a 49 años (088)",30,74,71,,95.9,,
"De 50 y más años (089)",51,178,161,,90.4,,
,,,,,,,
"URBANA (100)",20733,56739,48605,1385,85.7,2.4,
"De 12 a 14 años (101)",1962,2,2,,100,,
"De 15 a 19 años (102)",3059,514,498,151,96.9,29.4,
"De 20 a 24 años (103)",3087,2803,2726,401,97.3,14.3,
"De 25 a 29 años (104)",2503,4458,4323,364,97,8.2,
"De 30 a 34 años (105)",2054,5692,5407,256,95,4.5,
"De 35 a 39 años (106)",1818,6530,6000,153,91.9,2.3,
"De 40 a 44 años (107)",1422,6062,5463,55,90.1,0.9,
"De 45 a 49 años (108)",1223,6055,5172,5,85.4,0.1,
"De 50 y más años (109)",3605,24623,19014,,77.2,,
"Sin nivel (110)",1303,7976,6009,35,75.3,0.4,
"De 12 a 14 años (111)",19,,,,,,
"De 15 a 19 años (112)",27,7,7,1,100,14.3,
"De 20 a 24 años (113)",53,47,46,5,97.9,10.6,
"De 25 a 29 años (114)",53,114,112,8,98.2,7,
"De 30 a 34 años (115)",64,202,190,8,94.1,4,
"De 35 a 39 años (116)",70,288,256,6,88.9,2.1,
"De 40 a 44 años (117)",101,480,411,4,85.6,0.8,
"De 45 a 49 años (118)",94,471,397,3,84.3,0.6,
"De 50 y más años (119)",822,6367,4590,,72.1,,
"Educacion Inicial (120)",99,180,169,13,93.9,7.2,
"De 12 a 14 años (121)",19,,,,,,
"De 15 a 19 años (122)",14,4,4,1,100,25,
"De 20 a 24 años (123)",13,20,20,5,100,25,
"De 25 a 29 años (124)",27,66,61,5,92.4,7.6,
"De 30 a 34 años (125)",17,55,51,,92.7,,
"De 35 a 39 años (126)",9,35,33,2,94.3,5.7,
"Primaria (130)",10290,35863,30445,683,84.9,1.9,
"De 12 a 14 años (131)",1136,1,1,,100,,
"De 15 a 19 años (132)",1000,236,225,63,95.3,26.7,
"De 20 a 24 años (133)",1141,1385,1335,161,96.4,11.6,
"De 25 a 29 años (134)",1064,2303,2224,179,96.6,7.8,
"De 30 a 34 años (135)",991,3248,3051,146,93.9,4.5,
"De 35 a 39 años (136)",987,4066,3693,97,90.8,2.4,
"De 40 a 44 años (137)",835,3938,3513,36,89.2,0.9,
"De 45 a 49 años (138)",798,4415,3722,1,84.3,,
"De 50 y más años (139)",2338,16271,12681,,77.9,,
"Secundaria (140)",5926,8487,7961,442,93.8,5.2,
"De 12 a 14 años (141)",788,1,1,,100,,
"De 15 a 19 años (142)",1646,239,235,79,98.3,33.1,
"De 20 a 24 años (143)",1029,1005,988,154,98.3,15.3,
"De 25 a 29 años (144)",740,1346,1310,108,97.3,8,
"De 30 a 34 años (145)",562,1445,1394,60,96.5,4.2,
"De 35 a 39 años (146)",423,1342,1265,31,94.3,2.3,
"De 40 a 44 años (147)",283,1080,994,10,92,0.9,
"De 45 a 49 años (148)",204,785,699,,89,,
"De 50 y más años (149)",251,1244,1075,,86.4,,
"Sup. no Univ. incompleta (150)",987,1174,1125,56,95.8,4.8,
"De 15 a 19 años (152)",261,26,25,7,96.2,26.9,
"De 20 a 24 años (153)",290,145,140,21,96.6,14.5,
"De 25 a 29 años (154)",148,187,181,14,96.8,7.5,
"De 30 a 34 años (155)",91,195,191,10,97.9,5.1,
"De 35 a 39 años (156)",90,231,219,4,94.8,1.7,
"De 40 a 44 años (157)",45,122,119,,97.5,,
"De 45 a 49 años (158)",25,95,90,,94.7,,
"De 50 y más años (159)",37,173,160,,92.5,,
"Sup. no Univ. completa (160)",1250,1994,1880,98,94.3,4.9,
"De 20 a 24 años (163)",299,109,106,29,97.2,26.6,
"De 25 a 29 años (164)",311,303,300,37,99,12.2,
"De 30 a 34 años (165)",219,361,349,21,96.7,5.8,
"De 35 a 39 años (166)",157,389,367,7,94.3,1.8,
"De 40 a 44 años (167)",102,287,276,3,96.2,1,
"De 45 a 49 años (168)",63,184,163,1,88.6,0.5,
"De 50 y más años (169)",99,361,319,,88.4,,
"Sup. Univ. incompleta (170)",454,395,380,31,96.2,7.8,
"De 15 a 19 años (172)",111,2,2,,100,,
"De 20 a 24 años (173)",180,59,58,19,98.3,32.2,
"De 25 a 29 años (174)",63,59,58,4,98.3,6.8,
"De 30 a 34 años (175)",46,98,93,6,94.9,6.1,
"De 35 a 39 años (176)",21,66,61,2,92.4,3,
"De 40 a 44 años (177)",14,47,46,,97.9,,
"De 45 a 49 años (178)",10,32,31,,96.9,,
"De 50 y más años (179)",9,32,31,,96.9,,
"Sup. Univ. completa (180)",424,670,636,27,94.9,4,
"De 20 a 24 años (183)",82,33,33,7,100,21.2,
"De 25 a 29 años (184)",97,80,77,9,96.3,11.3,
"De 30 a 34 años (185)",64,88,88,5,100,5.7,
"De 35 a 39 años (186)",61,113,106,4,93.8,3.5,
"De 40 a 44 años (187)",42,108,104,2,96.3,1.9,
"De 45 a 49 años (188)",29,73,70,,95.9,,
"De 50 y más años (189)",49,175,158,,90.3,,
,,,,,,,
"RURAL (200)",1270,3758,3284,102,87.4,2.7,
"De 12 a 14 años (201)",126,,,,,,
"De 15 a 19 años (202)",200,49,48,18,98,36.7,
"De 20 a 24 años (203)",181,190,179,24,94.2,12.6,
"De 25 a 29 años (204)",166,357,341,27,95.5,7.6,
"De 30 a 34 años (205)",95,271,252,15,93,5.5,
"De 35 a 39 años (206)",103,397,369,13,92.9,3.3,
"De 40 a 44 años (207)",87,421,381,4,90.5,1,
"De 45 a 49 años (208)",74,397,349,1,87.9,0.3,
"De 50 y más años (209)",238,1676,1365,,81.4,,
"Sin nivel (210)",137,865,714,4,82.5,0.5,
"De 12 a 14 años (211)",2,,,,,,
"De 15 a 19 años (212)",4,,,,,,
"De 20 a 24 años (213)",8,10,9,3,90,30,
"De 25 a 29 años (214)",5,9,8,,88.9,,
"De 30 a 34 años (215)",2,7,7,,100,,
"De 35 a 39 años (216)",6,26,24,,92.3,,
"De 40 a 44 años (217)",10,45,40,1,88.9,2.2,
"De 45 a 49 años (218)",12,68,55,,80.9,,
"De 50 y más años (219)",88,700,571,,81.6,,
"Educacion Inicial (220)",2,2,2,,100,,
"De 20 a 24 años (223)",1,1,1,,100,,
"De 25 a 29 años (224)",1,1,1,,100,,
"Primaria (230)",792,2477,2169,69,87.6,2.8,
"De 12 a 14 años (231)",92,,,,,,
"De 15 a 19 años (232)",97,28,27,11,96.4,39.3,
"De 20 a 24 años (233)",105,128,118,16,92.2,12.5,
"De 25 a 29 años (234)",101,248,234,18,94.4,7.3,
"De 30 a 34 años (235)",68,220,203,10,92.3,4.5,
"De 35 a 39 años (236)",78,317,292,11,92.1,3.5,
"De 40 a 44 años (237)",66,346,313,3,90.5,0.9,
"De 45 a 49 años (238)",51,290,258,,89,,
"De 50 y más años (239)",134,900,724,,80.4,,
"Secundaria (240)",248,310,298,21,96.1,6.8,
"De 12 a 14 años (241)",32,,,,,,
"De 15 a 19 años (242)",87,21,21,7,100,33.3,
"De 20 a 24 años (243)",45,41,41,4,100,9.8,
"De 25 a 29 años (244)",34,71,71,6,100,8.5,
"De 30 a 34 años (245)",13,22,22,2,100,9.1,
"De 35 a 39 años (246)",12,34,33,1,97.1,2.9,
"De 40 a 44 años (247)",6,22,20,,90.9,,
"De 45 a 49 años (248)",8,36,33,1,91.7,2.8,
"De 50 y más años (249)",11,63,57,,90.5,,
"Sup. no Univ. incompleta (250)",37,44,42,2,95.5,4.5,
"De 15 a 19 años (252)",10,,,,,,
"De 20 a 24 años (253)",10,7,7,,100,,
"De 25 a 29 años (254)",6,8,7,,87.5,,
"De 30 a 34 años (255)",5,13,12,2,92.3,15.4,
"De 35 a 39 años (256)",3,9,9,,100,,
"De 40 a 44 años (257)",2,7,7,,100,,
"De 50 y más años (259)",1,,,,,,
"Sup. no Univ. completa (260)",40,49,48,6,98,12.2,
"De 20 a 24 años (263)",10,2,2,1,100,50,
"De 25 a 29 años (264)",17,19,19,3,100,15.8,
"De 30 a 34 años (265)",5,7,6,1,85.7,14.3,
"De 35 a 39 años (266)",3,9,9,1,100,11.1,
"De 40 a 44 años (267)",2,,,,,,
"De 45 a 49 años (268)",1,2,2,,100,,
"De 50 y más años (269)",2,10,10,,100,,
"Sup. Univ. incompleta (270)",6,2,2,,100,,
"De 15 a 19 años (272)",2,,,,,,
"De 20 a 24 años (273)",2,1,1,,100,,
"De 40 a 44 años (277)",1,1,1,,100,,
"De 45 a 49 años (278)",1,,,,,,
"Sup. Univ. completa (280)",8,9,9,,100,,
"De 25 a 29 años (284)",2,1,1,,100,,
"De 30 a 34 años (285)",2,2,2,,100,,
"De 35 a 39 años (286)",1,2,2,,100,,
"De 45 a 49 años (288)",1,1,1,,100,,
"De 50 y más años (289)",2,3,3,,100,,
