"CUADRO Nº 18: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Profes., científicos e intelectuales (098)",56,52,,4,,,
"Técnicos de nivel medio y trab. asimilados (099)",20,11,,9,,,
"Jefes y empleados de oficina (100)",23,22,,1,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",261,33,5,193,8,22,
"Agricult.trabaj. calif.agrop. y pesqueros (102)",1306,,,1287,19,,
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",193,,21,112,5,55,
"Obreros construc.,conf., papel, fab., instr. (104)",45,,17,23,,5,
"Trabaj.no calif.serv., peon, vend., amb.,y afines (105)",2324,34,174,107,1,1957,51
"Otra (106)",4,4,,,,,
"Ocupación no especificada (107)",251,13,5,152,2,79,
