"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Agricult.trabaj.calif.agrop.y pesqueros (097)",7095,2,,6840,253,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",73,,29,43,1,,,
"Obreros construc.,conf.,papel, fab., instr. (099)",304,20,154,113,9,8,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",2921,9,1665,42,,1197,8,
"Otra (101)",10,10,,,,,,
"Ocupación no especificada (102)",136,9,22,76,2,27,,
"Desocupado (103)",416,,,,,,,416
"Mujeres (104)",3421,170,484,1157,56,1380,62,112
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,3,,,,,,
"Profes., científicos e intelectuales (106)",131,109,,20,,2,,
"Técnicos de nivel medio y trab. asimilados (107)",15,12,,3,,,,
"Jefes y empleados de oficina (108)",9,8,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",203,28,3,137,4,31,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",884,,,837,47,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",20,,4,15,,1,,
"Obreros construc.,conf.,papel, fab., instr. (112)",9,,3,5,,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",1835,5,451,33,2,1282,62,
"Ocupación no especificada (115)",200,5,23,107,3,62,,
"Desocupado (116)",112,,,,,,,112
