"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Explotación de minas y canteras (047)",20,4,,9,6,,,,1
"Industrias manufactureras (048)",365,146,2,168,40,3,4,1,1
"Construcción (050)",50,15,1,26,6,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",745,94,5,283,281,31,27,12,12
"Venta, mant.y rep. veh.autom.y motoc. (052)",5,,,2,3,,,,
"Comercio al por mayor (053)",8,,1,3,3,,,,1
"Comercio al por menor (054)",732,94,4,278,275,31,27,12,11
"Hoteles y restaurantes (055)",253,49,,96,94,3,9,2,
"Trans., almac. y comunicaciones (056)",19,,,,10,3,1,,5
"Intermediación financiera (057)",1,,,,,,1,,
"Activid.inmobil., empres. y de alquiler (058)",24,,,3,4,3,4,2,8
"Admin.pub. y defensa; p. segur.soc.afil (059)",49,2,,6,17,4,15,,5
"Enseñanza (060)",368,,,,13,19,171,12,153
"Servicios sociales y de salud (061)",82,,,,1,5,25,1,50
"Otras activ. serv.comun.soc y personales (062)",38,5,,13,8,2,2,3,5
"Hogares privados con servicio doméstico (063)",76,7,,36,33,,,,
"Actividad economica no especificada (065)",388,144,1,173,57,3,6,1,3
,,,,,,,,,
"URBANA (066)",5769,506,14,1796,1904,200,661,122,566
"Agric., ganadería, caza y silvicultura (067)",1965,294,6,939,614,38,38,12,24
"Pesca (068)",3,,,,3,,,,
"Explotación de minas y canteras (069)",194,4,,34,97,8,19,12,20
"Industrias manufactureras (070)",300,43,1,97,136,7,11,2,3
"Suministro de electricidad, gas y agua (071)",5,,,1,,,1,,3
"Construcción (072)",415,14,3,151,196,15,25,4,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",962,82,3,319,419,43,55,18,23
"Venta, mant.y rep. veh.autom.y motoc. (074)",37,,,7,25,,3,,2
"Comercio al por mayor (075)",14,,1,3,9,,,,1
"Comercio al por menor (076)",911,82,2,309,385,43,52,18,20
"Hoteles y restaurantes (077)",257,41,,94,100,7,11,2,2
"Trans., almac. y comunicaciones (078)",154,1,,27,86,12,10,8,10
"Intermediación financiera (079)",4,,,,,,,1,3
"Activid.inmobil., empres. y de alquiler (080)",86,1,,5,14,10,15,5,36
"Admin.pub. y defensa; p. segur.soc.afil (081)",185,2,,14,58,12,45,14,40
"Enseñanza (082)",764,,,1,14,26,380,27,316
"Servicios sociales y de salud (083)",101,,,,5,5,24,6,61
"Otras activ. serv.comun.soc y personales (084)",80,5,,18,29,4,7,7,10
"Hogares privados con servicio doméstico (085)",56,2,,16,37,,1,,
"Actividad economica no especificada (087)",238,17,1,80,96,13,19,4,8
"Hombres (088)",3488,113,5,1043,1308,136,429,94,360
"Agric., ganadería, caza y silvicultura (089)",1256,76,2,616,466,31,35,12,18
"Pesca (090)",3,,,,3,,,,
"Explotación de minas y canteras (091)",190,3,,33,96,8,19,12,19
"Industrias manufactureras (092)",200,9,,58,118,5,7,1,2
"Suministro de electricidad, gas y agua (093)",5,,,1,,,1,,3
"Construcción (094)",396,10,2,141,193,15,24,4,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",331,8,1,95,168,13,28,6,12
"Venta, mant.y rep. veh.autom.y motoc. (096)",32,,,5,22,,3,,2
"Comercio al por mayor (097)",7,,,1,6,,,,
"Comercio al por menor (098)",292,8,1,89,140,13,25,6,10
"Hoteles y restaurantes (099)",43,3,,10,21,5,2,,2
"Trans., almac. y comunicaciones (100)",137,1,,27,78,9,9,8,5
"Intermediación financiera (101)",4,,,,,,,1,3
"Activid.inmobil., empres. y de alquiler (102)",66,1,,2,10,7,11,4,31
"Admin.pub. y defensa; p. segur.soc.afil (103)",145,1,,10,45,10,30,14,35
"Enseñanza (104)",474,,,1,10,14,238,19,192
"Servicios sociales y de salud (105)",40,,,,4,4,6,5,21
"Otras activ. serv.comun.soc y personales (106)",50,,,9,23,3,5,5,5
"Hogares privados con servicio doméstico (107)",17,,,4,12,,1,,
"Actividad economica no especificada (109)",131,1,,36,61,12,13,3,5
"Mujeres (110)",2281,393,9,753,596,64,232,28,206
"Agric., ganadería, caza y silvicultura (111)",709,218,4,323,148,7,3,,6
"Explotación de minas y canteras (113)",4,1,,1,1,,,,1
"Industrias manufactureras (114)",100,34,1,39,18,2,4,1,1
"Construcción (116)",19,4,1,10,3,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",631,74,2,224,251,30,27,12,11
"Venta, mant.y rep. veh.autom.y motoc. (118)",5,,,2,3,,,,
"Comercio al por mayor (119)",7,,1,2,3,,,,1
"Comercio al por menor (120)",619,74,1,220,245,30,27,12,10
"Hoteles y restaurantes (121)",214,38,,84,79,2,9,2,
"Trans., almac. y comunicaciones (122)",17,,,,8,3,1,,5
"Activid.inmobil., empres. y de alquiler (124)",20,,,3,4,3,4,1,5
"Admin.pub. y defensa; p. segur.soc.afil (125)",40,1,,4,13,2,15,,5
"Enseñanza (126)",290,,,,4,12,142,8,124
"Servicios sociales y de salud (127)",61,,,,1,1,18,1,40
"Otras activ. serv.comun.soc y personales (128)",30,5,,9,6,1,2,2,5
"Hogares privados con servicio doméstico (129)",39,2,,12,25,,,,
"Actividad economica no especificada (131)",107,16,1,44,35,1,6,1,3
,,,,,,,,,
"RURAL (132)",17350,4121,32,9273,3443,147,172,43,119
"Agric., ganadería, caza y silvicultura (133)",14715,3711,26,8096,2721,74,51,23,13
"Pesca (134)",7,,,5,2,,,,
"Explotación de minas y canteras (135)",204,19,,97,82,3,1,1,1
"Industrias manufactureras (136)",511,143,1,266,93,5,3,,
"Suministro de electricidad, gas y agua (137)",4,,,3,1,,,,
"Construcción (138)",617,51,,335,217,8,3,1,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",265,23,3,134,90,4,6,2,3
"Venta, mant.y rep. veh.autom.y motoc. (140)",9,,,2,2,,3,1,1
"Comercio al por mayor (141)",8,1,,4,2,,,1,
"Comercio al por menor (142)",248,22,3,128,86,4,3,,2
"Hoteles y restaurantes (143)",52,11,1,20,19,1,,,
"Trans., almac. y comunicaciones (144)",37,1,,7,24,3,1,1,
"Intermediación financiera (145)",1,,,,,,1,,
"Activid.inmobil., empres. y de alquiler (146)",22,1,,6,6,1,1,2,5
"Admin.pub. y defensa; p. segur.soc.afil (147)",164,9,1,74,62,8,5,2,3
"Enseñanza (148)",234,,,3,28,28,90,8,77
"Servicios sociales y de salud (149)",25,,,,1,4,7,1,12
"Otras activ. serv.comun.soc y personales (150)",23,1,,8,10,1,,1,2
"Hogares privados con servicio doméstico (151)",54,13,,28,13,,,,
"Actividad economica no especificada (153)",415,138,,191,74,7,3,1,1
"Hombres (154)",10878,1418,11,6325,2780,113,122,35,74
"Agric., ganadería, caza y silvicultura (155)",9149,1299,9,5531,2180,60,38,21,11
"Pesca (156)",7,,,5,2,,,,
"Explotación de minas y canteras (157)",188,16,,89,77,3,1,1,1
"Industrias manufactureras (158)",246,31,,137,71,4,3,,
"Suministro de electricidad, gas y agua (159)",4,,,3,1,,,,
"Construcción (160)",586,40,,319,214,7,3,1,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",151,3,,75,60,3,6,2,2
"Venta, mant.y rep. veh.autom.y motoc. (162)",9,,,2,2,,3,1,1
"Comercio al por mayor (163)",7,1,,3,2,,,1,
"Comercio al por menor (164)",135,2,,70,56,3,3,,1
"Hoteles y restaurantes (165)",13,,1,8,4,,,,
"Trans., almac. y comunicaciones (166)",35,1,,7,22,3,1,1,
"Activid.inmobil., empres. y de alquiler (168)",18,1,,6,6,1,1,1,2
"Admin.pub. y defensa; p. segur.soc.afil (169)",155,8,1,72,58,6,5,2,3
"Enseñanza (170)",156,,,3,19,21,61,4,48
"Servicios sociales y de salud (171)",4,,,,1,,,1,2
"Otras activ. serv.comun.soc y personales (172)",15,1,,4,8,,,,2
"Hogares privados con servicio doméstico (173)",17,8,,4,5,,,,
"Actividad economica no especificada (175)",134,10,,62,52,5,3,1,1
"Mujeres (176)",6472,2703,21,2948,663,34,50,8,45
"Agric., ganadería, caza y silvicultura (177)",5566,2412,17,2565,541,14,13,2,2
"Explotación de minas y canteras (179)",16,3,,8,5,,,,
"Industrias manufactureras (180)",265,112,1,129,22,1,,,
"Construcción (182)",31,11,,16,3,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",114,20,3,59,30,1,,,1
"Comercio al por mayor (185)",1,,,1,,,,,
"Comercio al por menor (186)",113,20,3,58,30,1,,,1
"Hoteles y restaurantes (187)",39,11,,12,15,1,,,
"Trans., almac. y comunicaciones (188)",2,,,,2,,,,
"Intermediación financiera (189)",1,,,,,,1,,
"Activid.inmobil., empres. y de alquiler (190)",4,,,,,,,1,3
"Admin.pub. y defensa; p. segur.soc.afil (191)",9,1,,2,4,2,,,
"Enseñanza (192)",78,,,,9,7,29,4,29
"Servicios sociales y de salud (193)",21,,,,,4,7,,10
"Otras activ. serv.comun.soc y personales (194)",8,,,4,2,1,,1,
"Hogares privados con servicio doméstico (195)",37,5,,24,8,,,,
"Actividad economica no especificada (197)",281,128,,129,22,2,,,
