"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
,,,,,,,,,,,,,
"RURAL (138)",20840,21,202,64,84,485,7567,439,542,10129,32,262,1013
"Agric., ganadería, caza y silvicultura (139)",17090,,,3,1,,7563,,35,9488,,,
"Pesca (140)",5,,,,,,4,,,1,,,
"Explotación de minas y canteras (141)",26,,1,1,,,,18,,6,,,
"Industrias manufactureras (142)",385,,,2,,1,,374,5,3,,,
"Suministro de electricidad, gas y agua (143)",10,,,3,,,,4,,3,,,
"Construcción (144)",411,,,1,2,,,1,240,167,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",528,,,3,1,386,,36,2,100,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",34,,,,,10,,22,1,1,,,
"Comercio al por mayor (147)",9,,,,,9,,,,,,,
"Comercio al por menor (148)",485,,,3,1,367,,14,1,99,,,
"Hoteles y restaurantes (149)",133,,,,1,89,,,,43,,,
"Trans., almac. y comunicaciones (150)",283,,,1,4,,,4,245,29,,,
"Intermediación financiera (151)",2,,,,1,,,,,1,,,
"Activid.inmobil., empres. y alquileres (152)",25,,3,3,,4,,,3,12,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",184,16,4,5,62,1,,,9,55,32,,
"Enseñanza (154)",204,5,177,2,6,,,,,14,,,
"Servicios sociales y de salud (155)",127,,17,30,2,2,,,3,73,,,
"Otras activ. serv.comun.soc y personales (156)",32,,,9,3,2,,2,,16,,,
"Hogares privados con servicio doméstico (157)",118,,,,,,,,,118,,,
"Actividad economica no especificada (159)",264,,,1,1,,,,,,,262,
"Desocupado (160)",1013,,,,,,,,,,,,1013
"Hombres (161)",15412,18,119,39,66,136,6313,353,541,6821,27,110,869
"Agric., ganadería, caza y silvicultura (162)",12837,,,3,1,,6310,,35,6488,,,
"Pesca (163)",4,,,,,,3,,,1,,,
"Explotación de minas y canteras (164)",25,,1,1,,,,17,,6,,,
"Industrias manufactureras (165)",301,,,2,,,,291,5,3,,,
"Suministro de electricidad, gas y agua (166)",9,,,3,,,,3,,3,,,
"Construcción (167)",405,,,1,2,,,1,239,162,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",199,,,2,1,119,,35,2,40,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",30,,,,,7,,21,1,1,,,
"Comercio al por mayor (170)",5,,,,,5,,,,,,,
"Comercio al por menor (171)",164,,,2,1,107,,14,1,39,,,
"Hoteles y restaurantes (172)",19,,,,1,12,,,,6,,,
"Trans., almac. y comunicaciones (173)",280,,,1,1,,,4,245,29,,,
"Intermediación financiera (174)",2,,,,1,,,,,1,,,
"Activid.inmobil., empres. y alquileres (175)",23,,3,1,,4,,,3,12,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",146,13,1,3,50,1,,,9,42,27,,
"Enseñanza (177)",134,5,109,2,6,,,,,12,,,
"Servicios sociales y de salud (178)",24,,5,13,1,,,,3,2,,,
"Otras activ. serv.comun.soc y personales (179)",17,,,6,2,,,2,,7,,,
"Hogares privados con servicio doméstico (180)",7,,,,,,,,,7,,,
"Actividad economica no especificada (182)",111,,,1,,,,,,,,110,
"Desocupado (183)",869,,,,,,,,,,,,869
"Mujeres (184)",5428,3,83,25,18,349,1254,86,1,3308,5,152,144
"Agric., ganadería, caza y silvicultura (185)",4253,,,,,,1253,,,3000,,,
"Pesca (186)",1,,,,,,1,,,,,,
"Explotación de minas y canteras (187)",1,,,,,,,1,,,,,
"Industrias manufactureras (188)",84,,,,,1,,83,,,,,
"Suministro de electricidad, gas y agua (189)",1,,,,,,,1,,,,,
"Construcción (190)",6,,,,,,,,1,5,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",329,,,1,,267,,1,,60,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",4,,,,,3,,1,,,,,
"Comercio al por mayor (193)",4,,,,,4,,,,,,,
"Comercio al por menor (194)",321,,,1,,260,,,,60,,,
"Hoteles y restaurantes (195)",114,,,,,77,,,,37,,,
"Trans., almac. y comunicaciones (196)",3,,,,3,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",2,,,2,,,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",38,3,3,2,12,,,,,13,5,,
"Enseñanza (200)",70,,68,,,,,,,2,,,
"Servicios sociales y de salud (201)",103,,12,17,1,2,,,,71,,,
"Otras activ. serv.comun.soc y personales (202)",15,,,3,1,2,,,,9,,,
"Hogares privados con servicio doméstico (203)",111,,,,,,,,,111,,,
"Actividad economica no especificada (205)",153,,,,1,,,,,,,152,
"Desocupado (206)",144,,,,,,,,,,,,144
