"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"RURAL (138)",8622,10,172,97,95,663,3815,306,822,2087,7,361,187
"Agric., ganadería, caza y silvicultura (139)",5111,,,19,,,3810,1,8,1273,,,
"Pesca (140)",6,,,,1,,5,,,,,,
"Explotación de minas y canteras (141)",9,,,,,,,6,,3,,,
"Industrias manufactureras (142)",328,,2,3,1,,,260,59,3,,,
"Suministro de electricidad, gas y agua (143)",7,,,1,,,,,,6,,,
"Construcción (144)",739,,1,4,,,,8,457,269,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",497,,,10,1,404,,28,3,51,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",26,,,,,4,,20,2,,,,
"Comercio al por mayor (147)",22,,,2,,18,,,1,1,,,
"Comercio al por menor (148)",449,,,8,1,382,,8,,50,,,
"Hoteles y restaurantes (149)",339,,4,10,12,195,,1,3,114,,,
"Trans., almac. y comunicaciones (150)",504,,,5,15,32,,,265,187,,,
"Intermediación financiera (151)",4,,1,,2,1,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",60,,7,10,8,15,,,3,17,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",106,8,3,8,42,7,,2,8,21,7,,
"Enseñanza (154)",154,2,143,2,2,,,,,5,,,
"Servicios sociales y de salud (155)",32,,5,16,3,3,,,1,4,,,
"Otras activ. serv.comun.soc y personales (156)",81,,4,8,5,6,,,15,43,,,
"Hogares privados con servicio doméstico (157)",90,,,,,,,,,90,,,
"Actividad economica no especificada (159)",368,,2,1,3,,,,,1,,361,
"Desocupado (160)",187,,,,,,,,,,,,187
"Hombres (161)",6765,7,94,64,65,216,3492,192,782,1553,7,130,163
"Agric., ganadería, caza y silvicultura (162)",4472,,,19,,,3488,1,8,956,,,
"Pesca (163)",5,,,,1,,4,,,,,,
"Explotación de minas y canteras (164)",9,,,,,,,6,,3,,,
"Industrias manufactureras (165)",180,,2,2,1,,,148,25,2,,,
"Suministro de electricidad, gas y agua (166)",5,,,,,,,,,5,,,
"Construcción (167)",734,,1,4,,,,8,453,268,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",126,,,7,1,71,,26,3,18,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",24,,,,,2,,20,2,,,,
"Comercio al por mayor (170)",11,,,2,,7,,,1,1,,,
"Comercio al por menor (171)",91,,,5,1,62,,6,,17,,,
"Hoteles y restaurantes (172)",147,,3,4,7,92,,1,3,37,,,
"Trans., almac. y comunicaciones (173)",485,,,2,13,28,,,263,179,,,
"Intermediación financiera (174)",1,,1,,,,,,,,,,
"Activid.inmobil., empres. y alquileres (175)",50,,5,5,7,15,,,3,15,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",85,6,3,6,28,6,,2,8,19,7,,
"Enseñanza (177)",78,1,71,1,1,,,,,4,,,
"Servicios sociales y de salud (178)",13,,3,6,,1,,,1,2,,,
"Otras activ. serv.comun.soc y personales (179)",67,,3,8,5,3,,,15,33,,,
"Hogares privados con servicio doméstico (180)",11,,,,,,,,,11,,,
"Actividad economica no especificada (182)",134,,2,,1,,,,,1,,130,
"Desocupado (183)",163,,,,,,,,,,,,163
"Mujeres (184)",1857,3,78,33,30,447,323,114,40,534,,231,24
"Agric., ganadería, caza y silvicultura (185)",639,,,,,,322,,,317,,,
"Pesca (186)",1,,,,,,1,,,,,,
"Industrias manufactureras (188)",148,,,1,,,,112,34,1,,,
"Suministro de electricidad, gas y agua (189)",2,,,1,,,,,,1,,,
"Construcción (190)",5,,,,,,,,4,1,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",371,,,3,,333,,2,,33,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",2,,,,,2,,,,,,,
"Comercio al por mayor (193)",11,,,,,11,,,,,,,
"Comercio al por menor (194)",358,,,3,,320,,2,,33,,,
"Hoteles y restaurantes (195)",192,,1,6,5,103,,,,77,,,
"Trans., almac. y comunicaciones (196)",19,,,3,2,4,,,2,8,,,
"Intermediación financiera (197)",3,,,,2,1,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",10,,2,5,1,,,,,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",21,2,,2,14,1,,,,2,,,
"Enseñanza (200)",76,1,72,1,1,,,,,1,,,
"Servicios sociales y de salud (201)",19,,2,10,3,2,,,,2,,,
"Otras activ. serv.comun.soc y personales (202)",14,,1,,,3,,,,10,,,
"Hogares privados con servicio doméstico (203)",79,,,,,,,,,79,,,
"Actividad economica no especificada (205)",234,,,1,2,,,,,,,231,
"Desocupado (206)",24,,,,,,,,,,,,24
