"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Enseñanza (154)",125,1,121,,,,,,,3,,,
"Servicios sociales y de salud (155)",15,,3,10,1,1,,,,,,,
"Otras activ. serv.comun.soc y personales (156)",15,,,2,3,1,,2,,7,,,
"Hogares privados con servicio doméstico (157)",23,,,,,,,,,23,,,
"Actividad economica no especificada (159)",263,,,,2,,,,,,,261,
"Desocupado (160)",286,,,,,,,,,,,,286
"Hombres (161)",4003,3,98,24,12,67,2202,102,110,1020,1,109,255
"Agric., ganadería, caza y silvicultura (162)",3022,,,2,1,,2202,,10,807,,,
"Pesca (163)",2,,,,,,,,,2,,,
"Explotación de minas y canteras (164)",155,,7,10,3,3,,36,11,85,,,
"Industrias manufactureras (165)",68,,,3,,,,61,1,3,,,
"Suministro de electricidad, gas y agua (166)",2,,,,,,,,1,1,,,
"Construcción (167)",128,,2,1,,,,,52,73,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",74,,,,,48,,3,1,22,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",2,,,,,,,1,1,,,,
"Comercio al por mayor (170)",2,,,,,2,,,,,,,
"Comercio al por menor (171)",70,,,,,46,,2,,22,,,
"Hoteles y restaurantes (172)",8,,,,,5,,,,3,,,
"Trans., almac. y comunicaciones (173)",28,,,,,,,,25,3,,,
"Activid.inmobil., empres. y alquileres (175)",18,,1,,,9,,,8,,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",23,2,,2,5,,,,1,12,1,,
"Enseñanza (177)",91,1,87,,,,,,,3,,,
"Servicios sociales y de salud (178)",6,,1,4,,1,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",12,,,2,2,1,,2,,5,,,
"Hogares privados con servicio doméstico (180)",1,,,,,,,,,1,,,
"Actividad economica no especificada (182)",110,,,,1,,,,,,,109,
"Desocupado (183)",255,,,,,,,,,,,,255
"Mujeres (184)",2065,2,40,14,5,104,682,11,,1024,,152,31
"Agric., ganadería, caza y silvicultura (185)",1640,,,1,,,682,,,957,,,
"Explotación de minas y canteras (187)",5,,2,,,3,,,,,,,
"Industrias manufactureras (188)",11,,,,,,,11,,,,,
"Construcción (190)",1,,,,,,,,,1,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",111,,,6,,85,,,,20,,,
"Comercio al por mayor (193)",2,,,1,,1,,,,,,,
"Comercio al por menor (194)",109,,,5,,84,,,,20,,,
"Hoteles y restaurantes (195)",37,,,1,,16,,,,20,,,
"Activid.inmobil., empres. y alquileres (198)",2,,2,,,,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",6,2,,,2,,,,,2,,,
"Enseñanza (200)",34,,34,,,,,,,,,,
"Servicios sociales y de salud (201)",9,,2,6,1,,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",3,,,,1,,,,,2,,,
"Hogares privados con servicio doméstico (203)",22,,,,,,,,,22,,,
"Actividad economica no especificada (205)",153,,,,1,,,,,,,152,
"Desocupado (206)",31,,,,,,,,,,,,31
