"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",295,4,152,6,,133,,
"Ocupación no especificada (102)",16,1,3,6,,6,,
"Desocupado (103)",49,,,,,,,49
"Mujeres (104)",525,37,65,267,1,121,2,32
"Profes., científicos e intelectuales (106)",30,26,,4,,,,
"Técnicos de nivel medio y trab. asimilados (107)",6,5,,,,1,,
"Jefes y empleados de oficina (108)",1,1,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",28,,,26,,2,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",214,,1,213,,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",1,,,1,,,,
"Obreros construc.,conf.,papel, fab., instr. (112)",5,,3,,1,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",168,2,61,4,,99,2,
"Ocupación no especificada (115)",40,3,,19,,18,,
"Desocupado (116)",32,,,,,,,32
