"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",105,103,2,78,17,5,1,,,,2,132
"De 25 a 29 años (024)",93,90,1,59,15,14,1,,,,3,135
"De 30 a 34 años (025)",77,77,,40,27,6,3,1,,,,132
"De 35 a 39 años (026)",104,104,1,27,34,19,19,4,,,,258
"De 40 a 44 años (027)",76,76,1,12,28,19,10,5,1,,,207
"De 45 a 49 años (028)",77,77,,20,21,13,16,4,3,,,223
"De 50 y más años (029)",187,187,,49,34,29,48,21,5,1,,606
"Casado(a) (030)",6213,6181,17,606,1203,1182,1753,953,377,90,32,24566
"De 12 a 14 años (031)",2,1,,,1,,,,,,1,2
"De 15 a 19 años (032)",26,23,,19,1,2,1,,,,3,31
"De 20 a 24 años (033)",187,183,,97,65,11,10,,,,4,304
"De 25 a 29 años (034)",442,437,2,133,179,87,36,,,,5,902
"De 30 a 34 años (035)",726,724,,110,287,173,133,20,,1,2,1912
"De 35 a 39 años (036)",824,818,1,56,230,223,243,54,11,,6,2680
"De 40 a 44 años (037)",802,801,2,51,138,187,296,93,28,6,1,3090
"De 45 a 49 años (038)",737,737,1,27,99,140,262,145,51,12,,3316
"De 50 y más años (039)",2467,2457,11,113,203,359,772,641,287,71,10,12329
"Viudo(a) (040)",1485,1467,8,129,176,224,489,324,100,17,18,6433
"De 12 a 14 años (041)",2,,,,,,,,,,2,
"De 15 a 19 años (042)",2,,,,,,,,,,2,
"De 20 a 24 años (043)",4,3,,2,,1,,,,,1,5
"De 25 a 29 años (044)",8,8,1,2,2,3,,,,,,15
"De 30 a 34 años (045)",20,20,,8,5,4,2,1,,,,46
"De 35 a 39 años (046)",29,29,,4,5,9,8,3,,,,98
"De 40 a 44 años (047)",48,48,,5,4,16,15,6,2,,,185
"De 45 a 49 años (048)",70,69,,5,10,11,21,17,3,2,1,309
"De 50 y más años (049)",1302,1290,7,103,150,180,443,297,95,15,12,5775
"Divorciado(a) (050)",60,54,,20,13,7,10,3,1,,6,138
"De 15 a 19 años (052)",2,1,,1,,,,,,,1,1
"De 20 a 24 años (053)",2,1,,1,,,,,,,1,1
"De 25 a 29 años (054)",9,8,,5,2,1,,,,,1,12
"De 30 a 34 años (055)",4,3,,2,1,,,,,,1,4
"De 35 a 39 años (056)",7,7,,3,2,,2,,,,,15
"De 40 a 44 años (057)",4,4,,2,1,,,1,,,,10
"De 45 a 49 años (058)",5,5,,,2,2,1,,,,,15
"De 50 y más años (059)",27,25,,6,5,4,7,2,1,,2,80
"Soltero(a) (060)",813,495,8,325,107,39,16,,,,318,720
"De 12 a 14 años (061)",1,,,,,,,,,,1,
"De 15 a 19 años (062)",26,26,,25,,1,,,,,,28
"De 20 a 24 años (063)",193,84,,67,16,1,,,,,109,102
"De 25 a 29 años (064)",167,71,1,52,13,5,,,,,96,93
"De 30 a 34 años (065)",100,61,,42,13,6,,,,,39,86
"De 35 a 39 años (066)",97,75,2,42,20,7,4,,,,22,119
"De 40 a 44 años (067)",59,47,1,24,15,4,3,,,,12,78
"De 45 a 49 años (068)",49,38,2,23,8,4,1,,,,11,55
"De 50 y más años (069)",121,93,2,50,22,11,8,,,,28,159
,,,,,,,,,,,,
"URBANA (080)",4221,4010,28,934,920,687,895,364,151,31,211,12736
"De 12 a 14 años (081)",7,2,1,1,,,,,,,5,1
"De 15 a 19 años (082)",72,58,1,48,7,2,,,,,14,68
"De 20 a 24 años (083)",393,323,2,232,73,11,5,,,,70,433
"De 25 a 29 años (084)",474,419,3,203,155,40,17,1,,,55,710
"De 30 a 34 años (085)",509,487,1,160,178,83,57,8,,,22,1060
"De 35 a 39 años (086)",498,481,3,66,152,121,115,18,6,,17,1382
"De 40 a 44 años (087)",419,416,1,58,110,95,115,26,9,2,3,1333
"De 45 a 49 años (088)",358,356,1,34,76,82,110,40,11,2,2,1297
"De 50 y más años (089)",1491,1468,15,132,169,253,476,271,125,27,23,6452
"Conviviente (090)",1027,990,9,395,289,133,119,31,8,6,37,2213
"De 12 a 14 años (091)",2,2,1,1,,,,,,,,1
"De 15 a 19 años (092)",50,39,1,31,7,,,,,,11,45
"De 20 a 24 años (093)",227,211,2,148,51,8,2,,,,16,283
"De 25 a 29 años (094)",227,222,1,106,91,14,9,1,,,5,373
"De 30 a 34 años (095)",179,177,1,63,54,40,19,,,,2,369
"De 35 a 39 años (096)",139,137,,18,45,38,27,7,2,,2,395
"De 40 a 44 años (097)",85,85,,12,21,14,28,6,3,1,,290
"De 45 a 49 años (098)",37,37,,5,7,7,10,7,,1,,139
"De 50 y más años (099)",81,80,3,11,13,12,24,10,3,4,1,318
"Separado(a) (100)",256,252,1,93,59,38,45,11,4,1,4,642
"De 12 a 14 años (101)",1,,,,,,,,,,1,
"De 15 a 19 años (102)",4,3,,3,,,,,,,1,3
"De 20 a 24 años (103)",21,20,,17,2,,1,,,,1,26
"De 25 a 29 años (104)",24,23,,16,6,1,,,,,1,31
"De 30 a 34 años (105)",26,26,,15,8,2,1,,,,,42
"De 35 a 39 años (106)",33,33,1,9,13,4,5,1,,,,73
"De 40 a 44 años (107)",29,29,,5,9,11,4,,,,,73
"De 45 a 49 años (108)",26,26,,7,8,2,6,2,1,,,77
"De 50 y más años (109)",92,92,,21,13,18,28,8,3,1,,317
"Casado(a) (110)",2104,2087,11,254,475,422,555,239,112,19,17,7606
"De 12 a 14 años (111)",1,,,,,,,,,,1,
"De 15 a 19 años (112)",7,5,,3,,2,,,,,2,9
"De 20 a 24 años (113)",64,62,,41,17,2,2,,,,2,89
"De 25 a 29 años (114)",150,146,2,57,54,25,8,,,,4,274
"De 30 a 34 años (115)",248,248,,56,109,40,36,7,,,,595
"De 35 a 39 años (116)",278,274,,20,87,74,79,10,4,,4,849
"De 40 a 44 años (117)",259,259,1,27,70,63,74,17,6,1,,856
"De 45 a 49 años (118)",257,257,,12,53,66,86,29,10,1,,984
"De 50 y más años (119)",840,836,8,38,85,150,270,176,92,17,4,3950
"Viudo(a) (120)",457,451,3,45,51,78,161,81,27,5,6,1912
"De 12 a 14 años (121)",2,,,,,,,,,,2,
"De 20 a 24 años (123)",1,1,,1,,,,,,,,1
"De 30 a 34 años (125)",8,8,,3,2,1,1,1,,,,21
"De 35 a 39 años (126)",8,8,,3,,3,2,,,,,21
"De 40 a 44 años (127)",18,18,,1,2,5,7,3,,,,71
"De 45 a 49 años (128)",13,13,,,2,3,6,2,,,,54
"De 50 y más años (129)",407,403,3,37,45,66,145,75,27,5,4,1744
"Divorciado(a) (130)",24,22,,6,5,1,8,2,,,2,67
"De 20 a 24 años (133)",1,,,,,,,,,,1,
"De 25 a 29 años (134)",3,3,,2,1,,,,,,,4
"De 30 a 34 años (135)",1,1,,1,,,,,,,,1
"De 35 a 39 años (136)",3,3,,1,1,,1,,,,,7
"De 40 a 44 años (137)",1,1,,1,,,,,,,,1
"De 45 a 49 años (138)",2,2,,,1,,1,,,,,7
"De 50 y más años (139)",13,12,,1,2,1,6,2,,,1,47
"Soltero(a) (140)",353,208,4,141,41,15,7,,,,145,296
"De 12 a 14 años (141)",1,,,,,,,,,,1,
"De 15 a 19 años (142)",11,11,,11,,,,,,,,11
"De 20 a 24 años (143)",79,29,,25,3,1,,,,,50,34
"De 25 a 29 años (144)",70,25,,22,3,,,,,,45,28
"De 30 a 34 años (145)",47,27,,22,5,,,,,,20,32
"De 35 a 39 años (146)",37,26,2,15,6,2,1,,,,11,37
"De 40 a 44 años (147)",27,24,,12,8,2,2,,,,3,42
"De 45 a 49 años (148)",23,21,1,10,5,4,1,,,,2,36
"De 50 y más años (149)",58,45,1,24,11,6,3,,,,13,76
,,,,,,,,,,,,
"RURAL (160)",7961,7672,35,1518,1544,1259,1824,1048,358,86,289,27067
"De 12 a 14 años (161)",5,1,,,1,,,,,,4,2
"De 15 a 19 años (162)",220,178,3,161,11,2,1,,,,42,193
"De 20 a 24 años (163)",779,696,5,449,200,30,11,1,,,83,993
"De 25 a 29 años (164)",898,829,5,303,320,147,53,1,,,69,1609
"De 30 a 34 años (165)",897,875,1,172,313,218,152,18,,1,22,2225
"De 35 a 39 años (166)",878,863,3,104,228,223,241,57,7,,15,2711
"De 40 a 44 años (167)",774,763,4,59,120,174,271,102,27,6,11,2957
"De 45 a 49 años (168)",678,667,2,52,80,101,228,142,48,14,11,3005
"De 50 y más años (169)",2832,2800,12,218,271,364,867,727,276,65,32,13372
"Conviviente (170)",1829,1750,15,662,500,256,234,66,14,3,79,4010
"De 12 a 14 años (171)",4,,,,,,,,,,4,
"De 15 a 19 años (172)",151,116,2,103,10,1,,,,,35,126
"De 20 a 24 años (173)",454,434,3,288,124,15,3,1,,,20,599
"De 25 a 29 años (174)",426,412,2,149,173,63,24,1,,,14,789
"De 30 a 34 años (175)",300,300,1,67,104,72,52,4,,,,736
"De 35 a 39 años (176)",176,174,2,20,44,48,53,7,,,2,528
"De 40 a 44 años (177)",119,118,1,11,23,29,34,17,2,1,1,430
"De 45 a 49 años (178)",61,60,,6,9,6,27,9,2,1,1,245
"De 50 y más años (179)",138,136,4,18,13,22,41,27,10,1,2,557
"Separado(a) (180)",499,493,5,222,117,67,53,24,5,,6,1081
"De 15 a 19 años (182)",31,28,1,27,,,,,,,3,27
"De 20 a 24 años (183)",84,83,2,61,15,5,,,,,1,106
"De 25 a 29 años (184)",69,67,1,43,9,13,1,,,,2,104
"De 30 a 34 años (185)",51,51,,25,19,4,2,1,,,,90
"De 35 a 39 años (186)",71,71,,18,21,15,14,3,,,,185
"De 40 a 44 años (187)",47,47,1,7,19,8,6,5,1,,,134
"De 45 a 49 años (188)",51,51,,13,13,11,10,2,2,,,146
"De 50 y más años (189)",95,95,,28,21,11,20,13,2,,,289
"Casado(a) (190)",4109,4094,6,352,728,760,1198,714,265,71,15,16960
"De 12 a 14 años (191)",1,1,,,1,,,,,,,2
"De 15 a 19 años (192)",19,18,,16,1,,1,,,,1,22
"De 20 a 24 años (193)",123,121,,56,48,9,8,,,,2,215
"De 25 a 29 años (194)",292,291,,76,125,62,28,,,,1,628
"De 30 a 34 años (195)",478,476,,54,178,133,97,13,,1,2,1317
"De 35 a 39 años (196)",546,544,1,36,143,149,164,44,7,,2,1831
"De 40 a 44 años (197)",543,542,1,24,68,124,222,76,22,5,1,2234
"De 45 a 49 años (198)",480,480,1,15,46,74,176,116,41,11,,2332
"De 50 y más años (199)",1627,1621,3,75,118,209,502,465,195,54,6,8379
"Viudo(a) (200)",1028,1016,5,84,125,146,328,243,73,12,12,4521
"De 15 a 19 años (202)",2,,,,,,,,,,2,
"De 20 a 24 años (203)",3,2,,1,,1,,,,,1,4
"De 25 a 29 años (204)",8,8,1,2,2,3,,,,,,15
"De 30 a 34 años (205)",12,12,,5,3,3,1,,,,,25
"De 35 a 39 años (206)",21,21,,1,5,6,6,3,,,,77
"De 40 a 44 años (207)",30,30,,4,2,11,8,3,2,,,114
"De 45 a 49 años (208)",57,56,,5,8,8,15,15,3,2,1,255
"De 50 y más años (209)",895,887,4,66,105,114,298,222,68,10,8,4031
"Divorciado(a) (210)",36,32,,14,8,6,2,1,1,,4,71
"De 15 a 19 años (212)",2,1,,1,,,,,,,1,1
"De 20 a 24 años (213)",1,1,,1,,,,,,,,1
"De 25 a 29 años (214)",6,5,,3,1,1,,,,,1,8
"De 30 a 34 años (215)",3,2,,1,1,,,,,,1,3
"De 35 a 39 años (216)",4,4,,2,1,,1,,,,,8
"De 40 a 44 años (217)",3,3,,1,1,,,1,,,,9
"De 45 a 49 años (218)",3,3,,,1,2,,,,,,8
"De 50 y más años (219)",14,13,,5,3,3,1,,1,,1,33
"Soltero(a) (220)",460,287,4,184,66,24,9,,,,173,424
"De 15 a 19 años (222)",15,15,,14,,1,,,,,,17
"De 20 a 24 años (223)",114,55,,42,13,,,,,,59,68
"De 25 a 29 años (224)",97,46,1,30,10,5,,,,,51,65
"De 30 a 34 años (225)",53,34,,20,8,6,,,,,19,54
"De 35 a 39 años (226)",60,49,,27,14,5,3,,,,11,82
"De 40 a 44 años (227)",32,23,1,12,7,2,1,,,,9,36
"De 45 a 49 años (228)",26,17,1,13,3,,,,,,9,19
"De 50 y más años (229)",63,48,1,26,11,5,5,,,,15,83
