"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Jefes y empleados de oficina (040)",56,,,,18,3,23,,12
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",176,10,,49,76,15,22,2,2
"Agricult.trabaj. calif.agrop. y pesquros (042)",107,6,,59,31,3,4,2,2
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",82,1,,18,42,3,16,,2
"Obreros. construc., conf., papel, fab., instr (044)",76,,,19,38,2,16,1,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",270,29,1,108,95,11,22,2,2
"Otra (046)",7,,,,,2,3,1,1
"Ocupación no especificada (047)",23,5,,3,4,5,4,1,1
"Hombres (048)",748,20,1,173,227,31,183,21,92
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",9,,,,1,,4,,4
"Profes., científicos e intelectuales (050)",157,,,,3,5,78,8,63
"Técnicos de nivel medio ytrab.asimilados (051)",45,,,1,6,4,22,5,7
"Jefes y empleados de oficina (052)",35,,,,12,1,13,,9
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",66,2,,14,35,2,9,2,2
"Agricult.trabaj. calif.agrop. y pesquros (054)",93,4,,49,30,2,4,2,2
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",70,1,,14,34,3,16,,2
"Obreros. construc., conf., papel, fab., instr (056)",74,,,18,38,2,15,1,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",183,10,1,76,67,8,18,1,2
"Otra (058)",7,,,,,2,3,1,1
"Ocupación no especificada (059)",9,3,,1,1,2,1,1,
"Mujeres (060)",436,31,,84,95,30,145,9,42
"Profes., científicos e intelectuales (062)",167,,,,7,8,108,6,38
"Técnicos de nivel medio ytrab.asimilados (063)",9,,,,1,,6,2,
"Jefes y empleados de oficina (064)",21,,,,6,2,10,,3
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",110,8,,35,41,13,13,,
"Agricult.trabaj. calif.agrop. y pesquros (066)",14,2,,10,1,1,,,
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",12,,,4,8,,,,
"Obreros. construc., conf., papel, fab., instr (068)",2,,,1,,,1,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",87,19,,32,28,3,4,1,
"Ocupación no especificada (071)",14,2,,2,3,3,3,,1
,,,,,,,,,
"RURAL (072)",4739,531,7,2921,1031,48,129,18,54
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",4,,,1,2,,1,,
"Profes., científicos e intelectuales (074)",167,,,,34,10,79,5,39
"Técnicos de nivel medio ytrab.asimilados (075)",26,,,1,10,2,7,4,2
"Jefes y empleados de oficina (076)",25,,,2,12,3,6,,2
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",86,12,,49,18,,5,1,1
"Agricult.trabaj. calif.agrop. y pesquros (078)",2061,253,,1403,367,15,14,4,5
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",259,33,,158,59,3,3,2,1
"Obreros. construc., conf., papel, fab., instr (080)",135,8,,58,63,4,1,,1
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",1872,196,6,1197,448,11,10,2,2
"Otra (082)",2,,,,1,,1,,
"Ocupación no especificada (083)",102,29,1,52,17,,2,,1
"Hombres (084)",3856,332,2,2443,884,39,94,16,46
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",3,,,,2,,1,,
"Profes., científicos e intelectuales (086)",108,,,,12,5,56,4,31
"Técnicos de nivel medio ytrab.asimilados (087)",21,,,1,9,2,4,3,2
"Jefes y empleados de oficina (088)",17,,,1,10,2,2,,2
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",36,3,,21,9,,1,1,1
"Agricult.trabaj. calif.agrop. y pesquros (090)",1904,202,,1313,351,15,14,4,5
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",116,7,,71,30,2,3,2,1
"Obreros. construc., conf., papel, fab., instr (092)",135,8,,58,63,4,1,,1
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",1496,109,2,973,390,9,9,2,2
"Otra (094)",2,,,,1,,1,,
"Ocupación no especificada (095)",18,3,,5,7,,2,,1
"Mujeres (096)",883,199,5,478,147,9,35,2,8
"Miembros p.ejec. y leg.direct., adm.pub.y emp (097)",1,,,1,,,,,
"Profes., científicos e intelectuales (098)",59,,,,22,5,23,1,8
"Técnicos de nivel medio ytrab.asimilados (099)",5,,,,1,,3,1,
"Jefes y empleados de oficina (100)",8,,,1,2,1,4,,
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",50,9,,28,9,,4,,
"Agricult.trabaj. calif.agrop. y pesquros (102)",157,51,,90,16,,,,
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",143,26,,87,29,1,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",376,87,4,224,58,2,1,,
"Ocupación no especificada (107)",84,26,1,47,10,,,,
