"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (033)",45,44,1,18,14,9,2,,,,1,82
"De 25 a 29 años (034)",76,73,4,12,26,21,10,,,,3,170
"De 30 a 34 años (035)",77,77,3,7,15,18,29,4,1,,,250
"De 35 a 39 años (036)",87,86,3,9,9,11,43,8,3,,1,330
"De 40 a 44 años (037)",70,70,3,1,4,5,27,17,9,4,,367
"De 45 a 49 años (038)",73,72,2,2,6,4,27,19,7,5,1,380
"De 50 y más años (039)",167,166,2,3,12,13,32,42,24,38,1,1132
"Secundaria (040)",1381,1340,479,275,211,165,144,47,12,7,41,2301
"De 12 a 14 años (041)",167,165,164,,1,,,,,,2,2
"De 15 a 19 años (042)",333,320,245,66,9,,,,,,13,84
"De 20 a 24 años (043)",256,241,50,120,55,15,1,,,,15,279
"De 25 a 29 años (044)",170,166,9,56,60,36,5,,,,4,304
"De 30 a 34 años (045)",119,119,,19,38,27,30,5,,,,335
"De 35 a 39 años (046)",124,120,2,7,28,40,39,4,,,4,380
"De 40 a 44 años (047)",89,88,4,2,9,19,39,14,1,,1,346
"De 45 a 49 años (048)",48,46,1,1,4,13,12,9,4,2,2,221
"De 50 y más años (049)",75,75,4,4,7,15,18,15,7,5,,350
"Sup. no Univ. incompleta (050)",234,223,80,50,46,18,18,7,2,2,11,358
"De 15 a 19 años (052)",44,42,38,4,,,,,,,2,4
"De 20 a 24 años (053)",70,68,30,27,9,1,,1,,,2,54
"De 25 a 29 años (054)",39,37,8,11,15,,3,,,,2,54
"De 30 a 34 años (055)",29,27,4,6,10,6,,,,1,2,54
"De 35 a 39 años (056)",21,20,,2,7,5,6,,,,1,59
"De 40 a 44 años (057)",16,15,,,3,5,5,2,,,1,55
"De 45 a 49 años (058)",6,5,,,2,1,1,1,,,1,18
"De 50 y más años (059)",9,9,,,,,3,3,2,1,,60
"Sup. no Univ. completa (060)",299,277,39,73,72,47,32,9,3,2,22,599
"De 20 a 24 años (063)",52,40,15,16,8,1,,,,,12,35
"De 25 a 29 años (064)",77,71,11,36,16,7,1,,,,6,93
"De 30 a 34 años (065)",67,63,8,15,26,9,4,1,,,4,118
"De 35 a 39 años (066)",34,34,4,2,10,8,9,1,,,,92
"De 40 a 44 años (067)",28,28,,3,6,10,7,2,,,,87
"De 45 a 49 años (068)",16,16,,,2,5,8,,1,,,62
"De 50 y más años (069)",25,25,1,1,4,7,3,5,2,2,,112
"Sup. Univ. incompleta (070)",77,71,23,17,10,4,10,3,3,1,6,149
"De 15 a 19 años (072)",7,7,5,1,1,,,,,,,3
"De 20 a 24 años (073)",17,16,9,7,,,,,,,1,7
"De 25 a 29 años (074)",19,15,6,7,2,,,,,,4,11
"De 30 a 34 años (075)",7,7,3,,3,1,,,,,,9
"De 35 a 39 años (076)",8,7,,2,3,,2,,,,1,17
"De 40 a 44 años (077)",6,6,,,,1,5,,,,,25
"De 45 a 49 años (078)",5,5,,,,,1,2,2,,,32
"De 50 y más años (079)",8,8,,,1,2,2,1,1,1,,45
"Sup. Univ. completa (080)",140,133,38,35,29,17,10,4,,,7,212
"De 20 a 24 años (083)",16,15,6,6,3,,,,,,1,12
"De 25 a 29 años (084)",35,30,12,11,5,1,1,,,,5,28
"De 30 a 34 años (085)",33,32,9,10,9,3,1,,,,1,42
"De 35 a 39 años (086)",23,23,3,4,8,5,2,1,,,,49
"De 40 a 44 años (087)",18,18,4,4,4,3,2,1,,,,35
"De 45 a 49 años (088)",7,7,1,,,2,3,1,,,,26
"De 50 y más años (089)",8,8,3,,,3,1,1,,,,20
,,,,,,,,,,,,
"URBANA (100)",2336,2271,655,417,374,271,310,128,59,57,65,5310
"De 12 a 14 años (101)",230,228,225,2,1,,,,,,2,4
"De 15 a 19 años (102)",325,319,243,68,8,,,,,,6,84
"De 20 a 24 años (103)",355,327,91,153,67,14,1,1,,,28,339
"De 25 a 29 años (104)",324,306,43,104,98,50,11,,,,18,496
"De 30 a 34 años (105)",276,271,22,50,87,56,46,9,,1,5,658
"De 35 a 39 años (106)",244,241,10,21,56,62,81,8,3,,3,754
"De 40 a 44 años (107)",180,180,8,9,25,38,65,24,10,1,,702
"De 45 a 49 años (108)",111,109,3,3,11,22,36,22,8,4,2,509
"De 50 y más años (109)",291,290,10,7,21,29,70,64,38,51,1,1764
"Sin nivel (110)",122,121,4,4,8,13,35,19,18,20,1,722
"De 15 a 19 años (112)",2,2,2,,,,,,,,,
"De 20 a 24 años (113)",1,1,,,1,,,,,,,2
"De 25 a 29 años (114)",5,4,1,,2,1,,,,,1,7
"De 30 a 34 años (115)",11,11,,1,,8,2,,,,,34
"De 35 a 39 años (116)",7,7,,1,1,,4,1,,,,27
"De 40 a 44 años (117)",9,9,,,2,2,3,1,1,,,37
"De 45 a 49 años (118)",7,7,,1,,1,4,,1,,,32
"De 50 y más años (119)",80,80,1,1,2,1,22,17,16,20,,583
"Educacion Inicial (120)",1,1,,1,,,,,,,,1
"De 20 a 24 años (123)",1,1,,1,,,,,,,,1
"Primaria (130)",485,480,117,41,50,53,105,59,28,27,5,1689
"De 12 a 14 años (131)",96,96,94,2,,,,,,,,2
"De 15 a 19 años (132)",26,26,14,9,3,,,,,,,15
"De 20 a 24 años (133)",26,25,1,10,7,6,1,,,,1,46
"De 25 a 29 años (134)",36,33,,5,12,12,4,,,,3,82
"De 30 a 34 años (135)",44,44,2,3,8,11,16,4,,,,147
"De 35 a 39 años (136)",58,58,2,7,5,9,28,4,3,,,218
"De 40 a 44 años (137)",44,44,2,1,2,4,17,9,8,1,,228
"De 45 a 49 años (138)",41,41,1,2,5,3,14,12,2,2,,199
"De 50 y más años (139)",114,113,1,2,8,8,25,30,15,24,1,752
"Secundaria (140)",1101,1078,375,222,176,138,114,38,8,7,23,1876
"De 12 a 14 años (141)",134,132,131,,1,,,,,,2,2
"De 15 a 19 años (142)",251,247,188,54,5,,,,,,4,64
"De 20 a 24 años (143)",196,184,38,96,42,8,,,,,12,204
"De 25 a 29 años (144)",142,140,8,45,51,32,4,,,,2,259
"De 30 a 34 años (145)",102,102,,17,34,21,26,4,,,,285
"De 35 a 39 años (146)",105,103,2,4,26,37,31,3,,,2,324
"De 40 a 44 años (147)",72,72,3,2,8,16,30,12,1,,,281
"De 45 a 49 años (148)",39,38,1,,3,12,9,8,3,2,1,187
"De 50 y más años (149)",60,60,4,4,6,12,14,11,4,5,,270
"Sup. no Univ. incompleta (150)",202,193,68,41,43,16,16,5,2,2,9,317
"De 15 a 19 años (152)",41,39,35,4,,,,,,,2,4
"De 20 a 24 años (153)",54,52,23,21,7,,,1,,,2,41
"De 25 a 29 años (154)",32,30,6,8,14,,2,,,,2,45
"De 30 a 34 años (155)",29,27,4,6,10,6,,,,1,2,54
"De 35 a 39 años (156)",20,20,,2,7,5,6,,,,,59
"De 40 a 44 años (157)",13,13,,,3,5,4,1,,,,45
"De 45 a 49 años (158)",5,4,,,2,,1,1,,,1,15
"De 50 y más años (159)",8,8,,,,,3,2,2,1,,54
"Sup. no Univ. completa (160)",240,223,36,62,61,34,23,4,2,1,17,437
"De 20 a 24 años (163)",47,36,14,15,7,,,,,,11,29
"De 25 a 29 años (164)",60,56,10,29,13,4,,,,,4,67
"De 30 a 34 años (165)",57,55,8,13,23,8,2,1,,,2,98
"De 35 a 39 años (166)",27,27,3,2,7,6,9,,,,,74
"De 40 a 44 años (167)",21,21,,3,6,7,5,,,,,57
"De 45 a 49 años (168)",10,10,,,1,4,4,,1,,,39
"De 50 y más años (169)",18,18,1,,4,5,3,3,1,1,,73
"Sup. Univ. incompleta (170)",60,55,22,13,9,1,8,1,1,,5,83
"De 15 a 19 años (172)",5,5,4,1,,,,,,,,1
"De 20 a 24 años (173)",14,13,9,4,,,,,,,1,4
"De 25 a 29 años (174)",17,14,6,6,2,,,,,,3,10
"De 30 a 34 años (175)",6,6,3,,3,,,,,,,6
"De 35 a 39 años (176)",7,6,,2,3,,1,,,,1,12
"De 40 a 44 años (177)",5,5,,,,1,4,,,,,20
"De 45 a 49 años (178)",3,3,,,,,1,1,1,,,18
"De 50 y más años (179)",3,3,,,1,,2,,,,,12
"Sup. Univ. completa (180)",125,120,33,33,27,16,9,2,,,5,185
"De 20 a 24 años (183)",16,15,6,6,3,,,,,,1,12
"De 25 a 29 años (184)",32,29,12,11,4,1,1,,,,3,26
"De 30 a 34 años (185)",27,26,5,10,9,2,,,,,1,34
"De 35 a 39 años (186)",20,20,3,3,7,5,2,,,,,40
"De 40 a 44 años (187)",16,16,3,3,4,3,2,1,,,,34
"De 45 a 49 años (188)",6,6,1,,,2,3,,,,,19
"De 50 y más años (189)",8,8,3,,,3,1,1,,,,20
,,,,,,,,,,,,
"RURAL (200)",815,783,184,106,101,90,134,87,37,44,32,2559
"De 12 a 14 años (201)",71,70,70,,,,,,,,1,
"De 15 a 19 años (202)",99,90,69,15,6,,,,,,9,27
"De 20 a 24 años (203)",106,102,21,42,23,14,2,,,,4,139
"De 25 a 29 años (204)",101,94,9,29,30,16,10,,,,7,179
"De 30 a 34 años (205)",81,79,6,8,15,20,24,5,1,,2,242
"De 35 a 39 años (206)",79,75,3,6,11,8,33,12,1,1,4,301
"De 40 a 44 años (207)",72,70,3,2,6,10,26,16,3,4,2,328
"De 45 a 49 años (208)",62,60,2,1,3,5,22,14,9,4,2,327
"De 50 y más años (209)",144,143,1,3,7,17,17,40,23,35,1,1016
"Sin nivel (210)",130,129,6,2,9,16,25,35,14,22,1,788
"De 15 a 19 años (212)",1,1,1,,,,,,,,,
"De 20 a 24 años (213)",3,3,1,,,2,,,,,,6
"De 25 a 29 años (214)",4,4,1,,2,,1,,,,,8
"De 30 a 34 años (215)",13,13,1,,1,4,4,3,,,,52
"De 35 a 39 años (216)",19,19,1,,1,1,9,5,1,1,,101
"De 40 a 44 años (217)",16,16,,1,3,3,3,3,2,1,,78
"De 45 a 49 años (218)",11,11,1,,,1,2,4,2,1,,65
"De 50 y más años (219)",63,62,,1,2,5,6,20,9,19,1,478
"Educacion Inicial (220)",1,1,,,,,,1,,,,6
"De 30 a 34 años (225)",1,1,,,,,,1,,,,6
"Primaria (230)",281,278,53,25,40,28,65,31,16,20,3,1044
"De 12 a 14 años (231)",38,37,37,,,,,,,,1,
"De 15 a 19 años (232)",11,11,7,3,1,,,,,,,5
"De 20 a 24 años (233)",19,19,,8,7,3,1,,,,,36
"De 25 a 29 años (234)",40,40,4,7,14,9,6,,,,,88
"De 30 a 34 años (235)",33,33,1,4,7,7,13,,1,,,103
"De 35 a 39 años (236)",29,28,1,2,4,2,15,4,,,1,112
"De 40 a 44 años (237)",26,26,1,,2,1,10,8,1,3,,139
"De 45 a 49 años (238)",32,31,1,,1,1,13,7,5,3,1,181
"De 50 y más años (239)",53,53,1,1,4,5,7,12,9,14,,380
"Secundaria (240)",280,262,104,53,35,27,30,9,4,,18,425
"De 12 a 14 años (241)",33,33,33,,,,,,,,,
"De 15 a 19 años (242)",82,73,57,12,4,,,,,,9,20
"De 20 a 24 años (243)",60,57,12,24,13,7,1,,,,3,75
"De 25 a 29 años (244)",28,26,1,11,9,4,1,,,,2,45
"De 30 a 34 años (245)",17,17,,2,4,6,4,1,,,,50
"De 35 a 39 años (246)",19,17,,3,2,3,8,1,,,2,56
"De 40 a 44 años (247)",17,16,1,,1,3,9,2,,,1,65
"De 45 a 49 años (248)",9,8,,1,1,1,3,1,1,,1,34
"De 50 y más años (249)",15,15,,,1,3,4,4,3,,,80
"Sup. no Univ. incompleta (250)",32,30,12,9,3,2,2,2,,,2,41
"De 15 a 19 años (252)",3,3,3,,,,,,,,,
"De 20 a 24 años (253)",16,16,7,6,2,1,,,,,,13
"De 25 a 29 años (254)",7,7,2,3,1,,1,,,,,9
"De 35 a 39 años (256)",1,,,,,,,,,,1,
"De 40 a 44 años (257)",3,2,,,,,1,1,,,1,10
"De 45 a 49 años (258)",1,1,,,,1,,,,,,3
"De 50 y más años (259)",1,1,,,,,,1,,,,6
"Sup. no Univ. completa (260)",59,54,3,11,11,13,9,5,1,1,5,162
"De 20 a 24 años (263)",5,4,1,1,1,1,,,,,1,6
"De 25 a 29 años (264)",17,15,1,7,3,3,1,,,,2,26
"De 30 a 34 años (265)",10,8,,2,3,1,2,,,,2,20
"De 35 a 39 años (266)",7,7,1,,3,2,,1,,,,18
"De 40 a 44 años (267)",7,7,,,,3,2,2,,,,30
"De 45 a 49 años (268)",6,6,,,1,1,4,,,,,23
"De 50 y más años (269)",7,7,,1,,2,,2,1,1,,39
"Sup. Univ. incompleta (270)",17,16,1,4,1,3,2,2,2,1,1,66
"De 15 a 19 años (272)",2,2,1,,1,,,,,,,2
"De 20 a 24 años (273)",3,3,,3,,,,,,,,3
"De 25 a 29 años (274)",2,1,,1,,,,,,,1,1
"De 30 a 34 años (275)",1,1,,,,1,,,,,,3
"De 35 a 39 años (276)",1,1,,,,,1,,,,,5
"De 40 a 44 años (277)",1,1,,,,,1,,,,,5
"De 45 a 49 años (278)",2,2,,,,,,1,1,,,14
"De 50 y más años (279)",5,5,,,,2,,1,1,1,,33
"Sup. Univ. completa (280)",15,13,5,2,2,1,1,2,,,2,27
"De 25 a 29 años (284)",3,1,,,1,,,,,,2,2
"De 30 a 34 años (285)",6,6,4,,,1,1,,,,,8
"De 35 a 39 años (286)",3,3,,1,1,,,1,,,,9
"De 40 a 44 años (287)",2,2,1,1,,,,,,,,1
"De 45 a 49 años (288)",1,1,,,,,,1,,,,7
