"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 50 y más años (039)",6434,39580,34095,,86.1,,
"Secundaria (040)",24766,35962,34591,1123,96.2,3.1,
"De 12 a 14 años (041)",3257,20,20,3,100,15,
"De 15 a 19 años (042)",6159,962,943,278,98,28.9,
"De 20 a 24 años (043)",3313,2967,2912,337,98.1,11.4,
"De 25 a 29 años (044)",2451,3783,3706,227,98,6,
"De 30 a 34 años (045)",2182,4616,4522,160,98,3.5,
"De 35 a 39 años (046)",2187,5827,5653,94,97,1.6,
"De 40 a 44 años (047)",1824,5380,5200,24,96.7,0.4,
"De 45 a 49 años (048)",1359,4382,4164,,95,,
"De 50 y más años (049)",2034,8025,7471,,93.1,,
"Sup. no Univ. incompleta (050)",3503,3320,3210,141,96.7,4.2,
"De 15 a 19 años (052)",818,50,45,10,90,20,
"De 20 a 24 años (053)",1037,360,355,47,98.6,13.1,
"De 25 a 29 años (054)",545,504,490,43,97.2,8.5,
"De 30 a 34 años (055)",357,558,543,23,97.3,4.1,
"De 35 a 39 años (056)",307,604,591,15,97.8,2.5,
"De 40 a 44 años (057)",209,492,484,3,98.4,0.6,
"De 45 a 49 años (058)",100,287,275,,95.8,,
"De 50 y más años (059)",130,465,427,,91.8,,
"Sup. no Univ. completa (060)",4813,7607,7415,216,97.5,2.8,
"De 20 a 24 años (063)",744,217,212,42,97.7,19.4,
"De 25 a 29 años (064)",872,611,603,67,98.7,11,
"De 30 a 34 años (065)",794,1086,1074,65,98.9,6,
"De 35 a 39 años (066)",740,1355,1336,35,98.6,2.6,
"De 40 a 44 años (067)",566,1198,1163,7,97.1,0.6,
"De 45 a 49 años (068)",439,1054,1028,,97.5,,
"De 50 y más años (069)",658,2086,1999,,95.8,,
"Sup. Univ. incompleta (070)",2753,1805,1750,81,97,4.5,
"De 15 a 19 años (072)",804,27,24,4,88.9,14.8,
"De 20 a 24 años (073)",920,180,168,33,93.3,18.3,
"De 25 a 29 años (074)",333,217,209,24,96.3,11.1,
"De 30 a 34 años (075)",196,262,256,13,97.7,5,
"De 35 a 39 años (076)",186,366,360,5,98.4,1.4,
"De 40 a 44 años (077)",122,268,266,1,99.3,0.4,
"De 45 a 49 años (078)",96,235,230,1,97.9,0.4,
"De 50 y más años (079)",96,250,237,,94.8,,
"Sup. Univ. completa (080)",3147,4355,4240,133,97.4,3.1,
"De 20 a 24 años (083)",329,67,66,15,98.5,22.4,
"De 25 a 29 años (084)",657,325,316,43,97.2,13.2,
"De 30 a 34 años (085)",628,712,703,53,98.7,7.4,
"De 35 a 39 años (086)",432,702,687,14,97.9,2,
"De 40 a 44 años (087)",399,762,748,7,98.2,0.9,
"De 45 a 49 años (088)",281,629,604,1,96,0.2,
"De 50 y más años (089)",421,1158,1116,,96.4,,
,,,,,,,
"URBANA (100)",56695,125463,115447,2279,92,1.8,
"De 12 a 14 años (101)",4873,40,39,8,97.5,20,
"De 15 a 19 años (102)",8592,1350,1311,355,97.1,26.3,
"De 20 a 24 años (103)",7143,4969,4856,580,97.7,11.7,
"De 25 a 29 años (104)",6052,8107,7908,554,97.5,6.8,
"De 30 a 34 años (105)",5558,11335,11045,448,97.4,4,
"De 35 a 39 años (106)",5494,14653,14108,251,96.3,1.7,
"De 40 a 44 años (107)",4762,14827,14196,74,95.7,0.5,
"De 45 a 49 años (108)",3744,13398,12538,9,93.6,0.1,
"De 50 y más años (109)",10477,56784,49446,,87.1,,
"Sin nivel (110)",1831,10602,8711,27,82.2,0.3,
"De 12 a 14 años (111)",28,,,,,,
"De 15 a 19 años (112)",65,14,13,1,92.9,7.1,
"De 20 a 24 años (113)",64,58,50,3,86.2,5.2,
"De 25 a 29 años (114)",67,126,125,6,99.2,4.8,
"De 30 a 34 años (115)",81,208,201,7,96.6,3.4,
"De 35 a 39 años (116)",103,378,354,7,93.7,1.9,
"De 40 a 44 años (117)",114,472,446,2,94.5,0.4,
"De 45 a 49 años (118)",117,555,507,1,91.4,0.2,
"De 50 y más años (119)",1192,8791,7015,,79.8,,
"Educacion Inicial (120)",65,78,74,6,94.9,7.7,
"De 12 a 14 años (121)",8,1,1,1,100,100,
"De 15 a 19 años (122)",17,4,4,1,100,25,
"De 20 a 24 años (123)",13,14,14,3,100,21.4,
"De 25 a 29 años (124)",12,19,18,1,94.7,5.3,
"De 30 a 34 años (125)",10,32,29,,90.6,,
"De 35 a 39 años (126)",5,8,8,,100,,
"Primaria (130)",16927,63322,56980,649,90,1,
"De 12 a 14 años (131)",1713,19,18,4,94.7,21.1,
"De 15 a 19 años (132)",997,399,386,89,96.7,22.3,
"De 20 a 24 años (133)",967,1371,1335,137,97.4,10,
"De 25 a 29 años (134)",1264,2768,2676,159,96.7,5.7,
"De 30 a 34 años (135)",1426,4110,3959,136,96.3,3.3,
"De 35 a 39 años (136)",1608,5654,5351,87,94.6,1.5,
"De 40 a 44 años (137)",1580,6442,6066,31,94.2,0.5,
"De 45 a 49 años (138)",1390,6387,5851,6,91.6,0.1,
"De 50 y más años (139)",5982,36172,31338,,86.6,,
"Secundaria (140)",23782,34540,33229,1032,96.2,3,
"De 12 a 14 años (141)",3124,20,20,3,100,15,
"De 15 a 19 años (142)",5902,856,839,250,98,29.2,
"De 20 a 24 años (143)",3094,2711,2665,302,98.3,11.1,
"De 25 a 29 años (144)",2326,3552,3485,212,98.1,6,
"De 30 a 34 años (145)",2091,4399,4310,151,98,3.4,
"De 35 a 39 años (146)",2125,5612,5447,90,97.1,1.6,
"De 40 a 44 años (147)",1787,5239,5069,24,96.8,0.5,
"De 45 a 49 años (148)",1326,4257,4049,,95.1,,
"De 50 y más años (149)",2007,7894,7345,,93,,
"Sup. no Univ. incompleta (150)",3468,3272,3165,138,96.7,4.2,
"De 15 a 19 años (152)",809,50,45,10,90,20,
"De 20 a 24 años (153)",1026,355,350,45,98.6,12.7,
"De 25 a 29 años (154)",543,503,489,43,97.2,8.5,
"De 30 a 34 años (155)",352,545,532,23,97.6,4.2,
"De 35 a 39 años (156)",305,598,585,14,97.8,2.3,
"De 40 a 44 años (157)",205,479,471,3,98.3,0.6,
"De 45 a 49 años (158)",100,287,275,,95.8,,
"De 50 y más años (159)",128,455,418,,91.9,,
"Sup. no Univ. completa (160)",4752,7520,7329,213,97.5,2.8,
"De 20 a 24 años (163)",737,216,211,42,97.7,19.4,
"De 25 a 29 años (164)",856,599,592,66,98.8,11,
"De 30 a 34 años (165)",780,1074,1062,65,98.9,6.1,
"De 35 a 39 años (166)",734,1344,1325,34,98.6,2.5,
"De 40 a 44 años (167)",557,1170,1135,6,97,0.5,
"De 45 a 49 años (168)",436,1049,1023,,97.5,,
"De 50 y más años (169)",652,2068,1981,,95.8,,
"Sup. Univ. incompleta (170)",2740,1790,1735,81,96.9,4.5,
"De 15 a 19 años (172)",802,27,24,4,88.9,14.8,
"De 20 a 24 años (173)",916,178,166,33,93.3,18.5,
"De 25 a 29 años (174)",330,215,207,24,96.3,11.2,
"De 30 a 34 años (175)",195,261,255,13,97.7,5,
"De 35 a 39 años (176)",184,360,354,5,98.3,1.4,
"De 40 a 44 años (177)",122,268,266,1,99.3,0.4,
"De 45 a 49 años (178)",96,235,230,1,97.9,0.4,
"De 50 y más años (179)",95,246,233,,94.7,,
"Sup. Univ. completa (180)",3130,4339,4224,133,97.3,3.1,
"De 20 a 24 años (183)",326,66,65,15,98.5,22.7,
"De 25 a 29 años (184)",654,325,316,43,97.2,13.2,
"De 30 a 34 años (185)",623,706,697,53,98.7,7.5,
"De 35 a 39 años (186)",430,699,684,14,97.9,2,
"De 40 a 44 años (187)",397,757,743,7,98.2,0.9,
"De 45 a 49 años (188)",279,628,603,1,96,0.2,
"De 50 y más años (189)",421,1158,1116,,96.4,,
,,,,,,,
"RURAL (200)",4316,14834,13013,378,87.7,2.5,
"De 12 a 14 años (201)",502,10,10,2,100,20,
"De 15 a 19 años (202)",578,358,351,83,98,23.2,
"De 20 a 24 años (203)",610,951,915,112,96.2,11.8,
"De 25 a 29 años (204)",486,1207,1154,66,95.6,5.5,
"De 30 a 34 años (205)",429,1399,1339,55,95.7,3.9,
"De 35 a 39 años (206)",349,1661,1558,39,93.8,2.3,
"De 40 a 44 años (207)",326,1779,1613,15,90.7,0.8,
"De 45 a 49 años (208)",245,1505,1330,6,88.4,0.4,
"De 50 y más años (209)",791,5964,4743,,79.5,,
"Sin nivel (210)",520,3398,2729,16,80.3,0.5,
"De 12 a 14 años (211)",2,1,1,,100,,
"De 15 a 19 años (212)",19,14,13,4,92.9,28.6,
"De 20 a 24 años (213)",14,23,22,1,95.7,4.3,
"De 25 a 29 años (214)",21,67,63,1,94,1.5,
"De 30 a 34 años (215)",28,105,101,5,96.2,4.8,
"De 35 a 39 años (216)",38,172,161,3,93.6,1.7,
"De 40 a 44 años (217)",45,270,240,2,88.9,0.7,
"De 45 a 49 años (218)",50,353,299,,84.7,,
"De 50 y más años (219)",303,2393,1829,,76.4,,
"Educacion Inicial (220)",16,26,24,1,92.3,3.8,
"De 12 a 14 años (221)",5,,,,,,
"De 15 a 19 años (222)",4,2,2,,100,,
"De 20 a 24 años (223)",1,3,3,1,100,33.3,
"De 25 a 29 años (224)",3,8,8,,100,,
"De 30 a 34 años (225)",2,7,5,,71.4,,
"De 35 a 39 años (226)",1,6,6,,100,,
"Primaria (230)",2670,9822,8736,263,88.9,2.7,
"De 12 a 14 años (231)",362,9,9,2,100,22.2,
"De 15 a 19 años (232)",287,236,232,50,98.3,21.2,
"De 20 a 24 años (233)",351,660,634,73,96.1,11.1,
"De 25 a 29 años (234)",313,886,848,49,95.7,5.5,
"De 30 a 34 años (235)",283,1038,991,41,95.5,3.9,
"De 35 a 39 años (236)",236,1242,1159,30,93.3,2.4,
"De 40 a 44 años (237)",229,1322,1196,12,90.5,0.9,
"De 45 a 49 años (238)",157,1021,910,6,89.1,0.6,
"De 50 y más años (239)",452,3408,2757,,80.9,,
"Secundaria (240)",984,1422,1362,92,95.8,6.5,
"De 12 a 14 años (241)",133,,,,,,
"De 15 a 19 años (242)",257,106,104,29,98.1,27.4,
"De 20 a 24 años (243)",219,256,247,35,96.5,13.7,
"De 25 a 29 años (244)",125,231,221,15,95.7,6.5,
"De 30 a 34 años (245)",91,217,212,9,97.7,4.1,
"De 35 a 39 años (246)",62,215,206,4,95.8,1.9,
"De 40 a 44 años (247)",37,141,131,,92.9,,
"De 45 a 49 años (248)",33,125,115,,92,,
"De 50 y más años (249)",27,131,126,,96.2,,
"Sup. no Univ. incompleta (250)",35,48,45,3,93.8,6.3,
"De 15 a 19 años (252)",9,,,,,,
"De 20 a 24 años (253)",11,5,5,2,100,40,
"De 25 a 29 años (254)",2,1,1,,100,,
"De 30 a 34 años (255)",5,13,11,,84.6,,
"De 35 a 39 años (256)",2,6,6,1,100,16.7,
"De 40 a 44 años (257)",4,13,13,,100,,
"De 50 y más años (259)",2,10,9,,90,,
"Sup. no Univ. completa (260)",61,87,86,3,98.9,3.4,
"De 20 a 24 años (263)",7,1,1,,100,,
"De 25 a 29 años (264)",16,12,11,1,91.7,8.3,
"De 30 a 34 años (265)",14,12,12,,100,,
"De 35 a 39 años (266)",6,11,11,1,100,9.1,
"De 40 a 44 años (267)",9,28,28,1,100,3.6,
"De 45 a 49 años (268)",3,5,5,,100,,
"De 50 y más años (269)",6,18,18,,100,,
"Sup. Univ. incompleta (270)",13,15,15,,100,,
"De 15 a 19 años (272)",2,,,,,,
"De 20 a 24 años (273)",4,2,2,,100,,
"De 25 a 29 años (274)",3,2,2,,100,,
"De 30 a 34 años (275)",1,1,1,,100,,
"De 35 a 39 años (276)",2,6,6,,100,,
"De 50 y más años (279)",1,4,4,,100,,
"Sup. Univ. completa (280)",17,16,16,,100,,
"De 20 a 24 años (283)",3,1,1,,100,,
"De 25 a 29 años (284)",3,,,,,,
"De 30 a 34 años (285)",5,6,6,,100,,
"De 35 a 39 años (286)",2,3,3,,100,,
"De 40 a 44 años (287)",2,5,5,,100,,
"De 45 a 49 años (288)",2,1,1,,100,,
