"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 25 a 29 años (024)",1,,,,,,,,,,1,
"De 30 a 34 años (025)",1,,,,,,,,,,1,
"De 35 a 39 años (026)",2,2,,,,1,,1,,,,10
"Primaria (030)",2322,2232,356,215,306,313,431,284,170,157,90,8745
"De 12 a 14 años (031)",184,184,182,1,1,,,,,,,3
"De 15 a 19 años (032)",108,97,72,24,1,,,,,,11,26
"De 20 a 24 años (033)",150,133,21,63,32,12,4,1,,,17,185
"De 25 a 29 años (034)",202,189,10,44,64,43,28,,,,13,420
"De 30 a 34 años (035)",229,221,7,21,75,59,47,10,1,1,8,634
"De 35 a 39 años (036)",223,221,7,7,45,54,72,29,5,2,2,820
"De 40 a 44 años (037)",235,227,4,7,30,51,75,38,13,9,8,993
"De 45 a 49 años (038)",225,216,8,10,13,33,62,54,25,11,9,1101
"De 50 y más años (039)",766,744,45,38,45,61,143,152,126,134,22,4563
"Secundaria (040)",2340,2207,846,445,380,250,215,49,15,7,133,3404
"De 12 a 14 años (041)",340,336,335,,1,,,,,,4,2
"De 15 a 19 años (042)",542,511,420,80,10,1,,,,,31,103
"De 20 a 24 años (043)",366,316,53,185,66,12,,,,,50,353
"De 25 a 29 años (044)",300,278,14,92,117,43,11,1,,,22,506
"De 30 a 34 años (045)",232,224,5,32,84,49,51,1,2,,8,586
"De 35 a 39 años (046)",168,164,5,14,44,51,45,5,,,4,483
"De 40 a 44 años (047)",131,128,3,11,25,41,37,10,,1,3,417
"De 45 a 49 años (048)",90,86,4,9,11,23,28,9,2,,4,297
"De 50 y más años (049)",171,164,7,22,22,30,43,23,11,6,7,657
"Sup. no Univ. incompleta (050)",316,282,103,73,47,38,16,3,1,1,34,389
"De 15 a 19 años (052)",76,70,62,7,,,1,,,,6,11
"De 20 a 24 años (053)",88,74,36,32,6,,,,,,14,44
"De 25 a 29 años (054)",50,43,1,23,9,9,1,,,,7,73
"De 30 a 34 años (055)",37,36,3,8,15,9,1,,,,1,70
"De 35 a 39 años (056)",24,23,,1,10,9,3,,,,1,61
"De 40 a 44 años (057)",13,13,,1,2,6,4,,,,,39
"De 45 a 49 años (058)",12,12,1,,3,3,4,1,,,,38
"De 50 y más años (059)",16,11,,1,2,2,2,2,1,1,5,53
"Sup. no Univ. completa (060)",427,353,42,114,103,56,32,5,,1,74,666
"De 20 a 24 años (063)",69,46,20,24,1,1,,,,,23,29
"De 25 a 29 años (064)",83,66,9,39,17,1,,,,,17,76
"De 30 a 34 años (065)",78,65,1,22,27,13,2,,,,13,123
"De 35 a 39 años (066)",72,68,2,13,28,18,7,,,,4,153
"De 40 a 44 años (067)",46,39,1,7,16,11,4,,,,7,88
"De 45 a 49 años (068)",36,30,4,5,7,5,8,1,,,6,74
"De 50 y más años (069)",43,39,5,4,7,7,11,4,,1,4,123
"Sup. Univ. incompleta (070)",148,127,48,38,21,12,7,1,,,21,151
"De 15 a 19 años (072)",29,29,26,3,,,,,,,,3
"De 20 a 24 años (073)",47,37,17,17,2,1,,,,,10,24
"De 25 a 29 años (074)",20,15,1,8,4,2,,,,,5,22
"De 30 a 34 años (075)",11,8,2,2,2,1,1,,,,3,13
"De 35 a 39 años (076)",16,13,,4,6,2,1,,,,3,26
"De 40 a 44 años (077)",7,7,,3,1,1,2,,,,,17
"De 45 a 49 años (078)",9,9,2,,3,2,2,,,,,20
"De 50 y más años (079)",9,9,,1,3,3,1,1,,,,26
"Sup. Univ. completa (080)",202,143,21,50,39,16,14,3,,,59,254
"De 20 a 24 años (083)",22,10,1,9,,,,,,,12,9
"De 25 a 29 años (084)",37,21,7,8,6,,,,,,16,20
"De 30 a 34 años (085)",36,22,3,13,5,,1,,,,14,28
"De 35 a 39 años (086)",23,20,1,8,5,3,3,,,,3,39
"De 40 a 44 años (087)",25,19,2,5,6,3,3,,,,6,38
"De 45 a 49 años (088)",18,17,1,3,7,3,2,1,,,1,41
"De 50 y más años (089)",41,34,6,4,10,7,5,2,,,7,79
,,,,,,,,,,,,
"URBANA (100)",4725,4363,1141,754,708,551,596,296,167,150,362,11490
"De 12 a 14 años (101)",435,432,430,,2,,,,,,3,4
"De 15 a 19 años (102)",631,586,483,93,9,,1,,,,45,115
"De 20 a 24 años (103)",622,512,125,275,86,20,5,1,,,110,533
"De 25 a 29 años (104)",566,499,25,172,184,80,37,1,,,67,943
"De 30 a 34 años (105)",499,459,14,78,159,108,87,10,2,1,40,1183
"De 35 a 39 años (106)",414,400,12,36,100,114,104,27,5,2,14,1267
"De 40 a 44 años (107)",375,353,3,26,62,87,111,42,14,8,22,1362
"De 45 a 49 años (108)",323,303,10,21,36,53,91,58,23,11,20,1347
"De 50 y más años (109)",860,819,39,53,70,89,160,157,123,128,41,4736
"Sin nivel (110)",167,154,11,10,7,8,26,30,24,38,13,1011
"De 12 a 14 años (111)",4,4,4,,,,,,,,,
"De 15 a 19 años (112)",2,2,1,,1,,,,,,,2
"De 20 a 24 años (113)",7,5,1,3,1,,,,,,2,5
"De 25 a 29 años (114)",8,8,1,2,1,3,1,,,,,17
"De 30 a 34 años (115)",7,5,1,1,,1,2,,,,2,14
"De 35 a 39 años (116)",7,7,1,,2,1,2,1,,,,22
"De 40 a 44 años (117)",14,12,,,,1,6,2,3,,2,68
"De 45 a 49 años (118)",14,12,,1,,,5,6,,,2,61
"De 50 y más años (119)",104,99,2,3,2,2,10,21,21,38,5,822
"Educacion Inicial (120)",10,8,6,,,1,1,,,,2,7
"De 12 a 14 años (121)",3,3,3,,,,,,,,,
"De 15 a 19 años (122)",2,2,2,,,,,,,,,
"De 20 a 24 años (123)",3,2,1,,,,1,,,,1,4
"De 30 a 34 años (125)",1,,,,,,,,,,1,
"De 35 a 39 años (126)",1,1,,,,1,,,,,,3
"Primaria (130)",1711,1642,264,149,222,232,327,214,128,106,69,6418
"De 12 a 14 años (131)",153,153,152,,1,,,,,,,2
"De 15 a 19 años (132)",87,76,57,18,1,,,,,,11,20
"De 20 a 24 años (133)",117,101,13,49,25,9,4,1,,,16,148
"De 25 a 29 años (134)",156,146,4,33,53,31,25,,,,10,339
"De 30 a 34 años (135)",170,165,4,13,55,49,34,9,,1,5,485
"De 35 a 39 años (136)",171,169,3,5,30,42,60,22,5,2,2,655
"De 40 a 44 años (137)",178,174,2,4,22,33,62,32,11,8,4,800
"De 45 a 49 años (138)",167,160,3,5,9,21,48,42,21,11,7,877
"De 50 y más años (139)",512,498,26,22,26,47,94,108,91,84,14,3092
"Secundaria (140)",1900,1788,683,359,298,202,183,44,14,5,112,2813
"De 12 a 14 años (141)",275,272,271,,1,,,,,,3,2
"De 15 a 19 años (142)",448,419,347,65,7,,,,,,29,79
"De 20 a 24 años (143)",304,260,47,153,51,9,,,,,44,282
"De 25 a 29 años (144)",236,221,6,72,98,34,10,1,,,15,417
"De 30 a 34 años (145)",178,173,1,24,61,38,46,1,2,,5,476
"De 35 a 39 años (146)",123,121,5,10,29,42,31,4,,,2,357
"De 40 a 44 años (147)",109,106,1,8,20,36,33,8,,,3,349
"De 45 a 49 años (148)",76,72,1,8,10,19,24,8,2,,4,257
"De 50 y más años (149)",151,144,4,19,21,24,39,22,10,5,7,594
"Sup. no Univ. incompleta (150)",275,245,89,61,41,35,14,3,1,1,30,348
"De 15 a 19 años (152)",66,61,53,7,,,1,,,,5,11
"De 20 a 24 años (153)",76,64,31,27,6,,,,,,12,39
"De 25 a 29 años (154)",43,36,1,17,8,9,1,,,,7,65
"De 30 a 34 años (155)",33,32,3,7,13,8,1,,,,1,62
"De 35 a 39 años (156)",21,21,,1,9,8,3,,,,,56
"De 40 a 44 años (157)",11,11,,1,2,5,3,,,,,32
"De 45 a 49 años (158)",9,9,1,,1,3,3,1,,,,30
"De 50 y más años (159)",16,11,,1,2,2,2,2,1,1,5,53
"Sup. no Univ. completa (160)",357,293,32,97,86,49,27,2,,,64,541
"De 20 a 24 años (163)",56,40,17,21,1,1,,,,,16,26
"De 25 a 29 años (164)",72,56,6,34,15,1,,,,,16,67
"De 30 a 34 años (165)",66,55,1,18,23,11,2,,,,11,105
"De 35 a 39 años (166)",61,57,2,11,22,17,5,,,,4,128
"De 40 a 44 años (167)",37,30,,5,12,9,4,,,,7,72
"De 45 a 49 años (168)",32,26,2,5,6,5,7,1,,,6,68
"De 50 y más años (169)",33,29,4,3,7,5,9,1,,,4,75
"Sup. Univ. incompleta (170)",130,111,42,33,18,11,6,1,,,19,132
"De 15 a 19 años (172)",26,26,23,3,,,,,,,,3
"De 20 a 24 años (173)",40,32,14,15,2,1,,,,,8,22
"De 25 a 29 años (174)",19,14,1,8,3,2,,,,,5,20
"De 30 a 34 años (175)",11,8,2,2,2,1,1,,,,3,13
"De 35 a 39 años (176)",10,7,,1,4,1,1,,,,3,16
"De 40 a 44 años (177)",6,6,,3,1,1,1,,,,,12
"De 45 a 49 años (178)",9,9,2,,3,2,2,,,,,20
"De 50 y más años (179)",9,9,,1,3,3,1,1,,,,26
"Sup. Univ. completa (180)",175,122,14,45,36,13,12,2,,,53,220
"De 20 a 24 años (183)",19,8,1,7,,,,,,,11,7
"De 25 a 29 años (184)",32,18,6,6,6,,,,,,14,18
"De 30 a 34 años (185)",33,21,2,13,5,,1,,,,12,28
"De 35 a 39 años (186)",20,17,1,8,4,2,2,,,,3,30
"De 40 a 44 años (187)",20,14,,5,5,2,2,,,,6,29
"De 45 a 49 años (188)",16,15,1,2,7,3,2,,,,1,34
"De 50 y más años (189)",35,29,3,4,9,6,5,2,,,6,74
,,,,,,,,,,,,
"RURAL (200)",1285,1218,298,195,197,146,160,87,53,82,67,3700
"De 12 a 14 años (201)",97,96,95,1,,,,,,,1,1
"De 15 a 19 años (202)",128,125,100,21,3,1,,,,,3,30
"De 20 a 24 años (203)",132,113,26,59,22,6,,,,,19,121
"De 25 a 29 años (204)",136,122,18,44,34,21,5,,,,14,196
"De 30 a 34 años (205)",136,125,9,21,49,24,20,1,1,,11,293
"De 35 a 39 años (206)",124,121,4,11,41,26,30,9,,,3,356
"De 40 a 44 años (207)",98,94,8,8,18,27,21,8,2,2,4,302
"De 45 a 49 años (208)",86,83,11,7,8,17,22,14,4,,3,297
"De 50 y más años (209)",348,339,27,23,22,24,62,55,46,80,9,2104
"Sin nivel (210)",76,74,6,4,2,3,14,7,10,28,2,556
"De 12 a 14 años (211)",1,1,1,,,,,,,,,
"De 20 a 24 años (213)",2,2,1,1,,,,,,,,1
"De 25 a 29 años (214)",1,1,,,,,1,,,,,5
"De 30 a 34 años (215)",4,3,1,,,,2,,,,1,8
"De 35 a 39 años (216)",3,3,,,1,1,1,,,,,9
"De 40 a 44 años (217)",2,2,1,,,,1,,,,,4
"De 45 a 49 años (218)",5,4,1,,,1,2,,,,1,12
"De 50 y más años (219)",58,58,1,3,1,1,7,7,10,28,,517
"Educacion Inicial (220)",2,1,,,,,,1,,,1,7
"De 25 a 29 años (224)",1,,,,,,,,,,1,
"De 35 a 39 años (226)",1,1,,,,,,1,,,,7
"Primaria (230)",611,590,92,66,84,81,104,70,42,51,21,2327
"De 12 a 14 años (231)",31,31,30,1,,,,,,,,1
"De 15 a 19 años (232)",21,21,15,6,,,,,,,,6
"De 20 a 24 años (233)",33,32,8,14,7,3,,,,,1,37
"De 25 a 29 años (234)",46,43,6,11,11,12,3,,,,3,81
"De 30 a 34 años (235)",59,56,3,8,20,10,13,1,1,,3,149
"De 35 a 39 años (236)",52,52,4,2,15,12,12,7,,,,165
"De 40 a 44 años (237)",57,53,2,3,8,18,13,6,2,1,4,193
"De 45 a 49 años (238)",58,56,5,5,4,12,14,12,4,,2,224
"De 50 y más años (239)",254,246,19,16,19,14,49,44,35,50,8,1471
"Secundaria (240)",440,419,163,86,82,48,32,5,1,2,21,591
"De 12 a 14 años (241)",65,64,64,,,,,,,,1,
"De 15 a 19 años (242)",94,92,73,15,3,1,,,,,2,24
"De 20 a 24 años (243)",62,56,6,32,15,3,,,,,6,71
"De 25 a 29 años (244)",64,57,8,20,19,9,1,,,,7,89
"De 30 a 34 años (245)",54,51,4,8,23,11,5,,,,3,110
"De 35 a 39 años (246)",45,43,,4,15,9,14,1,,,2,126
"De 40 a 44 años (247)",22,22,2,3,5,5,4,2,,1,,68
"De 45 a 49 años (248)",14,14,3,1,1,4,4,1,,,,40
"De 50 y más años (249)",20,20,3,3,1,6,4,1,1,1,,63
"Sup. no Univ. incompleta (250)",41,37,14,12,6,3,2,,,,4,41
"De 15 a 19 años (252)",10,9,9,,,,,,,,1,
"De 20 a 24 años (253)",12,10,5,5,,,,,,,2,5
"De 25 a 29 años (254)",7,7,,6,1,,,,,,,8
"De 30 a 34 años (255)",4,4,,1,2,1,,,,,,8
"De 35 a 39 años (256)",3,2,,,1,1,,,,,1,5
"De 40 a 44 años (257)",2,2,,,,1,1,,,,,7
"De 45 a 49 años (258)",3,3,,,2,,1,,,,,8
"Sup. no Univ. completa (260)",70,60,10,17,17,7,5,3,,1,10,125
"De 20 a 24 años (263)",13,6,3,3,,,,,,,7,3
"De 25 a 29 años (264)",11,10,3,5,2,,,,,,1,9
"De 30 a 34 años (265)",12,10,,4,4,2,,,,,2,18
"De 35 a 39 años (266)",11,11,,2,6,1,2,,,,,25
"De 40 a 44 años (267)",9,9,1,2,4,2,,,,,,16
"De 45 a 49 años (268)",4,4,2,,1,,1,,,,,6
"De 50 y más años (269)",10,10,1,1,,2,2,3,,1,,48
"Sup. Univ. incompleta (270)",18,16,6,5,3,1,1,,,,2,19
"De 15 a 19 años (272)",3,3,3,,,,,,,,,
"De 20 a 24 años (273)",7,5,3,2,,,,,,,2,2
"De 25 a 29 años (274)",1,1,,,1,,,,,,,2
"De 35 a 39 años (276)",6,6,,3,2,1,,,,,,10
"De 40 a 44 años (277)",1,1,,,,,1,,,,,5
"Sup. Univ. completa (280)",27,21,7,5,3,3,2,1,,,6,34
"De 20 a 24 años (283)",3,2,,2,,,,,,,1,2
"De 25 a 29 años (284)",5,3,1,2,,,,,,,2,2
"De 30 a 34 años (285)",3,1,1,,,,,,,,2,
"De 35 a 39 años (286)",3,3,,,1,1,1,,,,,9
"De 40 a 44 años (287)",5,5,2,,1,1,1,,,,,9
"De 45 a 49 años (288)",2,2,,1,,,,1,,,,7
"De 50 y más años (289)",6,5,3,,1,1,,,,,1,5
