"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Profes., científicos e intelectuales (093)",70,67,,3,,,,
"Técnicos de nivel medio y trab. asimilados (094)",34,19,,13,2,,,
"Jefes y empleados de oficina (095)",25,25,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",135,21,3,105,,6,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",1926,,1,1918,7,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",1130,,248,718,8,156,,
"Obreros construc.,conf.,papel, fab., instr. (099)",419,13,191,209,4,2,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",1061,24,289,210,1,536,1,
"Ocupaciñn no especificada (102)",13,2,2,7,,2,,
"Desocupado (103)",247,,,,,,,247
"Mujeres (104)",3741,100,153,1897,12,1464,29,86
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,3,,,,,,
"Profes., científicos e intelectuales (106)",45,39,,6,,,,
"Técnicos de nivel medio y trab. asimilados (107)",10,6,,4,,,,
"Jefes y empleados de oficina (108)",24,23,,1,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",149,9,6,111,4,19,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",1155,,,1148,7,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",799,,52,522,,225,,
"Obreros construc.,conf.,papel, fab., instr. (112)",4,,1,3,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",1439,17,94,85,,1214,29,
"Ocupaciñn no especificada (115)",27,3,,17,1,6,,
"Desocupado (116)",86,,,,,,,86
