"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",10,9,8,1,,,,,,,1,1
"De 20 a 24 años (023)",16,15,6,4,4,,,1,,,1,19
"De 25 a 29 años (024)",25,20,4,6,6,4,,,,,5,30
"De 30 a 34 años (025)",16,15,,1,6,4,3,1,,,1,44
"De 35 a 39 años (026)",13,12,1,1,1,3,6,,,,1,37
"Primaria (030)",17292,16893,2981,1660,2472,2541,3752,2107,910,470,399,57162
"De 12 a 14 años (031)",1895,1884,1873,10,1,,,,,,11,12
"De 15 a 19 años (032)",670,649,490,135,23,,1,,,,21,185
"De 20 a 24 años (033)",869,804,157,336,234,66,8,3,,,65,1057
"De 25 a 29 años (034)",1220,1172,60,312,471,232,92,4,1,,48,2374
"De 30 a 34 años (035)",1367,1325,50,199,414,374,253,33,,2,42,3453
"De 35 a 39 años (036)",1539,1509,35,116,347,425,448,118,19,1,30,4935
"De 40 a 44 años (037)",1572,1542,50,101,253,345,544,203,40,6,30,5721
"De 45 a 49 años (038)",1393,1369,29,75,166,252,497,260,67,23,24,5839
"De 50 y más años (039)",6767,6639,237,376,563,847,1909,1486,783,438,128,33586
"Secundaria (040)",27218,25952,10272,4938,4725,2926,2256,585,163,87,1266,38940
"De 12 a 14 años (041)",3209,3198,3185,10,3,,,,,,11,16
"De 15 a 19 años (042)",6061,5916,5323,548,39,6,,,,,145,644
"De 20 a 24 años (043)",3677,3249,1078,1584,507,70,8,2,,,428,2854
"De 25 a 29 años (044)",3168,2883,238,1212,1040,313,75,4,1,,285,4573
"De 30 a 34 años (045)",2885,2730,138,680,1104,542,247,18,,1,155,5678
"De 35 a 39 años (046)",2349,2256,92,368,778,610,355,47,3,3,93,5621
"De 40 a 44 años (047)",1770,1718,61,198,462,474,431,77,15,,52,4999
"De 45 a 49 años (048)",1355,1328,41,112,320,342,375,104,26,8,27,4369
"De 50 y más años (049)",2744,2674,116,226,472,569,765,333,118,75,70,10186
"Sup. no Univ. incompleta (050)",3305,2969,1198,715,557,280,170,40,7,2,336,3718
"De 15 a 19 años (052)",662,647,606,40,1,,,,,,15,42
"De 20 a 24 años (053)",856,706,428,230,39,5,1,3,,,150,345
"De 25 a 29 años (054)",452,360,63,191,80,23,3,,,,92,433
"De 30 a 34 años (055)",378,352,31,119,145,45,12,,,,26,593
"De 35 a 39 años (056)",322,299,20,60,118,66,34,1,,,23,642
"De 40 a 44 años (057)",254,242,17,35,82,63,41,4,,,12,582
"De 45 a 49 años (058)",145,137,10,19,41,36,24,6,1,,8,359
"De 50 y más años (059)",236,226,23,21,51,42,55,26,6,2,10,722
"Sup. no Univ. completa (060)",3885,3377,685,1080,882,405,234,64,16,11,508,5705
"De 20 a 24 años (063)",654,497,300,166,22,5,1,3,,,157,247
"De 25 a 29 años (064)",722,557,171,274,93,13,5,1,,,165,525
"De 30 a 34 años (065)",724,634,93,286,193,50,10,1,,1,90,882
"De 35 a 39 años (066)",588,551,43,166,217,94,29,2,,,37,1013
"De 40 a 44 años (067)",449,422,26,78,165,93,51,7,1,1,27,966
"De 45 a 49 años (068)",273,256,18,46,89,52,40,8,1,2,17,629
"De 50 y más años (069)",475,460,34,64,103,98,98,42,14,7,15,1443
"Sup. Univ. incompleta (070)",2659,2300,1114,464,367,201,114,24,11,5,359,2598
"De 15 a 19 años (072)",497,494,472,20,,2,,,,,3,26
"De 20 a 24 años (073)",795,610,478,118,11,1,,2,,,185,155
"De 25 a 29 años (074)",355,265,94,113,41,12,5,,,,90,251
"De 30 a 34 años (075)",264,226,32,88,80,21,4,,,1,38,341
"De 35 a 39 años (076)",231,216,9,52,90,47,14,2,2,,15,459
"De 40 a 44 años (077)",174,165,5,31,65,42,20,2,,,9,383
"De 45 a 49 años (078)",120,112,9,17,31,28,24,3,,,8,287
"De 50 y más años (079)",223,212,15,25,49,48,47,15,9,4,11,696
"Sup. Univ. completa (080)",3665,3109,594,886,863,430,249,57,23,7,556,5595
"De 20 a 24 años (083)",324,198,125,60,10,3,,,,,126,89
"De 25 a 29 años (084)",609,411,154,190,55,10,1,1,,,198,340
"De 30 a 34 años (085)",634,526,111,219,148,35,12,1,,,108,675
"De 35 a 39 años (086)",548,504,61,161,193,64,24,1,,,44,845
"De 40 a 44 años (087)",461,428,42,93,153,94,39,6,1,,33,892
"De 45 a 49 años (088)",365,351,32,67,121,83,44,4,,,14,772
"De 50 y más años (089)",724,691,69,96,183,141,129,44,22,7,33,1982
,,,,,,,,,,,,
"URBANA (100)",53622,50402,14482,8574,8995,6283,6692,3179,1398,799,3220,115714
"De 12 a 14 años (101)",4415,4395,4371,20,4,,,,,,20,28
"De 15 a 19 años (102)",6791,6621,5936,622,53,9,1,,,,170,759
"De 20 a 24 años (103)",6089,5073,2139,2127,661,116,14,16,,,1016,3957
"De 25 a 29 años (104)",5648,4825,657,1978,1530,506,142,11,1,,823,7228
"De 30 a 34 años (105)",5635,5203,401,1397,1907,953,487,52,,6,432,10523
"De 35 a 39 años (106)",5121,4896,220,821,1607,1208,852,164,20,4,225,12539
"De 40 a 44 años (107)",4353,4198,176,484,1095,1034,1045,293,60,11,155,12786
"De 45 a 49 años (108)",3525,3438,127,317,714,745,978,409,113,35,87,12193
"De 50 y más años (109)",12045,11753,455,808,1424,1712,3173,2234,1204,743,292,55701
"Sin nivel (110)",3674,3554,172,200,344,381,898,741,488,330,120,18633
"De 12 a 14 años (111)",25,25,23,2,,,,,,,,2
"De 15 a 19 años (112)",45,45,38,5,1,1,,,,,,10
"De 20 a 24 años (113)",72,58,15,24,9,3,4,3,,,14,88
"De 25 a 29 años (114)",113,94,8,22,38,18,5,2,1,,19,196
"De 30 a 34 años (115)",189,178,11,17,64,31,46,8,,1,11,497
"De 35 a 39 años (116)",238,227,10,12,42,56,78,29,,,11,782
"De 40 a 44 años (117)",275,262,12,11,39,55,83,43,15,4,13,1068
"De 45 a 49 años (118)",318,313,10,15,19,32,108,73,44,12,5,1592
"De 50 y más años (119)",2399,2352,45,92,132,185,574,583,428,313,47,14398
"Educacion Inicial (120)",72,63,23,12,13,7,6,2,,,9,98
"De 12 a 14 años (121)",9,9,9,,,,,,,,,
"De 15 a 19 años (122)",7,6,5,1,,,,,,,1,1
"De 20 a 24 años (123)",15,14,5,4,4,,,1,,,1,19
"De 25 a 29 años (124)",19,14,4,5,4,1,,,,,5,16
"De 30 a 34 años (125)",11,10,,1,4,3,1,1,,,1,29
"De 35 a 39 años (126)",11,10,,1,1,3,5,,,,1,33
"Primaria (130)",14143,13808,2399,1316,2028,2112,3118,1739,724,372,335,46834
"De 12 a 14 años (131)",1595,1585,1574,10,1,,,,,,10,12
"De 15 a 19 años (132)",496,479,367,95,16,,1,,,,17,131
"De 20 a 24 años (133)",631,579,102,253,169,48,4,3,,,52,772
"De 25 a 29 años (134)",918,879,42,236,366,173,59,3,,,39,1758
"De 30 a 34 años (135)",1078,1045,40,159,333,294,190,27,,2,33,2705
"De 35 a 39 años (136)",1251,1226,25,84,294,349,371,87,15,1,25,3998
"De 40 a 44 años (137)",1317,1290,40,85,217,294,450,168,30,6,27,4766
"De 45 a 49 años (138)",1165,1148,20,65,136,222,422,222,44,17,17,4838
"De 50 y más años (139)",5692,5577,189,329,496,732,1621,1229,635,346,115,27854
"Secundaria (140)",23701,22568,8819,4243,4166,2601,1992,533,138,76,1133,34356
"De 12 a 14 años (141)",2786,2776,2765,8,3,,,,,,10,14
"De 15 a 19 años (142)",5244,5109,4598,470,35,6,,,,,135,558
"De 20 a 24 años (143)",3106,2716,898,1345,411,55,5,2,,,390,2365
"De 25 a 29 años (144)",2691,2443,189,1042,877,266,65,4,,,248,3886
"De 30 a 34 años (145)",2561,2420,117,585,994,491,217,15,,1,141,5066
"De 35 a 39 años (146)",2087,2009,75,321,704,551,310,42,3,3,78,5027
"De 40 a 44 años (147)",1552,1511,45,172,415,416,385,64,14,,41,4417
"De 45 a 49 años (148)",1215,1189,34,98,290,310,332,97,23,5,26,3910
"De 50 y más años (149)",2459,2395,98,202,437,506,678,309,98,67,64,9113
"Sup. no Univ. incompleta (150)",2876,2573,1002,624,499,255,150,35,6,2,303,3317
"De 15 a 19 años (152)",553,539,506,32,1,,,,,,14,34
"De 20 a 24 años (153)",714,587,349,197,33,5,,3,,,127,296
"De 25 a 29 años (154)",406,320,59,168,70,20,3,,,,86,381
"De 30 a 34 años (155)",345,319,28,106,133,40,12,,,,26,541
"De 35 a 39 años (156)",287,265,18,54,101,62,29,1,,,22,570
"De 40 a 44 años (157)",230,219,16,31,76,59,33,4,,,11,522
"De 45 a 49 años (158)",131,123,9,17,38,31,22,5,1,,8,321
"De 50 y más años (159)",210,201,17,19,47,38,51,22,5,2,9,652
"Sup. no Univ. completa (160)",3421,2954,561,942,799,363,208,59,14,8,467,5083
"De 20 a 24 años (163)",559,415,246,146,16,3,1,3,,,144,209
"De 25 a 29 años (164)",616,465,131,236,83,10,4,1,,,151,454
"De 30 a 34 años (165)",632,550,80,242,173,44,9,1,,1,82,775
"De 35 a 39 años (166)",536,501,36,148,201,87,27,2,,,35,933
"De 40 a 44 años (167)",400,374,22,70,146,83,44,7,1,1,26,860
"De 45 a 49 años (168)",250,236,17,44,86,47,34,6,1,1,14,557
"De 50 y más años (169)",428,413,29,56,94,89,89,39,12,5,15,1295
"Sup. Univ. incompleta (170)",2352,2020,971,420,326,175,94,20,10,4,332,2258
"De 15 a 19 años (172)",446,443,422,19,,2,,,,,3,25
"De 20 a 24 años (173)",692,523,406,105,10,1,,1,,,169,134
"De 25 a 29 años (174)",328,239,85,101,38,10,5,,,,89,227
"De 30 a 34 años (175)",230,194,25,80,68,19,1,,,1,36,290
"De 35 a 39 años (176)",208,196,7,50,79,43,13,2,2,,12,419
"De 40 a 44 años (177)",154,147,5,30,55,38,17,2,,,7,336
"De 45 a 49 años (178)",107,102,9,16,29,25,20,3,,,5,255
"De 50 y más años (179)",187,176,12,19,47,37,38,12,8,3,11,572
"Sup. Univ. completa (180)",3383,2862,535,817,820,389,226,50,18,7,521,5135
"De 20 a 24 años (183)",300,181,118,53,9,1,,,,,119,74
"De 25 a 29 años (184)",557,371,139,168,54,8,1,1,,,186,310
"De 30 a 34 años (185)",589,487,100,207,138,31,11,,,,102,620
"De 35 a 39 años (186)",503,462,49,151,185,57,19,1,,,41,777
"De 40 a 44 años (187)",425,395,36,85,147,89,33,5,,,30,817
"De 45 a 49 años (188)",339,327,28,62,116,78,40,3,,,12,720
"De 50 y más años (189)",670,639,65,91,171,125,122,40,18,7,31,1817
,,,,,,,,,,,,
"RURAL (200)",9825,9469,2648,1500,1427,1096,1368,769,425,236,356,24771
"De 12 a 14 años (201)",739,737,735,2,,,,,,,2,2
"De 15 a 19 años (202)",1183,1168,1018,135,15,,,,,,15,165
"De 20 a 24 años (203)",1212,1099,454,411,186,39,8,1,,,113,941
"De 25 a 29 años (204)",1075,993,140,360,310,129,51,1,2,,82,1603
"De 30 a 34 años (205)",957,916,69,232,292,184,125,14,,,41,1988
"De 35 a 39 años (206)",869,839,56,127,216,200,189,46,5,,30,2312
"De 40 a 44 años (207)",747,725,40,70,142,161,215,76,19,2,22,2426
"De 45 a 49 años (208)",581,560,26,41,88,95,184,77,37,12,21,2259
"De 50 y más años (209)",2462,2432,110,122,178,288,596,554,362,222,30,13075
"Sin nivel (210)",1656,1633,82,118,195,204,378,328,205,123,23,8003
"De 12 a 14 años (211)",12,12,12,,,,,,,,,
"De 15 a 19 años (212)",29,29,17,8,4,,,,,,,16
"De 20 a 24 años (213)",38,35,6,16,11,2,,,,,3,44
"De 25 a 29 años (214)",59,56,5,18,16,10,7,,,,3,109
"De 30 a 34 años (215)",135,133,4,20,45,35,25,4,,,2,348
"De 35 a 39 años (216)",162,161,5,12,37,43,53,10,1,,1,517
"De 40 a 44 años (217)",145,144,3,7,18,29,51,27,7,2,1,601
"De 45 a 49 años (218)",137,132,4,7,15,15,50,28,11,2,5,605
"De 50 y más años (219)",939,931,26,30,49,70,192,259,186,119,8,5763
"Educacion Inicial (220)",21,21,9,1,4,4,3,,,,,33
"De 12 a 14 años (221)",4,4,4,,,,,,,,,
"De 15 a 19 años (222)",3,3,3,,,,,,,,,
"De 20 a 24 años (223)",1,1,1,,,,,,,,,
"De 25 a 29 años (224)",6,6,,1,2,3,,,,,,14
"De 30 a 34 años (225)",5,5,,,2,1,2,,,,,15
"De 35 a 39 años (226)",2,2,1,,,,1,,,,,4
"Primaria (230)",3149,3085,582,344,444,429,634,368,186,98,64,10328
"De 12 a 14 años (231)",300,299,299,,,,,,,,1,
"De 15 a 19 años (232)",174,170,123,40,7,,,,,,4,54
"De 20 a 24 años (233)",238,225,55,83,65,18,4,,,,13,285
"De 25 a 29 años (234)",302,293,18,76,105,59,33,1,1,,9,616
"De 30 a 34 años (235)",289,280,10,40,81,80,63,6,,,9,748
"De 35 a 39 años (236)",288,283,10,32,53,76,77,31,4,,5,937
"De 40 a 44 años (237)",255,252,10,16,36,51,94,35,10,,3,955
"De 45 a 49 años (238)",228,221,9,10,30,30,75,38,23,6,7,1001
"De 50 y más años (239)",1075,1062,48,47,67,115,288,257,148,92,13,5732
"Secundaria (240)",3517,3384,1453,695,559,325,264,52,25,11,133,4584
"De 12 a 14 años (241)",423,422,420,2,,,,,,,1,2
"De 15 a 19 años (242)",817,807,725,78,4,,,,,,10,86
"De 20 a 24 años (243)",571,533,180,239,96,15,3,,,,38,489
"De 25 a 29 años (244)",477,440,49,170,163,47,10,,1,,37,687
"De 30 a 34 años (245)",324,310,21,95,110,51,30,3,,,14,612
"De 35 a 39 años (246)",262,247,17,47,74,59,45,5,,,15,594
"De 40 a 44 años (247)",218,207,16,26,47,58,46,13,1,,11,582
"De 45 a 49 años (248)",140,139,7,14,30,32,43,7,3,3,1,459
"De 50 y más años (249)",285,279,18,24,35,63,87,24,20,8,6,1073
"Sup. no Univ. incompleta (250)",429,396,196,91,58,25,20,5,1,,33,401
"De 15 a 19 años (252)",109,108,100,8,,,,,,,1,8
"De 20 a 24 años (253)",142,119,79,33,6,,1,,,,23,49
"De 25 a 29 años (254)",46,40,4,23,10,3,,,,,6,52
"De 30 a 34 años (255)",33,33,3,13,12,5,,,,,,52
"De 35 a 39 años (256)",35,34,2,6,17,4,5,,,,1,72
"De 40 a 44 años (257)",24,23,1,4,6,4,8,,,,1,60
"De 45 a 49 años (258)",14,14,1,2,3,5,2,1,,,,38
"De 50 y más años (259)",26,25,6,2,4,4,4,4,1,,1,70
"Sup. no Univ. completa (260)",464,423,124,138,83,42,26,5,2,3,41,622
"De 20 a 24 años (263)",95,82,54,20,6,2,,,,,13,38
"De 25 a 29 años (264)",106,92,40,38,10,3,1,,,,14,71
"De 30 a 34 años (265)",92,84,13,44,20,6,1,,,,8,107
"De 35 a 39 años (266)",52,50,7,18,16,7,2,,,,2,80
"De 40 a 44 años (267)",49,48,4,8,19,10,7,,,,1,106
"De 45 a 49 años (268)",23,20,1,2,3,5,6,2,,1,3,72
"De 50 y más años (269)",47,47,5,8,9,9,9,3,2,2,,148
"Sup. Univ. incompleta (270)",307,280,143,44,41,26,20,4,1,1,27,340
"De 15 a 19 años (272)",51,51,50,1,,,,,,,,1
"De 20 a 24 años (273)",103,87,72,13,1,,,1,,,16,21
"De 25 a 29 años (274)",27,26,9,12,3,2,,,,,1,24
"De 30 a 34 años (275)",34,32,7,8,12,2,3,,,,2,51
"De 35 a 39 años (276)",23,20,2,2,11,4,1,,,,3,40
"De 40 a 44 años (277)",20,18,,1,10,4,3,,,,2,47
"De 45 a 49 años (278)",13,10,,1,2,3,4,,,,3,32
"De 50 y más años (279)",36,36,3,6,2,11,9,3,1,1,,124
"Sup. Univ. completa (280)",282,247,59,69,43,41,23,7,5,,35,460
"De 20 a 24 años (283)",24,17,7,7,1,2,,,,,7,15
"De 25 a 29 años (284)",52,40,15,22,1,2,,,,,12,30
"De 30 a 34 años (285)",45,39,11,12,10,4,1,1,,,6,55
"De 35 a 39 años (286)",45,42,12,10,8,7,5,,,,3,68
"De 40 a 44 años (287)",36,33,6,8,6,5,6,1,1,,3,75
"De 45 a 49 años (288)",26,24,4,5,5,5,4,1,,,2,52
"De 50 y más años (289)",54,52,4,5,12,16,7,4,4,,2,165
