"CUADRO Nº 4: POBLACIÓN EN VIVIENDAS PARTICULARES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO Y TIPO DE VIVIENDA",,,
,,,
"DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",TOTAL,ÁREA,
,,URBANA,RURAL
,,,
"Provincia HUACAYBAMBA (000)",20321,3617,16704
"Casa independiente (001)",20130,3602,16528
"Vivienda en quinta (003)",10,10,
"Choza o cabaña (005)",171,,171
"Local no dest.para hab. humana (007)",10,5,5
