"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 15 a 19 años (052)",14,,,,,,7,7
"De 20 a 24 años (053)",106,,,,,,47,59
"De 25 a 29 años (054)",112,,,,,5,67,40
"De 30 a 34 años (055)",85,,,,,9,54,22
"De 35 a 39 años (056)",68,,,,1,17,38,12
"De 40 a 44 años (057)",28,,,,5,6,13,4
"De 45 a 49 años (058)",14,,,,2,7,1,4
"De 50 y más años (059)",17,,,3,8,1,1,4
"Sup. no Univ. completa (060)",614,1,,4,18,91,311,189
"De 20 a 24 años (063)",84,,,,,,35,49
"De 25 a 29 años (064)",165,,,,,5,91,69
"De 30 a 34 años (065)",130,,,,,11,86,33
"De 35 a 39 años (066)",105,,,,,18,66,21
"De 40 a 44 años (067)",71,,,,1,36,27,7
"De 45 a 49 años (068)",37,,,,9,15,6,7
"De 50 y más años (069)",22,1,,4,8,6,,3
"Sup. Univ. incompleta (070)",208,,,1,2,36,80,89
"De 15 a 19 años (072)",7,,,,,,5,2
"De 20 a 24 años (073)",53,,,,,,15,38
"De 25 a 29 años (074)",41,,,,,3,20,18
"De 30 a 34 años (075)",44,,,,,6,21,17
"De 35 a 39 años (076)",31,,,,,9,15,7
"De 40 a 44 años (077)",18,,,,,12,4,2
"De 45 a 49 años (078)",5,,,,,4,,1
"De 50 y más años (079)",9,,,1,2,2,,4
"Sup. Univ. completa (080)",522,,1,3,19,120,195,184
"De 20 a 24 años (083)",20,,,,,,3,17
"De 25 a 29 años (084)",109,,,,,6,33,70
"De 30 a 34 años (085)",108,,,,,6,65,37
"De 35 a 39 años (086)",103,,,,1,22,57,23
"De 40 a 44 años (087)",92,,,,2,43,30,17
"De 45 a 49 años (088)",48,,,,8,31,6,3
"De 50 y más años (089)",42,,1,3,8,12,1,17
,,,,,,,,
"URBANA (100)",4957,15,61,177,465,1120,1892,1227
"De 12 a 14 años (101)",6,,,,,,1,5
"De 15 a 19 años (102)",167,,,,,,108,59
"De 20 a 24 años (103)",540,,,,,3,303,234
"De 25 a 29 años (104)",781,,,,,53,473,255
"De 30 a 34 años (105)",674,,,,,116,408,150
"De 35 a 39 años (106)",647,,,,5,213,324,105
"De 40 a 44 años (107)",558,,,,31,262,189,76
"De 45 a 49 años (108)",432,,,,61,231,70,70
"De 50 y más años (109)",1152,15,61,177,368,242,16,273
"Sin nivel (110)",512,6,30,58,89,111,82,136
"De 15 a 19 años (112)",2,,,,,,2,
"De 20 a 24 años (113)",9,,,,,,6,3
"De 25 a 29 años (114)",16,,,,,1,10,5
"De 30 a 34 años (115)",24,,,,,4,14,6
"De 35 a 39 años (116)",30,,,,1,11,12,6
"De 40 a 44 años (117)",43,,,,2,12,21,8
"De 45 a 49 años (118)",52,,,,4,26,11,11
"De 50 y más años (119)",336,6,30,58,82,57,6,97
"Educacion Inicial (120)",3,,,,,1,2,
"De 20 a 24 años (123)",1,,,,,,1,
"De 25 a 29 años (124)",1,,,,,,1,
"De 30 a 34 años (125)",1,,,,,1,,
"Primaria (130)",1803,9,29,100,269,498,547,351
"De 12 a 14 años (131)",3,,,,,,1,2
"De 15 a 19 años (132)",37,,,,,,25,12
"De 20 a 24 años (133)",106,,,,,1,68,37
"De 25 a 29 años (134)",167,,,,,16,104,47
"De 30 a 34 años (135)",180,,,,,38,118,24
"De 35 a 39 años (136)",212,,,,2,74,110,26
"De 40 a 44 años (137)",230,,,,17,108,77,28
"De 45 a 49 años (138)",214,,,,26,116,35,37
"De 50 y más años (139)",654,9,29,100,224,145,9,138
"Secundaria (140)",1547,,2,11,64,308,781,381
"De 12 a 14 años (141)",3,,,,,,,3
"De 15 a 19 años (142)",116,,,,,,72,44
"De 20 a 24 años (143)",276,,,,,2,173,101
"De 25 a 29 años (144)",342,,,,,24,235,83
"De 30 a 34 años (145)",252,,,,,51,139,62
"De 35 a 39 años (146)",217,,,,1,82,97,37
"De 40 a 44 años (147)",151,,,,7,74,49,21
"De 45 a 49 años (148)",100,,,,17,53,16,14
"De 50 y más años (149)",90,,2,11,39,22,,16
"Sup. no Univ. incompleta (150)",256,,,3,15,27,138,73
"De 15 a 19 años (152)",8,,,,,,5,3
"De 20 a 24 años (153)",56,,,,,,25,31
"De 25 a 29 años (154)",62,,,,,3,41,18
"De 30 a 34 años (155)",48,,,,,5,33,10
"De 35 a 39 años (156)",41,,,,1,9,27,4
"De 40 a 44 años (157)",17,,,,5,5,6,1
"De 45 a 49 años (158)",9,,,,2,4,1,2
"De 50 y más años (159)",15,,,3,7,1,,4
"Sup. no Univ. completa (160)",385,,,3,15,62,186,119
"De 20 a 24 años (163)",51,,,,,,19,32
"De 25 a 29 años (164)",102,,,,,2,55,45
"De 30 a 34 años (165)",78,,,,,7,55,16
"De 35 a 39 años (166)",67,,,,,15,36,16
"De 40 a 44 años (167)",48,,,,,27,17,4
"De 45 a 49 años (168)",22,,,,7,7,4,4
"De 50 y más años (169)",17,,,3,8,4,,2
"Sup. Univ. incompleta (170)",128,,,1,2,27,48,50
"De 15 a 19 años (172)",4,,,,,,4,
"De 20 a 24 años (173)",28,,,,,,9,19
"De 25 a 29 años (174)",29,,,,,3,12,14
"De 30 a 34 años (175)",26,,,,,5,12,9
"De 35 a 39 años (176)",19,,,,,6,10,3
"De 40 a 44 años (177)",9,,,,,7,1,1
"De 45 a 49 años (178)",5,,,,,4,,1
"De 50 y más años (179)",8,,,1,2,2,,3
"Sup. Univ. completa (180)",323,,,1,11,86,108,117
"De 20 a 24 años (183)",13,,,,,,2,11
"De 25 a 29 años (184)",62,,,,,4,15,43
"De 30 a 34 años (185)",65,,,,,5,37,23
"De 35 a 39 años (186)",61,,,,,16,32,13
"De 40 a 44 años (187)",60,,,,,29,18,13
"De 45 a 49 años (188)",30,,,,5,21,3,1
"De 50 y más años (189)",32,,,1,6,11,1,13
,,,,,,,,
"RURAL (200)",23891,61,263,749,2033,4452,11895,4438
"De 12 a 14 años (201)",76,,,,,,11,65
"De 15 a 19 años (202)",1224,,,,,,764,460
"De 20 a 24 años (203)",3279,,,,,8,2321,950
"De 25 a 29 años (204)",3690,,,,,159,2779,752
"De 30 a 34 años (205)",3006,,,,,377,2179,450
"De 35 a 39 años (206)",2823,,,,9,639,1857,318
"De 40 a 44 años (207)",2286,,,,72,758,1237,219
"De 45 a 49 años (208)",1977,,,7,169,941,652,208
"De 50 y más años (209)",5530,61,263,742,1783,1570,95,1016
"Sin nivel (210)",5741,51,204,474,1025,1241,1668,1078
"De 12 a 14 años (211)",4,,,,,,,4
"De 15 a 19 años (212)",51,,,,,,32,19
"De 20 a 24 años (213)",188,,,,,,133,55
"De 25 a 29 años (214)",340,,,,,4,277,59
"De 30 a 34 años (215)",365,,,,,40,268,57
"De 35 a 39 años (216)",485,,,,,90,344,51
"De 40 a 44 años (217)",546,,,,11,138,327,70
"De 45 a 49 años (218)",635,,,1,30,279,245,80
"De 50 y más años (219)",3127,51,204,473,984,690,42,683
"Educacion Inicial (220)",25,,,,,1,18,6
"De 20 a 24 años (223)",12,,,,,,8,4
"De 25 a 29 años (224)",8,,,,,,7,1
"De 30 a 34 años (225)",2,,,,,,2,
"De 35 a 39 años (226)",3,,,,,1,1,1
"Primaria (230)",13681,9,58,265,941,2697,7551,2160
"De 12 a 14 años (231)",50,,,,,,8,42
"De 15 a 19 años (232)",664,,,,,,445,219
"De 20 a 24 años (233)",1948,,,,,4,1458,486
"De 25 a 29 años (234)",2323,,,,,103,1788,432
"De 30 a 34 años (235)",1920,,,,,245,1420,255
"De 35 a 39 años (236)",1802,,,,5,403,1215,179
"De 40 a 44 años (237)",1479,,,,48,518,792,121
"De 45 a 49 años (238)",1193,,,4,116,588,374,111
"De 50 y más años (239)",2302,9,58,261,772,836,51,315
"Secundaria (240)",3748,,,7,55,423,2324,939
"De 12 a 14 años (241)",22,,,,,,3,19
"De 15 a 19 años (242)",500,,,,,,284,216
"De 20 a 24 años (243)",1016,,,,,4,677,335
"De 25 a 29 años (244)",847,,,,,45,619,183
"De 30 a 34 años (245)",569,,,,,82,400,87
"De 35 a 39 años (246)",414,,,,3,125,226,60
"De 40 a 44 años (247)",186,,,,10,73,86,17
"De 45 a 49 años (248)",111,,,2,18,53,28,10
"De 50 y más años (249)",83,,,5,24,41,1,12
"Sup. no Univ. incompleta (250)",188,,,,1,18,90,79
"De 15 a 19 años (252)",6,,,,,,2,4
"De 20 a 24 años (253)",50,,,,,,22,28
"De 25 a 29 años (254)",50,,,,,2,26,22
"De 30 a 34 años (255)",37,,,,,4,21,12
"De 35 a 39 años (256)",27,,,,,8,11,8
"De 40 a 44 años (257)",11,,,,,1,7,3
"De 45 a 49 años (258)",5,,,,,3,,2
"De 50 y más años (259)",2,,,,1,,1,
"Sup. no Univ. completa (260)",229,1,,1,3,29,125,70
"De 20 a 24 años (263)",33,,,,,,16,17
"De 25 a 29 años (264)",63,,,,,3,36,24
"De 30 a 34 años (265)",52,,,,,4,31,17
"De 35 a 39 años (266)",38,,,,,3,30,5
"De 40 a 44 años (267)",23,,,,1,9,10,3
"De 45 a 49 años (268)",15,,,,2,8,2,3
"De 50 y más años (269)",5,1,,1,,2,,1
"Sup. Univ. incompleta (270)",80,,,,,9,32,39
"De 15 a 19 años (272)",3,,,,,,1,2
"De 20 a 24 años (273)",25,,,,,,6,19
"De 25 a 29 años (274)",12,,,,,,8,4
"De 30 a 34 años (275)",18,,,,,1,9,8
"De 35 a 39 años (276)",12,,,,,3,5,4
"De 40 a 44 años (277)",9,,,,,5,3,1
"De 50 y más años (279)",1,,,,,,,1
"Sup. Univ. completa (280)",199,,1,2,8,34,87,67
"De 20 a 24 años (283)",7,,,,,,1,6
"De 25 a 29 años (284)",47,,,,,2,18,27
"De 30 a 34 años (285)",43,,,,,1,28,14
"De 35 a 39 años (286)",42,,,,1,6,25,10
"De 40 a 44 años (287)",32,,,,2,14,12,4
"De 45 a 49 años (288)",18,,,,3,10,3,2
"De 50 y más años (289)",10,,1,2,2,1,,4
