"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Hogares privados con servicio doméstico (041)",67,9,2,22,25,2,1,3,3
"Actividad economica no especificada (043)",1263,38,,288,504,94,132,72,135
"Mujeres (044)",18780,1244,17,5591,5237,1113,2637,736,2205
"Agric., ganadería, caza y silvicultura (045)",3289,572,5,1867,687,38,72,11,37
"Pesca (046)",9,1,,5,1,1,,,1
"Explotación de minas y canteras (047)",12,,,5,4,,1,,2
"Industrias manufactureras (048)",1700,50,2,629,632,84,177,43,83
"Suministro de electricidad, gas y agua (049)",20,1,,1,4,4,4,2,4
"Construcción (050)",63,1,,18,16,5,5,4,14
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",4719,227,3,1367,1674,363,635,179,271
"Venta, mant.y rep. veh.autom.y motoc. (052)",64,1,,8,24,5,13,8,5
"Comercio al por mayor (053)",196,8,,38,60,20,33,12,25
"Comercio al por menor (054)",4459,218,3,1321,1590,338,589,159,241
"Hoteles y restaurantes (055)",1316,90,1,404,523,94,113,36,55
"Trans., almac. y comunicaciones (056)",327,2,1,21,112,37,72,46,36
"Intermediación financiera (057)",59,,,,9,3,12,8,27
"Activid.inmobil., empres. y de alquiler (058)",432,7,,27,84,41,97,41,135
"Admin.pub. y defensa; p. segur.soc.afil (059)",464,8,,14,73,31,169,40,129
"Enseñanza (060)",2196,3,,2,191,175,633,177,1015
"Servicios sociales y de salud (061)",656,1,,9,38,38,307,28,235
"Otras activ. serv.comun.soc y personales (062)",637,51,,161,232,39,83,34,37
"Hogares privados con servicio doméstico (063)",1670,114,1,717,659,74,62,25,18
"Organiz. y organos extraterritoriales (064)",1,,,,,,,1,
"Actividad economica no especificada (065)",1210,116,4,344,298,86,195,61,106
,,,,,,,,,
"URBANA (066)",40458,1224,49,8746,14871,2899,5401,2113,5155
"Agric., ganadería, caza y silvicultura (067)",7255,450,19,2856,2791,273,364,166,336
"Pesca (068)",847,21,3,400,328,20,26,28,21
"Explotación de minas y canteras (069)",106,3,1,46,40,3,6,2,5
"Industrias manufactureras (070)",3690,69,3,832,1643,263,474,151,255
"Suministro de electricidad, gas y agua (071)",132,4,,11,42,14,28,10,23
"Construcción (072)",2709,44,,552,1299,220,262,111,221
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",8008,247,9,1754,3095,690,1149,433,631
"Venta, mant.y rep. veh.autom.y motoc. (074)",746,6,,90,293,79,164,52,62
"Comercio al por mayor (075)",397,11,,63,152,36,58,29,48
"Comercio al por menor (076)",6865,230,9,1601,2650,575,927,352,521
"Hoteles y restaurantes (077)",1552,82,1,380,644,136,143,77,89
"Trans., almac. y comunicaciones (078)",4227,60,4,683,2196,370,413,256,245
"Intermediación financiera (079)",142,,,1,19,8,27,21,66
"Activid.inmobil., empres. y de alquiler (080)",1349,11,4,61,313,146,242,134,438
"Admin.pub. y defensa; p. segur.soc.afil (081)",1752,19,,84,443,119,555,127,405
"Enseñanza (082)",3402,3,,20,284,205,886,308,1696
"Servicios sociales y de salud (083)",823,2,,19,63,54,316,35,334
"Otras activ. serv.comun.soc y personales (084)",1402,52,,265,555,140,155,99,136
"Hogares privados con servicio doméstico (085)",1186,85,2,445,482,68,58,26,20
"Organiz. y organos extraterritoriales (086)",1,,,,,,,1,
"Actividad economica no especificada (087)",1875,72,3,337,634,170,297,128,234
"Hombres (088)",26980,667,39,5988,10918,1897,3018,1403,3050
"Agric., ganadería, caza y silvicultura (089)",6479,351,18,2526,2557,252,311,160,304
"Pesca (090)",839,20,3,396,327,19,26,28,20
"Explotación de minas y canteras (091)",97,3,1,44,36,3,5,2,3
"Industrias manufactureras (092)",2560,42,1,529,1200,190,313,111,174
"Suministro de electricidad, gas y agua (093)",114,4,,11,38,10,24,8,19
"Construcción (094)",2655,44,,541,1283,216,257,107,207
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",3945,75,7,712,1635,346,548,258,364
"Venta, mant.y rep. veh.autom.y motoc. (096)",689,5,,84,273,74,152,44,57
"Comercio al por mayor (097)",228,4,,36,102,16,27,18,25
"Comercio al por menor (098)",3028,66,7,592,1260,256,369,196,282
"Hoteles y restaurantes (099)",409,8,,71,173,45,36,41,35
"Trans., almac. y comunicaciones (100)",3922,59,3,666,2093,334,348,210,209
"Intermediación financiera (101)",84,,,1,10,5,15,13,40
"Activid.inmobil., empres. y de alquiler (102)",947,4,4,42,237,107,151,93,309
"Admin.pub. y defensa; p. segur.soc.afil (103)",1330,11,,72,380,89,402,90,286
"Enseñanza (104)",1384,,,19,126,63,315,135,726
"Servicios sociales y de salud (105)",258,1,,13,31,21,66,9,117
"Otras activ. serv.comun.soc y personales (106)",874,12,,142,363,105,83,66,103
"Hogares privados con servicio doméstico (107)",49,6,2,12,21,1,1,3,3
"Actividad economica no especificada (109)",1034,27,,191,408,91,117,69,131
"Mujeres (110)",13478,557,10,2758,3953,1002,2383,710,2105
"Agric., ganadería, caza y silvicultura (111)",776,99,1,330,234,21,53,6,32
"Pesca (112)",8,1,,4,1,1,,,1
"Explotación de minas y canteras (113)",9,,,2,4,,1,,2
"Industrias manufactureras (114)",1130,27,2,303,443,73,161,40,81
"Suministro de electricidad, gas y agua (115)",18,,,,4,4,4,2,4
"Construcción (116)",54,,,11,16,4,5,4,14
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",4063,172,2,1042,1460,344,601,175,267
"Venta, mant.y rep. veh.autom.y motoc. (118)",57,1,,6,20,5,12,8,5
"Comercio al por mayor (119)",169,7,,27,50,20,31,11,23
"Comercio al por menor (120)",3837,164,2,1009,1390,319,558,156,239
"Hoteles y restaurantes (121)",1143,74,1,309,471,91,107,36,54
"Trans., almac. y comunicaciones (122)",305,1,1,17,103,36,65,46,36
"Intermediación financiera (123)",58,,,,9,3,12,8,26
"Activid.inmobil., empres. y de alquiler (124)",402,7,,19,76,39,91,41,129
"Admin.pub. y defensa; p. segur.soc.afil (125)",422,8,,12,63,30,153,37,119
"Enseñanza (126)",2018,3,,1,158,142,571,173,970
"Servicios sociales y de salud (127)",565,1,,6,32,33,250,26,217
"Otras activ. serv.comun.soc y personales (128)",528,40,,123,192,35,72,33,33
"Hogares privados con servicio doméstico (129)",1137,79,,433,461,67,57,23,17
"Organiz. y organos extraterritoriales (130)",1,,,,,,,1,
"Actividad economica no especificada (131)",841,45,3,146,226,79,180,59,103
,,,,,,,,,
"RURAL (132)",37995,3019,33,20386,12608,526,896,158,369
"Agric., ganadería, caza y silvicultura (133)",28619,2541,29,16422,8892,264,293,76,102
"Pesca (134)",233,7,,163,62,,1,,
"Explotación de minas y canteras (135)",102,6,,70,24,1,1,,
"Industrias manufactureras (136)",2378,157,,1241,851,30,77,7,15
"Suministro de electricidad, gas y agua (137)",26,2,,13,9,,,1,1
"Construcción (138)",663,20,,288,313,18,14,4,6
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",1718,109,2,746,666,45,113,15,22
"Venta, mant.y rep. veh.autom.y motoc. (140)",200,2,,46,102,10,34,3,3
"Comercio al por mayor (141)",81,2,,27,36,2,8,1,5
"Comercio al por menor (142)",1437,105,2,673,528,33,71,11,14
"Hoteles y restaurantes (143)",228,16,,116,83,5,6,,2
"Trans., almac. y comunicaciones (144)",1740,23,,575,1001,51,61,16,13
"Intermediación financiera (145)",6,,,,1,,2,,3
"Activid.inmobil., empres. y de alquiler (146)",176,2,,34,72,15,32,2,19
"Admin.pub. y defensa; p. segur.soc.afil (147)",176,,,18,64,10,50,10,24
"Enseñanza (148)",333,,,3,44,42,117,11,116
"Servicios sociales y de salud (149)",157,,,18,16,13,76,6,28
"Otras activ. serv.comun.soc y personales (150)",291,16,,90,140,14,18,3,10
"Hogares privados con servicio doméstico (151)",551,38,1,294,202,8,5,2,1
"Actividad economica no especificada (153)",598,82,1,295,168,10,30,5,7
"Hombres (154)",32693,2332,26,17553,11324,415,642,132,269
"Agric., ganadería, caza y silvicultura (155)",26106,2068,25,14885,8439,247,274,71,97
"Pesca (156)",232,7,,162,62,,1,,
"Explotación de minas y canteras (157)",99,6,,67,24,1,1,,
"Industrias manufactureras (158)",1808,134,,915,662,19,61,4,13
"Suministro de electricidad, gas y agua (159)",24,1,,12,9,,,1,1
"Construcción (160)",654,19,,281,313,17,14,4,6
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",1062,54,1,421,452,26,79,11,18
"Venta, mant.y rep. veh.autom.y motoc. (162)",193,2,,44,98,10,33,3,3
"Comercio al por mayor (163)",54,1,,16,26,2,6,,3
"Comercio al por menor (164)",815,51,1,361,328,14,40,8,12
"Hoteles y restaurantes (165)",55,,,21,31,2,,,1
"Trans., almac. y comunicaciones (166)",1718,22,,571,992,50,54,16,13
"Intermediación financiera (167)",5,,,,1,,2,,2
"Activid.inmobil., empres. y de alquiler (168)",146,2,,26,64,13,26,2,13
"Admin.pub. y defensa; p. segur.soc.afil (169)",134,,,16,54,9,34,7,14
"Enseñanza (170)",155,,,2,11,9,55,7,71
"Servicios sociales y de salud (171)",66,,,15,10,8,19,4,10
"Otras activ. serv.comun.soc y personales (172)",182,5,,52,100,10,7,2,6
"Hogares privados con servicio doméstico (173)",18,3,,10,4,1,,,
"Actividad economica no especificada (175)",229,11,,97,96,3,15,3,4
"Mujeres (176)",5302,687,7,2833,1284,111,254,26,100
"Agric., ganadería, caza y silvicultura (177)",2513,473,4,1537,453,17,19,5,5
"Pesca (178)",1,,,1,,,,,
"Explotación de minas y canteras (179)",3,,,3,,,,,
"Industrias manufactureras (180)",570,23,,326,189,11,16,3,2
"Suministro de electricidad, gas y agua (181)",2,1,,1,,,,,
"Construcción (182)",9,1,,7,,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",656,55,1,325,214,19,34,4,4
"Venta, mant.y rep. veh.autom.y motoc. (184)",7,,,2,4,,1,,
"Comercio al por mayor (185)",27,1,,11,10,,2,1,2
"Comercio al por menor (186)",622,54,1,312,200,19,31,3,2
"Hoteles y restaurantes (187)",173,16,,95,52,3,6,,1
"Trans., almac. y comunicaciones (188)",22,1,,4,9,1,7,,
"Intermediación financiera (189)",1,,,,,,,,1
"Activid.inmobil., empres. y de alquiler (190)",30,,,8,8,2,6,,6
"Admin.pub. y defensa; p. segur.soc.afil (191)",42,,,2,10,1,16,3,10
"Enseñanza (192)",178,,,1,33,33,62,4,45
"Servicios sociales y de salud (193)",91,,,3,6,5,57,2,18
"Otras activ. serv.comun.soc y personales (194)",109,11,,38,40,4,11,1,4
"Hogares privados con servicio doméstico (195)",533,35,1,284,198,7,5,2,1
"Actividad economica no especificada (197)",369,71,1,198,72,7,15,2,3
