"CUADRO Nº 17: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (093)",20833,166,17948,346,7,2348,18
"Otra (094)",26,26,,,,,
"Ocupación no especificada (095)",206,24,104,38,16,24,
"Mujeres (096)",5302,511,1943,1425,85,805,533
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",7,7,,,,,
"Profes., científicos e intelectuales (098)",194,160,,34,,,
"Técnicos de nivel medio y trab. asimilados (099)",116,76,,28,8,3,1
"Jefes y empleados de oficina (100)",74,74,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",642,90,10,479,8,55,
"Agricult.trabaj.calif.agrop.y pesqueros (102)",383,,,358,25,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",539,,278,241,9,11,
"Obreros construc.,conf.,papel, fab., instr. (104)",21,2,10,8,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",2979,44,1577,204,4,618,532
"Ocupación no especificada (107)",347,58,68,73,30,118,
