"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Servicios sociales y de salud (039)",999,291,48,72,588
"Otras activ. serv.comun.soc y personales (040)",1697,1080,323,198,96
"Hogares privados con servicio doméstico (041)",127,127,,,
"Organiz. y organos extraterritoriales (042)",2,,,,2
"Actividad economica no especificada (043)",1778,1121,257,212,188
"Mujeres (044)",48651,35342,3730,4081,5498
"Agric., ganadería, caza y silvicultura (045)",4065,3358,486,182,39
"Pesca (046)",56,26,7,12,11
"Explotación de minas y canteras (047)",21,6,2,4,9
"Industrias manufactureras (048)",2036,1388,211,264,173
"Suministro de electricidad, gas y agua (049)",58,9,7,11,31
"Construcción (050)",258,117,42,73,26
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",17951,16757,825,311,58
"Venta, mant.y rep. veh.autom y motoc. (052)",474,337,72,48,17
"Comercio al por mayor (053)",737,533,87,76,41
"Comercio al por menor (054)",16740,15887,666,187,
"Hoteles y restaurantes (055)",5223,4717,321,150,35
"Trans., almac. y comunicaciones (056)",1183,765,149,153,116
"Intermediación financiera (057)",379,66,41,159,113
"Activid.inmobil., empres. y alquileres (058)",1830,1085,257,270,218
"Admin.pub. y defensa; p. segur soc.afil (059)",1854,,,,1854
"Enseñanza (060)",4985,823,897,1948,1317
"Servicios sociales y de salud (061)",1999,486,114,143,1256
"Otras activ. serv.comun.soc y personales (062)",1522,1130,152,189,51
"Hogares privados con servicio doméstico (063)",3284,3284,,,
"Organiz. y organos extraterritoriales (064)",2,,,,2
"Actividad economica no especificada (065)",1945,1325,219,212,189
,,,,,
"URBANA (066)",105217,72133,9587,9404,14093
"Agric., ganadería, caza y silvicultura (067)",6103,4861,869,278,95
"Pesca (068)",452,324,55,49,24
"Explotación de minas y canteras (069)",276,63,30,40,143
"Industrias manufactureras (070)",7051,5290,754,623,384
"Suministro de electricidad, gas y agua (071)",340,40,25,109,166
"Construcción (072)",7799,5307,1077,970,445
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",31852,28516,2139,941,256
"Venta, mant.y rep. veh.autom y motoc. (074)",4414,3303,655,302,154
"Comercio al por mayor (075)",1565,1011,233,219,102
"Comercio al por menor (076)",25873,24202,1251,420,
"Hoteles y restaurantes (077)",7451,6350,681,362,58
"Trans., almac. y comunicaciones (078)",10731,8307,743,910,771
"Intermediación financiera (079)",772,126,74,324,248
"Activid.inmobil., empres. y alquileres (080)",5585,3142,742,826,875
"Admin.pub. y defensa; p. segur soc.afil (081)",5920,,,,5920
"Enseñanza (082)",7794,1134,1318,2964,2378
"Servicios sociales y de salud (083)",2942,761,161,213,1807
"Otras activ. serv.comun.soc y personales (084)",3169,2173,469,380,147
"Hogares privados con servicio doméstico (085)",3356,3356,,,
"Organiz. y organos extraterritoriales (086)",4,,,,4
"Actividad economica no especificada (087)",3620,2383,450,415,372
"Hombres (088)",59401,39168,6056,5444,8733
"Agric., ganadería, caza y silvicultura (089)",3982,3243,514,155,70
"Pesca (090)",402,303,49,37,13
"Explotación de minas y canteras (091)",255,57,28,36,134
"Industrias manufactureras (092)",5063,3936,546,368,213
"Suministro de electricidad, gas y agua (093)",283,31,18,99,135
"Construcción (094)",7573,5198,1045,908,422
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",14224,12073,1322,631,198
"Venta, mant.y rep. veh.autom y motoc. (096)",3947,2973,583,254,137
"Comercio al por mayor (097)",836,486,146,143,61
"Comercio al por menor (098)",9441,8614,593,234,
"Hoteles y restaurantes (099)",2352,1744,370,212,26
"Trans., almac. y comunicaciones (100)",9570,7559,596,758,657
"Intermediación financiera (101)",396,62,33,166,135
"Activid.inmobil., empres. y alquileres (102)",3783,2071,486,566,660
"Admin.pub. y defensa; p. segur soc.afil (103)",4136,,,,4136
"Enseñanza (104)",2887,329,446,1037,1075
"Servicios sociales y de salud (105)",982,287,48,71,576
"Otras activ. serv.comun.soc y personales (106)",1668,1060,318,194,96
"Hogares privados con servicio doméstico (107)",121,121,,,
"Organiz. y organos extraterritoriales (108)",2,,,,2
"Actividad economica no especificada (109)",1722,1094,237,206,185
"Mujeres (110)",45816,32965,3531,3960,5360
"Agric., ganadería, caza y silvicultura (111)",2121,1618,355,123,25
"Pesca (112)",50,21,6,12,11
"Explotación de minas y canteras (113)",21,6,2,4,9
"Industrias manufactureras (114)",1988,1354,208,255,171
"Suministro de electricidad, gas y agua (115)",57,9,7,10,31
"Construcción (116)",226,109,32,62,23
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",17628,16443,817,310,58
"Venta, mant.y rep. veh.autom y motoc. (118)",467,330,72,48,17
"Comercio al por mayor (119)",729,525,87,76,41
"Comercio al por menor (120)",16432,15588,658,186,
"Hoteles y restaurantes (121)",5099,4606,311,150,32
"Trans., almac. y comunicaciones (122)",1161,748,147,152,114
"Intermediación financiera (123)",376,64,41,158,113
"Activid.inmobil., empres. y alquileres (124)",1802,1071,256,260,215
"Admin.pub. y defensa; p. segur soc.afil (125)",1784,,,,1784
"Enseñanza (126)",4907,805,872,1927,1303
"Servicios sociales y de salud (127)",1960,474,113,142,1231
"Otras activ. serv.comun.soc y personales (128)",1501,1113,151,186,51
"Hogares privados con servicio doméstico (129)",3235,3235,,,
"Organiz. y organos extraterritoriales (130)",2,,,,2
"Actividad economica no especificada (131)",1898,1289,213,209,187
,,,,,
"RURAL (132)",8412,6896,670,357,489
"Agric., ganadería, caza y silvicultura (133)",5895,5353,387,124,31
"Pesca (134)",106,74,23,9,
"Explotación de minas y canteras (135)",15,8,2,2,3
"Industrias manufactureras (136)",171,124,12,20,15
"Suministro de electricidad, gas y agua (137)",9,3,,2,4
"Construcción (138)",386,148,93,84,61
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",591,550,32,8,1
"Venta, mant.y rep. veh.autom y motoc. (140)",68,54,10,3,1
"Comercio al por mayor (141)",20,15,1,4,
"Comercio al por menor (142)",503,481,21,1,
"Hoteles y restaurantes (143)",199,178,14,1,6
"Trans., almac. y comunicaciones (144)",238,198,20,10,10
"Intermediación financiera (145)",8,4,,3,1
"Activid.inmobil., empres. y alquileres (146)",108,53,17,26,12
"Admin.pub. y defensa; p. segur soc.afil (147)",283,,,,283
"Enseñanza (148)",139,32,37,50,20
"Servicios sociales y de salud (149)",56,16,1,2,37
"Otras activ. serv.comun.soc y personales (150)",50,37,6,7,
"Hogares privados con servicio doméstico (151)",55,55,,,
"Actividad economica no especificada (153)",103,63,26,9,5
"Hombres (154)",5577,4519,471,236,351
"Agric., ganadería, caza y silvicultura (155)",3951,3613,256,65,17
"Pesca (156)",100,69,22,9,
"Explotación de minas y canteras (157)",15,8,2,2,3
"Industrias manufactureras (158)",123,90,9,11,13
"Suministro de electricidad, gas y agua (159)",8,3,,1,4
"Construcción (160)",354,140,83,73,58
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",268,236,24,7,1
"Venta, mant.y rep. veh.autom y motoc. (162)",61,47,10,3,1
"Comercio al por mayor (163)",12,7,1,4,
"Comercio al por menor (164)",195,182,13,,
"Hoteles y restaurantes (165)",75,67,4,1,3
"Trans., almac. y comunicaciones (166)",216,181,18,9,8
"Intermediación financiera (167)",5,2,,2,1
"Activid.inmobil., empres. y alquileres (168)",80,39,16,16,9
"Admin.pub. y defensa; p. segur soc.afil (169)",213,,,,213
"Enseñanza (170)",61,14,12,29,6
"Servicios sociales y de salud (171)",17,4,,1,12
"Otras activ. serv.comun.soc y personales (172)",29,20,5,4,
"Hogares privados con servicio doméstico (173)",6,6,,,
"Actividad economica no especificada (175)",56,27,20,6,3
"Mujeres (176)",2835,2377,199,121,138
"Agric., ganadería, caza y silvicultura (177)",1944,1740,131,59,14
"Pesca (178)",6,5,1,,
"Industrias manufactureras (180)",48,34,3,9,2
"Suministro de electricidad, gas y agua (181)",1,,,1,
"Construcción (182)",32,8,10,11,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",323,314,8,1,
"Venta, mant.y rep. veh.autom y motoc. (184)",7,7,,,
"Comercio al por mayor (185)",8,8,,,
"Comercio al por menor (186)",308,299,8,1,
"Hoteles y restaurantes (187)",124,111,10,,3
"Trans., almac. y comunicaciones (188)",22,17,2,1,2
"Intermediación financiera (189)",3,2,,1,
"Activid.inmobil., empres. y alquileres (190)",28,14,1,10,3
"Admin.pub. y defensa; p. segur soc.afil (191)",70,,,,70
"Enseñanza (192)",78,18,25,21,14
"Servicios sociales y de salud (193)",39,12,1,1,25
"Otras activ. serv.comun.soc y personales (194)",21,17,1,3,
"Hogares privados con servicio doméstico (195)",49,49,,,
"Actividad economica no especificada (197)",47,36,6,3,2
