"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 40 a 44 años (057)",1,,,,,,,1
"De 45 a 49 años (058)",2,,,,,2,,
"De 50 y más años (059)",7,,1,2,1,2,,1
"Soltero(a) (060)",257,1,1,5,8,25,84,133
"De 12 a 14 años (061)",1,,,,,,,1
"De 15 a 19 años (062)",23,,,,,,14,9
"De 20 a 24 años (063)",59,,,,,,21,38
"De 25 a 29 años (064)",52,,,,,1,24,27
"De 30 a 34 años (065)",30,,,,,5,9,16
"De 35 a 39 años (066)",21,,,,,6,9,6
"De 40 a 44 años (067)",20,,,,1,7,3,9
"De 45 a 49 años (068)",14,,,,,3,4,7
"De 50 y más años (069)",37,1,1,5,7,3,,20
,,,,,,,,
"URBANA (080)",1429,5,34,71,117,344,569,289
"De 12 a 14 años (081)",1,,,,,,,1
"De 15 a 19 años (082)",35,,,,,,21,14
"De 20 a 24 años (083)",118,,,,,1,77,40
"De 25 a 29 años (084)",167,,,,,3,123,41
"De 30 a 34 años (085)",167,,,,,32,107,28
"De 35 a 39 años (086)",175,,,,,55,103,17
"De 40 a 44 años (087)",177,,,,3,69,83,22
"De 45 a 49 años (088)",157,,,,10,77,48,22
"De 50 y más años (089)",432,5,34,71,104,107,7,104
"Conviviente (090)",612,1,,11,21,138,331,110
"De 15 a 19 años (092)",21,,,,,,13,8
"De 20 a 24 años (093)",65,,,,,1,51,13
"De 25 a 29 años (094)",98,,,,,2,80,16
"De 30 a 34 años (095)",87,,,,,14,58,15
"De 35 a 39 años (096)",94,,,,,24,58,12
"De 40 a 44 años (097)",88,,,,,28,51,9
"De 45 a 49 años (098)",60,,,,4,29,17,10
"De 50 y más años (099)",99,1,,11,17,40,3,27
"Separado(a) (100)",87,1,4,4,9,26,24,19
"De 15 a 19 años (102)",2,,,,,,2,
"De 20 a 24 años (103)",8,,,,,,6,2
"De 25 a 29 años (104)",10,,,,,1,6,3
"De 30 a 34 años (105)",9,,,,,3,4,2
"De 35 a 39 años (106)",4,,,,,2,2,
"De 40 a 44 años (107)",8,,,,1,4,1,2
"De 45 a 49 años (108)",13,,,,1,7,3,2
"De 50 y más años (109)",33,1,4,4,7,9,,8
"Casado(a) (110)",481,1,10,29,59,152,163,67
"De 15 a 19 años (112)",3,,,,,,,3
"De 20 a 24 años (113)",12,,,,,,8,4
"De 25 a 29 años (114)",31,,,,,,26,5
"De 30 a 34 años (115)",52,,,,,12,36,4
"De 35 a 39 años (116)",63,,,,,25,35,3
"De 40 a 44 años (117)",68,,,,1,31,29,7
"De 45 a 49 años (118)",75,,,,5,36,25,9
"De 50 y más años (119)",177,1,10,29,53,48,4,32
"Viudo(a) (120)",117,2,19,24,23,14,6,29
"De 25 a 29 años (124)",1,,,,,,,1
"De 30 a 34 años (125)",4,,,,,,3,1
"De 35 a 39 años (126)",1,,,,,,1,
"De 40 a 44 años (127)",3,,,,,3,,
"De 45 a 49 años (128)",5,,,,,3,2,
"De 50 y más años (129)",103,2,19,24,23,8,,27
"Divorciado(a) (130)",5,,,,,,3,2
"De 20 a 24 años (133)",1,,,,,,,1
"De 30 a 34 años (135)",1,,,,,,1,
"De 35 a 39 años (136)",2,,,,,,2,
"De 40 a 44 años (137)",1,,,,,,,1
"Soltero(a) (140)",127,,1,3,5,14,42,62
"De 12 a 14 años (141)",1,,,,,,,1
"De 15 a 19 años (142)",9,,,,,,6,3
"De 20 a 24 años (143)",32,,,,,,12,20
"De 25 a 29 años (144)",27,,,,,,11,16
"De 30 a 34 años (145)",14,,,,,3,5,6
"De 35 a 39 años (146)",11,,,,,4,5,2
"De 40 a 44 años (147)",9,,,,1,3,2,3
"De 45 a 49 años (148)",4,,,,,2,1,1
"De 50 y más años (149)",20,,1,3,4,2,,10
,,,,,,,,
"RURAL (160)",2374,6,40,107,183,368,1214,456
"De 12 a 14 años (161)",4,,,,,,1,3
"De 15 a 19 años (162)",98,,,,,,69,29
"De 20 a 24 años (163)",288,,,,,,209,79
"De 25 a 29 años (164)",303,,,,,3,238,62
"De 30 a 34 años (165)",290,,,,,21,233,36
"De 35 a 39 años (166)",292,,,,1,49,217,25
"De 40 a 44 años (167)",247,,,,2,63,151,31
"De 45 a 49 años (168)",195,,,,6,85,77,27
"De 50 y más años (169)",657,6,40,107,174,147,19,164
"Conviviente (170)",1235,,6,24,50,150,798,207
"De 12 a 14 años (171)",4,,,,,,1,3
"De 15 a 19 años (172)",64,,,,,,45,19
"De 20 a 24 años (173)",215,,,,,,166,49
"De 25 a 29 años (174)",206,,,,,1,166,39
"De 30 a 34 años (175)",189,,,,,12,163,14
"De 35 a 39 años (176)",167,,,,1,23,128,15
"De 40 a 44 años (177)",121,,,,1,24,85,11
"De 45 a 49 años (178)",91,,,,5,38,34,14
"De 50 y más años (179)",178,,6,24,43,52,10,43
"Separado(a) (180)",135,,2,5,15,28,61,24
"De 15 a 19 años (182)",15,,,,,,13,2
"De 20 a 24 años (183)",20,,,,,,15,5
"De 25 a 29 años (184)",19,,,,,,13,6
"De 30 a 34 años (185)",7,,,,,1,5,1
"De 35 a 39 años (186)",10,,,,,3,6,1
"De 40 a 44 años (187)",15,,,,,6,7,2
"De 45 a 49 años (188)",9,,,,,6,2,1
"De 50 y más años (189)",40,,2,5,15,12,,6
"Casado(a) (190)",665,,15,37,83,146,287,97
"De 15 a 19 años (192)",5,,,,,,3,2
"De 20 a 24 años (193)",22,,,,,,17,5
"De 25 a 29 años (194)",50,,,,,1,44,5
"De 30 a 34 años (195)",73,,,,,6,58,9
"De 35 a 39 años (196)",93,,,,,18,70,5
"De 40 a 44 años (197)",82,,,,1,21,53,7
"De 45 a 49 años (198)",72,,,,1,34,33,4
"De 50 y más años (199)",268,,15,37,81,66,9,60
"Viudo(a) (200)",197,5,16,37,31,29,24,55
"De 20 a 24 años (203)",3,,,,,,2,1
"De 25 a 29 años (204)",3,,,,,,2,1
"De 30 a 34 años (205)",4,,,,,,2,2
"De 35 a 39 años (206)",11,,,,,3,8,
"De 40 a 44 años (207)",18,,,,,8,5,5
"De 45 a 49 años (208)",11,,,,,4,5,2
"De 50 y más años (209)",147,5,16,37,31,14,,44
"Divorciado(a) (210)",12,,1,2,1,4,2,2
"De 20 a 24 años (213)",1,,,,,,,1
"De 30 a 34 años (215)",1,,,,,,1,
"De 35 a 39 años (216)",1,,,,,,1,
"De 45 a 49 años (218)",2,,,,,2,,
"De 50 y más años (219)",7,,1,2,1,2,,1
"Soltero(a) (220)",130,1,,2,3,11,42,71
"De 15 a 19 años (222)",14,,,,,,8,6
"De 20 a 24 años (223)",27,,,,,,9,18
"De 25 a 29 años (224)",25,,,,,1,13,11
"De 30 a 34 años (225)",16,,,,,2,4,10
"De 35 a 39 años (226)",10,,,,,2,4,4
"De 40 a 44 años (227)",11,,,,,4,1,6
"De 45 a 49 años (228)",10,,,,,1,3,6
"De 50 y más años (229)",17,1,,2,3,1,,10
