"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 45 a 49 años (048)",260,,,,74,117,36,33
"De 50 y más años (049)",2660,68,282,581,648,287,7,787
"Divorciado(a) (050)",157,1,2,14,26,39,28,47
"De 15 a 19 años (052)",1,,,,,,1,
"De 20 a 24 años (053)",5,,,,,,4,1
"De 25 a 29 años (054)",6,,,,,1,4,1
"De 30 a 34 años (055)",18,,,,,6,6,6
"De 35 a 39 años (056)",12,,,,,4,5,3
"De 40 a 44 años (057)",19,,,,4,7,4,4
"De 45 a 49 años (058)",29,,,1,5,10,4,9
"De 50 y más años (059)",67,1,2,13,17,11,,23
"Soltero(a) (060)",4404,1,12,35,132,305,708,3211
"De 12 a 14 años (061)",7,,,,,,,7
"De 15 a 19 años (062)",110,,,,,,65,45
"De 20 a 24 años (063)",1357,,,,,3,220,1134
"De 25 a 29 años (064)",1190,,,,,27,200,963
"De 30 a 34 años (065)",597,,,,,71,120,406
"De 35 a 39 años (066)",385,,,,6,73,69,237
"De 40 a 44 años (067)",257,,,,22,68,27,140
"De 45 a 49 años (068)",170,,,1,41,44,7,77
"De 50 y más años (069)",331,1,12,34,63,19,,202
,,,,,,,,
"URBANA (080)",29150,67,357,1083,2757,6061,10461,8364
"De 12 a 14 años (081)",43,,,,,,1,42
"De 15 a 19 años (082)",576,,,,,,315,261
"De 20 a 24 años (083)",3388,,,,,9,1700,1679
"De 25 a 29 años (084)",4378,,,,,148,2589,1641
"De 30 a 34 años (085)",4031,,,,,619,2359,1053
"De 35 a 39 años (086)",3976,,,,33,1201,1926,816
"De 40 a 44 años (087)",3286,,,,182,1425,1068,611
"De 45 a 49 años (088)",2595,,,6,447,1284,427,431
"De 50 y más años (089)",6877,67,357,1077,2095,1375,76,1830
"Conviviente (090)",9376,1,8,60,230,1377,5340,2360
"De 12 a 14 años (091)",34,,,,,,1,33
"De 15 a 19 años (092)",389,,,,,,215,174
"De 20 a 24 años (093)",1754,,,,,4,1158,592
"De 25 a 29 años (094)",2218,,,,,73,1589,556
"De 30 a 34 años (095)",1828,,,,,244,1199,385
"De 35 a 39 años (096)",1373,,,,7,375,753,238
"De 40 a 44 años (097)",785,,,,20,296,327,142
"De 45 a 49 años (098)",439,,,1,49,220,88,81
"De 50 y más años (099)",556,1,8,59,154,165,10,159
"Separado(a) (100)",1841,1,16,61,212,488,622,441
"De 12 a 14 años (101)",1,,,,,,,1
"De 15 a 19 años (102)",41,,,,,,30,11
"De 20 a 24 años (103)",199,,,,,2,129,68
"De 25 a 29 años (104)",221,,,,,18,148,55
"De 30 a 34 años (105)",262,,,,,61,144,57
"De 35 a 39 años (106)",269,,,,2,109,101,57
"De 40 a 44 años (107)",227,,,,20,110,50,47
"De 45 a 49 años (108)",188,,,2,45,92,20,29
"De 50 y más años (109)",433,1,16,59,145,96,,116
"Casado(a) (110)",11579,13,92,477,1604,3437,3744,2212
"De 12 a 14 años (111)",1,,,,,,,1
"De 15 a 19 años (112)",56,,,,,,19,37
"De 20 a 24 años (113)",353,,,,,1,221,131
"De 25 a 29 años (114)",938,,,,,32,662,244
"De 30 a 34 años (115)",1377,,,,,233,886,258
"De 35 a 39 años (116)",1898,,,,17,596,978,307
"De 40 a 44 años (117)",1866,,,,99,864,634,269
"De 45 a 49 años (118)",1595,,,1,251,837,285,221
"De 50 y más años (119)",3495,13,92,476,1237,874,59,744
"Viudo(a) (120)",2651,50,232,440,581,473,144,731
"De 15 a 19 años (122)",2,,,,,,,2
"De 20 a 24 años (123)",10,,,,,,7,3
"De 25 a 29 años (124)",27,,,,,3,15,9
"De 30 a 34 años (125)",55,,,,,16,28,11
"De 35 a 39 años (126)",107,,,,2,56,31,18
"De 40 a 44 años (127)",177,,,,21,90,33,33
"De 45 a 49 años (128)",205,,,,63,95,23,24
"De 50 y más años (129)",2068,50,232,440,495,213,7,631
"Divorciado(a) (130)",132,1,2,12,22,38,25,32
"De 20 a 24 años (133)",5,,,,,,4,1
"De 25 a 29 años (134)",5,,,,,1,4,
"De 30 a 34 años (135)",15,,,,,6,5,4
"De 35 a 39 años (136)",11,,,,,4,5,2
"De 40 a 44 años (137)",16,,,,4,6,3,3
"De 45 a 49 años (138)",28,,,1,5,10,4,8
"De 50 y más años (139)",52,1,2,11,13,11,,14
"Soltero(a) (140)",3571,1,7,33,108,248,586,2588
"De 12 a 14 años (141)",7,,,,,,,7
"De 15 a 19 años (142)",88,,,,,,51,37
"De 20 a 24 años (143)",1067,,,,,2,181,884
"De 25 a 29 años (144)",969,,,,,21,171,777
"De 30 a 34 años (145)",494,,,,,59,97,338
"De 35 a 39 años (146)",318,,,,5,61,58,194
"De 40 a 44 años (147)",215,,,,18,59,21,117
"De 45 a 49 años (148)",140,,,1,34,30,7,68
"De 50 y más años (149)",273,1,7,32,51,16,,166
,,,,,,,,
"RURAL (160)",8233,22,101,341,758,1770,3127,2114
"De 12 a 14 años (161)",13,,,,,,,13
"De 15 a 19 años (162)",224,,,,,,137,87
"De 20 a 24 años (163)",1103,,,,,6,639,458
"De 25 a 29 años (164)",1231,,,,,58,792,381
"De 30 a 34 años (165)",960,,,,,157,584,219
"De 35 a 39 años (166)",1039,,,,12,319,517,191
"De 40 a 44 años (167)",849,,,,42,370,293,144
"De 45 a 49 años (168)",686,,,1,99,375,132,79
"De 50 y más años (169)",2128,22,101,340,605,485,33,542
"Conviviente (170)",3092,,4,32,108,548,1784,616
"De 12 a 14 años (171)",11,,,,,,,11
"De 15 a 19 años (172)",155,,,,,,93,62
"De 20 a 24 años (173)",607,,,,,5,452,150
"De 25 a 29 años (174)",647,,,,,32,498,117
"De 30 a 34 años (175)",486,,,,,75,333,78
"De 35 a 39 años (176)",457,,,,2,135,260,60
"De 40 a 44 años (177)",286,,,,11,125,114,36
"De 45 a 49 años (178)",174,,,,24,102,26,22
"De 50 y más años (179)",269,,4,32,71,74,8,80
"Separado(a) (180)",524,1,7,12,39,102,228,135
"De 12 a 14 años (181)",1,,,,,,,1
"De 15 a 19 años (182)",30,,,,,,22,8
"De 20 a 24 años (183)",83,,,,,,59,24
"De 25 a 29 años (184)",86,,,,,8,50,28
"De 30 a 34 años (185)",77,,,,,10,46,21
"De 35 a 39 años (186)",78,,,,1,25,32,20
"De 40 a 44 años (187)",42,,,,3,22,9,8
"De 45 a 49 años (188)",37,,,,6,20,7,4
"De 50 y más años (189)",90,1,7,12,29,17,3,21
"Casado(a) (190)",3002,3,35,152,412,933,933,534
"De 12 a 14 años (191)",1,,,,,,,1
"De 15 a 19 años (192)",16,,,,,,7,9
"De 20 a 24 años (193)",120,,,,,,87,33
"De 25 a 29 años (194)",262,,,,,12,204,46
"De 30 a 34 años (195)",273,,,,,57,172,44
"De 35 a 39 años (196)",403,,,,5,135,201,62
"De 40 a 44 años (197)",434,,,,20,195,154,65
"De 45 a 49 años (198)",389,,,1,51,217,86,34
"De 50 y más años (199)",1104,3,35,151,336,317,22,240
"Viudo(a) (200)",757,18,50,141,171,129,57,191
"De 20 a 24 años (203)",3,,,,,,2,1
"De 25 a 29 años (204)",14,,,,,,11,3
"De 30 a 34 años (205)",18,,,,,3,9,6
"De 35 a 39 años (206)",33,,,,3,12,13,5
"De 40 a 44 años (207)",42,,,,4,18,9,11
"De 45 a 49 años (208)",55,,,,11,22,13,9
"De 50 y más años (209)",592,18,50,141,153,74,,156
"Divorciado(a) (210)",25,,,2,4,1,3,15
"De 15 a 19 años (212)",1,,,,,,1,
"De 25 a 29 años (214)",1,,,,,,,1
"De 30 a 34 años (215)",3,,,,,,1,2
"De 35 a 39 años (216)",1,,,,,,,1
"De 40 a 44 años (217)",3,,,,,1,1,1
"De 45 a 49 años (218)",1,,,,,,,1
"De 50 y más años (219)",15,,,2,4,,,9
"Soltero(a) (220)",833,,5,2,24,57,122,623
"De 15 a 19 años (222)",22,,,,,,14,8
"De 20 a 24 años (223)",290,,,,,1,39,250
"De 25 a 29 años (224)",221,,,,,6,29,186
"De 30 a 34 años (225)",103,,,,,12,23,68
"De 35 a 39 años (226)",67,,,,1,12,11,43
"De 40 a 44 años (227)",42,,,,4,9,6,23
"De 45 a 49 años (228)",30,,,,7,14,,9
"De 50 y más años (229)",58,,5,2,12,3,,36
