"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",7997,268,3384,2303,1707,335
"Otra (034)",22,,18,4,,
"Ocupación no especificada (035)",291,1,94,87,81,28
,,,,,,
"URBANA (036)",18471,195,5581,7483,4420,792
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",83,,5,44,33,1
"Profes., científicos e intelectuales (038)",4116,,767,2446,885,18
"Técnicos de nivel medio y trab. asimilados (039)",1184,2,382,535,247,18
"Jefes y empleados de oficina (040)",1301,,442,566,285,8
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",2767,41,844,960,731,191
"Agricult. trabaj. calif.agrop. y pesqueros (042)",1543,2,304,503,472,262
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",1418,7,581,493,276,61
"Obreros construc., conf., papel, fab., instr. (044)",1399,1,469,534,365,30
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",4014,138,1554,1154,990,178
"Otra (046)",240,,76,119,45,
"Ocupación no especificada (047)",406,4,157,129,91,25
"Hombres (048)",11058,120,3351,4389,2709,489
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",69,,3,38,27,1
"Profes., científicos e intelectuales (050)",2205,,360,1265,565,15
"Técnicos de nivel medio y trab. asimilados (051)",755,1,259,316,164,15
"Jefes y empleados de oficina (052)",681,,188,299,186,8
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",1067,24,353,375,238,77
"Agricult. trabaj. calif.agrop. y pesqueros (054)",1253,1,254,429,371,198
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",1174,6,482,402,235,49
"Obreros construc., conf., papel, fab., instr. (056)",1369,1,456,525,357,30
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",2014,84,827,543,472,88
"Otra (058)",219,,58,116,45,
"Ocupación no especificada (059)",252,3,111,81,49,8
"Mujeres (060)",7413,75,2230,3094,1711,303
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",14,,2,6,6,
"Profes., científicos e intelectuales (062)",1911,,407,1181,320,3
"Técnicos de nivel medio y trab. asimilados (063)",429,1,123,219,83,3
"Jefes y empleados de oficina (064)",620,,254,267,99,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",1700,17,491,585,493,114
"Agricult. trabaj. calif.agrop. y pesqueros (066)",290,1,50,74,101,64
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",244,1,99,91,41,12
"Obreros construc., conf., papel, fab., instr. (068)",30,,13,9,8,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",2000,54,727,611,518,90
"Otra (070)",21,,18,3,,
"Ocupación no especificada (071)",154,1,46,48,42,17
,,,,,,
"RURAL (072)",26543,639,9384,7883,6342,2295
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",22,,2,10,7,3
"Profes., científicos e intelectuales (074)",379,,121,182,75,1
"Técnicos de nivel medio y trab. asimilados (075)",126,,46,50,28,2
"Jefes y empleados de oficina (076)",94,,40,33,20,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",424,2,181,141,84,16
"Agricult. trabaj. calif.agrop. y pesqueros (078)",13278,13,3070,4364,4052,1779
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",1474,116,641,420,240,57
"Obreros construc., conf., papel, fab., instr. (080)",405,,142,161,95,7
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",9987,508,5021,2417,1643,398
"Otra (082)",3,,2,1,,
"Ocupación no especificada (083)",351,,118,104,98,31
"Hombres (084)",16531,315,5501,5032,4106,1577
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",20,,,10,7,3
"Profes., científicos e intelectuales (086)",259,,65,128,65,1
"Técnicos de nivel medio y trab. asimilados (087)",101,,38,34,27,2
"Jefes y empleados de oficina (088)",69,,21,27,20,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",233,1,89,83,50,10
"Agricult. trabaj. calif.agrop. y pesqueros (090)",10847,11,2536,3664,3270,1366
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",396,9,177,137,59,14
"Obreros construc., conf., papel, fab., instr. (092)",400,,139,159,95,7
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",3990,294,2364,725,454,153
"Otra (094)",2,,2,,,
"Ocupación no especificada (095)",214,,70,65,59,20
"Mujeres (096)",10012,324,3883,2851,2236,718
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",2,,2,,,
"Profes., científicos e intelectuales (098)",120,,56,54,10,
"Técnicos de nivel medio y trab. asimilados (099)",25,,8,16,1,
"Jefes y empleados de oficina (100)",25,,19,6,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",191,1,92,58,34,6
"Agricult. trabaj. calif.agrop. y pesqueros (102)",2431,2,534,700,782,413
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",1078,107,464,283,181,43
"Obreros construc., conf., papel, fab., instr. (104)",5,,3,2,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",5997,214,2657,1692,1189,245
"Otra (106)",1,,,1,,
"Ocupación no especificada (107)",137,,48,39,39,11
