"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Otras activ. serv.comun.soc y personales (128)",29,10,,19,,,
"Hogares privados con servicio doméstico (129)",39,,,,,,39
"Actividad economica no especificada (131)",102,27,6,55,,14,
,,,,,,,
"RURAL (132)",10321,317,951,5200,54,3771,28
"Agric., ganadería, caza y silvicultura (133)",9185,4,797,4669,43,3672,
"Pesca (134)",2,,,1,,1,
"Explotación de minas y canteras (135)",21,4,9,,7,1,
"Industrias manufactureras (136)",53,3,10,36,,4,
"Suministro de electricidad, gas y agua (137)",4,,4,,,,
"Construcción (138)",110,3,81,18,,8,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",254,25,1,206,,22,
"Venta, mant.y rep. veh.autom y motoc. (140)",9,1,1,6,,1,
"Comercio al por mayor (141)",8,2,,6,,,
"Comercio al por menor (142)",237,22,,194,,21,
"Hoteles y restaurantes (143)",44,9,2,32,,1,
"Trans., almac. y comunicaciones (144)",51,16,8,26,,1,
"Activid.inmobil., empres. y alquileres (146)",16,11,1,4,,,
"Admin.pub. y defensa; p. segur soc.afil (147)",61,43,18,,,,
"Enseñanza (148)",139,125,,9,2,3,
"Servicios sociales y de salud (149)",40,37,2,1,,,
"Otras activ. serv.comun.soc y personales (150)",20,11,,8,,1,
"Hogares privados con servicio doméstico (151)",28,,,,,,28
"Actividad economica no especificada (153)",293,26,18,190,2,57,
"Hombres (154)",7239,219,690,4264,44,2016,6
"Agric., ganadería, caza y silvicultura (155)",6498,4,555,3933,35,1971,
"Explotación de minas y canteras (157)",21,4,9,,7,1,
"Industrias manufactureras (158)",43,3,9,27,,4,
"Suministro de electricidad, gas y agua (159)",4,,4,,,,
"Construcción (160)",106,3,79,17,,7,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",172,14,1,147,,10,
"Venta, mant.y rep. veh.autom y motoc. (162)",9,1,1,6,,1,
"Comercio al por mayor (163)",6,1,,5,,,
"Comercio al por menor (164)",157,12,,136,,9,
"Hoteles y restaurantes (165)",16,2,1,12,,1,
"Trans., almac. y comunicaciones (166)",50,16,8,25,,1,
"Activid.inmobil., empres. y alquileres (168)",12,9,1,2,,,
"Admin.pub. y defensa; p. segur soc.afil (169)",50,36,14,,,,
"Enseñanza (170)",98,87,,7,2,2,
"Servicios sociales y de salud (171)",18,17,,1,,,
"Otras activ. serv.comun.soc y personales (172)",15,10,,5,,,
"Hogares privados con servicio doméstico (173)",6,,,,,,6
"Actividad economica no especificada (175)",130,14,9,88,,19,
"Mujeres (176)",3082,98,261,936,10,1755,22
"Agric., ganadería, caza y silvicultura (177)",2687,,242,736,8,1701,
"Pesca (178)",2,,,1,,1,
"Industrias manufactureras (180)",10,,1,9,,,
"Construcción (182)",4,,2,1,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",82,11,,59,,12,
"Comercio al por mayor (185)",2,1,,1,,,
"Comercio al por menor (186)",80,10,,58,,12,
"Hoteles y restaurantes (187)",28,7,1,20,,,
"Trans., almac. y comunicaciones (188)",1,,,1,,,
"Activid.inmobil., empres. y alquileres (190)",4,2,,2,,,
"Admin.pub. y defensa; p. segur soc.afil (191)",11,7,4,,,,
"Enseñanza (192)",41,38,,2,,1,
"Servicios sociales y de salud (193)",22,20,2,,,,
"Otras activ. serv.comun.soc y personales (194)",5,1,,3,,1,
"Hogares privados con servicio doméstico (195)",22,,,,,,22
"Actividad economica no especificada (197)",163,12,9,102,2,38,
