"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Ocupación no especificada (035)",232,,75,66,63,28
,,,,,,
"URBANA (036)",3099,31,745,1221,849,253
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",31,,4,12,12,3
"Profes., científicos e intelectuales (038)",597,,76,345,172,4
"Técnicos de nivel medio y trab. asimilados (039)",91,,21,44,25,1
"Jefes y empleados de oficina (040)",116,,35,47,30,4
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",424,7,100,172,104,41
"Agricult. trabaj. calif.agrop. y pesqueros (042)",586,1,116,175,191,103
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",207,,56,66,65,20
"Obreros construc., conf., papel, fab., instr. (044)",198,,54,87,49,8
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",679,22,237,214,156,50
"Otra (046)",49,,5,25,19,
"Ocupación no especificada (047)",121,1,41,34,26,19
"Hombres (048)",2104,19,499,796,589,201
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",28,,3,12,10,3
"Profes., científicos e intelectuales (050)",297,,33,175,87,2
"Técnicos de nivel medio y trab. asimilados (051)",60,,14,23,22,1
"Jefes y empleados de oficina (052)",64,,13,30,17,4
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",206,6,50,75,53,22
"Agricult. trabaj. calif.agrop. y pesqueros (054)",540,1,108,163,174,94
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",166,,50,52,48,16
"Obreros construc., conf., papel, fab., instr. (056)",186,,52,82,46,6
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",449,11,155,143,99,41
"Otra (058)",49,,5,25,19,
"Ocupación no especificada (059)",59,1,16,16,14,12
"Mujeres (060)",995,12,246,425,260,52
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",3,,1,,2,
"Profes., científicos e intelectuales (062)",300,,43,170,85,2
"Técnicos de nivel medio y trab. asimilados (063)",31,,7,21,3,
"Jefes y empleados de oficina (064)",52,,22,17,13,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",218,1,50,97,51,19
"Agricult. trabaj. calif.agrop. y pesqueros (066)",46,,8,12,17,9
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",41,,6,14,17,4
"Obreros construc., conf., papel, fab., instr. (068)",12,,2,5,3,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",230,11,82,71,57,9
"Ocupación no especificada (071)",62,,25,18,12,7
,,,,,,
"RURAL (072)",11825,151,3536,3830,2938,1370
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",14,,3,8,3,
"Profes., científicos e intelectuales (074)",376,,51,217,107,1
"Técnicos de nivel medio y trab. asimilados (075)",61,,20,32,8,1
"Jefes y empleados de oficina (076)",42,,18,19,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",164,4,39,68,39,14
"Agricult. trabaj. calif.agrop. y pesqueros (078)",6189,25,1303,2013,1823,1025
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",274,5,92,86,68,23
"Obreros construc., conf., papel, fab., instr. (080)",164,,61,69,30,4
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",4273,117,1874,1238,775,269
"Otra (082)",8,,2,5,1,
"Ocupación no especificada (083)",260,,73,75,79,33
"Hombres (084)",10379,111,3086,3345,2568,1269
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",10,,2,5,3,
"Profes., científicos e intelectuales (086)",229,,26,132,70,1
"Técnicos de nivel medio y trab. asimilados (087)",44,,11,25,7,1
"Jefes y empleados de oficina (088)",31,,13,14,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",91,1,17,41,22,10
"Agricult. trabaj. calif.agrop. y pesqueros (090)",5927,22,1230,1955,1727,993
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",128,1,35,42,36,14
"Obreros construc., conf., papel, fab., instr. (092)",162,,60,69,29,4
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",3659,87,1667,1030,641,234
"Otra (094)",8,,2,5,1,
"Ocupación no especificada (095)",90,,23,27,28,12
"Mujeres (096)",1446,40,450,485,370,101
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",4,,1,3,,
"Profes., científicos e intelectuales (098)",147,,25,85,37,
"Técnicos de nivel medio y trab. asimilados (099)",17,,9,7,1,
"Jefes y empleados de oficina (100)",11,,5,5,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",73,3,22,27,17,4
"Agricult. trabaj. calif.agrop. y pesqueros (102)",262,3,73,58,96,32
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",146,4,57,44,32,9
"Obreros construc., conf., papel, fab., instr. (104)",2,,1,,1,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",614,30,207,208,134,35
"Ocupación no especificada (107)",170,,50,48,51,21
