"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Miembros p.ejec. y leg.direct., adm.pub.y emp (037)",142,,,4,12,8,39,7,72
"Profes., científicos e intelectuales (038)",5535,,,,183,239,1804,637,2672
"Técnicos de nivel medio ytrab.asimilados (039)",2226,,,73,431,355,759,217,391
"Jefes y empleados de oficina (040)",2607,,,27,628,267,815,309,561
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",7450,108,14,1774,3636,516,778,285,339
"Agricult.trabaj. calif.agrop. y pesquros (042)",4956,152,3,2181,2096,133,193,70,128
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",3941,55,5,837,2042,283,478,101,140
"Obreros. construc., conf., papel, fab., instr (044)",6964,45,9,1388,4071,462,525,244,220
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",11659,335,27,3570,5780,641,710,303,293
"Otra (046)",1049,,,,213,52,524,48,212
"Ocupación no especificada (047)",1420,26,2,325,641,86,123,67,150
"Hombres (048)",33508,496,42,7509,14964,2012,3783,1529,3173
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",102,,,4,9,3,29,5,52
"Profes., científicos e intelectuales (050)",2567,,,,40,77,638,364,1448
"Técnicos de nivel medio ytrab.asimilados (051)",1363,,,39,252,263,419,138,252
"Jefes y empleados de oficina (052)",1213,,,21,365,114,269,150,294
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",3865,43,6,792,2020,249,371,186,198
"Agricult.trabaj. calif.agrop. y pesquros (054)",4803,145,3,2125,2031,132,181,68,118
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",3127,40,5,618,1625,234,401,83,121
"Obreros. construc., conf., papel, fab., instr (056)",6851,45,8,1370,4021,449,505,242,211
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",7817,209,19,2380,4018,406,397,202,186
"Otra (058)",1031,,,,213,50,513,48,207
"Ocupación no especificada (059)",769,14,1,160,370,35,60,43,86
"Mujeres (060)",14441,225,18,2670,4769,1030,2965,759,2005
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",40,,,,3,5,10,2,20
"Profes., científicos e intelectuales (062)",2968,,,,143,162,1166,273,1224
"Técnicos de nivel medio ytrab.asimilados (063)",863,,,34,179,92,340,79,139
"Jefes y empleados de oficina (064)",1394,,,6,263,153,546,159,267
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",3585,65,8,982,1616,267,407,99,141
"Agricult.trabaj. calif.agrop. y pesquros (066)",153,7,,56,65,1,12,2,10
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",814,15,,219,417,49,77,18,19
"Obreros. construc., conf., papel, fab., instr (068)",113,,1,18,50,13,20,2,9
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",3842,126,8,1190,1762,235,313,101,107
"Otra (070)",18,,,,,2,11,,5
"Ocupación no especificada (071)",651,12,1,165,271,51,63,24,64
,,,,,,,,,
"RURAL (072)",3780,145,9,1531,1540,99,302,64,90
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",13,,,1,1,,6,,5
"Profes., científicos e intelectuales (074)",184,,,1,15,8,112,9,39
"Técnicos de nivel medio ytrab.asimilados (075)",52,,,4,10,5,21,7,5
"Jefes y empleados de oficina (076)",76,,,3,28,8,25,5,7
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",212,5,,71,104,10,10,8,4
"Agricult.trabaj. calif.agrop. y pesquros (078)",1175,81,2,728,323,9,18,7,7
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",162,4,,46,76,8,19,8,1
"Obreros. construc., conf., papel, fab., instr (080)",277,3,,65,160,15,23,6,5
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",1592,49,7,603,813,34,57,14,15
"Otra (082)",8,,,,1,1,5,,1
"Ocupación no especificada (083)",29,3,,9,9,1,6,,1
"Hombres (084)",3221,134,9,1366,1356,78,175,45,58
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",12,,,1,1,,6,,4
"Profes., científicos e intelectuales (086)",60,,,,4,4,31,4,17
"Técnicos de nivel medio ytrab.asimilados (087)",34,,,3,8,5,10,4,4
"Jefes y empleados de oficina (088)",31,,,2,14,3,7,1,4
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",110,3,,29,62,4,5,5,2
"Agricult.trabaj. calif.agrop. y pesquros (090)",1160,81,2,717,319,9,18,7,7
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",119,1,,30,56,7,18,6,1
"Obreros. construc., conf., papel, fab., instr (092)",273,2,,65,157,15,23,6,5
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",1399,46,7,513,731,29,49,12,12
"Otra (094)",8,,,,1,1,5,,1
"Ocupación no especificada (095)",15,1,,6,3,1,3,,1
"Mujeres (096)",559,11,,165,184,21,127,19,32
"Miembros p.ejec. y leg.direct., adm.pub.y emp (097)",1,,,,,,,,1
"Profes., científicos e intelectuales (098)",124,,,1,11,4,81,5,22
"Técnicos de nivel medio ytrab.asimilados (099)",18,,,1,2,,11,3,1
"Jefes y empleados de oficina (100)",45,,,1,14,5,18,4,3
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",102,2,,42,42,6,5,3,2
"Agricult.trabaj. calif.agrop. y pesquros (102)",15,,,11,4,,,,
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",43,3,,16,20,1,1,2,
"Obreros. construc., conf., papel, fab., instr (104)",4,1,,,3,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",193,3,,90,82,5,8,2,3
"Ocupación no especificada (107)",14,2,,3,6,,3,,
