"CUADRO Nº 4: POBLACIÓN EN VIVIENDAS PARTICULARES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO Y TIPO DE VIVIENDA",,,
,,,
"DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",TOTAL,ÁREA,
,,URBANA,RURAL
,,,
"Provincia PARURO (000)",30753,10445,20308
"Casa independiente (001)",27092,10362,16730
"Vivienda en casa de vecindad (004)",68,68,
"Choza o cabaña (005)",3572,,3572
"Local no dest.para hab. humana (007)",18,14,4
"Otro tipo (008)",3,1,2
