"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Industrias manufactureras (048)",73,9,,22,27,3,4,5,3
"Construcción (050)",5,,,,3,1,,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",623,62,,226,226,33,42,18,16
"Venta, mant.y rep. veh.autom.y motoc. (052)",8,,,1,4,,,1,2
"Comercio al por mayor (053)",26,1,,4,13,1,4,2,1
"Comercio al por menor (054)",589,61,,221,209,32,38,15,13
"Hoteles y restaurantes (055)",264,31,,102,94,8,14,8,7
"Trans., almac. y comunicaciones (056)",13,,,1,3,2,2,3,2
"Intermediación financiera (057)",2,,,,,,,,2
"Activid.inmobil., empres. y de alquiler (058)",20,,,1,5,3,1,3,7
"Admin.pub. y defensa; p. segur.soc.afil (059)",54,,,5,6,6,6,5,26
"Enseñanza (060)",183,,,,16,12,68,8,79
"Servicios sociales y de salud (061)",92,1,,3,12,6,26,1,43
"Otras activ. serv.comun.soc y personales (062)",66,9,,14,28,4,6,,5
"Hogares privados con servicio doméstico (063)",159,29,,61,58,6,3,,2
"Actividad economica no especificada (065)",213,67,1,91,33,6,6,4,5
,,,,,,,,,
"URBANA (066)",5083,341,6,1688,1884,221,349,151,443
"Agric., ganadería, caza y silvicultura (067)",1817,206,5,943,603,26,16,7,11
"Explotación de minas y canteras (069)",44,,,6,20,3,5,1,9
"Industrias manufactureras (070)",248,5,,72,132,11,12,8,8
"Suministro de electricidad, gas y agua (071)",2,,,1,1,,,,
"Construcción (072)",309,7,,101,162,12,8,7,12
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",938,51,,282,388,59,71,41,46
"Venta, mant.y rep. veh.autom.y motoc. (074)",73,,,10,31,7,10,4,11
"Comercio al por mayor (075)",48,,,7,19,5,5,7,5
"Comercio al por menor (076)",817,51,,265,338,47,56,30,30
"Hoteles y restaurantes (077)",255,22,,90,96,8,16,13,10
"Trans., almac. y comunicaciones (078)",467,6,1,78,292,24,26,19,21
"Intermediación financiera (079)",5,,,,,,1,1,3
"Activid.inmobil., empres. y de alquiler (080)",60,,,1,13,7,9,9,21
"Admin.pub. y defensa; p. segur.soc.afil (081)",153,1,,14,29,12,25,16,56
"Enseñanza (082)",339,1,,1,25,21,114,15,162
"Servicios sociales y de salud (083)",111,1,,1,14,8,26,4,57
"Otras activ. serv.comun.soc y personales (084)",112,5,,24,46,17,6,5,9
"Hogares privados con servicio doméstico (085)",94,14,,36,34,4,4,,2
"Actividad economica no especificada (087)",129,22,,38,29,9,10,5,16
"Hombres (088)",3683,197,6,1291,1461,150,206,102,270
"Agric., ganadería, caza y silvicultura (089)",1653,164,5,867,562,25,15,6,9
"Explotación de minas y canteras (091)",44,,,6,20,3,5,1,9
"Industrias manufactureras (092)",201,3,,61,111,9,8,4,5
"Suministro de electricidad, gas y agua (093)",2,,,1,1,,,,
"Construcción (094)",304,7,,101,159,11,8,7,11
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",457,7,,125,199,33,35,25,33
"Venta, mant.y rep. veh.autom.y motoc. (096)",66,,,9,28,7,10,3,9
"Comercio al por mayor (097)",29,,,4,10,4,1,6,4
"Comercio al por menor (098)",362,7,,112,161,22,24,16,20
"Hoteles y restaurantes (099)",53,1,,11,26,2,4,6,3
"Trans., almac. y comunicaciones (100)",457,6,1,77,289,23,25,16,20
"Intermediación financiera (101)",3,,,,,,1,1,1
"Activid.inmobil., empres. y de alquiler (102)",42,,,,8,5,9,6,14
"Admin.pub. y defensa; p. segur.soc.afil (103)",112,1,,14,26,6,21,11,33
"Enseñanza (104)",187,1,,1,11,12,60,9,93
"Servicios sociales y de salud (105)",39,,,1,4,2,8,3,21
"Otras activ. serv.comun.soc y personales (106)",56,,,10,21,13,1,5,6
"Hogares privados con servicio doméstico (107)",12,3,,3,5,,1,,
"Actividad economica no especificada (109)",61,4,,13,19,6,5,2,12
"Mujeres (110)",1400,144,,397,423,71,143,49,173
"Agric., ganadería, caza y silvicultura (111)",164,42,,76,41,1,1,1,2
"Industrias manufactureras (114)",47,2,,11,21,2,4,4,3
"Construcción (116)",5,,,,3,1,,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",481,44,,157,189,26,36,16,13
"Venta, mant.y rep. veh.autom.y motoc. (118)",7,,,1,3,,,1,2
"Comercio al por mayor (119)",19,,,3,9,1,4,1,1
"Comercio al por menor (120)",455,44,,153,177,25,32,14,10
"Hoteles y restaurantes (121)",202,21,,79,70,6,12,7,7
"Trans., almac. y comunicaciones (122)",10,,,1,3,1,1,3,1
"Intermediación financiera (123)",2,,,,,,,,2
"Activid.inmobil., empres. y de alquiler (124)",18,,,1,5,2,,3,7
"Admin.pub. y defensa; p. segur.soc.afil (125)",41,,,,3,6,4,5,23
"Enseñanza (126)",152,,,,14,9,54,6,69
"Servicios sociales y de salud (127)",72,1,,,10,6,18,1,36
"Otras activ. serv.comun.soc y personales (128)",56,5,,14,25,4,5,,3
"Hogares privados con servicio doméstico (129)",82,11,,33,29,4,3,,2
"Actividad economica no especificada (131)",68,18,,25,10,3,5,3,4
,,,,,,,,,
"RURAL (132)",10795,1534,17,6688,2209,83,128,37,99
"Agric., ganadería, caza y silvicultura (133)",9472,1408,16,6172,1790,29,31,12,14
"Pesca (134)",2,,,1,1,,,,
"Explotación de minas y canteras (135)",81,1,,57,14,3,3,1,2
"Industrias manufactureras (136)",94,7,,39,41,3,2,2,
"Construcción (138)",156,7,,69,64,6,7,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",295,24,,130,100,15,15,5,6
"Venta, mant.y rep. veh.autom.y motoc. (140)",25,,,3,10,3,8,1,
"Comercio al por mayor (141)",13,1,,4,7,,,1,
"Comercio al por menor (142)",257,23,,123,83,12,7,3,6
"Hoteles y restaurantes (143)",76,10,,27,29,3,4,1,2
"Trans., almac. y comunicaciones (144)",132,1,,49,67,4,7,1,3
"Intermediación financiera (145)",4,,,2,,,1,1,
"Activid.inmobil., empres. y de alquiler (146)",17,,,2,6,2,2,3,2
"Admin.pub. y defensa; p. segur.soc.afil (147)",40,,,12,9,2,4,1,12
"Enseñanza (148)",96,,,,8,7,39,4,38
"Servicios sociales y de salud (149)",29,,,3,2,,10,,14
"Otras activ. serv.comun.soc y personales (150)",30,5,,5,11,4,1,,4
"Hogares privados con servicio doméstico (151)",89,20,,32,35,2,,,
"Actividad economica no especificada (153)",182,51,1,88,32,3,2,3,2
"Hombres (154)",9258,1107,11,5943,1949,61,88,29,70
"Agric., ganadería, caza y silvicultura (155)",8466,1087,11,5632,1659,27,27,11,12
"Pesca (156)",2,,,1,1,,,,
"Explotación de minas y canteras (157)",81,1,,57,14,3,3,1,2
"Industrias manufactureras (158)",68,,,28,35,2,2,1,
"Construcción (160)",156,7,,69,64,6,7,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",153,6,,61,63,8,9,3,3
"Venta, mant.y rep. veh.autom.y motoc. (162)",24,,,3,9,3,8,1,
"Comercio al por mayor (163)",6,,,3,3,,,,
"Comercio al por menor (164)",123,6,,55,51,5,1,2,3
"Hoteles y restaurantes (165)",14,,,4,5,1,2,,2
"Trans., almac. y comunicaciones (166)",129,1,,49,67,3,6,1,2
"Intermediación financiera (167)",4,,,2,,,1,1,
"Activid.inmobil., empres. y de alquiler (168)",15,,,2,6,1,1,3,2
"Admin.pub. y defensa; p. segur.soc.afil (169)",27,,,7,6,2,2,1,9
"Enseñanza (170)",65,,,,6,4,25,2,28
"Servicios sociales y de salud (171)",9,,,,,,2,,7
"Otras activ. serv.comun.soc y personales (172)",20,1,,5,8,4,,,2
"Hogares privados con servicio doméstico (173)",12,2,,4,6,,,,
"Actividad economica no especificada (175)",37,2,,22,9,,1,2,1
"Mujeres (176)",1537,427,6,745,260,22,40,8,29
"Agric., ganadería, caza y silvicultura (177)",1006,321,5,540,131,2,4,1,2
"Industrias manufactureras (180)",26,7,,11,6,1,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",142,18,,69,37,7,6,2,3
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,,,,1,,,,
"Comercio al por mayor (185)",7,1,,1,4,,,1,
"Comercio al por menor (186)",134,17,,68,32,7,6,1,3
"Hoteles y restaurantes (187)",62,10,,23,24,2,2,1,
"Trans., almac. y comunicaciones (188)",3,,,,,1,1,,1
"Activid.inmobil., empres. y de alquiler (190)",2,,,,,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",13,,,5,3,,2,,3
"Enseñanza (192)",31,,,,2,3,14,2,10
"Servicios sociales y de salud (193)",20,,,3,2,,8,,7
"Otras activ. serv.comun.soc y personales (194)",10,4,,,3,,1,,2
"Hogares privados con servicio doméstico (195)",77,18,,28,29,2,,,
"Actividad economica no especificada (197)",145,49,1,66,23,3,1,1,1
