"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Agricult.trabaj.calif.agrop.y pesqueros (097)",8247,,,7712,535,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",92,,29,55,4,4,,
"Obreros construc.,conf.,papel, fab., instr. (099)",274,28,92,147,4,3,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",7659,14,5411,27,,2202,5,
"Otra (101)",10,10,,,,,,
"Ocupación no especificada (102)",33,3,7,17,2,4,,
"Desocupado (103)",520,,,,,,,520
"Mujeres (104)",2122,255,501,636,18,550,61,101
"Profes., científicos e intelectuales (106)",181,179,,2,,,,
"Técnicos de nivel medio y trab. asimilados (107)",35,31,,2,1,1,,
"Jefes y empleados de oficina (108)",13,13,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",154,7,5,129,1,12,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",384,,,370,14,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",32,,5,23,,4,,
"Obreros construc.,conf.,papel, fab., instr. (112)",1,,1,,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",1104,21,479,45,,498,61,
"Ocupación no especificada (115)",117,4,11,65,2,35,,
"Desocupado (116)",101,,,,,,,101
