"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Ocupación no especificada (035)",223,,62,63,61,37
,,,,,,
"URBANA (036)",6645,81,1958,2426,1627,553
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",39,,8,19,12,
"Profes., científicos e intelectuales (038)",620,,120,356,137,7
"Técnicos de nivel medio y trab. asimilados (039)",207,,70,91,43,3
"Jefes y empleados de oficina (040)",265,,102,108,52,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",815,3,232,328,192,60
"Agricult. trabaj. calif.agrop. y pesqueros (042)",1223,7,183,346,427,260
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",428,5,166,135,101,21
"Obreros construc., conf., papel, fab., instr. (044)",664,1,215,298,144,6
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",2059,65,766,624,449,155
"Otra (046)",34,,2,23,9,
"Ocupación no especificada (047)",291,,94,98,61,38
"Hombres (048)",4564,53,1369,1638,1117,387
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",29,,4,16,9,
"Profes., científicos e intelectuales (050)",348,,63,188,90,7
"Técnicos de nivel medio y trab. asimilados (051)",137,,43,60,32,2
"Jefes y empleados de oficina (052)",151,,41,70,37,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",313,3,89,122,68,31
"Agricult. trabaj. calif.agrop. y pesqueros (054)",1006,4,156,291,342,213
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",379,5,151,116,86,21
"Obreros construc., conf., papel, fab., instr. (056)",658,1,212,296,143,6
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",1370,40,552,406,280,92
"Otra (058)",34,,2,23,9,
"Ocupación no especificada (059)",139,,56,50,21,12
"Mujeres (060)",2081,28,589,788,510,166
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",10,,4,3,3,
"Profes., científicos e intelectuales (062)",272,,57,168,47,
"Técnicos de nivel medio y trab. asimilados (063)",70,,27,31,11,1
"Jefes y empleados de oficina (064)",114,,61,38,15,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",502,,143,206,124,29
"Agricult. trabaj. calif.agrop. y pesqueros (066)",217,3,27,55,85,47
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",49,,15,19,15,
"Obreros construc., conf., papel, fab., instr. (068)",6,,3,2,1,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",689,25,214,218,169,63
"Ocupación no especificada (071)",152,,38,48,40,26
,,,,,,
"RURAL (072)",4400,65,1410,1420,1009,496
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",10,,2,2,6,
"Profes., científicos e intelectuales (074)",181,,59,90,30,2
"Técnicos de nivel medio y trab. asimilados (075)",83,,33,37,12,1
"Jefes y empleados de oficina (076)",62,,24,20,18,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",198,2,76,61,41,18
"Agricult. trabaj. calif.agrop. y pesqueros (078)",1408,4,250,408,442,304
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",321,1,131,143,45,1
"Obreros construc., conf., papel, fab., instr. (080)",232,,63,115,48,6
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",1544,58,633,401,305,147
"Otra (082)",8,,,7,1,
"Ocupación no especificada (083)",353,,139,136,61,17
"Hombres (084)",3426,43,1099,1144,759,381
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",7,,,2,5,
"Profes., científicos e intelectuales (086)",128,,44,59,23,2
"Técnicos de nivel medio y trab. asimilados (087)",70,,28,30,11,1
"Jefes y empleados de oficina (088)",45,,13,15,17,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",90,1,35,28,17,9
"Agricult. trabaj. calif.agrop. y pesqueros (090)",1160,1,191,347,365,256
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",313,1,129,140,42,1
"Obreros construc., conf., papel, fab., instr. (092)",230,,62,115,47,6
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",1093,40,482,280,191,100
"Otra (094)",8,,,7,1,
"Ocupación no especificada (095)",282,,115,121,40,6
"Mujeres (096)",974,22,311,276,250,115
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",3,,2,,1,
"Profes., científicos e intelectuales (098)",53,,15,31,7,
"Técnicos de nivel medio y trab. asimilados (099)",13,,5,7,1,
"Jefes y empleados de oficina (100)",17,,11,5,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",108,1,41,33,24,9
"Agricult. trabaj. calif.agrop. y pesqueros (102)",248,3,59,61,77,48
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",8,,2,3,3,
"Obreros construc., conf., papel, fab., instr. (104)",2,,1,,1,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",451,18,151,121,114,47
"Ocupación no especificada (107)",71,,24,15,21,11
