"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"De 35 a 39 años (045)",4122,2039,2083,1557,754,803,2565,1285,1280
"35 años (046)",887,437,450,331,165,166,556,272,284
"36 años (047)",800,374,426,292,129,163,508,245,263
"37 años (048)",823,423,400,302,144,158,521,279,242
"38 años (049)",878,439,439,361,172,189,517,267,250
"39 años (050)",734,366,368,271,144,127,463,222,241
"De 40 a 44 años (051)",3744,1898,1846,1384,675,709,2360,1223,1137
"40 años (052)",1020,511,509,373,179,194,647,332,315
"41 años (053)",607,328,279,229,115,114,378,213,165
"42 años (054)",892,456,436,336,179,157,556,277,279
"43 años (055)",628,305,323,239,105,134,389,200,189
"44 años (056)",597,298,299,207,97,110,390,201,189
"De 45 a 49 años (057)",3136,1584,1552,1149,578,571,1987,1006,981
"45 años (058)",758,367,391,287,144,143,471,223,248
"46 años (059)",640,330,310,234,115,119,406,215,191
"47 años (060)",636,332,304,257,128,129,379,204,175
"48 años (061)",659,347,312,200,110,90,459,237,222
"49 años (062)",443,208,235,171,81,90,272,127,145
"De 50 a 54 años (063)",2498,1224,1274,881,436,445,1617,788,829
"50 años (064)",635,299,336,206,91,115,429,208,221
"51 años (065)",352,195,157,114,67,47,238,128,110
"52 años (066)",549,275,274,213,110,103,336,165,171
"53 años (067)",443,206,237,172,82,90,271,124,147
"54 años (068)",519,249,270,176,86,90,343,163,180
"De 55 a 59 años (069)",1935,968,967,670,321,349,1265,647,618
"55 años (070)",410,179,231,143,58,85,267,121,146
"56 años (071)",467,238,229,158,77,81,309,161,148
"57 años (072)",426,238,188,137,68,69,289,170,119
"58 años (073)",380,179,201,127,57,70,253,122,131
"59 años (074)",252,134,118,105,61,44,147,73,74
"De 60 a 64 años (075)",1495,700,795,510,231,279,985,469,516
"60 años (076)",487,222,265,159,71,88,328,151,177
"61 años (077)",162,82,80,55,26,29,107,56,51
"62 años (078)",296,150,146,90,45,45,206,105,101
"63 años (079)",278,123,155,109,47,62,169,76,93
"64 años (080)",272,123,149,97,42,55,175,81,94
"De 65 y más años (081)",4130,1875,2255,1494,653,841,2636,1222,1414
"65 años (082)",366,166,200,106,51,55,260,115,145
"66 años (083)",239,108,131,98,44,54,141,64,77
"67 años (084)",271,137,134,105,47,58,166,90,76
"68 años (085)",264,133,131,81,37,44,183,96,87
"69 años (086)",154,66,88,58,23,35,96,43,53
"70 años (087)",385,148,237,129,48,81,256,100,156
"71 años (088)",102,55,47,36,19,17,66,36,30
"72 años (089)",189,86,103,63,25,38,126,61,65
"73 años (090)",133,58,75,62,23,39,71,35,36
"74 años (091)",178,95,83,72,38,34,106,57,49
"75 años (092)",234,107,127,87,34,53,147,73,74
"76 años (093)",130,64,66,67,29,38,63,35,28
"77 años (094)",97,44,53,40,19,21,57,25,32
"78 años (095)",226,110,116,71,36,35,155,74,81
"79 años (096)",72,35,37,26,12,14,46,23,23
"80 años (097)",252,90,162,73,30,43,179,60,119
"81 años (098)",46,16,30,18,5,13,28,11,17
"82 años (099)",96,49,47,38,20,18,58,29,29
"83 años (100)",56,29,27,30,15,15,26,14,12
"84 años (101)",65,31,34,26,15,11,39,16,23
"85 años (102)",94,35,59,26,6,20,68,29,39
"86 años (103)",59,27,32,25,11,14,34,16,18
"87 años (104)",50,18,32,24,8,16,26,10,16
"88 años (105)",51,29,22,25,13,12,26,16,10
"89 años (106)",35,14,21,18,7,11,17,7,10
"90 años (107)",75,30,45,19,6,13,56,24,32
"91 años (108)",10,6,4,2,1,1,8,5,3
"92 años (109)",11,3,8,6,2,4,5,1,4
"93 años (110)",8,3,5,3,1,2,5,2,3
"94 años (111)",11,2,9,8,2,6,3,,3
"95 años (112)",28,14,14,9,4,5,19,10,9
"96 años (113)",20,11,9,7,4,3,13,7,6
"97 años (114)",12,7,5,3,3,,9,4,5
"98 y más años (115)",111,49,62,33,15,18,78,34,44
