"CUADRO Nº 23: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Servicios sociales y de salud (105)",1805,1486,39,254,21,5,
"Otras activ. serv.comun.soc y personales (106)",3807,1771,463,1436,64,73,
"Hogares privados con servicio doméstico (107)",229,,,,,,229
"Actividad economica no especificada (109)",2693,942,884,691,42,134,
"Mujeres (110)",69647,29613,4727,22987,1156,3923,7241
"Agric., ganadería, caza y silvicultura (111)",2649,77,1115,619,47,791,
"Pesca (112)",138,51,75,11,,1,
"Explotación de minas y canteras (113)",76,70,6,,,,
"Industrias manufactureras (114)",5104,583,1794,2505,106,116,
"Suministro de electricidad, gas y agua (115)",104,77,14,11,1,1,
"Construcción (116)",356,130,150,68,6,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",19856,5364,60,11717,511,2204,
"Venta, mant.y rep. veh.autom.y motoc. (118)",320,208,13,68,13,18,
"Comercio al por mayor (119)",1083,575,13,382,26,87,
"Comercio al por menor (120)",18453,4581,34,11267,472,2099,
"Hoteles y restaurantes (121)",7002,2086,305,4065,231,315,
"Trans., almac. y comunicaciones (122)",1244,880,61,242,28,33,
"Intermediación financiera (123)",804,777,1,23,3,,
"Activid.inmobil., empres. y alquileres (124)",3993,3159,231,504,72,27,
"Admin.pub. y defensa; p. segur.soc.afil (125)",2548,2211,337,,,,
"Enseñanza (126)",9169,8406,6,700,36,21,
"Servicios sociales y de salud (127)",3258,2941,25,271,17,4,
"Otras activ. serv.comun.soc y personales (128)",3206,1448,158,1493,52,55,
"Hogares privados con servicio doméstico (129)",7241,,,,,,7241
"Organiz. y organos extraterritoriales (130)",1,1,,,,,
"Actividad economica no especificada (131)",2898,1352,389,758,46,353,
,,,,,,,
"RURAL (132)",28187,978,13188,9960,635,3096,330
"Agric., ganadería, caza y silvicultura (133)",23255,45,12390,7466,576,2778,
"Pesca (134)",57,,46,10,1,,
"Explotación de minas y canteras (135)",30,5,20,3,2,,
"Industrias manufactureras (136)",359,21,153,171,6,8,
"Suministro de electricidad, gas y agua (137)",11,5,5,1,,,
"Construcción (138)",251,4,159,79,3,6,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",1404,158,29,1120,17,80,
"Venta, mant.y rep. veh.autom.y motoc. (140)",77,6,18,50,2,1,
"Comercio al por mayor (141)",50,11,3,25,4,7,
"Comercio al por menor (142)",1277,141,8,1045,11,72,
"Hoteles y restaurantes (143)",227,33,7,172,1,14,
"Trans., almac. y comunicaciones (144)",680,59,73,525,11,12,
"Intermediación financiera (145)",4,4,,,,,
"Activid.inmobil., empres. y alquileres (146)",161,102,36,20,2,1,
"Admin.pub. y defensa; p. segur.soc.afil (147)",79,66,13,,,,
"Enseñanza (148)",318,282,,33,1,2,
"Servicios sociales y de salud (149)",84,66,1,16,,1,
"Otras activ. serv.comun.soc y personales (150)",135,51,34,40,,10,
"Hogares privados con servicio doméstico (151)",330,,,,,,330
"Organiz. y organos extraterritoriales (152)",1,1,,,,,
"Actividad economica no especificada (153)",801,76,222,304,15,184,
"Hombres (154)",25309,601,12597,8952,601,2546,12
"Agric., ganadería, caza y silvicultura (155)",22268,42,11926,7307,558,2435,
"Pesca (156)",55,,45,9,1,,
"Explotación de minas y canteras (157)",29,4,20,3,2,,
"Industrias manufactureras (158)",264,19,125,113,4,3,
"Suministro de electricidad, gas y agua (159)",10,5,4,1,,,
"Construcción (160)",247,3,156,79,3,6,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",949,107,29,770,15,28,
"Venta, mant.y rep. veh.autom.y motoc. (162)",75,5,18,49,2,1,
"Comercio al por mayor (163)",35,5,3,19,4,4,
"Comercio al por menor (164)",839,97,8,702,9,23,
"Hoteles y restaurantes (165)",30,12,4,12,,2,
"Trans., almac. y comunicaciones (166)",668,52,72,523,11,10,
"Intermediación financiera (167)",3,3,,,,,
"Activid.inmobil., empres. y alquileres (168)",140,88,33,17,2,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",60,49,11,,,,
"Enseñanza (170)",146,130,,15,,1,
"Servicios sociales y de salud (171)",27,20,,7,,,
"Otras activ. serv.comun.soc y personales (172)",98,36,32,21,,9,
"Hogares privados con servicio doméstico (173)",12,,,,,,12
"Organiz. y organos extraterritoriales (174)",1,1,,,,,
"Actividad economica no especificada (175)",302,30,140,75,5,52,
"Mujeres (176)",2878,377,591,1008,34,550,318
"Agric., ganadería, caza y silvicultura (177)",987,3,464,159,18,343,
"Pesca (178)",2,,1,1,,,
"Explotación de minas y canteras (179)",1,1,,,,,
"Industrias manufactureras (180)",95,2,28,58,2,5,
"Suministro de electricidad, gas y agua (181)",1,,1,,,,
"Construcción (182)",4,1,3,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",455,51,,350,2,52,
"Venta, mant.y rep. veh.autom.y motoc. (184)",2,1,,1,,,
"Comercio al por mayor (185)",15,6,,6,,3,
"Comercio al por menor (186)",438,44,,343,2,49,
"Hoteles y restaurantes (187)",197,21,3,160,1,12,
"Trans., almac. y comunicaciones (188)",12,7,1,2,,2,
"Intermediación financiera (189)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (190)",21,14,3,3,,1,
"Admin.pub. y defensa; p. segur.soc.afil (191)",19,17,2,,,,
"Enseñanza (192)",172,152,,18,1,1,
"Servicios sociales y de salud (193)",57,46,1,9,,1,
"Otras activ. serv.comun.soc y personales (194)",37,15,2,19,,1,
"Hogares privados con servicio doméstico (195)",318,,,,,,318
"Actividad economica no especificada (197)",499,46,82,229,10,132,
