"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Industrias manufactureras (165)",8,,,,,,,5,3,,,,
"Construcción (167)",31,,2,1,,,,,11,17,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",14,,,1,,6,,,,7,,,
"Comercio al por mayor (170)",1,,,,,1,,,,,,,
"Comercio al por menor (171)",13,,,1,,5,,,,7,,,
"Hoteles y restaurantes (172)",2,,,,,2,,,,,,,
"Trans., almac. y comunicaciones (173)",7,,,1,,,,,5,1,,,
"Activid.inmobil., empres. y alquileres (175)",5,,3,,1,1,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",39,2,,2,6,,,,1,13,15,,
"Enseñanza (177)",11,,11,,,,,,,,,,
"Servicios sociales y de salud (178)",5,,2,2,,,,,,1,,,
"Otras activ. serv.comun.soc y personales (179)",1,,,,,,,,,1,,,
"Actividad economica no especificada (182)",1,,,,,,,,,,,1,
"Desocupado (183)",39,,,,,,,,,,,,39
"Mujeres (184)",412,,26,5,3,12,160,1,,196,3,2,4
"Agric., ganadería, caza y silvicultura (185)",344,,,,,,160,,,184,,,
"Industrias manufactureras (188)",1,,,,,,,1,,,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",16,,,,,10,,,,6,,,
"Comercio al por menor (194)",16,,,,,10,,,,6,,,
"Hoteles y restaurantes (195)",5,,,,,2,,,,3,,,
"Activid.inmobil., empres. y alquileres (198)",2,,,,2,,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",4,,,,1,,,,,,3,,
"Enseñanza (200)",22,,22,,,,,,,,,,
"Servicios sociales y de salud (201)",9,,4,5,,,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",1,,,,,,,,,1,,,
"Hogares privados con servicio doméstico (203)",2,,,,,,,,,2,,,
"Actividad economica no especificada (205)",2,,,,,,,,,,,2,
"Desocupado (206)",4,,,,,,,,,,,,4
