"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Agricult.trabaj.calif.agrop.y pesqueros (097)",4330,,,4227,103,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",468,,346,66,2,54,,
"Obreros construc.,conf.,papel, fab., instr. (099)",300,18,131,138,2,11,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",2430,25,942,55,,1395,13,
"Otra (101)",8,8,,,,,,
"Ocupación no especificada (102)",111,8,25,64,1,13,,
"Desocupado (103)",472,,,,,,,472
"Mujeres (104)",5862,114,737,1798,53,2968,49,143
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,3,,,,,,
"Profes., científicos e intelectuales (106)",53,48,,4,1,,,
"Técnicos de nivel medio y trab. asimilados (107)",21,15,,3,2,1,,
"Jefes y empleados de oficina (108)",16,15,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",107,15,5,71,5,11,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",1609,,,1565,44,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",63,,18,24,,21,,
"Obreros construc.,conf.,papel, fab., instr. (112)",5,,1,3,,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",3701,12,707,36,,2897,49,
"Ocupación no especificada (115)",141,6,6,92,1,36,,
"Desocupado (116)",143,,,,,,,143
