"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 12 a 14 años (021)",9,6,,5,1,,,,,,3,7
"De 15 a 19 años (022)",158,147,,138,8,,1,,,,11,158
"De 20 a 24 años (023)",490,478,2,370,89,15,2,,,,12,602
"De 25 a 29 años (024)",581,571,3,355,150,43,19,1,,,10,872
"De 30 a 34 años (025)",650,641,4,277,187,110,55,7,1,,9,1277
"De 35 a 39 años (026)",661,651,2,210,176,102,131,25,4,1,10,1631
"De 40 a 44 años (027)",573,570,3,167,135,99,130,29,6,1,3,1555
"De 45 a 49 años (028)",515,512,1,122,97,93,117,57,20,5,3,1691
"De 50 y más años (029)",1323,1316,7,235,190,172,308,216,119,69,7,5636
"Casado(a) (030)",28122,27907,46,2881,4567,4809,7156,4374,2601,1473,215,124209
"De 12 a 14 años (031)",4,2,1,,1,,,,,,2,2
"De 15 a 19 años (032)",245,211,1,176,28,6,,,,,34,250
"De 20 a 24 años (033)",1585,1539,6,728,526,214,61,4,,,46,2705
"De 25 a 29 años (034)",2658,2618,6,565,873,668,472,32,2,,40,6555
"De 30 a 34 años (035)",3386,3356,2,442,854,878,977,184,18,1,30,10345
"De 35 a 39 años (036)",3605,3583,2,242,700,825,1284,421,93,16,22,13385
"De 40 a 44 años (037)",3453,3445,7,201,503,733,1147,621,174,59,8,14534
"De 45 a 49 años (038)",3293,3287,4,165,421,519,1025,689,350,114,6,15774
"De 50 y más años (039)",9893,9866,17,362,661,966,2190,2423,1964,1283,27,60659
"Viudo(a) (040)",4426,4402,23,307,323,431,1015,1061,792,450,24,25263
"De 12 a 14 años (041)",1,,,,,,,,,,1,
"De 15 a 19 años (042)",4,3,,2,,1,,,,,1,5
"De 20 a 24 años (043)",16,16,,8,5,,2,1,,,,32
"De 25 a 29 años (044)",35,35,1,16,8,6,4,,,,,67
"De 30 a 34 años (045)",65,65,,18,13,19,12,,3,,,177
"De 35 a 39 años (046)",99,99,1,15,15,20,34,13,,1,,348
"De 40 a 44 años (047)",140,138,1,10,20,23,45,29,9,1,2,586
"De 45 a 49 años (048)",198,196,,16,23,26,62,33,27,9,2,950
"De 50 y más años (049)",3868,3850,20,222,239,336,856,985,753,439,18,23098
"Divorciado(a) (050)",173,160,,30,36,24,47,13,8,2,13,560
"De 15 a 19 años (052)",2,1,,1,,,,,,,1,1
"De 20 a 24 años (053)",2,1,,1,,,,,,,1,1
"De 25 a 29 años (054)",7,7,,5,1,,1,,,,,11
"De 30 a 34 años (055)",13,11,,5,4,,1,1,,,2,23
"De 35 a 39 años (056)",13,11,,2,4,1,4,,,,2,31
"De 40 a 44 años (057)",22,20,,4,4,5,3,3,1,,2,69
"De 45 a 49 años (058)",22,21,,3,6,4,6,2,,,1,69
"De 50 y más años (059)",92,88,,9,17,14,32,7,7,2,4,355
"Soltero(a) (060)",5434,1833,31,1135,391,183,93,,,,3601,2838
"De 12 a 14 años (061)",7,6,2,4,,,,,,,1,4
"De 15 a 19 años (062)",80,80,1,74,4,1,,,,,,85
"De 20 a 24 años (063)",1308,241,3,207,24,3,4,,,,1067,280
"De 25 a 29 años (064)",1172,251,4,177,51,14,5,,,,921,341
"De 30 a 34 años (065)",794,282,3,177,65,28,9,,,,512,427
"De 35 a 39 años (066)",525,192,2,111,44,24,11,,,,333,315
"De 40 a 44 años (067)",432,223,,124,55,24,20,,,,209,386
"De 45 a 49 años (068)",359,165,2,73,46,31,13,,,,194,310
"De 50 y más años (069)",757,393,14,188,102,58,31,,,,364,690
,,,,,,,,,,,,
"URBANA (080)",34105,31232,117,6803,6738,5490,6470,3287,1590,737,2873,107654
"De 12 a 14 años (081)",48,19,3,13,3,,,,,,29,19
"De 15 a 19 años (082)",717,610,6,534,64,5,1,,,,107,681
"De 20 a 24 años (083)",3342,2531,14,1684,643,146,36,8,,,811,3609
"De 25 a 29 años (084)",4230,3519,12,1403,1266,577,248,12,1,,711,6793
"De 30 a 34 años (085)",4291,3912,6,987,1275,920,622,91,9,2,379,9631
"De 35 a 39 años (086)",4167,3925,11,585,1028,975,1040,243,34,9,242,11992
"De 40 a 44 años (087)",3783,3639,14,449,787,893,1033,360,89,14,144,12397
"De 45 a 49 años (088)",3318,3179,10,328,606,669,931,439,165,31,139,12184
"De 50 y más años (089)",10209,9898,41,820,1066,1305,2559,2134,1292,681,311,50348
"Conviviente (090)",10522,10219,45,2904,2672,1705,1741,741,294,117,303,29466
"De 12 a 14 años (091)",32,8,,7,1,,,,,,24,9
"De 15 a 19 años (092)",494,405,5,350,49,1,,,,,89,451
"De 20 a 24 años (093)",1642,1550,7,1013,421,87,17,5,,,92,2217
"De 25 a 29 años (094)",1978,1921,4,719,760,309,122,6,1,,57,3725
"De 30 a 34 años (095)",1710,1690,3,359,577,410,294,43,2,2,20,4313
"De 35 a 39 años (096)",1388,1378,7,186,344,328,385,110,14,4,10,4401
"De 40 a 44 años (097)",1077,1076,6,99,227,252,321,122,42,7,1,3911
"De 45 a 49 años (098)",756,756,6,58,141,146,217,129,51,8,,3089
"De 50 y más años (099)",1445,1435,7,113,152,172,385,326,184,96,10,7350
"Separado(a) (100)",2937,2897,9,1033,643,413,475,207,82,35,40,8020
"De 12 a 14 años (101)",6,3,,2,1,,,,,,3,4
"De 15 a 19 años (102)",79,74,,68,5,,1,,,,5,82
"De 20 a 24 años (103)",243,238,2,183,44,8,1,,,,5,300
"De 25 a 29 años (104)",299,291,,180,86,19,6,,,,8,435
"De 30 a 34 años (105)",359,355,1,165,101,62,22,4,,,4,673
"De 35 a 39 años (106)",397,391,1,126,101,66,80,14,3,,6,980
"De 40 a 44 años (107)",365,364,1,96,95,70,86,11,5,,1,988
"De 45 a 49 años (108)",349,346,,70,75,69,84,36,10,2,3,1126
"De 50 y más años (109)",840,835,4,143,135,119,195,142,64,33,5,3432
"Casado(a) (110)",14386,14261,24,1791,2877,2932,3556,1795,883,403,125,55288
"De 12 a 14 años (111)",3,2,1,,1,,,,,,1,2
"De 15 a 19 años (112)",93,81,,71,8,2,,,,,12,93
"De 20 a 24 años (113)",588,567,3,337,160,49,15,3,,,21,887
"De 25 a 29 años (114)",1131,1105,3,356,389,237,114,6,,,26,2362
"De 30 a 34 años (115)",1639,1616,,320,531,419,297,43,6,,23,4231
"De 35 a 39 años (116)",1958,1944,2,178,531,548,548,116,17,4,14,6167
"De 40 a 44 años (117)",1937,1935,6,139,408,535,582,216,42,7,2,6905
"De 45 a 49 años (118)",1831,1826,3,128,332,410,582,258,96,17,5,7226
"De 50 y más años (119)",5206,5185,6,262,517,732,1418,1153,722,375,21,27415
"Viudo(a) (120)",2315,2304,18,180,209,270,585,535,327,180,11,12218
"De 15 a 19 años (122)",2,2,,1,,1,,,,,,4
"De 20 a 24 años (123)",3,3,,2,1,,,,,,,4
"De 25 a 29 años (124)",16,16,1,10,2,2,1,,,,,25
"De 30 a 34 años (125)",31,31,,10,9,8,3,,1,,,74
"De 35 a 39 años (126)",47,47,1,7,10,11,14,3,,1,,153
"De 40 a 44 años (127)",67,67,1,6,14,14,23,9,,,,233
"De 45 a 49 años (128)",109,107,,11,18,16,35,15,8,4,2,456
"De 50 y más años (129)",2040,2031,15,133,155,218,509,508,318,175,9,11269
"Divorciado(a) (130)",142,129,,26,30,20,38,9,4,2,13,429
"De 15 a 19 años (132)",1,,,,,,,,,,1,
"De 20 a 24 años (133)",2,1,,1,,,,,,,1,1
"De 25 a 29 años (134)",6,6,,5,,,1,,,,,9
"De 30 a 34 años (135)",12,10,,4,4,,1,1,,,2,22
"De 35 a 39 años (136)",9,7,,1,2,1,3,,,,2,21
"De 40 a 44 años (137)",19,17,,4,3,5,3,2,,,2,52
"De 45 a 49 años (138)",19,18,,3,6,4,4,1,,,1,53
"De 50 y más años (139)",74,70,,8,15,10,26,5,4,2,4,271
"Soltero(a) (140)",3803,1422,21,869,307,150,75,,,,2381,2233
"De 12 a 14 años (141)",7,6,2,4,,,,,,,1,4
"De 15 a 19 años (142)",48,48,1,44,2,1,,,,,,51
"De 20 a 24 años (143)",864,172,2,148,17,2,3,,,,692,200
"De 25 a 29 años (144)",800,180,4,133,29,10,4,,,,620,237
"De 30 a 34 años (145)",540,210,2,129,53,21,5,,,,330,318
"De 35 a 39 años (146)",368,158,,87,40,21,10,,,,210,270
"De 40 a 44 años (147)",318,180,,105,40,17,18,,,,138,308
"De 45 a 49 años (148)",254,126,1,58,34,24,9,,,,128,234
"De 50 y más años (149)",604,342,9,161,92,54,26,,,,262,611
,,,,,,,,,,,,
"RURAL (160)",31343,29706,90,4582,4493,4063,6911,4728,3058,1781,1637,132154
"De 12 a 14 años (161)",31,17,,14,3,,,,,,14,20
"De 15 a 19 años (162)",1068,917,6,751,143,14,3,,,,151,1091
"De 20 a 24 años (163)",3520,3029,11,1510,1002,388,114,4,,,491,5180
"De 25 a 29 años (164)",3990,3641,11,813,1157,885,709,64,2,,349,9239
"De 30 a 34 años (165)",4073,3865,8,447,841,951,1302,269,44,3,208,12748
"De 35 a 39 años (166)",3575,3431,4,268,482,602,1332,565,144,34,144,14146
"De 40 a 44 años (167)",3082,2999,6,219,268,405,1004,739,272,86,83,14408
"De 45 a 49 años (168)",2746,2675,7,150,190,252,760,708,440,168,71,14828
"De 50 y más años (169)",9258,9132,37,410,407,566,1687,2379,2156,1490,126,60494
"Conviviente (170)",11811,11525,40,2249,2209,1767,2566,1491,803,400,286,44043
"De 12 a 14 años (171)",26,14,,11,3,,,,,,12,17
"De 15 a 19 años (172)",802,680,5,544,118,10,3,,,,122,822
"De 20 a 24 años (173)",1819,1735,7,867,580,215,64,2,,,84,2952
"De 25 a 29 años (174)",1789,1757,5,379,580,422,334,37,,,32,4461
"De 30 a 34 años (175)",1746,1732,2,156,416,426,576,125,29,2,14,5817
"De 35 a 39 años (176)",1451,1442,1,87,227,277,523,239,67,21,9,6027
"De 40 a 44 años (177)",1168,1166,3,63,111,162,371,295,129,32,2,5764
"De 45 a 49 años (178)",921,917,4,41,62,102,251,237,157,63,4,5129
"De 50 y más años (179)",2089,2082,13,101,112,153,444,556,421,282,7,13054
"Separado(a) (180)",2023,1995,13,846,390,221,288,128,68,41,28,5409
"De 12 a 14 años (181)",3,3,,3,,,,,,,,3
"De 15 a 19 años (182)",79,73,,70,3,,,,,,6,76
"De 20 a 24 años (183)",247,240,,187,45,7,1,,,,7,302
"De 25 a 29 años (184)",282,280,3,175,64,24,13,1,,,2,437
"De 30 a 34 años (185)",291,286,3,112,86,48,33,3,1,,5,604
"De 35 a 39 años (186)",264,260,1,84,75,36,51,11,1,1,4,651
"De 40 a 44 años (187)",208,206,2,71,40,29,44,18,1,1,2,567
"De 45 a 49 años (188)",166,166,1,52,22,24,33,21,10,3,,565
"De 50 y más años (189)",483,481,3,92,55,53,113,74,55,36,2,2204
"Casado(a) (190)",13736,13646,22,1090,1690,1877,3600,2579,1718,1070,90,68921
"De 12 a 14 años (191)",1,,,,,,,,,,1,
"De 15 a 19 años (192)",152,130,1,105,20,4,,,,,22,157
"De 20 a 24 años (193)",997,972,3,391,366,165,46,1,,,25,1818
"De 25 a 29 años (194)",1527,1513,3,209,484,431,358,26,2,,14,4193
"De 30 a 34 años (195)",1747,1740,2,122,323,459,680,141,12,1,7,6114
"De 35 a 39 años (196)",1647,1639,,64,169,277,736,305,76,12,8,7218
"De 40 a 44 años (197)",1516,1510,1,62,95,198,565,405,132,52,6,7629
"De 45 a 49 años (198)",1462,1461,1,37,89,109,443,431,254,97,1,8548
"De 50 y más años (199)",4687,4681,11,100,144,234,772,1270,1242,908,6,33244
"Viudo(a) (200)",2111,2098,5,127,114,161,430,526,465,270,13,13045
"De 12 a 14 años (201)",1,,,,,,,,,,1,
"De 15 a 19 años (202)",2,1,,1,,,,,,,1,1
"De 20 a 24 años (203)",13,13,,6,4,,2,1,,,,28
"De 25 a 29 años (204)",19,19,,6,6,4,3,,,,,42
"De 30 a 34 años (205)",34,34,,8,4,11,9,,2,,,103
"De 35 a 39 años (206)",52,52,,8,5,9,20,10,,,,195
"De 40 a 44 años (207)",73,71,,4,6,9,22,20,9,1,2,353
"De 45 a 49 años (208)",89,89,,5,5,10,27,18,19,5,,494
"De 50 y más años (209)",1828,1819,5,89,84,118,347,477,435,264,9,11829
"Divorciado(a) (210)",31,31,,4,6,4,9,4,4,,,131
"De 15 a 19 años (212)",1,1,,1,,,,,,,,1
"De 25 a 29 años (214)",1,1,,,1,,,,,,,2
"De 30 a 34 años (215)",1,1,,1,,,,,,,,1
"De 35 a 39 años (216)",4,4,,1,2,,1,,,,,10
"De 40 a 44 años (217)",3,3,,,1,,,1,1,,,17
"De 45 a 49 años (218)",3,3,,,,,2,1,,,,16
"De 50 y más años (219)",18,18,,1,2,4,6,2,3,,,84
"Soltero(a) (220)",1631,411,10,266,84,33,18,,,,1220,605
"De 15 a 19 años (222)",32,32,,30,2,,,,,,,34
"De 20 a 24 años (223)",444,69,1,59,7,1,1,,,,375,80
"De 25 a 29 años (224)",372,71,,44,22,4,1,,,,301,104
"De 30 a 34 años (225)",254,72,1,48,12,7,4,,,,182,109
"De 35 a 39 años (226)",157,34,2,24,4,3,1,,,,123,45
"De 40 a 44 años (227)",114,43,,19,15,7,2,,,,71,78
"De 45 a 49 años (228)",105,39,1,15,12,7,4,,,,66,76
"De 50 y más años (229)",153,51,5,27,10,4,5,,,,102,79
