"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Agric., ganadería, caza y silvicultura (115)",2583,54,1896,426,28,179,,
"Pesca (116)",5,,4,1,,,,
"Explotación de minas y canteras (117)",5,2,2,1,,,,
"Industrias manufactureras (118)",1596,71,1461,57,3,4,,
"Suministro de electricidad, gas y agua (119)",3,2,1,,,,,
"Construcción (120)",99,1,92,3,1,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",1353,201,18,949,17,168,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",20,3,1,12,,4,,
"Comercio al por mayor (123)",75,20,12,35,3,5,,
"Comercio al por menor (124)",1258,178,5,902,14,159,,
"Hoteles y restaurantes (125)",560,146,24,339,18,33,,
"Trans., almac. y comunicaciones (126)",78,48,10,18,,2,,
"Intermediación financiera (127)",21,21,,,,,,
"Activid.inmobil., empres. y alquileres (128)",129,84,34,8,1,2,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",53,43,10,,,,,
"Enseñanza (130)",171,151,,18,1,1,,
"Servicios sociales y de salud (131)",60,52,1,7,,,,
"Otras activ. serv.comun.soc y personales (132)",120,29,7,79,1,4,,
"Hogares privados con servicio doméstico (133)",309,,,,,,309,
"Actividad economica no especificada (135)",329,63,169,67,3,27,,
,,,,,,,,
"RURAL (136)",6709,327,3447,1980,238,455,62,200
"Agric., ganadería, caza y silvicultura (137)",4922,42,2755,1525,229,371,,
"Pesca (138)",51,,9,,,42,,
"Explotación de minas y canteras (139)",10,1,9,,,,,
"Industrias manufactureras (140)",322,16,259,42,3,2,,
"Suministro de electricidad, gas y agua (141)",5,2,3,,,,,
"Construcción (142)",262,2,229,31,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",245,36,16,176,3,14,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",36,3,11,21,,1,,
"Comercio al por mayor (145)",16,8,1,6,1,,,
"Comercio al por menor (146)",193,25,4,149,2,13,,
"Hoteles y restaurantes (147)",44,14,6,24,,,,
"Trans., almac. y comunicaciones (148)",162,35,46,78,1,2,,
"Intermediación financiera (149)",3,3,,,,,,
"Activid.inmobil., empres. y alquileres (150)",67,41,13,10,1,2,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",28,17,11,,,,,
"Enseñanza (152)",61,55,,6,,,,
"Servicios sociales y de salud (153)",20,15,,5,,,,
"Otras activ. serv.comun.soc y personales (154)",37,14,7,14,,2,,
"Hogares privados con servicio doméstico (155)",62,,,,,,62,
"Actividad economica no especificada (157)",208,34,84,69,1,20,,
"Desocupado (158)",200,,,,,,,200
"Hombres (159)",5408,188,2801,1743,215,331,5,125
"Agric., ganadería, caza y silvicultura (160)",4230,35,2269,1442,210,274,,
"Pesca (161)",51,,9,,,42,,
"Explotación de minas y canteras (162)",10,1,9,,,,,
"Industrias manufactureras (163)",220,9,175,33,2,1,,
"Suministro de electricidad, gas y agua (164)",4,2,2,,,,,
"Construcción (165)",232,2,199,31,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",125,17,16,87,,5,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",34,3,11,19,,1,,
"Comercio al por mayor (168)",9,5,1,3,,,,
"Comercio al por menor (169)",82,9,4,65,,4,,
"Hoteles y restaurantes (170)",7,1,,6,,,,
"Trans., almac. y comunicaciones (171)",160,34,45,78,1,2,,
"Intermediación financiera (172)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (173)",40,21,11,6,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",17,12,5,,,,,
"Enseñanza (175)",20,18,,2,,,,
"Servicios sociales y de salud (176)",7,5,,2,,,,
"Otras activ. serv.comun.soc y personales (177)",25,10,6,9,,,,
"Hogares privados con servicio doméstico (178)",5,,,,,,5,
"Actividad economica no especificada (180)",128,19,55,47,1,6,,
"Desocupado (181)",125,,,,,,,125
"Mujeres (182)",1301,139,646,237,23,124,57,75
"Agric., ganadería, caza y silvicultura (183)",692,7,486,83,19,97,,
"Industrias manufactureras (186)",102,7,84,9,1,1,,
"Suministro de electricidad, gas y agua (187)",1,,1,,,,,
"Construcción (188)",30,,30,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",120,19,,89,3,9,,
"Venta, mant.y rep. veh.autom.y motoc. (190)",2,,,2,,,,
"Comercio al por mayor (191)",7,3,,3,1,,,
"Comercio al por menor (192)",111,16,,84,2,9,,
"Hoteles y restaurantes (193)",37,13,6,18,,,,
"Trans., almac. y comunicaciones (194)",2,1,1,,,,,
"Intermediación financiera (195)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (196)",27,20,2,4,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",11,5,6,,,,,
"Enseñanza (198)",41,37,,4,,,,
"Servicios sociales y de salud (199)",13,10,,3,,,,
"Otras activ. serv.comun.soc y personales (200)",12,4,1,5,,2,,
"Hogares privados con servicio doméstico (201)",57,,,,,,57,
"Actividad economica no especificada (203)",80,15,29,22,,14,,
