"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Hombres (161)",5061,9,150,20,45,63,2846,225,250,1031,,77,345
"Agric., ganadería, caza y silvicultura (162)",3506,,1,5,,,2845,1,4,650,,,
"Pesca (163)",3,,1,,,,1,,,1,,,
"Explotación de minas y canteras (164)",16,,,,,,,8,,8,,,
"Industrias manufactureras (165)",206,,,,,,,191,14,1,,,
"Suministro de electricidad, gas y agua (166)",8,,,,,,,4,2,2,,,
"Construcción (167)",471,,2,,,,,6,175,288,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",83,,,,1,53,,13,,16,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",10,,,,,1,,9,,,,,
"Comercio al por mayor (170)",4,,,,1,2,,,,1,,,
"Comercio al por menor (171)",69,,,,,50,,4,,15,,,
"Hoteles y restaurantes (172)",3,,,,,3,,,,,,,
"Trans., almac. y comunicaciones (173)",63,,,,4,,,,49,10,,,
"Intermediación financiera (174)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (175)",15,,1,,3,3,,2,1,5,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",80,9,,3,30,3,,,4,31,,,
"Enseñanza (177)",151,,142,1,3,,,,,5,,,
"Servicios sociales y de salud (178)",6,,1,3,1,,,,,1,,,
"Otras activ. serv.comun.soc y personales (179)",18,,2,7,1,1,,,1,6,,,
"Hogares privados con servicio doméstico (180)",6,,,,,,,,,6,,,
"Actividad economica no especificada (182)",80,,,1,1,,,,,1,,77,
"Desocupado (183)",345,,,,,,,,,,,,345
"Mujeres (184)",2645,3,47,5,1,83,910,32,7,1410,,92,55
"Agric., ganadería, caza y silvicultura (185)",2263,,,,,,910,1,,1352,,,
"Industrias manufactureras (188)",32,,,2,,,,30,,,,,
"Suministro de electricidad, gas y agua (189)",1,,,,,,,,,1,,,
"Construcción (190)",17,,,,,,,,4,13,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",72,,,,,64,,1,,7,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,,,,,1,,,,,
"Comercio al por mayor (193)",1,,,,,1,,,,,,,
"Comercio al por menor (194)",70,,,,,63,,,,7,,,
"Hoteles y restaurantes (195)",28,,,,,17,,,,11,,,
"Trans., almac. y comunicaciones (196)",4,,,,,,,,3,1,,,
"Activid.inmobil., empres. y alquileres (198)",2,,,,,2,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",6,3,,1,,,,,,2,,,
"Enseñanza (200)",45,,43,1,1,,,,,,,,
"Servicios sociales y de salud (201)",5,,4,1,,,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",3,,,,,,,,,3,,,
"Hogares privados con servicio doméstico (203)",20,,,,,,,,,20,,,
"Actividad economica no especificada (205)",92,,,,,,,,,,,92,
"Desocupado (206)",55,,,,,,,,,,,,55
