"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",17,17,,,,,,
"Profes., científicos e intelectuales (093)",308,240,,66,1,1,,
"Técnicos de nivel medio y trab. asimilados (094)",182,86,,85,9,2,,
"Jefes y empleados de oficina (095)",59,59,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",462,148,6,281,13,14,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",4942,1,14,4843,84,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",932,,465,409,28,30,,
"Obreros construc.,conf.,papel, fab., instr. (099)",1321,138,449,667,35,32,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",3042,111,1451,216,3,1249,12,
"Otra (101)",25,25,,,,,,
"Ocupación no especificada (102)",130,21,38,54,,17,,
"Desocupado (103)",548,,,,,,,548
"Mujeres (104)",5959,587,732,2457,63,1753,175,192
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",2,2,,,,,,
"Profes., científicos e intelectuales (106)",252,228,,24,,,,
"Técnicos de nivel medio y trab. asimilados (107)",70,53,,11,3,2,1,
"Jefes y empleados de oficina (108)",51,50,,1,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",760,127,15,524,12,82,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",1193,,,1171,22,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",390,,97,262,4,27,,
"Obreros construc.,conf.,papel, fab., instr. (112)",229,1,62,115,17,34,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",2669,104,548,277,,1566,174,
"Ocupación no especificada (115)",151,22,10,72,5,42,,
"Desocupado (116)",192,,,,,,,192
