"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros construc.,conf.,papel, fab., instr. (099)",110,17,62,23,5,3,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",1020,10,425,22,1,561,1,
"Otra (101)",1,1,,,,,,
"Ocupación no especificada (102)",109,17,30,43,2,17,,
"Desocupado (103)",255,,,,,,,255
"Mujeres (104)",2065,62,83,854,29,984,22,31
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",2,2,,,,,,
"Profes., científicos e intelectuales (106)",40,29,,10,,1,,
"Técnicos de nivel medio y trab. asimilados (107)",14,6,,7,1,,,
"Jefes y empleados de oficina (108)",5,5,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",104,6,1,74,8,15,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",682,,,666,16,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",11,,2,8,,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",1024,4,68,29,2,899,22,
"Ocupación no especificada (115)",152,10,12,60,2,68,,
"Desocupado (116)",31,,,,,,,31
