"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Jefes y empleados de oficina (040)",115,,,,31,16,46,6,16
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",302,13,,69,151,33,25,6,5
"Agricult.trabaj. calif.agrop. y pesquros (042)",668,63,,249,307,18,19,6,6
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",281,7,1,51,175,21,19,5,2
"Obreros. construc., conf., papel, fab., instr (044)",132,5,,28,71,13,10,3,2
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",710,55,1,220,358,37,29,4,6
"Otra (046)",9,,,,4,1,1,2,1
"Ocupación no especificada (047)",102,7,1,26,49,10,8,1,
"Hombres (048)",1853,52,1,427,871,124,193,45,140
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",16,,,,6,1,2,3,4
"Profes., científicos e intelectuales (050)",197,,,,1,12,67,14,103
"Técnicos de nivel medio ytrab.asimilados (051)",58,,,,11,11,26,3,7
"Jefes y empleados de oficina (052)",62,,,,19,6,22,5,10
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",94,1,,21,49,16,6,,1
"Agricult.trabaj. calif.agrop. y pesquros (054)",544,28,,198,277,13,17,6,5
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",249,3,1,42,159,19,18,5,2
"Obreros. construc., conf., papel, fab., instr (056)",128,4,,26,71,12,10,3,2
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",435,14,,123,243,28,19,3,5
"Otra (058)",9,,,,4,1,1,2,1
"Ocupación no especificada (059)",61,2,,17,31,5,5,1,
"Mujeres (060)",1004,98,2,216,313,71,195,16,93
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",7,,,,2,,5,,
"Profes., científicos e intelectuales (062)",223,,,,10,17,110,6,80
"Técnicos de nivel medio ytrab.asimilados (063)",37,,,,8,5,21,2,1
"Jefes y empleados de oficina (064)",53,,,,12,10,24,1,6
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",208,12,,48,102,17,19,6,4
"Agricult.trabaj. calif.agrop. y pesquros (066)",124,35,,51,30,5,2,,1
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",32,4,,9,16,2,1,,
"Obreros. construc., conf., papel, fab., instr (068)",4,1,,2,,1,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",275,41,1,97,115,9,10,1,1
"Ocupación no especificada (071)",41,5,1,9,18,5,3,,
,,,,,,,,,
"RURAL (072)",1012,154,3,383,352,22,49,13,36
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",12,,,,5,,5,1,1
"Profes., científicos e intelectuales (074)",52,,,,2,3,18,2,27
"Técnicos de nivel medio ytrab.asimilados (075)",13,,,,4,3,3,2,1
"Jefes y empleados de oficina (076)",2,,,,,,1,,1
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",55,5,,16,31,1,1,1,
"Agricult.trabaj. calif.agrop. y pesquros (078)",384,61,2,186,121,4,4,2,4
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",38,3,,12,22,,1,,
"Obreros. construc., conf., papel, fab., instr (080)",25,1,,8,14,,1,,1
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",375,77,1,138,133,8,12,5,1
"Ocupación no especificada (083)",56,7,,23,20,3,3,,
"Hombres (084)",762,96,2,291,290,17,32,10,24
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",8,,,,4,,3,1,
"Profes., científicos e intelectuales (086)",31,,,,1,3,10,1,16
"Técnicos de nivel medio ytrab.asimilados (087)",7,,,,2,2,,2,1
"Jefes y empleados de oficina (088)",1,,,,,,,,1
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",22,1,,7,12,1,1,,
"Agricult.trabaj. calif.agrop. y pesquros (090)",333,46,1,162,112,3,4,1,4
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",36,3,,12,20,,1,,
"Obreros. construc., conf., papel, fab., instr (092)",25,1,,8,14,,1,,1
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",264,43,1,91,108,6,9,5,1
"Ocupación no especificada (095)",35,2,,11,17,2,3,,
"Mujeres (096)",250,58,1,92,62,5,17,3,12
"Miembros p.ejec. y leg.direct., adm.pub.y emp (097)",4,,,,1,,2,,1
"Profes., científicos e intelectuales (098)",21,,,,1,,8,1,11
"Técnicos de nivel medio ytrab.asimilados (099)",6,,,,2,1,3,,
"Jefes y empleados de oficina (100)",1,,,,,,1,,
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",33,4,,9,19,,,1,
"Agricult.trabaj. calif.agrop. y pesquros (102)",51,15,1,24,9,1,,1,
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",2,,,,2,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",111,34,,47,25,2,3,,
"Ocupación no especificada (107)",21,5,,12,3,1,,,
