"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 30 a 34 años (025)",3,3,,,,1,1,1,,,,14
"De 35 a 39 años (026)",4,4,,,,1,2,1,,,,19
"Primaria (030)",1944,1910,5,198,232,288,529,392,201,65,34,8812
"De 12 a 14 años (031)",6,4,,4,,,,,,,2,4
"De 15 a 19 años (032)",63,58,,45,13,,,,,,5,71
"De 20 a 24 años (033)",136,131,1,50,56,19,5,,,,5,241
"De 25 a 29 años (034)",219,212,,31,59,80,40,2,,,7,570
"De 30 a 34 años (035)",248,241,,14,34,63,107,22,1,,7,887
"De 35 a 39 años (036)",240,239,,8,19,35,105,57,15,,1,1123
"De 40 a 44 años (037)",255,254,,8,10,22,70,96,40,8,1,1459
"De 45 a 49 años (038)",232,230,,9,9,17,66,69,49,11,2,1358
"De 50 y más años (039)",545,541,4,29,32,52,136,146,96,46,4,3099
"Secundaria (040)",1372,1314,9,376,306,229,250,104,35,5,58,3780
"De 12 a 14 años (041)",1,,,,,,,,,,1,
"De 15 a 19 años (042)",98,86,2,73,9,2,,,,,12,97
"De 20 a 24 años (043)",284,262,1,163,84,13,1,,,,22,374
"De 25 a 29 años (044)",272,259,1,80,97,56,25,,,,13,547
"De 30 a 34 años (045)",222,219,2,24,63,60,64,6,,,3,645
"De 35 a 39 años (046)",180,178,,12,30,50,64,19,3,,2,647
"De 40 a 44 años (047)",114,111,1,12,8,20,41,22,7,,3,464
"De 45 a 49 años (048)",78,76,,6,8,10,27,19,6,,2,347
"De 50 y más años (049)",123,123,2,6,7,18,28,38,19,5,,659
"Sup. no Univ. incompleta (050)",128,121,,45,36,18,16,3,3,,7,283
"De 15 a 19 años (052)",3,2,,1,,1,,,,,1,4
"De 20 a 24 años (053)",26,24,,20,3,1,,,,,2,29
"De 25 a 29 años (054)",25,24,,12,9,3,,,,,1,39
"De 30 a 34 años (055)",33,30,,9,14,6,1,,,,3,59
"De 35 a 39 años (056)",20,20,,1,6,4,6,2,1,,,71
"De 40 a 44 años (057)",8,8,,,1,1,5,,1,,,33
"De 45 a 49 años (058)",5,5,,1,2,,2,,,,,14
"De 50 y más años (059)",8,8,,1,1,2,2,1,1,,,34
"Sup. no Univ. completa (060)",304,288,1,96,85,46,46,13,1,,16,696
"De 20 a 24 años (063)",27,22,,17,5,,,,,,5,27
"De 25 a 29 años (064)",62,56,,32,17,7,,,,,6,87
"De 30 a 34 años (065)",62,59,,25,27,5,2,,,,3,102
"De 35 a 39 años (066)",48,47,,11,15,9,10,2,,,1,122
"De 40 a 44 años (067)",44,43,,3,12,8,15,5,,,1,147
"De 45 a 49 años (068)",30,30,1,3,5,12,7,2,,,,94
"De 50 y más años (069)",31,31,,5,4,5,12,4,1,,,117
"Sup. Univ. incompleta (070)",45,40,,17,9,10,3,1,,,5,85
"De 15 a 19 años (072)",3,3,,3,,,,,,,,3
"De 20 a 24 años (073)",9,8,,6,2,,,,,,1,10
"De 25 a 29 años (074)",10,6,,5,1,,,,,,4,7
"De 30 a 34 años (075)",7,7,,2,4,1,,,,,,13
"De 35 a 39 años (076)",7,7,,,,6,1,,,,,23
"De 40 a 44 años (077)",1,1,,,,1,,,,,,3
"De 45 a 49 años (078)",3,3,,,,1,2,,,,,12
"De 50 y más años (079)",5,5,,1,2,1,,1,,,,14
"Sup. Univ. completa (080)",84,68,,32,21,9,5,1,,,16,128
"De 20 a 24 años (083)",6,2,,2,,,,,,,4,2
"De 25 a 29 años (084)",17,11,,10,1,,,,,,6,12
"De 30 a 34 años (085)",22,20,,12,7,1,,,,,2,29
"De 35 a 39 años (086)",12,9,,5,2,2,,,,,3,15
"De 40 a 44 años (087)",13,13,,2,3,5,3,,,,,36
"De 45 a 49 años (088)",4,4,,,3,1,,,,,,9
"De 50 y más años (089)",10,9,,1,5,,2,1,,,1,25
,,,,,,,,,,,,
"URBANA (100)",2572,2503,18,437,463,410,566,394,168,47,69,9531
"De 12 a 14 años (101)",3,2,,2,,,,,,,1,2
"De 15 a 19 años (102)",59,52,1,44,4,2,1,,,,7,62
"De 20 a 24 años (103)",235,221,1,142,68,9,1,,,,14,309
"De 25 a 29 años (104)",319,299,1,95,112,74,17,,,,20,611
"De 30 a 34 años (105)",300,291,2,52,103,66,61,7,,,9,764
"De 35 a 39 años (106)",301,295,,24,49,70,106,37,9,,6,1116
"De 40 a 44 años (107)",258,255,1,11,24,47,88,59,19,6,3,1182
"De 45 a 49 años (108)",209,206,2,12,20,32,62,54,20,4,3,990
"De 50 y más años (109)",888,882,10,55,83,110,230,237,120,37,6,4495
"Sin nivel (110)",679,667,8,41,65,83,186,186,76,22,12,3313
"De 15 a 19 años (112)",2,2,,1,,,1,,,,,5
"De 20 a 24 años (113)",6,6,,2,3,1,,,,,,11
"De 25 a 29 años (114)",14,12,,,5,7,,,,,2,31
"De 30 a 34 años (115)",9,7,,,1,2,4,,,,2,27
"De 35 a 39 años (116)",42,40,,2,2,4,20,8,4,,2,195
"De 40 a 44 años (117)",50,49,,2,2,4,15,14,8,4,1,281
"De 45 a 49 años (118)",46,45,1,2,2,2,14,19,3,2,1,247
"De 50 y más años (119)",510,506,7,32,50,63,132,145,61,16,4,2516
"Educacion Inicial (120)",2,2,,1,,1,,,,,,4
"De 25 a 29 años (124)",1,1,,1,,,,,,,,1
"De 30 a 34 años (125)",1,1,,,,1,,,,,,3
"Primaria (130)",688,684,2,67,98,117,174,138,67,21,4,3059
"De 12 a 14 años (131)",2,2,,2,,,,,,,,2
"De 15 a 19 años (132)",11,11,,9,2,,,,,,,13
"De 20 a 24 años (133)",39,38,,16,20,2,,,,,1,62
"De 25 a 29 años (134)",75,75,,9,25,32,9,,,,,192
"De 30 a 34 años (135)",73,71,,8,17,19,21,6,,,2,228
"De 35 a 39 años (136)",82,82,,2,7,15,39,17,2,,,363
"De 40 a 44 años (137)",84,84,,3,3,15,24,30,7,2,,437
"De 45 a 49 años (138)",76,76,,4,5,8,21,22,14,2,,416
"De 50 y más años (139)",246,245,2,14,19,26,60,63,44,17,1,1346
"Secundaria (140)",732,711,7,176,166,139,142,56,21,4,21,2126
"De 12 a 14 años (141)",1,,,,,,,,,,1,
"De 15 a 19 años (142)",41,35,1,30,2,2,,,,,6,40
"De 20 a 24 años (143)",137,132,1,88,37,5,1,,,,5,181
"De 25 a 29 años (144)",135,130,1,38,56,27,8,,,,5,264
"De 30 a 34 años (145)",122,121,2,9,40,35,34,1,,,1,346
"De 35 a 39 años (146)",96,96,,4,17,33,31,9,2,,,348
"De 40 a 44 años (147)",64,63,1,2,5,14,27,11,3,,1,263
"De 45 a 49 años (148)",49,47,,2,4,8,18,12,3,,2,216
"De 50 y más años (149)",87,87,1,3,5,15,23,23,13,4,,468
"Sup. no Univ. incompleta (150)",102,99,,35,31,14,14,2,3,,3,236
"De 15 a 19 años (152)",2,1,,1,,,,,,,1,1
"De 20 a 24 años (153)",22,21,,18,2,1,,,,,1,25
"De 25 a 29 años (154)",18,17,,8,7,2,,,,,1,28
"De 30 a 34 años (155)",25,25,,6,13,5,1,,,,,51
"De 35 a 39 años (156)",18,18,,1,6,4,5,1,1,,,60
"De 40 a 44 años (157)",8,8,,,1,1,5,,1,,,33
"De 45 a 49 años (158)",4,4,,1,2,,1,,,,,10
"De 50 y más años (159)",5,5,,,,1,2,1,1,,,28
"Sup. no Univ. completa (160)",263,251,1,77,76,42,44,10,1,,12,619
"De 20 a 24 años (163)",18,15,,11,4,,,,,,3,19
"De 25 a 29 años (164)",52,47,,24,17,6,,,,,5,76
"De 30 a 34 años (165)",50,48,,22,22,3,1,,,,2,79
"De 35 a 39 años (166)",48,47,,11,15,9,10,2,,,1,122
"De 40 a 44 años (167)",39,38,,2,10,8,14,4,,,1,132
"De 45 a 49 años (168)",28,28,1,3,4,12,7,1,,,,85
"De 50 y más años (169)",28,28,,4,4,4,12,3,1,,,106
"Sup. Univ. incompleta (170)",38,35,,16,8,8,2,1,,,3,71
"De 15 a 19 años (172)",3,3,,3,,,,,,,,3
"De 20 a 24 años (173)",9,8,,6,2,,,,,,1,10
"De 25 a 29 años (174)",8,6,,5,1,,,,,,2,7
"De 30 a 34 años (175)",5,5,,1,3,1,,,,,,10
"De 35 a 39 años (176)",5,5,,,,4,1,,,,,17
"De 40 a 44 años (177)",1,1,,,,1,,,,,,3
"De 45 a 49 años (178)",2,2,,,,1,1,,,,,7
"De 50 y más años (179)",5,5,,1,2,1,,1,,,,14
"Sup. Univ. completa (180)",68,54,,24,19,6,4,1,,,14,103
"De 20 a 24 años (183)",4,1,,1,,,,,,,3,1
"De 25 a 29 años (184)",16,11,,10,1,,,,,,5,12
"De 30 a 34 años (185)",15,13,,6,7,,,,,,2,20
"De 35 a 39 años (186)",10,7,,4,2,1,,,,,3,11
"De 40 a 44 años (187)",12,12,,2,3,4,3,,,,,33
"De 45 a 49 años (188)",4,4,,,3,1,,,,,,9
"De 50 y más años (189)",7,6,,1,3,,1,1,,,1,17
,,,,,,,,,,,,
"RURAL (200)",3890,3787,13,500,456,489,1025,796,390,118,103,17147
"De 12 a 14 años (201)",5,3,,3,,,,,,,2,3
"De 15 a 19 años (202)",120,109,1,87,20,1,,,,,11,130
"De 20 a 24 años (203)",306,278,1,135,102,33,7,,,,28,469
"De 25 a 29 años (204)",359,339,,82,98,94,61,4,,,20,846
"De 30 a 34 años (205)",399,387,,40,58,89,161,37,1,1,12,1383
"De 35 a 39 años (206)",376,372,,16,30,52,159,89,24,2,4,1733
"De 40 a 44 años (207)",359,355,1,24,15,20,100,128,60,7,4,1976
"De 45 a 49 años (208)",347,345,,19,16,22,88,105,77,18,2,2039
"De 50 y más años (209)",1619,1599,10,94,117,178,449,433,228,90,20,8568
"Sin nivel (210)",1894,1870,8,129,165,213,553,487,242,73,24,9536
"De 12 a 14 años (211)",1,1,,1,,,,,,,,1
"De 15 a 19 años (212)",10,10,,8,2,,,,,,,12
"De 20 a 24 años (213)",45,42,,15,17,8,2,,,,3,82
"De 25 a 29 años (214)",56,55,,6,21,14,13,1,,,1,154
"De 30 a 34 años (215)",93,92,,6,11,16,43,15,,1,1,371
"De 35 a 39 años (216)",124,123,,1,5,11,57,37,10,2,1,634
"De 40 a 44 años (217)",132,131,1,8,3,6,39,50,23,1,1,735
"De 45 a 49 años (218)",158,158,,10,7,11,32,50,39,9,,948
"De 50 y más años (219)",1275,1258,7,74,99,147,367,334,170,60,17,6599
"Educacion Inicial (220)",10,10,,2,,2,3,3,,,,41
"De 20 a 24 años (223)",2,2,,2,,,,,,,,2
"De 25 a 29 años (224)",2,2,,,,1,,1,,,,9
"De 30 a 34 años (225)",2,2,,,,,1,1,,,,11
"De 35 a 39 años (226)",4,4,,,,1,2,1,,,,19
"Primaria (230)",1256,1226,3,131,134,171,355,254,134,44,30,5753
"De 12 a 14 años (231)",4,2,,2,,,,,,,2,2
"De 15 a 19 años (232)",52,47,,36,11,,,,,,5,58
"De 20 a 24 años (233)",97,93,1,34,36,17,5,,,,4,179
"De 25 a 29 años (234)",144,137,,22,34,48,31,2,,,7,378
"De 30 a 34 años (235)",175,170,,6,17,44,86,16,1,,5,659
"De 35 a 39 años (236)",158,157,,6,12,20,66,40,13,,1,760
"De 40 a 44 años (237)",171,170,,5,7,7,46,66,33,6,1,1022
"De 45 a 49 años (238)",156,154,,5,4,9,45,47,35,9,2,942
"De 50 y más años (239)",299,296,2,15,13,26,76,83,52,29,3,1753
"Secundaria (240)",640,603,2,200,140,90,108,48,14,1,37,1654
"De 15 a 19 años (242)",57,51,1,43,7,,,,,,6,57
"De 20 a 24 años (243)",147,130,,75,47,8,,,,,17,193
"De 25 a 29 años (244)",137,129,,42,41,29,17,,,,8,283
"De 30 a 34 años (245)",100,98,,15,23,25,30,5,,,2,299
"De 35 a 39 años (246)",84,82,,8,13,17,33,10,1,,2,299
"De 40 a 44 años (247)",50,48,,10,3,6,14,11,4,,2,201
"De 45 a 49 años (248)",29,29,,4,4,2,9,7,3,,,131
"De 50 y más años (249)",36,36,1,3,2,3,5,15,6,1,,191
"Sup. no Univ. incompleta (250)",26,22,,10,5,4,2,1,,,4,47
"De 15 a 19 años (252)",1,1,,,,1,,,,,,3
"De 20 a 24 años (253)",4,3,,2,1,,,,,,1,4
"De 25 a 29 años (254)",7,7,,4,2,1,,,,,,11
"De 30 a 34 años (255)",8,5,,3,1,1,,,,,3,8
"De 35 a 39 años (256)",2,2,,,,,1,1,,,,11
"De 45 a 49 años (258)",1,1,,,,,1,,,,,4
"De 50 y más años (259)",3,3,,1,1,1,,,,,,6
"Sup. no Univ. completa (260)",41,37,,19,9,4,2,3,,,4,77
"De 20 a 24 años (263)",9,7,,6,1,,,,,,2,8
"De 25 a 29 años (264)",10,9,,8,,1,,,,,1,11
"De 30 a 34 años (265)",12,11,,3,5,2,1,,,,1,23
"De 40 a 44 años (267)",5,5,,1,2,,1,1,,,,15
"De 45 a 49 años (268)",2,2,,,1,,,1,,,,9
"De 50 y más años (269)",3,3,,1,,1,,1,,,,11
"Sup. Univ. incompleta (270)",7,5,,1,1,2,1,,,,2,14
"De 25 a 29 años (274)",2,,,,,,,,,,2,
"De 30 a 34 años (275)",2,2,,1,1,,,,,,,3
"De 35 a 39 años (276)",2,2,,,,2,,,,,,6
"De 45 a 49 años (278)",1,1,,,,,1,,,,,5
"Sup. Univ. completa (280)",16,14,,8,2,3,1,,,,2,25
"De 20 a 24 años (283)",2,1,,1,,,,,,,1,1
"De 25 a 29 años (284)",1,,,,,,,,,,1,
"De 30 a 34 años (285)",7,7,,6,,1,,,,,,9
"De 35 a 39 años (286)",2,2,,1,,1,,,,,,4
"De 40 a 44 años (287)",1,1,,,,1,,,,,,3
"De 50 y más años (289)",3,3,,,2,,1,,,,,8
