"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (049)",2460,82,231,470,545,235,5,892
"Divorciado(a) (050)",132,2,5,11,19,28,32,35
"De 15 a 19 años (052)",2,,,,,,2,
"De 20 a 24 años (053)",9,,,,,,2,7
"De 25 a 29 años (054)",8,,,,,2,4,2
"De 30 a 34 años (055)",17,,,,,3,10,4
"De 35 a 39 años (056)",15,,,,,5,8,2
"De 40 a 44 años (057)",14,,,,,9,3,2
"De 45 a 49 años (058)",11,,,1,1,3,2,4
"De 50 y más años (059)",56,2,5,10,18,6,1,14
"Soltero(a) (060)",1665,4,12,30,54,171,453,941
"De 12 a 14 años (061)",8,,,,,,2,6
"De 15 a 19 años (062)",140,,,,,,91,49
"De 20 a 24 años (063)",438,,,,,2,131,305
"De 25 a 29 años (064)",364,,,,,20,113,231
"De 30 a 34 años (065)",206,,,,1,46,64,95
"De 35 a 39 años (066)",145,,,,1,36,36,72
"De 40 a 44 años (067)",96,,,,7,38,10,41
"De 45 a 49 años (068)",66,,,1,13,18,5,29
"De 50 y más años (069)",202,4,12,29,32,11,1,113
,,,,,,,,
"URBANA (080)",10560,56,159,407,978,1901,4147,2912
"De 12 a 14 años (081)",19,,,,,,4,15
"De 15 a 19 años (082)",384,,,,,,232,152
"De 20 a 24 años (083)",1213,,,,,4,704,505
"De 25 a 29 años (084)",1388,,,,,76,865,447
"De 30 a 34 años (085)",1380,,,,2,197,874,307
"De 35 a 39 años (086)",1229,,,,7,314,676,232
"De 40 a 44 años (087)",1162,,,,51,411,487,213
"De 45 a 49 años (088)",933,,,5,101,404,262,161
"De 50 y más años (089)",2852,56,159,402,817,495,43,880
"Conviviente (090)",3234,2,5,13,54,357,1948,855
"De 12 a 14 años (091)",14,,,,,,4,10
"De 15 a 19 años (092)",265,,,,,,156,109
"De 20 a 24 años (093)",727,,,,,2,493,232
"De 25 a 29 años (094)",729,,,,,36,511,182
"De 30 a 34 años (095)",577,,,,,70,384,123
"De 35 a 39 años (096)",387,,,,2,82,238,65
"De 40 a 44 años (097)",226,,,,7,65,111,43
"De 45 a 49 años (098)",143,,,,8,56,48,31
"De 50 y más años (099)",166,2,5,13,37,46,3,60
"Separado(a) (100)",749,1,5,19,79,157,291,197
"De 12 a 14 años (101)",1,,,,,,,1
"De 15 a 19 años (102)",30,,,,,,22,8
"De 20 a 24 años (103)",89,,,,,,58,31
"De 25 a 29 años (104)",115,,,,,6,66,43
"De 30 a 34 años (105)",94,,,,,17,49,28
"De 35 a 39 años (106)",103,,,,2,28,48,25
"De 40 a 44 años (107)",85,,,,10,37,30,8
"De 45 a 49 años (108)",78,,,,11,40,17,10
"De 50 y más años (109)",154,1,5,19,56,29,1,43
"Casado(a) (110)",4264,12,41,175,576,1084,1547,829
"De 12 a 14 años (111)",1,,,,,,,1
"De 15 a 19 años (112)",23,,,,,,12,11
"De 20 a 24 años (113)",108,,,,,,72,36
"De 25 a 29 años (114)",299,,,,,17,213,69
"De 30 a 34 años (115)",540,,,,1,72,382,85
"De 35 a 39 años (116)",601,,,,2,166,347,86
"De 40 a 44 años (117)",697,,,,23,248,311,115
"De 45 a 49 años (118)",562,,,2,60,247,173,80
"De 50 y más años (119)",1433,12,41,173,490,334,37,346
"Viudo(a) (120)",1168,35,97,171,220,161,75,409
"De 15 a 19 años (122)",2,,,,,,,2
"De 20 a 24 años (123)",6,,,,,,3,3
"De 25 a 29 años (124)",5,,,,,,4,1
"De 30 a 34 años (125)",22,,,,,5,10,7
"De 35 a 39 años (126)",38,,,,,12,15,11
"De 40 a 44 años (127)",72,,,,5,24,24,19
"De 45 a 49 años (128)",90,,,1,14,41,19,15
"De 50 y más años (129)",933,35,97,170,201,79,,351
"Divorciado(a) (130)",70,2,2,7,12,17,14,16
"De 15 a 19 años (132)",1,,,,,,1,
"De 20 a 24 años (133)",5,,,,,,2,3
"De 25 a 29 años (134)",1,,,,,1,,
"De 30 a 34 años (135)",10,,,,,3,7,
"De 35 a 39 años (136)",5,,,,,2,1,2
"De 40 a 44 años (137)",8,,,,,6,1,1
"De 45 a 49 años (138)",10,,,1,1,3,1,4
"De 50 y más años (139)",30,2,2,6,11,2,1,6
"Soltero(a) (140)",1075,4,9,22,37,125,272,606
"De 12 a 14 años (141)",3,,,,,,,3
"De 15 a 19 años (142)",63,,,,,,41,22
"De 20 a 24 años (143)",278,,,,,2,76,200
"De 25 a 29 años (144)",239,,,,,16,71,152
"De 30 a 34 años (145)",137,,,,1,30,42,64
"De 35 a 39 años (146)",95,,,,1,24,27,43
"De 40 a 44 años (147)",74,,,,6,31,10,27
"De 45 a 49 años (148)",50,,,1,7,17,4,21
"De 50 y más años (149)",136,4,9,21,22,5,1,74
,,,,,,,,
"RURAL (160)",12150,57,217,567,1052,1936,5429,2892
"De 12 a 14 años (161)",19,,,,,,3,16
"De 15 a 19 años (162)",560,,,,,,387,173
"De 20 a 24 años (163)",1483,,,,,6,1004,473
"De 25 a 29 años (164)",1579,,,,,49,1184,346
"De 30 a 34 años (165)",1461,,,,2,169,1051,239
"De 35 a 39 años (166)",1278,,,,4,260,837,177
"De 40 a 44 años (167)",1115,,,,24,303,610,178
"De 45 a 49 años (168)",939,,,,100,391,289,159
"De 50 y más años (169)",3716,57,217,567,922,758,64,1131
"Conviviente (170)",3010,1,4,16,47,259,2000,683
"De 12 a 14 años (171)",11,,,,,,,11
"De 15 a 19 años (172)",374,,,,,,264,110
"De 20 a 24 años (173)",876,,,,,4,632,240
"De 25 a 29 años (174)",653,,,,,22,504,127
"De 30 a 34 años (175)",413,,,,,49,303,61
"De 35 a 39 años (176)",279,,,,1,52,182,44
"De 40 a 44 años (177)",174,,,,3,54,82,35
"De 45 a 49 años (178)",88,,,,9,36,27,16
"De 50 y más años (179)",142,1,4,16,34,42,6,39
"Separado(a) (180)",625,2,8,12,31,114,279,179
"De 12 a 14 años (181)",1,,,,,,1,
"De 15 a 19 años (182)",56,,,,,,39,17
"De 20 a 24 años (183)",96,,,,,1,64,31
"De 25 a 29 años (184)",103,,,,,7,63,33
"De 30 a 34 años (185)",96,,,,1,17,55,23
"De 35 a 39 años (186)",66,,,,3,24,27,12
"De 40 a 44 años (187)",49,,,,,16,20,13
"De 45 a 49 años (188)",49,,,,9,22,8,10
"De 50 y más años (189)",109,2,8,12,18,27,2,40
"Casado(a) (190)",5977,7,65,227,574,1239,2807,1058
"De 12 a 14 años (191)",2,,,,,,,2
"De 15 a 19 años (192)",48,,,,,,32,16
"De 20 a 24 años (193)",336,,,,,1,243,92
"De 25 a 29 años (194)",666,,,,,14,551,101
"De 30 a 34 años (195)",835,,,,1,81,644,109
"De 35 a 39 años (196)",807,,,,,155,570,82
"De 40 a 44 años (197)",771,,,,11,189,480,91
"De 45 a 49 años (198)",666,,,,53,276,236,101
"De 50 y más años (199)",1846,7,65,227,509,523,51,464
"Viudo(a) (200)",1886,47,134,300,376,267,144,618
"De 15 a 19 años (202)",4,,,,,,1,3
"De 20 a 24 años (203)",11,,,,,,10,1
"De 25 a 29 años (204)",25,,,,,1,20,4
"De 30 a 34 años (205)",41,,,,,6,24,11
"De 35 a 39 años (206)",66,,,,,14,42,10
"De 40 a 44 años (207)",93,,,,9,34,26,24
"De 45 a 49 años (208)",119,,,,23,56,16,24
"De 50 y más años (209)",1527,47,134,300,344,156,5,541
"Divorciado(a) (210)",62,,3,4,7,11,18,19
"De 15 a 19 años (212)",1,,,,,,1,
"De 20 a 24 años (213)",4,,,,,,,4
"De 25 a 29 años (214)",7,,,,,1,4,2
"De 30 a 34 años (215)",7,,,,,,3,4
"De 35 a 39 años (216)",10,,,,,3,7,
"De 40 a 44 años (217)",6,,,,,3,2,1
"De 45 a 49 años (218)",1,,,,,,1,
"De 50 y más años (219)",26,,3,4,7,4,,8
"Soltero(a) (220)",590,,3,8,17,46,181,335
"De 12 a 14 años (221)",5,,,,,,2,3
"De 15 a 19 años (222)",77,,,,,,50,27
"De 20 a 24 años (223)",160,,,,,,55,105
"De 25 a 29 años (224)",125,,,,,4,42,79
"De 30 a 34 años (225)",69,,,,,16,22,31
"De 35 a 39 años (226)",50,,,,,12,9,29
"De 40 a 44 años (227)",22,,,,1,7,,14
"De 45 a 49 años (228)",16,,,,6,1,1,8
"De 50 y más años (229)",66,,3,8,10,6,,39
