"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",188,37,4,129,7,11,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",6315,2,1,6162,150,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",404,,158,195,3,48,,
"Obreros construc.,conf.,papel, fab., instr. (099)",726,42,465,196,8,15,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",2650,49,1111,65,1,1400,24,
"Otra (101)",63,63,,,,,,
"Ocupaciñn no especificada (102)",216,20,69,75,11,41,,
"Desocupado (103)",404,,,,,,,404
"Mujeres (104)",4696,173,222,1901,35,2220,52,93
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,3,,,,,,
"Profes., científicos e intelectuales (106)",56,52,,4,,,,
"Técnicos de nivel medio y trab. asimilados (107)",20,11,,9,,,,
"Jefes y empleados de oficina (108)",23,22,,1,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",265,34,5,194,8,24,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",1318,,,1299,19,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",195,,21,112,5,57,,
"Obreros construc.,conf.,papel, fab., instr. (112)",46,,17,23,,6,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",2422,34,174,107,1,2054,52,
"Otra (114)",4,4,,,,,,
"Ocupaciñn no especificada (115)",251,13,5,152,2,79,,
"Desocupado (116)",93,,,,,,,93
