"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 45 a 49 años (038)",847,2761,2633,1,95.4,,
"De 50 y más años (039)",2891,12068,10976,,91,,
"Viudo(a) (040)",1183,5706,4926,,86.3,,
"De 15 a 19 años (042)",2,7,7,,100,,
"De 20 a 24 años (043)",3,11,11,,100,,
"De 25 a 29 años (044)",7,11,10,,90.9,,
"De 30 a 34 años (045)",12,37,30,,81.1,,
"De 35 a 39 años (046)",20,58,55,,94.8,,
"De 40 a 44 años (047)",32,104,97,,93.3,,
"De 45 a 49 años (048)",50,188,173,,92,,
"De 50 y más años (049)",1057,5290,4543,,85.9,,
"Divorciado(a) (050)",151,408,387,1,94.9,0.2,
"De 15 a 19 años (052)",1,,,,,,
"De 25 a 29 años (054)",3,2,2,,100,,
"De 30 a 34 años (055)",14,17,17,,100,,
"De 35 a 39 años (056)",11,16,16,1,100,6.3,
"De 40 a 44 años (057)",21,54,53,,98.1,,
"De 45 a 49 años (058)",18,48,44,,91.7,,
"De 50 y más años (059)",83,271,255,,94.1,,
"Soltero(a) (060)",6516,1751,1706,56,97.4,3.2,
"De 12 a 14 años (061)",1462,3,3,1,100,33.3,
"De 15 a 19 años (062)",1951,47,47,13,100,27.7,
"De 20 a 24 años (063)",1051,146,142,12,97.3,8.2,
"De 25 a 29 años (064)",596,242,242,14,100,5.8,
"De 30 a 34 años (065)",395,280,274,9,97.9,3.2,
"De 35 a 39 años (066)",276,253,247,5,97.6,2,
"De 40 a 44 años (067)",222,218,213,2,97.7,0.9,
"De 45 a 49 años (068)",139,156,154,,98.7,,
"De 50 y más años (069)",424,406,384,,94.6,,
,,,,,,,
"URBANA (080)",18702,39222,36594,576,93.3,1.5,
"De 12 a 14 años (081)",1349,4,4,1,100,25,
"De 15 a 19 años (082)",2027,207,204,60,98.6,29,
"De 20 a 24 años (083)",1852,1044,1014,110,97.1,10.5,
"De 25 a 29 años (084)",1925,2304,2266,172,98.4,7.5,
"De 30 a 34 años (085)",1927,3447,3366,122,97.7,3.5,
"De 35 a 39 años (086)",1764,3943,3818,90,96.8,2.3,
"De 40 a 44 años (087)",1584,4237,4083,20,96.4,0.5,
"De 45 a 49 años (088)",1348,4144,3928,1,94.8,,
"De 50 y más años (089)",4926,19892,17911,,90,,
"Conviviente (090)",4450,9961,9503,341,95.4,3.4,
"De 12 a 14 años (091)",10,1,1,,100,,
"De 15 a 19 años (092)",192,135,132,44,97.8,32.6,
"De 20 a 24 años (093)",693,720,701,75,97.4,10.4,
"De 25 a 29 años (094)",953,1453,1425,116,98.1,8,
"De 30 a 34 años (095)",795,1652,1613,64,97.6,3.9,
"De 35 a 39 años (096)",621,1564,1508,34,96.4,2.2,
"De 40 a 44 años (097)",413,1265,1220,7,96.4,0.6,
"De 45 a 49 años (098)",272,956,899,1,94,0.1,
"De 50 y más años (099)",501,2215,2004,,90.5,,
"Separado(a) (100)",868,2589,2431,21,93.9,0.8,
"De 12 a 14 años (101)",1,,,,,,
"De 15 a 19 años (102)",4,4,4,1,100,25,
"De 20 a 24 años (103)",56,56,54,7,96.4,12.5,
"De 25 a 29 años (104)",74,107,105,6,98.1,5.6,
"De 30 a 34 años (105)",111,204,202,2,99,1,
"De 35 a 39 años (106)",102,236,234,4,99.2,1.7,
"De 40 a 44 años (107)",136,403,381,1,94.5,0.2,
"De 45 a 49 años (108)",94,315,281,,89.2,,
"De 50 y más años (109)",290,1264,1170,,92.6,,
"Casado(a) (110)",6097,19420,18175,161,93.6,0.8,
"De 15 a 19 años (112)",25,17,17,2,100,11.8,
"De 20 a 24 años (113)",126,126,121,18,96,14.3,
"De 25 a 29 años (114)",320,502,495,36,98.6,7.2,
"De 30 a 34 años (115)",623,1277,1250,47,97.9,3.7,
"De 35 a 39 años (116)",758,1839,1779,47,96.7,2.6,
"De 40 a 44 años (117)",784,2220,2143,11,96.5,0.5,
"De 45 a 49 años (118)",789,2526,2418,,95.7,,
"De 50 y más años (119)",2672,10913,9952,,91.2,,
"Viudo(a) (120)",1105,5277,4563,,86.5,,
"De 15 a 19 años (122)",2,7,7,,100,,
"De 20 a 24 años (123)",3,11,11,,100,,
"De 25 a 29 años (124)",5,8,7,,87.5,,
"De 30 a 34 años (125)",11,35,28,,80,,
"De 35 a 39 años (126)",19,54,51,,94.4,,
"De 40 a 44 años (127)",30,94,89,,94.7,,
"De 45 a 49 años (128)",45,164,150,,91.5,,
"De 50 y más años (129)",990,4904,4220,,86.1,,
"Divorciado(a) (130)",136,342,331,1,96.8,0.3,
"De 15 a 19 años (132)",1,,,,,,
"De 25 a 29 años (134)",3,2,2,,100,,
"De 30 a 34 años (135)",13,13,13,,100,,
"De 35 a 39 años (136)",9,13,13,1,100,7.7,
"De 40 a 44 años (137)",20,50,50,,100,,
"De 45 a 49 años (138)",15,36,35,,97.2,,
"De 50 y más años (139)",75,228,218,,95.6,,
"Soltero(a) (140)",6046,1633,1591,52,97.4,3.2,
"De 12 a 14 años (141)",1338,3,3,1,100,33.3,
"De 15 a 19 años (142)",1803,44,44,13,100,29.5,
"De 20 a 24 años (143)",974,131,127,10,96.9,7.6,
"De 25 a 29 años (144)",570,232,232,14,100,6,
"De 30 a 34 años (145)",374,266,260,9,97.7,3.4,
"De 35 a 39 años (146)",255,237,233,4,98.3,1.7,
"De 40 a 44 años (147)",201,205,200,1,97.6,0.5,
"De 45 a 49 años (148)",133,147,145,,98.6,,
"De 50 y más años (149)",398,368,347,,94.3,,
,,,,,,,
"RURAL (160)",1567,3947,3623,60,91.8,1.5,
"De 12 a 14 años (161)",126,,,,,,
"De 15 a 19 años (162)",177,22,21,4,95.5,18.2,
"De 20 a 24 años (163)",172,120,120,21,100,17.5,
"De 25 a 29 años (164)",143,228,223,10,97.8,4.4,
"De 30 a 34 años (165)",151,316,311,15,98.4,4.7,
"De 35 a 39 años (166)",157,424,404,5,95.3,1.2,
"De 40 a 44 años (167)",139,427,414,4,97,0.9,
"De 45 a 49 años (168)",101,393,356,1,90.6,0.3,
"De 50 y más años (169)",401,2017,1774,,88,,
"Conviviente (170)",499,1327,1252,43,94.3,3.2,
"De 12 a 14 años (171)",1,,,,,,
"De 15 a 19 años (172)",26,17,17,4,100,23.5,
"De 20 a 24 años (173)",77,86,86,14,100,16.3,
"De 25 a 29 años (174)",91,172,167,9,97.1,5.2,
"De 30 a 34 años (175)",84,201,197,9,98,4.5,
"De 35 a 39 años (176)",81,245,232,4,94.7,1.6,
"De 40 a 44 años (177)",52,194,193,3,99.5,1.5,
"De 45 a 49 años (178)",27,105,92,,87.6,,
"De 50 y más años (179)",60,307,268,,87.3,,
"Separado(a) (180)",60,185,179,2,96.8,1.1,
"De 15 a 19 años (182)",1,1,,,,,
"De 20 a 24 años (183)",5,4,4,,100,,
"De 25 a 29 años (184)",4,6,6,1,100,16.7,
"De 30 a 34 años (185)",6,10,10,1,100,10,
"De 35 a 39 años (186)",11,34,33,,97.1,,
"De 40 a 44 años (187)",10,34,33,,97.1,,
"De 45 a 49 años (188)",2,8,8,,100,,
"De 50 y más años (189)",21,88,85,,96.6,,
"Casado(a) (190)",445,1822,1658,11,91,0.6,
"De 12 a 14 años (191)",1,,,,,,
"De 15 a 19 años (192)",2,1,1,,100,,
"De 20 a 24 años (193)",13,15,15,5,100,33.3,
"De 25 a 29 años (194)",20,37,37,,100,,
"De 30 a 34 años (195)",38,85,84,5,98.8,5.9,
"De 35 a 39 años (196)",41,122,118,,96.7,,
"De 40 a 44 años (197)",53,172,164,,95.3,,
"De 45 a 49 años (198)",58,235,215,1,91.5,0.4,
"De 50 y más años (199)",219,1155,1024,,88.7,,
"Viudo(a) (200)",78,429,363,,84.6,,
"De 25 a 29 años (204)",2,3,3,,100,,
"De 30 a 34 años (205)",1,2,2,,100,,
"De 35 a 39 años (206)",1,4,4,,100,,
"De 40 a 44 años (207)",2,10,8,,80,,
"De 45 a 49 años (208)",5,24,23,,95.8,,
"De 50 y más años (209)",67,386,323,,83.7,,
"Divorciado(a) (210)",15,66,56,,84.8,,
"De 30 a 34 años (215)",1,4,4,,100,,
"De 35 a 39 años (216)",2,3,3,,100,,
"De 40 a 44 años (217)",1,4,3,,75,,
"De 45 a 49 años (218)",3,12,9,,75,,
"De 50 y más años (219)",8,43,37,,86,,
"Soltero(a) (220)",470,118,115,4,97.5,3.4,
"De 12 a 14 años (221)",124,,,,,,
"De 15 a 19 años (222)",148,3,3,,100,,
"De 20 a 24 años (223)",77,15,15,2,100,13.3,
"De 25 a 29 años (224)",26,10,10,,100,,
"De 30 a 34 años (225)",21,14,14,,100,,
"De 35 a 39 años (226)",21,16,14,1,87.5,6.3,
"De 40 a 44 años (227)",21,13,13,1,100,7.7,
"De 45 a 49 años (228)",6,9,9,,100,,
"De 50 y más años (229)",26,38,37,,97.4,,
