"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Ocupación no especificada (035)",315,,103,113,63,36
,,,,,,
"URBANA (036)",5261,58,1581,2127,1216,279
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",31,,4,15,12,
"Profes., científicos e intelectuales (038)",774,,103,454,214,3
"Técnicos de nivel medio y trab. asimilados (039)",217,,74,102,34,7
"Jefes y empleados de oficina (040)",306,,147,105,49,5
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",708,11,178,277,192,50
"Agricult. trabaj. calif.agrop. y pesqueros (042)",447,3,73,117,156,98
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",876,1,277,407,166,25
"Obreros construc., conf., papel, fab., instr. (044)",425,6,130,180,98,11
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",1266,36,527,383,258,62
"Otra (046)",18,,2,12,4,
"Ocupación no especificada (047)",193,1,66,75,33,18
"Hombres (048)",3651,39,1102,1450,852,208
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",20,,2,9,9,
"Profes., científicos e intelectuales (050)",429,,48,253,127,1
"Técnicos de nivel medio y trab. asimilados (051)",151,,50,72,24,5
"Jefes y empleados de oficina (052)",167,,65,58,40,4
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",279,7,66,93,85,28
"Agricult. trabaj. calif.agrop. y pesqueros (054)",429,2,70,113,150,94
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",802,,255,385,144,18
"Obreros construc., conf., papel, fab., instr. (056)",408,6,124,174,94,10
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",855,23,383,246,160,43
"Otra (058)",18,,2,12,4,
"Ocupación no especificada (059)",93,1,37,35,15,5
"Mujeres (060)",1610,19,479,677,364,71
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",11,,2,6,3,
"Profes., científicos e intelectuales (062)",345,,55,201,87,2
"Técnicos de nivel medio y trab. asimilados (063)",66,,24,30,10,2
"Jefes y empleados de oficina (064)",139,,82,47,9,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",429,4,112,184,107,22
"Agricult. trabaj. calif.agrop. y pesqueros (066)",18,1,3,4,6,4
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",74,1,22,22,22,7
"Obreros construc., conf., papel, fab., instr. (068)",17,,6,6,4,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",411,13,144,137,98,19
"Ocupación no especificada (071)",100,,29,40,18,13
,,,,,,
"RURAL (072)",10160,174,3618,3420,2081,867
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",15,,3,7,5,
"Profes., científicos e intelectuales (074)",199,,46,119,33,1
"Técnicos de nivel medio y trab. asimilados (075)",261,,93,137,26,5
"Jefes y empleados de oficina (076)",148,,49,77,20,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",229,,89,81,50,9
"Agricult. trabaj. calif.agrop. y pesqueros (078)",4822,28,1170,1610,1306,708
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",1038,1,476,411,131,19
"Obreros construc., conf., papel, fab., instr. (080)",744,,191,374,174,5
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",2363,143,1384,491,265,80
"Otra (082)",4,,,4,,
"Ocupación no especificada (083)",337,2,117,109,71,38
"Hombres (084)",9036,140,3158,3098,1869,771
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",14,,3,6,5,
"Profes., científicos e intelectuales (086)",134,,26,83,24,1
"Técnicos de nivel medio y trab. asimilados (087)",241,,80,130,26,5
"Jefes y empleados de oficina (088)",131,,39,71,19,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",128,,45,48,30,5
"Agricult. trabaj. calif.agrop. y pesqueros (090)",4652,27,1121,1558,1258,688
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",946,1,427,388,120,10
"Obreros construc., conf., papel, fab., instr. (092)",741,,190,373,173,5
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",1923,110,1184,401,188,40
"Otra (094)",4,,,4,,
"Ocupación no especificada (095)",122,2,43,36,26,15
"Mujeres (096)",1124,34,460,322,212,96
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",1,,,1,,
"Profes., científicos e intelectuales (098)",65,,20,36,9,
"Técnicos de nivel medio y trab. asimilados (099)",20,,13,7,,
"Jefes y empleados de oficina (100)",17,,10,6,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",101,,44,33,20,4
"Agricult. trabaj. calif.agrop. y pesqueros (102)",170,1,49,52,48,20
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",92,,49,23,11,9
"Obreros construc., conf., papel, fab., instr. (104)",3,,1,1,1,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",440,33,200,90,77,40
"Ocupación no especificada (107)",215,,74,73,45,23
