"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Venta, mant.y rep. veh.autom.y motoc. (074)",487,2,5,22,12,87,,330,12,17,,
"Comercio al por mayor (075)",232,1,6,14,9,180,,,6,16,,
"Comercio al por menor (076)",3552,,18,103,34,2641,,92,17,647,,
"Hoteles y restaurantes (077)",1161,1,8,55,46,699,,,,352,,
"Trans., almac. y comunicaciones (078)",2050,,11,49,103,4,,10,1642,231,,
"Intermediación financiera (079)",122,5,11,22,82,,,,,2,,
"Activid.inmobil., empres. y alquileres (080)",787,,219,208,143,139,,6,10,62,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",1077,35,129,77,495,26,,3,16,119,177,
"Enseñanza (082)",2208,22,2059,21,79,,,,,27,,
"Servicios sociales y de salud (083)",496,,209,192,49,13,,1,7,25,,
"Otras activ. serv.comun.soc y personales (084)",517,4,67,113,49,83,,6,4,191,,
"Hogares privados con servicio doméstico (085)",1164,,,3,,,,,,1161,,
"Actividad economica no especificada (087)",868,,22,56,157,,,,,2,,631
"Hombres (088)",17150,52,1546,669,583,1587,4971,1279,2667,3346,167,283
"Agric., ganadería, caza y silvicultura (089)",7247,,18,16,6,,4970,1,10,2226,,
"Pesca (090)",6,,2,2,,,1,,,1,,
"Explotación de minas y canteras (091)",10,,,4,,,,1,4,1,,
"Industrias manufactureras (092)",883,1,7,34,11,4,,757,56,13,,
"Suministro de electricidad, gas y agua (093)",82,2,6,19,15,,,13,12,15,,
"Construcción (094)",1296,3,38,26,6,,,68,887,268,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",2173,2,23,90,18,1262,,415,35,328,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",440,1,5,17,5,61,,324,12,15,,
"Comercio al por mayor (097)",148,1,5,7,4,110,,,6,15,,
"Comercio al por menor (098)",1585,,13,66,9,1091,,91,17,298,,
"Hoteles y restaurantes (099)",257,,6,28,17,149,,,,57,,
"Trans., almac. y comunicaciones (100)",1886,,8,34,50,1,,10,1630,153,,
"Intermediación financiera (101)",71,5,9,9,48,,,,,,,
"Activid.inmobil., empres. y alquileres (102)",565,,158,140,73,136,,6,10,42,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",705,23,91,51,249,21,,3,14,86,167,
"Enseñanza (104)",1084,13,1015,12,23,,,,,21,,
"Servicios sociales y de salud (105)",225,,100,80,22,6,,1,7,9,,
"Otras activ. serv.comun.soc y personales (106)",269,3,53,89,22,8,,4,2,88,,
"Hogares privados con servicio doméstico (107)",37,,,1,,,,,,36,,
"Actividad economica no especificada (109)",354,,12,34,23,,,,,2,,283
"Mujeres (110)",8705,25,1297,404,732,2292,497,279,54,2767,10,348
"Agric., ganadería, caza y silvicultura (111)",1214,,4,4,1,,496,,,709,,
"Pesca (112)",1,,,,,,1,,,,,
"Explotación de minas y canteras (113)",3,,,1,1,,,,,1,,
"Industrias manufactureras (114)",336,,1,27,12,3,,265,25,3,,
"Suministro de electricidad, gas y agua (115)",8,,,3,3,,,,,2,,
"Construcción (116)",48,1,3,2,2,,,5,13,22,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",2098,1,6,49,37,1646,,7,,352,,
"Venta, mant.y rep. veh.autom.y motoc. (118)",47,1,,5,7,26,,6,,2,,
"Comercio al por mayor (119)",84,,1,7,5,70,,,,1,,
"Comercio al por menor (120)",1967,,5,37,25,1550,,1,,349,,
"Hoteles y restaurantes (121)",904,1,2,27,29,550,,,,295,,
"Trans., almac. y comunicaciones (122)",164,,3,15,53,3,,,12,78,,
"Intermediación financiera (123)",51,,2,13,34,,,,,2,,
"Activid.inmobil., empres. y alquileres (124)",222,,61,68,70,3,,,,20,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",372,12,38,26,246,5,,,2,33,10,
"Enseñanza (126)",1124,9,1044,9,56,,,,,6,,
"Servicios sociales y de salud (127)",271,,109,112,27,7,,,,16,,
"Otras activ. serv.comun.soc y personales (128)",248,1,14,24,27,75,,2,2,103,,
"Hogares privados con servicio doméstico (129)",1127,,,2,,,,,,1125,,
"Actividad economica no especificada (131)",514,,10,22,134,,,,,,,348
,,,,,,,,,,,,
"RURAL (132)",14872,2,96,26,25,366,8736,116,179,4941,,385
"Agric., ganadería, caza y silvicultura (133)",13459,,,1,,,8727,1,3,4727,,
"Pesca (134)",11,,,,,,9,,,2,,
"Explotación de minas y canteras (135)",1,,,,,,,1,,,,
"Industrias manufactureras (136)",107,,,,,4,,95,5,3,,
"Suministro de electricidad, gas y agua (137)",1,,,,,,,,,1,,
"Construcción (138)",74,,,1,,,,6,45,22,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",307,,,2,,264,,12,2,27,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",10,,,,,,,9,,1,,
"Comercio al por mayor (141)",11,,,,,11,,,,,,
"Comercio al por menor (142)",286,,,2,,253,,3,2,26,,
"Hoteles y restaurantes (143)",97,,,1,,88,,,,8,,
"Trans., almac. y comunicaciones (144)",133,,,1,1,2,,,123,6,,
"Activid.inmobil., empres. y alquileres (146)",13,,2,3,2,4,,,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",24,1,1,,18,1,,,,3,,
"Enseñanza (148)",91,1,88,,1,,,,,1,,
"Servicios sociales y de salud (149)",19,,5,9,2,1,,1,1,,,
"Otras activ. serv.comun.soc y personales (150)",23,,,8,,2,,,,13,,
"Hogares privados con servicio doméstico (151)",126,,,,,,,,,126,,
"Actividad economica no especificada (153)",386,,,,1,,,,,,,385
"Hombres (154)",12838,2,63,20,20,156,8324,107,173,3908,,65
"Agric., ganadería, caza y silvicultura (155)",12151,,,1,,,8317,1,3,3829,,
"Pesca (156)",9,,,,,,7,,,2,,
"Explotación de minas y canteras (157)",1,,,,,,,1,,,,
"Industrias manufactureras (158)",92,,,,,3,,86,,3,,
"Suministro de electricidad, gas y agua (159)",1,,,,,,,,,1,,
"Construcción (160)",73,,,1,,,,6,44,22,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",173,,,1,,142,,12,2,16,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",10,,,,,,,9,,1,,
"Comercio al por mayor (163)",7,,,,,7,,,,,,
"Comercio al por menor (164)",156,,,1,,135,,3,2,15,,
"Hoteles y restaurantes (165)",4,,,,,4,,,,,,
"Trans., almac. y comunicaciones (166)",131,,,1,1,1,,,123,5,,
"Activid.inmobil., empres. y alquileres (168)",13,,2,3,2,4,,,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",22,1,1,,16,1,,,,3,,
"Enseñanza (170)",56,1,55,,,,,,,,,
"Servicios sociales y de salud (171)",14,,5,5,1,1,,1,1,,,
"Otras activ. serv.comun.soc y personales (172)",15,,,8,,,,,,7,,
"Hogares privados con servicio doméstico (173)",18,,,,,,,,,18,,
"Actividad economica no especificada (175)",65,,,,,,,,,,,65
"Mujeres (176)",2034,,33,6,5,210,412,9,6,1033,,320
"Agric., ganadería, caza y silvicultura (177)",1308,,,,,,410,,,898,,
"Pesca (178)",2,,,,,,2,,,,,
"Industrias manufactureras (180)",15,,,,,1,,9,5,,,
"Construcción (182)",1,,,,,,,,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",134,,,1,,122,,,,11,,
"Comercio al por mayor (185)",4,,,,,4,,,,,,
"Comercio al por menor (186)",130,,,1,,118,,,,11,,
"Hoteles y restaurantes (187)",93,,,1,,84,,,,8,,
"Trans., almac. y comunicaciones (188)",2,,,,,1,,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",2,,,,2,,,,,,,
"Enseñanza (192)",35,,33,,1,,,,,1,,
"Servicios sociales y de salud (193)",5,,,4,1,,,,,,,
"Otras activ. serv.comun.soc y personales (194)",8,,,,,2,,,,6,,
"Hogares privados con servicio doméstico (195)",108,,,,,,,,,108,,
"Actividad economica no especificada (197)",321,,,,1,,,,,,,320
